Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
4;2;9.19999980927;10.0;4;21.0;1;9.0;10.0;3;20.0;
5;2;10.3000001907;10.0;4;21.0900000334;1;9.0;10.0;3;20.0;
6;2;11.3269996643;10.0;3;21.1871190071;1;10.0;10.0;3;20.0;
7;2;11.3561353683;10.0;3;21.7036092281;1;11.0;10.0;3;20.0;
8;2;11.5110826492;10.1999998093;3;22.1564130783;1;11.0;10.0;2;20.3999996185;
9;2;11.6469240189;10.3632001877;3;22.557236433;1;11.1199998856;10.1999998093;2;20.7264003754;
10;2;11.7671709061;10.4951858521;2;23.8035871983;1;11.2179203033;10.3632001877;2;20.9903717041;
11;2;12.141076088;11.0209560394;2;24.8916251659;1;11.2971115112;10.4951858521;2;22.0419120789;
12;2;14.141076088;11.4571752548;2;25.8364036083;1;11.6125736237;11.0209560394;2;22.9143505096;
13;2;16.1410751343;11.8107032776;3;26.6592981815;1;13.2971115112;11.4571752548;2;23.6214065552;
14;2;17.3553848267;12.0916318893;3;27.3839819431;1;14.2971115112;11.8107032776;2;24.1832637787;
15;2;18.440984726;12.3113050461;3;28.0334718227;1;15.2971115112;12.0916318893;3;24.6226100922;
16;2;19.5340881348;12.4808797836;3;28.407397747;2;16.2971115112;12.3113050461;2;24.9617595673;
17;2;20.6347923279;12.5;3;28.7683298588;2;17.2971115112;12.4808797836;3;25.0;
18;2;21.7430725098;12.5;3;29.1538929939;2;18.2971115112;12.5;4;25.0;
19;2;22.7461681366;12.5;4;29.562889576;2;19.2971115112;12.5;5;25.0;
20;2;22.8688659668;12.5;4;29.9934945107;2;19.5;12.5;5;25.0;
21;2;22.9980487823;12.5;4;30.4432339668;2;19.5;12.5;5;25.0;
22;2;23.1329708099;12.5;4;30.9089989662;2;19.5;12.5;6;25.0;
23;2;23.2726993561;12.5;4;31.3870959282;2;19.5;12.5;6;25.0;
24;3;23.4161281586;12.5;3;31.8733391762;2;19.5;12.5;6;25.0;
25;3;23.562002182;12.5;3;32.36317873;2;19.5;12.5;6;25.0;
26;3;23.7089538574;12.5;5;32.8518595695;2;19.5;12.5;7;25.0;
27;4;21.7089538574;13.5;4;33.3346033096;2;19.5;12.5;7;25.0;
28;4;21.5;14.5;4;33.8067913055;2;19.5;12.5;7;25.0;
29;4;21.5;15.5;4;34.2641468048;3;20.5;13.0;6;26.0;
30;4;21.5;16.205657959;4;34.7028827667;3;19.5;13.5;6;26.1299999952;
31;4;21.5;16.3811531067;4;35.1198272705;3;18.8390007019;14.5;6;26.2754310369;
32;4;22.5;14.3811531067;5;36.5124940872;3;17.8826293945;15.5;6;26.4377241135;
33;4;22.5;14.3811531067;5;36.9691179991;3;16.9313163757;16.5;6;26.6183350086;
34;4;23.5;14.5;5;37.4057612419;3;15.9855003357;17.5;6;26.8187118769;
35;4;23.2217292786;15.5;7;37.822411418;3;15.0456132889;18.5;7;27.0402543545;
36;5;21.8655929565;15.0166950226;5;42.0143363476;3;14.6120758057;19.5;7;27.2842636108;
37;5;23.2868614197;15.5;5;42.5527377129;3;14.6852788925;20.5;8;27.5518820286;
38;5;24.9574794769;17.477142334;5;43.0745490789;3;14.7655649185;21.5;8;27.8440244198;
39;5;25.9962501526;18.5571327209;5;43.5809241533;3;14.0;23.5;8;28.1613030434;
40;5;25.5;20.3539562225;5;45.0731701851;3;14.0;25.0806522369;9;28.5039470196;
41;5;28.0817985535;24.3539562225;5;45.612662077;3;14.0;26.2519741058;10;28.871723175;
42;5;30.1286945343;28.3539562225;5;46.1322648525;3;15.0;24.4358615875;10;29.263862133;
43;5;31.5152778625;32.3539581299;6;46.5276619196;3;14.0;25.6319313049;10;29.6789975166;
44;6;31.3999996185;36.3539581299;5;46.9328832626;4;14.0;26.152338028;10;35.1151270866;
45;6;31.7774162292;40.3539581299;6;47.3473881483;4;16.0;25.3529586792;10;35.7195997238;
46;6;32.2441825867;40.6336898804;6;47.7705475092;4;18.0;25.1070156097;10;36.335914135;
47;6;32.3048477173;40.7366256714;7;48.201641798;4;19.0;24.3670368195;12;36.9598650932;
48;6;32.8133468628;40.2452430725;7;48.6398557425;4;20.0;23.6311454773;12;37.5868253708;
49;6;32.9034729004;40.3141365051;7;49.0842790604;4;20.0;26.6311454773;12;38.2118849754;
50;6;31.3999996185;42.0414123535;8;49.5339080095;4;21.0;26.6311454773;11;38.8300213814;
51;7;32.9218978882;40.4453582764;7;50.9876493216;4;20.6302032471;28.4155101776;12;39.4362807274;
52;7;33.64245224;41.507484436;7;51.4743282795;4;20.6868858337;29.4029140472;12;40.0259637833;
53;7;35.2929878235;42.5671844482;8;51.9632906914;4;21.1535739899;30.3907985687;12;40.5947971344;
54;8;33.7181777954;45.4338226318;5;67.4532279968;4;20.2058792114;29.3791751862;12;41.1390776634;
55;8;36.0372695923;45.6791229248;5;68.6927921772;4;20.8437690735;29.3680515289;12;41.6557769775;
56;8;37.9440460205;47.7313156128;5;69.8499878645;4;21.8915596008;29.8574314117;10;42.1426024437;
57;8;38.0605888367;48.7809906006;6;70.9226127863;4;22.9370803833;30.8473148346;10;42.5980162621;
58;8;38.1776924133;49.8281745911;7;72.9118423462;4;24.9803504944;28.8376998901;9;43.0212073326;
59;8;39.2949371338;51.8728942871;8;73.8213858604;4;27.0213890076;27.8285808563;10;43.4120354652;
60;8;40.4119033813;53.9151954651;9;76.6160951853;4;28.8102378845;26.8199462891;11;43.770945549;
