Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;2;8.0;10.1999998093;4;21.0;
4;1;9.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0900000334;
5;1;10.0;10.0;5;20.0;2;9.21800041199;10.0;4;21.1871190071;
6;1;11.0;10.0;5;20.0;2;10.3561353683;10.0;4;21.2917383909;
7;1;11.0;10.0;5;20.3999996185;2;11.3875217438;10.0;4;21.4042263031;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;11.4212675095;10.0;4;21.9389723539;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;11.5816917419;10.1999998093;4;22.4109756947;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;11.7232933044;10.3632001877;4;22.831872344;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;11.8495616913;10.4951858521;4;24.1073114872;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;12.2321929932;11.0209560394;4;25.2262470722;
13;1;12.8743057251;11.8107032776;5;24.1832637787;2;14.2321929932;11.4571752548;5;26.2035200596;
14;1;13.8743057251;12.0916318893;5;24.6226100922;2;16.2321929932;11.8107032776;5;27.060199976;
15;1;14.3867835999;12.3113050461;5;24.9617595673;2;17.4756546021;12.0916318893;5;27.819549799;
16;1;14.488527298;12.4808797836;5;25.0;2;18.5716552734;12.3113050461;5;28.5040667057;
17;1;16.3867835999;12.5;5;25.0;2;19.6752662659;12.4808797836;5;28.912750721;
18;1;17.3867835999;12.5;5;25.0;2;20.7863998413;12.5;5;29.3074398041;
19;1;18.3867835999;12.5;5;25.0;2;21.9048061371;12.5;5;29.7249407768;
20;1;19.3867835999;12.5;5;25.0;2;22.9174823761;12.5;6;30.1631817818;
21;1;19.5;12.5;7;25.0;2;23.04895401;12.5;6;30.6194429398;
22;1;19.5;12.5;7;25.0;2;23.1858329773;12.5;6;31.0903835297;
23;1;19.5;12.5;7;25.0;2;23.3271141052;12.5;6;31.5721096992;
24;1;19.5;12.5;8;25.0;3;23.4716339111;12.5;5;32.0602788925;
25;1;19.5;12.5;8;25.0;3;23.6180839539;12.5;6;32.550242424;
26;1;19.5;12.5;8;25.0;4;23.7650718689;12.5;5;33.0372152328;
27;1;19.5;12.5;8;25.0;4;23.9111633301;12.5;5;33.516456604;
28;1;19.5;12.5;8;25.0;4;24.0549373627;12.5;5;33.9834604263;
29;1;19.5;12.5;8;25.0;4;24.1950378418;12.5;5;34.4341192245;
30;1;17.5;13.5;8;25.0;4;22.1950378418;13.5;5;34.8648700714;
31;1;16.5;14.5;8;25.0;4;21.1950378418;13.5;5;36.2727956772;
32;1;15.5;15.5;8;25.0;4;21.5;13.5;5;36.7856835127;
33;1;14.5;16.5;8;25.0;4;23.5;15.0649995804;5;37.2874740362;
34;1;13.5;17.5;8;25.0;4;24.5;15.5;5;37.778801918;
35;1;12.5;18.5;8;25.0;4;24.5;14.5;5;38.2609636784;
36;1;12.0;19.5;9;25.0;4;25.5;15.3091678619;5;38.7358003855;
37;1;12.0;20.5;9;25.0;4;24.5;14.4093561172;5;39.2055652142;
38;1;12.0;21.5;9;25.0;4;24.5;15.5201272964;5;40.6727705002;
39;1;13.0;19.5;8;25.0;4;24.5;15.1421318054;5;41.1700291634;
40;1;12.0;20.5;8;25.0;4;25.2655639648;13.5;5;41.6704883575;
41;2;12.0;21.5;6;49.0;4;27.6713829041;17.5;5;42.1764891148;
42;2;14.0;19.5;6;50.2000007629;4;29.7759208679;21.5;6;42.6274642944;
43;2;16.0;19.5;7;51.1576004028;4;31.7882385254;25.5;6;43.0275582075;
44;2;17.0;19.5;7;51.9011039734;4;32.5615158081;29.5;6;43.4525710344;
45;2;18.0;19.5;7;52.4657306671;5;32.4000015259;32.5;6;43.9011244774;
46;2;19.0;19.5;8;52.88712883;5;32.4000015259;32.5;6;44.3712031841;
47;2;20.0;19.5;9;53.0;5;31.7768230438;33.5;8;44.8601415157;
48;3;21.0;19.5;8;53.0;5;31.4580421448;34.5;8;45.3646478653;
49;3;21.5;19.5;8;53.0;5;30.7093925476;35.5;8;45.8808656931;
50;3;22.5;18.5;8;53.0;5;29.9082870483;34.5;8;46.4044771194;
51;3;23.5;19.5;8;53.0;5;29.9190635681;34.5;9;47.9308388233;
52;4;25.5;21.5;7;54.0;5;32.5;34.2166175842;9;48.5051505566;
53;4;27.5;23.5;8;54.1299999952;5;34.8955383301;35.2350120544;10;49.0746124983;
54;4;28.8390007019;25.5;8;54.2754310369;6;33.8223838806;36.5;9;49.6346850395;
55;4;29.8826293945;26.5;8;54.4377241135;6;34.1801834106;36.5;9;50.1812062263;
56;4;30.9313163757;27.5;8;54.6183350086;7;34.7117004395;37.5;6;70.7105380297;
57;4;31.9855003357;27.5;9;54.8187118769;7;37.1818466187;38.5;7;72.4196717739;
58;4;32.4456138611;27.5;9;55.0402543545;7;38.8293075562;39.5;7;73.9238891602;
59;4;32.5120773315;27.5;9;55.2842636108;7;39.9606971741;40.2782402039;7;75.2267500162;
60;4;32.5852775574;27.5;9;55.5518820286;7;41.0855712891;40.1942024231;7;77.3425981998;
