Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
6;2;11.3000001907;10.0;5;21.0;1;10.0;10.0;4;20.0;
7;2;11.3000001907;10.0;5;21.3999996185;1;11.0;10.0;4;20.0;
8;2;11.4200000763;10.1999998093;5;21.7264003754;1;11.0;10.0;4;20.3999996185;
9;2;11.5179204941;10.3632001877;5;21.9903717041;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;11.597111702;10.4951858521;5;23.0719120502;2;11.2179203033;10.5631999969;3;21.9903717041;
11;2;11.9215736389;11.0209560394;5;23.9749414921;2;11.597111702;10.4951858521;3;23.0819120407;
12;2;13.9215736389;11.4571752548;5;24.7131726742;2;11.9245738983;11.0209560394;3;23.99553442;
13;2;15.9215736389;11.8107032776;5;25.3067810535;2;13.9245738983;11.4571752548;4;24.7449600697;
14;2;16.5920333862;12.0916318893;5;25.7784451246;2;15.9245738983;11.8107032776;4;25.3503712416;
15;2;16.7335338593;12.3113050461;5;26.1504684687;2;16.9627056122;12.0916318893;4;25.8344515562;
16;2;16.8451404572;12.4808797836;5;26.2221269608;2;17.9761257172;12.3113050461;4;26.2195074558;
17;2;18.7534217834;12.5;5;26.2560760975;2;18.9898986816;12.4808797836;4;26.3048160076;
18;2;19.7636070251;12.5;5;26.2905418873;2;20.0040187836;12.5;4;26.3530313969;
19;2;20.7739467621;12.5;6;26.3255085945;2;21.0184822083;12.5;4;26.4023760557;
20;2;21.7844352722;12.5;6;26.3609591722;2;21.9207134247;12.5;5;26.4528282881;
21;2;21.9082870483;12.5;6;26.3968753815;2;21.9358482361;12.5;6;26.5043625832;
22;2;21.9190635681;12.5;6;26.4332377911;2;21.9513092041;12.5;7;26.5569496155;
23;2;21.9299716949;12.5;6;26.4700255394;3;21.9670848846;12.5;6;26.6105561256;
24;2;21.9410076141;12.5;7;26.5072168112;3;21.5;12.5;6;26.6651450396;
25;3;21.9521656036;12.5;6;26.5447884798;3;21.5;12.99954319;6;26.72067523;
26;3;21.9634361267;12.5;6;26.5827163458;3;21.5;13.0162029266;6;26.7771017551;
27;3;21.5;13.1330862045;6;26.6209751368;3;22.0331306458;12.5;6;26.8343759775;
28;3;21.9862918854;12.5;6;26.6595385075;3;21.5;13.4171876907;6;26.8924454451;
29;3;21.9978618622;12.5;6;26.6983793974;3;22.0677337646;12.5;6;26.9512542486;
30;3;20.009513855;13.5;6;26.7374696732;3;20.0853767395;13.5;6;27.0107431412;
31;3;19.0212402344;14.5;6;26.7767804861;3;19.1032218933;14.5;6;27.0708494186;
32;3;18.033033371;15.5;6;26.8162822723;3;18.1212539673;15.5;6;27.1315076351;
33;3;17.044883728;16.5;6;26.8559447527;3;17.1394519806;16.5;6;27.1926498413;
34;3;16.0567836761;17.5;6;26.8957372904;3;16.1577949524;17.5;6;27.2542052269;
35;3;15.0687217712;18.5;6;26.9356285334;3;15.1762619019;18.5;7;27.3161010742;
