Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;10.0;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;11.0;10.0;3;21.0599999428;1;7.0;11.0;5;20.0;
3;2;12.0;10.0;3;21.1229639053;1;8.0;10.0;5;20.0;
4;2;12.2245922089;10.0;3;21.1889609098;1;9.0;10.0;4;20.0;
5;2;13.3566884995;10.0;3;21.2580518723;2;9.0;10.1999998093;2;21.0;
6;2;14.377415657;10.0;2;21.7428686619;2;10.3000001907;10.0;2;21.0900000334;
7;2;14.522860527;10.1999998093;2;22.1586660147;2;11.3269996643;10.0;2;21.1871190071;
8;2;14.647600174;10.3632001877;2;23.3744058609;2;11.3561353683;10.0;2;21.7036092281;
9;2;15.0123214722;10.9097137451;2;24.4179002047;2;11.5110826492;10.1999998093;2;22.1564130783;
10;2;15.3253698349;11.3658018112;2;25.3010519743;2;11.6469240189;10.3632001877;2;22.557236433;
11;2;17.3253707886;11.7372808456;2;26.0431767702;2;11.7671709061;10.4951858521;2;23.8035871983;
12;2;19.3253707886;12.0336990356;2;26.6668455601;2;12.141076088;11.0209560394;2;24.8916251659;
13;2;20.459777832;12.2662630081;1;27.194732666;2;14.141076088;11.4571752548;3;25.8364036083;
14;2;21.5101394653;12.446267128;1;27.4794170856;2;16.1410751343;11.8107032776;3;26.6592981815;
15;2;22.5633049011;12.5;2;27.6658837795;2;17.3553848267;12.0916318893;3;27.3839819431;
16;3;23.6192455292;12.5;1;27.86140275;2;18.440984726;12.3113050461;3;28.0334718227;
17;3;24.6779022217;12.5;1;28.0656666756;2;19.5340881348;12.4808797836;3;28.407397747;
18;3;25.4197006226;12.5;1;28.2782502174;2;20.6347923279;12.5;3;28.7683298588;
19;3;25.4834747314;12.5;1;28.4986059666;2;21.7430725098;12.5;3;29.1538929939;
20;3;25.5495815277;12.5;1;28.7260642052;2;22.7461681366;12.5;4;29.562889576;
21;3;25.6178188324;12.5;2;28.9598350525;2;22.8688659668;12.5;5;29.9934945107;
22;3;25.6879501343;12.5;2;29.1990156174;2;22.9980487823;12.5;6;30.4432339668;
23;3;24.5;13.5;2;29.4425997734;2;23.1329708099;12.5;6;30.9089989662;
24;3;24.5;14.2770395279;2;29.6894927025;3;23.2726993561;12.5;5;31.3870959282;
25;4;23.5;13.5;1;29.9385285378;3;23.4161281586;12.5;6;31.8733391762;
26;4;22.9815597534;14.5;1;30.1884908676;3;23.562002182;12.5;6;32.36317873;
27;4;22.5;13.5;1;31.4381356239;3;23.7089538574;12.5;6;32.8518595695;
28;4;24.5;14.8999996185;1;31.7162158489;3;23.8555583954;12.5;6;33.3346033096;
29;4;23.5;16.1864852905;1;31.992098093;3;24.0003814697;12.5;6;33.8067913055;
30;4;22.5;17.2968387604;1;32.2645962238;3;22.0003814697;13.5;6;34.2641468048;
31;4;21.5;18.4058380127;2;32.5325920582;3;21.5;14.5;6;35.7028827667;
32;4;20.5;19.5130367279;2;32.7950547934;3;21.5;14.0;6;36.1498272419;
33;4;19.5;20.6180210114;3;33.0510584116;3;22.5;14.5;6;36.5730850697;
34;4;19.0;21.7204227448;3;33.2997932434;3;22.5;16.0302963257;6;36.9708840847;
35;4;19.0;22.8199176788;3;33.5405752659;3;22.0912666321;16.5;6;37.3421595097;
36;4;19.0;23.916229248;3;33.7728517056;3;20.8655929565;18.0617580414;6;37.6865080595;
37;4;19.0;25.0091400146;3;33.9961996078;3;19.8655929565;17.077917099;6;38.004111886;
38;4;21.3976516724;25.0091400146;4;34.2103244066;3;19.2222061157;16.5;6;38.2956485748;
39;5;23.4082870483;26.0091400146;3;42.8056454659;3;19.7322311401;17.5;7;38.5621912479;
40;5;24.4190635681;29.0091400146;3;43.4085292816;3;20.0686569214;18.5;7;38.8051083088;
41;5;27.0;33.0091400146;3;43.9925448895;3;19.0789966583;17.5;7;39.0259709358;
42;5;29.0;37.0091400146;4;44.5553427935;3;19.0894851685;20.5;7;39.2264691591;
43;5;31.4521656036;38.8862037659;4;45.0949786901;3;21.1001205444;22.5;7;39.3968753815;
44;5;33.4634361267;40.9381637573;7;45.609950304;3;20.0;24.5;7;39.4332377911;
45;5;34.5;42.0818786621;7;46.0992062092;4;21.0;26.5;6;39.4700255394;
46;5;35.3429069519;39.9864578247;8;46.5621368885;4;22.0;28.5;6;39.5072168112;
47;5;36.3645019531;39.9864578247;10;46.9716168642;4;23.4521656036;29.5;7;39.5447884798;
48;5;38.3863372803;40.9864578247;10;47.2938826084;5;23.9634361267;30.5;6;39.5827163458;
49;5;39.408405304;41.0999984741;11;47.5975130796;5;23.9748153687;31.5;6;39.6209751368;
50;5;39.8976516724;41.8107147217;14;47.8828707933;5;23.5;33.3104858398;7;39.6595385075;
51;5;41.0882377625;41.0999984741;14;48.1505481005;5;23.9978618622;33.5;7;39.6983793974;
52;5;40.8647384644;41.6587524414;14;48.4013141394;5;24.5;32.3491897583;7;39.7374696732;
53;7;39.0338287354;42.6732940674;11;63.6360684633;5;24.0212402344;32.5;7;39.7767804861;
54;7;38.6073722839;44.8742523193;11;64.6057983637;5;24.033033371;33.5;7;39.8162822723;
55;7;38.7356948853;46.8902359009;11;65.7083722353;5;24.5;32.4081420898;7;39.8559447527;
56;7;38.0557632446;48.9062347412;12;66.6992567778;5;24.0567836761;32.5;7;39.8957372904;
57;7;37.3483047485;50.9222335815;12;69.1981334686;5;23.5;31.4478683472;8;39.9356285334;
58;8;36.667930603;53.0184440613;12;71.3227164745;5;23.5;30.4678153992;9;39.9755871296;
59;8;36.4573135376;55.1096801758;12;74.111055851;6;24.0926761627;28.5;8;40.015581131;
60;9;37.7173538208;58.1960678101;11;75.6477226019;5;23.5;27.5;8;40.0555787086;
61;9;38.9494438171;61.2777404785;11;77.3838332891;5;23.5;27.5;8;40.0955479145;
62;9;39.1553115845;64.3548965454;13;78.7425729036;5;23.5;27.5;9;40.135456562;
63;9;39.3369216919;67.4277191162;13;79.9117463827;5;23.5;27.5;9;40.17527318;
64;9;40.4963531494;68.4526977539;13;80.7777932882;5;23.5;27.5;9;40.2149660587;
65;9;40.5999984741;69.0836181641;13;82.4114875793;5;23.5;27.5;7;40.2545039654;
66;10;40.5999984741;73.1315612793;12;83.047183156;5;23.5;27.5;5;41.293856144;
67;10;42.5999984741;74.1800537109;12;83.5210680962;5;24.5;28.5;5;41.3729925156;
68;10;43.5999984741;73.2049255371;13;83.8124455214;5;25.5;29.5;5;41.4530675411;
69;10;41.5999984741;78.2297058105;16;84.1149218082;5;25.5;30.5;6;42.9693971872;
70;11;42.5999984741;80.2543487549;14;84.428853035;5;25.7999992371;32.0;7;44.2283815145;
71;11;43.5999984741;78.9166564941;15;84.7545558214;5;26.0340003967;33.3899993896;7;45.2661432028;
72;12;41.5999984741;83.9409484863;14;85.0922944546;5;26.2123565674;33.6872596741;7;46.1208651066;
73;12;42.5999984741;85.1178894043;15;85.4422630072;5;26.3458442688;33.9097442627;7;46.6803189516;
74;12;43.5999984741;83.1690063477;16;85.8045692444;5;26.3999996185;34.0;8;47.0313500166;
75;12;41.5999984741;87.2203216553;14;86.1792159081;5;26.3999996185;34.0;8;47.3574559689;
76;12;42.5999984741;88.2717895508;14;87.5660816431;5;26.3999996185;34.0;8;47.5507565737;
77;12;44.5999984741;86.754699707;15;88.0449030399;6;27.3999996185;35.0;8;48.7013084888;
