Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;4;20.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.0;10.1999998093;3;21.3999996185;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.4200000763;10.1999998093;3;21.7264003754;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.5179204941;10.3632001877;3;21.9903717041;
11;2;11.9125738144;11.0209560394;3;23.9143505096;2;11.597111702;10.4951858521;3;23.0719120502;
12;2;12.1743059158;11.4571752548;3;24.6714065075;2;11.9215736389;11.0209560394;3;23.9749414921;
13;2;14.9125738144;11.8107032776;3;25.2852387428;2;13.9215736389;11.4571752548;4;24.7131726742;
14;2;16.9125728607;12.0916318893;3;25.7785600424;2;15.9215736389;11.8107032776;4;25.3067810535;
15;2;17.9593582153;12.3113050461;3;26.1737042665;2;16.94962883;12.0916318893;4;25.7784451246;
16;2;18.9761562347;12.4808797836;3;26.269973278;2;17.9593238831;12.3113050461;4;26.1504684687;
17;2;19.9935646057;12.5;3;26.3300433159;2;18.9691867828;12.4808797836;4;26.2221269608;
18;2;21.0115871429;12.5;5;26.3921557665;2;19.9792118073;12.5;3;26.2560760975;
19;3;21.9176464081;12.5;5;26.4563041925;2;20.989397049;12.5;3;26.2905418873;
20;3;21.9368915558;12.5;5;26.5224741697;2;21.8871631622;12.5;4;26.3255085945;
21;3;21.956741333;12.5;6;26.5906432867;2;21.8976516724;12.5;5;26.3609591722;
22;3;21.977191925;12.5;6;26.6607804298;2;21.9082870483;12.5;5;26.3968753815;
23;3;21.9982337952;12.5;7;26.7328453064;2;21.9190635681;12.5;5;26.4332377911;
24;3;22.0198535919;12.5;7;26.8067884445;2;21.5;12.9299716949;5;26.4700255394;
25;3;21.5;12.9516973495;7;26.8825509548;2;21.5;12.9410076141;5;26.5072168112;
26;3;21.5;12.9706373215;7;26.9600640535;2;21.9521656036;12.5;5;26.5447884798;
27;3;19.5;14.2840251923;8;27.0392494202;2;21.9634361267;12.5;5;26.5827163458;
28;3;18.5;15.3156995773;9;27.120018959;2;21.5;13.2913579941;5;26.6209751368;
29;3;17.5;16.3480072021;9;27.2022752762;2;21.9862918854;12.5;6;26.6595385075;
30;3;16.5;17.3809108734;9;27.2859115601;2;19.5;14.3297691345;7;26.6983793974;
31;3;15.5;18.4143638611;10;27.3708124161;2;18.5;15.3491897583;7;26.7374696732;
32;4;14.5;19.4483242035;9;42.4568536282;2;17.5;16.3687343597;7;26.7767804861;
33;4;15.0;20.5;9;43.2939035892;2;16.5;17.3883895874;7;26.8162822723;
34;4;16.0;23.5;10;44.0511977673;2;15.5;18.4081420898;7;26.8559447527;
35;4;16.0;25.552728653;10;44.7277576923;2;14.5;19.4279727936;7;26.8957372904;
36;4;17.0;24.588186264;10;45.3259561062;2;14.0;20.4478683472;7;26.9356285334;
37;4;16.0;26.6238746643;10;45.8506505489;2;14.0;21.4678134918;7;26.9755871296;
38;4;16.0;28.6597290039;11;46.3083126545;2;14.0;22.4877929688;7;27.015581131;
39;4;17.0;27.6956882477;11;46.7062394619;2;14.0;23.5077896118;7;27.0555787086;
40;4;17.0;26.7316894531;12;47.0519216061;2;14.0;24.5277900696;8;27.0955479145;
41;5;18.0;26.7676639557;10;60.008872509;2;14.0;25.5477733612;8;27.135456562;
42;5;20.0;26.8035488129;11;60.7357022762;2;15.0;22.5;7;27.17527318;
43;5;22.0;25.8392810822;10;61.4085199833;2;14.0;23.5;7;27.2149660587;
44;5;24.0;24.8747959137;10;62.0245206356;2;14.0;25.5;7;27.2545039654;
45;5;26.0;23.9100322723;11;62.5830760002;2;15.0;23.6272525787;7;27.293856144;
46;5;28.0;27.9100322723;11;63.0854003429;2;14.0;24.6469287872;7;27.3329925537;
47;5;30.0;31.9100322723;12;63.534137249;2;14.0;25.6664962769;10;27.3718836308;
48;5;31.5499992371;35.9100341797;12;63.9329340458;2;15.7115650177;24.6664962769;10;27.4105007648;
49;5;32.5499992371;39.9100341797;13;64.2860469818;2;16.7231502533;24.6664962769;10;27.4488155842;
50;5;33.5499992371;43.9100341797;13;64.5980091095;2;17.7346439362;24.6664962769;12;27.4868011475;
51;5;34.5499992371;44.1124000549;14;64.860370636;3;19.7460403442;25.5;11;28.5244314671;
52;5;35.5499992371;44.1441497803;14;64.9380412102;3;21.7573299408;25.5;11;28.5816812515;
53;5;36.5499992371;44.1752166748;15;65.0139269829;3;22.0;26.5;12;28.6387224197;
54;5;37.5499992371;44.2055702209;15;65.0879516602;3;23.7795581818;26.5;14;28.6955260038;
55;5;38.5499992371;44.2351799011;16;65.1600503922;3;24.2904834747;27.5;15;28.752063632;
56;6;39.5499992371;44.2640190125;14;65.2301678658;3;24.3012733459;27.5;15;28.8083081245;
