Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;2;7.0;11.1999998093;4;21.0;
3;1;9.0;10.0;4;20.0;2;8.19999980927;10.0;4;21.1200000048;
4;1;9.0;10.0;4;20.0;2;9.22399997711;10.0;4;21.2530560493;
5;1;10.0;10.0;4;20.0;2;9.25061130524;10.0;4;21.4002518654;
6;1;11.0;10.0;4;20.0;2;10.4200754166;10.0;4;21.5626775026;
7;1;11.0;10.0;4;20.3999996185;2;11.4688034058;10.0;4;21.7414059639;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.5224218369;10.0;4;22.3548774719;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.7064628601;10.1999998093;4;22.9167456627;
10;2;11.597111702;10.4951858521;3;23.0419120789;2;11.8750238419;10.3632001877;4;23.4393892288;
11;2;11.9125738144;11.0209560394;3;23.9543504715;2;12.0318164825;10.4951858521;4;24.8717758656;
12;2;12.1863059998;11.4571752548;3;24.7025904655;2;12.4615325928;11.0209560394;4;26.1735084057;
13;2;14.9245738983;11.8107032776;3;25.3068172932;2;14.4615325928;11.4571752548;5;27.3609917164;
14;2;16.9245738983;12.0916318893;3;25.789717555;2;16.4615325928;11.8107032776;4;28.4561290741;
15;2;17.9627056122;12.3113050461;3;26.1736010313;2;17.8944339752;12.0916318893;4;29.4820175171;
16;2;18.9761257172;12.4808797836;4;26.2577478886;2;19.0703964233;12.3113050461;4;30.4597220421;
17;3;19.9898986816;12.5;4;26.3048160076;2;20.2619628906;12.4808797836;4;31.1853199005;
18;3;20.6125736237;12.5;5;26.3530313969;2;21.468170166;12.5;4;31.9160957336;
19;3;21.9059104919;12.5;5;26.4023760557;2;22.6874027252;12.5;4;32.6826691628;
20;3;21.9207134247;12.5;5;26.4528282881;2;23.8048019409;12.5;5;33.475315094;
21;3;21.9358482361;12.5;5;26.5043625832;2;24.0425949097;12.5;5;34.2825622559;
22;3;21.9513092041;12.5;5;26.5569496155;2;24.2847690582;12.5;5;35.0917634964;
23;3;21.9670848846;12.5;5;26.6105561256;2;22.2847690582;13.5;5;35.8898439407;
24;3;21.9831676483;12.5;5;26.6651450396;3;23.2847690582;12.5;4;36.6641292572;
25;3;21.5;12.9162864685;7;26.72067523;3;24.2847690582;12.5;5;37.4031534195;
26;4;21.5;12.9301691055;6;26.7771017551;4;25.2209472656;12.5;5;38.0973386765;
27;4;19.5;14.2108402252;6;26.8343759775;4;25.4292011261;12.5;5;38.7394571304;
28;4;18.5;15.2337503433;6;26.8924454451;4;25.621837616;12.5;5;39.3248329163;
29;4;17.5;16.2569789886;6;26.9512542486;4;25.7974510193;12.5;6;39.8512945175;
30;4;16.5;17.2805023193;7;27.0107431412;4;23.9553890228;13.5;6;40.3189182281;
31;4;15.5;18.3042964935;7;27.0708494186;4;23.0956764221;14.5;6;40.729631424;
32;4;14.5;19.3283405304;8;27.1315076351;4;22.0956764221;13.5;6;41.0867519379;
33;4;14.0;20.3526039124;8;27.1926498413;4;22.0956764221;14.5;6;41.39453125;
34;4;14.0;21.3770599365;8;27.2542052269;4;22.0956764221;15.5;6;41.6577396393;
35;4;14.0;22.4016819;7;27.3161010742;4;21.0956764221;14.5;6;41.8813304901;
36;4;15.0;19.5;7;27.3782629967;4;21.0956764221;14.5;6;43.0;
37;4;14.0;20.5;7;27.4406147003;4;21.0956764221;14.0;7;43.0399999619;
38;4;14.0;21.5;8;27.5030794144;4;22.5;14.5;7;43.0811839104;
39;4;15.0;19.5;8;27.5655794144;4;23.5;16.0405921936;7;43.1235535145;
40;4;14.0;20.5;9;27.628036499;4;23.8370666504;16.5;7;43.1671074629;
41;4;14.0;21.5;9;27.690372467;5;22.75;18.0368690491;6;58.211841464;
42;4;15.0;19.5;9;27.7525100708;5;24.75;21.0368690491;6;59.0077478886;
43;4;14.0;20.5;10;27.8143725395;5;26.75;24.0368690491;7;59.7241904736;
44;4;14.0;21.5;10;27.8758842945;5;27.1023006439;27.0368690491;8;60.3603212833;
45;4;15.0;19.5;10;27.936971426;5;27.75;29.336139679;8;60.9186457396;
46;4;14.0;21.5;10;27.9975619316;5;28.7186412811;30.7483730316;9;61.4041546583;
47;4;14.0;22.6990242004;10;28.0575861931;6;28.3400001526;32.3731689453;7;90.5734524727;
48;4;15.0;20.723033905;10;28.1169772148;6;27.3400001526;35.3600997925;8;92.9464683533;
49;4;16.0;20.723033905;10;28.1756706238;6;27.1781044006;38.2772445679;8;94.7900986671;
50;4;17.0;20.723033905;10;28.2336053848;6;27.2548294067;40.1228981018;8;96.0772048235;
