Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;10.0;10.0;4;20.0;
7;2;11.3000001907;10.0;2;21.3999996185;1;11.0;10.0;4;20.0;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;11.0;10.0;4;20.3999996185;
9;2;11.5179204941;10.3632001877;2;21.9903717041;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;11.597111702;10.4951858521;2;23.1019120216;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;11.9305734634;11.0209560394;2;24.037314415;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;13.9305734634;11.4571752548;2;24.810367465;1;11.6125736237;11.0209560394;3;22.9143505096;
13;2;15.9305734634;11.8107032776;3;25.4413156509;2;13.6125736237;11.6571750641;2;24.6214065552;
14;2;16.9899902344;12.0916318893;3;25.9528986216;2;15.6125736237;11.8107032776;2;25.2132637501;
15;2;18.0116596222;12.3113050461;3;26.3674715757;2;16.5639801025;12.0916318893;2;25.6832010746;
16;2;19.034286499;12.4808797836;3;26.484351635;2;16.7049598694;12.3113050461;2;26.0535256863;
17;2;20.0578784943;12.5;3;26.5662232637;2;16.8160572052;12.4808797836;2;26.1235172749;
18;2;21.08244133;12.5;3;26.6513283253;2;16.8370552063;12.5;2;26.1558350325;
19;2;21.9953994751;12.5;4;26.7396525145;2;18.8352775574;12.5;3;26.1887089014;
20;2;22.0218963623;12.5;4;26.8311642408;2;19.8451404572;12.5;3;26.2221269608;
21;2;22.0493488312;12.5;4;26.9258141518;2;20.8551654816;12.5;5;26.2560760975;
22;2;22.0777435303;12.5;4;27.0235335827;2;21.8653507233;12.5;5;26.2905418873;
23;2;22.1070594788;12.5;4;27.1242339611;2;21.8871631622;12.5;6;26.3255085945;
24;2;22.1372699738;12.5;4;27.2278065681;2;21.8976516724;12.5;6;26.3609591722;
25;2;22.1683425903;12.5;4;27.3341217041;3;21.9082870483;12.5;5;26.3968753815;
26;2;22.2002372742;12.5;4;27.4430289268;3;21.5;12.5;5;26.4332377911;
27;2;20.2329082489;13.5;4;27.5543570518;3;21.5;12.9299716949;5;26.4700255394;
28;2;19.2663078308;14.5;4;27.667914629;3;21.5;13.2350130081;5;26.5072168112;
29;2;18.3003749847;15.5;4;27.7834908962;3;21.9521656036;12.5;6;26.5447884798;
30;2;17.3350467682;16.5;4;27.9008569717;3;21.9634361267;12.5;6;26.5827163458;
31;2;16.370256424;17.5;4;28.0197672844;3;21.5;13.2913579941;6;26.6209751368;
32;2;15.4059305191;18.5;5;28.1399610043;3;21.9862918854;12.5;6;26.6595385075;
33;2;14.9419879913;19.5;5;28.2611646652;3;21.9978618622;12.5;6;26.6983793974;
34;2;14.9783496857;20.5;6;28.3830943108;3;22.009513855;12.5;6;26.7374696732;
35;2;15.0149288177;21.5;6;28.5054576397;3;22.0212402344;12.5;6;26.7767804861;
