Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;6;20.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.0;10.0;6;20.3999996185;
9;2;11.5179204941;10.3632001877;3;21.9903717041;1;11.1199998856;10.1999998093;6;20.7264003754;
10;2;11.597111702;10.4951858521;3;23.0719120502;1;11.2179203033;10.3632001877;6;20.9903717041;
11;2;11.9215736389;11.0209560394;3;23.9749414921;1;11.2971115112;10.4951858521;6;22.0419120789;
12;2;13.9215736389;11.4571752548;3;24.7131726742;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;15.9215736389;11.8107032776;3;25.3067810535;1;12.6125736237;11.4571752548;6;23.6214065552;
14;2;16.94962883;12.0916318893;3;25.7784451246;1;13.6125736237;11.8107032776;6;24.1832637787;
15;2;17.9593238831;12.3113050461;3;26.1504684687;1;14.2549791336;12.0916318893;6;24.6226100922;
16;2;18.9691867828;12.4808797836;3;26.2221269608;1;14.3867835999;12.3113050461;6;24.9617595673;
17;2;19.9792118073;12.5;3;26.2560760975;1;14.488527298;12.4808797836;6;25.0;
18;2;20.989397049;12.5;3;26.2905418873;1;16.3867835999;12.5;6;25.0;
19;2;21.8871631622;12.5;4;26.3255085945;1;17.3867835999;12.5;7;25.0;
20;2;21.8976516724;12.5;4;26.3609591722;1;18.3867835999;12.5;7;25.0;
21;2;21.9082870483;12.5;4;26.3968753815;1;19.3867835999;12.5;6;25.0;
22;2;21.9190635681;12.5;4;26.4332377911;1;19.5;12.5;6;25.0;
23;2;21.9299716949;12.5;4;26.4700255394;1;19.5;12.5;6;25.0;
24;2;21.9410076141;12.5;4;26.5072168112;1;19.5;12.5;6;25.0;
25;4;21.9521656036;12.5;3;26.5447884798;1;19.5;12.5;7;25.0;
26;4;19.5;13.5;4;26.5827163458;1;19.5;12.5;7;25.0;
27;4;18.5;15.1330862045;4;26.6209751368;1;19.5;12.5;8;25.0;
28;4;17.5;16.1483898163;4;26.6595385075;1;19.5;12.5;8;25.0;
29;4;16.5;17.1638145447;4;26.6983793974;1;19.5;12.5;8;25.0;
30;4;15.5;18.1793518066;4;26.7374696732;1;19.5;12.5;8;25.0;
31;4;14.5;19.1949882507;4;26.7767804861;1;19.5;12.5;8;25.0;
32;4;14.0;20.2107124329;4;27.8162822723;1;19.5;12.5;7;25.0;
33;4;15.0;21.6265125275;4;27.8959447145;1;19.5;12.5;7;25.0;
34;4;16.0;22.6583786011;4;27.9769212008;1;19.5;12.5;7;25.0;
35;4;17.0;20.6907691956;4;28.0591820478;1;19.5;12.5;7;25.0;
36;4;16.0;21.7236728668;5;28.1426945925;1;19.5;12.5;7;25.0;
37;4;16.0;22.7570781708;6;28.227422595;1;19.5;12.5;7;25.0;
38;4;17.0;20.7909698486;7;28.3133265972;1;19.5;12.5;7;25.0;
