Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
5;1;10.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
6;1;11.0;10.0;5;20.0;1;10.0;10.0;3;20.0;
7;1;11.0;10.0;5;20.3999996185;1;11.0;10.0;3;20.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;11.0;10.0;3;20.3999996185;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;11.1199998856;10.1999998093;3;20.7264003754;
10;2;11.597111702;10.4951858521;4;23.0419120789;1;11.2179203033;10.3632001877;3;20.9903717041;
11;2;11.9125738144;11.0209560394;4;23.9543504715;1;11.2971115112;10.4951858521;2;22.0419120789;
12;2;12.1863059998;11.4571752548;4;24.7025904655;1;11.6125736237;11.0209560394;3;22.9143505096;
13;2;14.9245738983;11.8107032776;5;25.3068172932;1;13.2971115112;11.4571752548;3;23.6214065552;
14;2;16.9245738983;12.0916318893;5;25.789717555;1;14.2971115112;11.8107032776;3;24.1832637787;
15;2;17.9627056122;12.3113050461;5;26.1736010313;1;15.2971115112;12.0916318893;3;24.6226100922;
16;2;18.9761257172;12.4808797836;5;26.2577478886;1;16.2971115112;12.3113050461;3;24.9617595673;
17;2;19.9898986816;12.5;5;26.3048160076;1;17.2971115112;12.4808797836;3;25.0;
18;2;21.0040187836;12.5;5;26.3530313969;2;19.2971115112;12.6999998093;2;26.0;
19;2;21.9059104919;12.5;6;26.4023760557;2;21.2971115112;12.5;3;26.0399999619;
20;2;21.9207134247;12.5;6;26.4528282881;2;21.8120002747;12.5;3;26.0811839104;
21;2;21.9358482361;12.5;6;26.5043625832;2;21.8243560791;12.5;3;26.1235535145;
22;2;21.9513092041;12.5;6;26.5569496155;2;21.8370666504;12.5;3;26.1671074629;
23;2;21.9670848846;12.5;6;26.6105561256;2;21.8501319885;12.5;3;26.211841464;
24;3;21.9831676483;12.5;5;26.6651450396;2;21.8635520935;12.5;3;26.2577478886;
25;3;19.5;13.9162864685;5;26.72067523;2;21.877325058;12.5;4;26.3048160076;
26;3;20.5;12.9301691055;7;26.7771017551;2;21.8914451599;12.5;5;26.3530313969;
27;4;19.0331306458;13.5;6;26.8343759775;2;21.9059104919;12.5;5;26.4023760557;
28;4;18.0503120422;14.5;6;26.8924454451;2;21.5;13.2011880875;5;26.4528282881;
29;4;17.0677337646;15.5;6;26.9512542486;2;21.5;13.2264137268;5;26.5043625832;
30;4;16.0853767395;16.5;6;27.0107431412;3;19.9513092041;13.5;4;26.5569496155;
31;4;15.103222847;17.5;6;27.0708494186;3;18.9670848846;14.5;4;26.6105561256;
32;4;14.621254921;18.5;7;28.1315076351;3;17.9831676483;15.5;4;26.6651450396;
33;4;15.0;20.7526035309;7;28.2326498032;3;16.9995441437;16.5;4;26.72067523;
34;4;16.0;21.7930603027;8;28.3353891373;3;16.0162029266;17.5;4;26.7771017551;
35;4;16.0;22.8341560364;8;28.4396545887;3;14.5;19.388551712;4;26.8343759775;
