Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
60;5;32.9000015259;41.5;4;89.9724071026;2;24.7838783264;29.5;12;37.747756958;
61;5;33.9000015259;43.5;5;91.1019408703;2;23.873878479;30.5;12;37.9073896408;
62;5;34.9000015259;45.5;5;91.9377822876;2;22.9536952972;31.5;13;38.0;
63;5;35.9000015259;46.5;6;92.2255632877;2;22.0;32.5;13;38.0;
64;5;38.3551559448;44.5;6;92.440299511;2;21.0;33.5;13;38.0;
65;5;38.4375;44.5;7;92.4714579582;2;20.5;34.5;14;38.0;
66;5;36.4375;46.5;7;92.5;2;21.5;32.5;15;39.3900003433;
67;5;36.4375;48.5;7;92.5;3;20.6949996948;33.5;14;40.5194797516;
68;5;36.4375;50.5;8;92.5;3;20.8697395325;34.5;14;41.424580574;
69;6;37.4375;49.5;8;96.3687500954;3;21.0250320435;35.5;15;42.1435155869;
70;6;36.6850967407;51.5;8;99.2653696537;3;21.1620159149;36.5;15;42.5640974045;
71;6;36.8986740112;53.5;8;101.381520033;3;21.2820491791;37.5;14;42.773223877;
72;6;38.0816383362;52.5;8;102.874139071;3;22.3866119385;35.5;13;42.9544582367;
73;6;37.2374572754;54.5;6;103.293014765;3;21.477230072;36.5;12;43.0;
74;6;37.3000030518;56.5;7;103.349225998;3;21.5;37.5;12;43.0;
75;6;37.3000030518;58.5;8;103.404514074;3;22.5;35.5;11;43.0;
76;6;37.3000030518;60.5;8;103.458832502;3;21.5;36.5;11;44.0;
77;6;37.3000030518;62.5;10;103.512138844;3;22.5;38.5;9;44.0399999619;
78;6;38.3000030518;61.5;11;104.564394474;3;24.5;37.5;9;44.0811839104;
79;6;38.3000030518;64.5;11;104.675565004;3;23.5;39.5;9;44.1235535145;
80;6;39.3000030518;67.5;12;104.788583994;3;23.5;41.5;11;44.1671074629;
81;6;39.3000030518;70.1999969482;10;104.903494239;4;24.5;40.5;10;44.211841464;
82;6;39.3000030518;72.1999969482;10;105.020334244;4;23.5;41.5;10;44.2577478886;
83;6;39.3000030518;74.1999969482;9;105.139137387;4;23.5;42.5;10;44.3048160076;
84;6;39.3000030518;75.1999969482;10;105.259930015;4;24.5;40.5;10;44.3530313969;
85;6;39.3000030518;75.1999969482;11;105.382730484;4;23.5;41.5;11;44.4023760557;
86;6;39.3000030518;75.1999969482;11;105.507547498;4;23.5;43.5;12;44.4528282881;
87;6;39.3000030518;75.1999969482;11;105.634378433;4;24.5;42.5;10;44.5043625832;
88;6;43.8634414673;75.1999969482;11;105.739652514;4;23.5;44.5;9;44.5569496155;
89;6;47.2739639282;75.1999969482;12;105.831164241;4;23.5;43.5;11;44.6105561256;
90;6;47.2831192017;74.1999969482;11;105.925814152;4;24.5;40.5;11;44.6651450396;
91;6;47.0925827026;74.1999969482;11;106.023533583;4;23.5;41.5;11;44.72067523;
92;6;48.102355957;74.1999969482;11;106.124233961;4;23.5;43.5;10;44.7771017551;
93;6;47.1124267578;73.1999969482;13;106.227806568;5;24.0499992371;42.5;8;54.8343759775;
94;6;46.1227798462;73.1999969482;13;106.334121704;5;26.0499992371;40.5;9;55.3924454451;
95;6;44.1334152222;76.1999969482;13;106.443028927;5;28.0499992371;41.5;8;55.923754096;
96;6;44.1443023682;76.1999969482;13;106.554357052;5;29.0499992371;42.5;7;56.425160408;
97;6;43.1554412842;78.1999969482;14;106.667914629;5;30.0499992371;43.5;7;56.8945398331;
98;6;41.8667945862;79.1999969482;15;106.783490896;5;31.0499992371;41.5;9;57.3307549953;
99;6;42.8783493042;79.1999969482;15;106.900856972;5;32.0499992371;40.5;10;57.7335681915;
100;6;43.8900871277;76.1999969482;16;107.019767284;6;33.0499992371;40.5;8;58.1035151482;
101;6;41.9019775391;81.1999969482;16;107.139961004;6;34.0499992371;40.5;8;58.4417600632;
102;7;43.9139976501;79.3699798584;14;107.261164665;5;35.0499992371;40.5;9;58.749941349;
103;8;42.9261169434;76.1999969482;13;109.761357307;5;34.0499992371;35.5;8;56.5894126892;
104;8;42.9383125305;82.1999969482;15;109.94607234;5;35.0499992371;35.5;8;56.7811031342;
105;8;43.9505462646;88.1999969482;15;110.131036758;5;33.0499992371;37.5;8;56.9490804672;
106;8;44.2131080627;92.9395751953;22;110.315873146;5;32.0499992371;39.5;9;57.0;
107;9;45.2315864563;94.1252059937;14;125.500203848;4;22.0;36.5;9;42.0;
