Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
6;2;11.3000001907;10.0;5;21.0;1;10.0;10.0;5;20.0;
7;2;11.3000001907;10.0;5;21.4999996424;2;11.0;10.1999998093;4;21.0;
8;2;11.4499998093;10.1999998093;5;21.9353003502;3;11.3000001907;10.0;3;21.3999996185;
9;2;11.5805902481;10.3632001877;5;22.3176362514;3;11.4200000763;10.1999998093;3;21.7264003754;
10;2;11.6952905655;10.4951858521;5;23.5373773575;3;11.5179204941;10.3632001877;3;21.9903717041;
11;2;12.0612134933;11.0209560394;5;24.5968167782;3;11.597111702;10.4951858521;3;23.0719120502;
12;2;14.0612134933;11.4571752548;5;25.5111111403;3;11.9215736389;11.0209560394;3;23.9749414921;
13;2;16.0612125397;11.8107032776;5;26.3018171787;3;13.9215736389;11.4571752548;3;24.7131726742;
14;2;16.8905448914;12.0916318893;5;26.9928781986;3;15.9215736389;11.8107032776;3;25.3067810535;
15;2;17.097864151;12.3113050461;5;27.6076834202;3;16.5920333862;12.0916318893;3;25.7784451246;
16;2;17.2823047638;12.4808797836;5;27.9463441372;3;16.7335338593;12.3113050461;3;26.1504684687;
17;2;19.2706871033;12.5;5;28.2720229626;3;16.8451404572;12.4808797836;3;26.2221269608;
18;2;20.368391037;12.5;5;28.6230447292;3;18.7534217834;12.5;3;26.2560760975;
19;2;21.4736976624;12.5;6;28.9990065098;3;19.7636070251;12.5;3;26.2905418873;
20;2;22.5864849091;12.5;6;29.3989467621;3;20.7739467621;12.5;3;26.3255085945;
21;2;22.819683075;12.5;6;29.8212919235;3;21.7844352722;12.5;3;26.3609591722;
22;2;22.9463882446;12.5;5;30.2638244629;3;21.9082870483;12.5;4;26.3968753815;
23;2;23.0791473389;12.5;5;30.7236814499;3;21.9190635681;12.5;4;26.4332377911;
24;2;23.2171039581;12.5;5;31.19739151;3;21.5;12.9299716949;4;26.4700255394;
25;2;23.3592185974;12.5;5;31.680949688;3;21.5;12.9410076141;4;26.5072168112;
26;2;23.504283905;12.5;5;32.1699318886;3;21.9521656036;12.5;4;26.5447884798;
27;2;23.6509799957;12.5;5;32.6596431732;3;21.9634361267;12.5;5;26.5827163458;
28;2;23.7978935242;12.5;3;33.1452922821;4;21.5;13.2913579941;3;26.6209751368;
29;2;23.9435882568;12.5;3;33.6221752167;4;19.9862918854;13.5;3;26.6595385075;
30;2;22.0866527557;13.5;3;34.0858602524;4;18.9978618622;14.5;3;26.6983793974;
31;2;21.2257575989;14.5;3;34.5323524475;4;18.009513855;15.5;3;26.7374696732;
32;2;20.3597068787;15.5;3;34.9582242966;4;17.0212402344;16.5;3;26.7767804861;
33;2;19.4874668121;16.5;2;35.3607130051;4;17.5;15.3883905411;3;26.8162822723;
34;2;18.6082134247;17.5;2;35.7377691269;4;19.044883728;13.5;3;26.8559447527;
35;2;17.6082134247;16.5;2;36.088060379;4;20.0567836761;12.5;3;26.8957372904;
36;2;17.6082134247;16.5;1;36.4109382629;4;21.0687217712;12.5;3;26.9356285334;
37;2;16.6082134247;15.5;1;36.7063741684;4;21.5;13.4678144455;3;26.9755871296;
38;2;16.6082134247;16.5;1;36.9748744965;4;22.0926761627;12.5;3;27.015581131;
39;2;17.1082134247;17.5;1;37.2173805237;4;22.104675293;12.5;4;27.0555787086;
40;2;17.6652145386;18.5;1;37.4351701736;4;21.5;13.5;4;27.0955479145;
41;2;16.6652145386;17.5;1;37.6297597885;4;22.1286640167;12.5;4;27.135456562;
42;2;16.6652145386;17.5;2;37.8028182983;4;21.5;13.5;5;27.17527318;
43;2;15.6652145386;16.5;2;37.9560909271;4;21.5;13.5876369476;5;27.2149660587;
44;2;17.6652145386;18.5;3;38.0;4;21.5;13.6074829102;5;27.2545039654;
45;2;19.6652145386;20.5;3;38.0;4;21.5;15.6074829102;5;27.293856144;
46;2;21.6652145386;21.5;4;38.0;4;22.1881561279;17.6074829102;5;27.3329925537;
47;2;22.8999996185;22.5;5;38.0;4;22.1998977661;19.6074829102;4;27.3718836308;
48;3;23.8999996185;22.5;4;42.25;4;22.2115650177;21.5;4;27.4105007648;
49;3;25.8999996185;23.5;4;42.3775000572;4;22.2231502533;22.5;5;27.4488155842;
50;3;27.3999996185;24.5;4;42.5032439232;4;22.2346439362;22.5;5;27.4868011475;
51;3;28.3999996185;25.5;4;42.6269369125;4;22.2460403442;22.5;4;27.5244314671;
52;3;29.3999996185;26.5;5;42.7483043671;4;22.2573299408;22.5;4;27.5616812706;
53;3;29.536737442;27.5;5;42.8670926094;4;21.5;23.5;4;27.5985264778;
54;3;29.5901908875;27.5;5;42.9830708504;4;22.2795581818;22.5;4;27.6349442005;
55;3;29.6423816681;27.5;6;43.0960335732;4;22.2904834747;22.5;5;27.6709127426;
56;4;29.6932144165;27.5;6;43.2058005333;4;22.3012733459;22.5;5;27.7064116001;
57;4;29.742609024;27.5;6;43.3122177124;4;22.3119239807;22.5;5;27.7414214611;
58;4;29.7904987335;27.5;6;43.4151568413;4;21.5;23.5;5;27.7759244442;
59;4;29.8368206024;27.5;7;43.5145163536;4;21.5;23.8879623413;5;27.8099038601;
60;4;27.8815326691;28.5;7;43.6102199554;4;21.5;23.9049530029;5;27.84334445;
61;4;26.9245986938;29.5;6;43.7022151947;4;21.5;23.921672821;5;27.8762321472;
