Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0;1;9.0;10.0;5;20.0;
6;2;11.3000001907;10.0;3;21.0599999428;1;10.0;10.0;5;20.0;
7;2;11.3179998398;10.0;3;21.5335636139;1;11.0;10.0;5;20.0;
8;2;11.4600687027;10.1999998093;3;21.9377998114;1;11.0;10.0;5;20.3999996185;
9;2;11.5813398361;10.3632001877;3;22.2840082645;2;11.1199998856;10.3999996185;4;21.7264003754;
10;2;11.6852025986;10.4951858521;3;23.4481773376;2;11.5179204941;10.3632001877;4;22.0603717566;
11;2;12.034453392;11.0209560394;3;24.4414664507;2;11.6181116104;10.4951858521;4;23.2074631453;
12;2;14.034453392;11.4571752548;2;25.2779132128;2;11.9622392654;11.0209560394;4;24.1828715801;
13;2;16.0344524384;11.8107032776;3;25.9779809713;2;13.9622392654;11.4571752548;4;25.0006883144;
14;2;17.1509895325;12.0916318893;3;26.5645889044;2;15.9622383118;11.8107032776;4;25.6814495325;
15;2;18.1951675415;12.3113050461;3;27.060223341;2;16.7044353485;12.0916318893;4;26.2481688261;
16;2;19.2421131134;12.4808797836;3;27.2642745972;2;16.8744506836;12.3113050461;4;26.723449707;
17;2;20.2918567657;12.5;3;27.439432621;2;17.0170345306;12.4808797836;4;26.9068236351;
18;2;21.3444023132;12.5;3;27.6238675117;2;17.0720481873;12.5;4;27.0611462593;
19;2;22.2871608734;12.5;3;27.8174073696;2;19.1068706512;12.5;5;27.2247776985;
20;2;22.3452224731;12.5;3;28.0197701454;2;20.155960083;12.5;5;27.3977591991;
21;2;22.4059314728;12.5;5;28.2305569649;2;20.488527298;13.2193279266;6;27.5800426006;
22;2;22.4691677094;12.5;5;28.4492475986;2;22.2625408173;12.5;6;27.7714805603;
23;3;22.5347747803;12.5;5;28.6751992702;2;22.3314437866;12.5;6;27.9718174934;
24;3;22.6025600433;12.5;4;28.907648325;3;22.391544342;12.5;5;28.1806821823;
25;3;21.5;13.4769124985;4;29.1457161903;3;21.5;13.4542045593;7;28.3975830078;
26;3;21.5;13.5364294052;4;29.3884181976;3;22.5;12.5;7;28.6219055653;
27;3;20.5;13.5;4;29.634677887;3;22.5865707397;12.5;7;28.8529140949;
28;3;20.5;13.5;4;29.8833432198;3;22.6558742523;12.5;7;29.089756012;
29;3;19.5;13.5;4;30.1332073212;3;22.7269268036;12.5;7;29.3314704895;
30;3;19.0399627686;14.5;4;31.3830299377;3;22.7994403839;12.5;6;29.5770010948;
31;3;19.1149101257;15.8999996185;5;31.6615626812;3;22.8731002808;12.5;5;30.8252120018;
32;3;19.1894683838;16.9120006561;5;31.9381649494;3;23.9475631714;13.0;6;31.1049063206;
33;3;18.2632713318;17.9242362976;5;32.211638689;3;25.0224723816;12.5;6;31.3854410648;
34;3;18.1634922028;18.5;5;32.4808485508;3;25.097454071;13.030295372;6;31.6655609608;
35;3;18.2442550659;19.5;5;32.7447427511;3;25.4996681213;12.5;7;31.944019556;
