Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;2;9.0;10.1999998093;4;21.0;
5;1;10.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0299999714;
6;1;11.0;10.0;5;20.0;2;10.3090000153;10.0;4;21.0605909824;
7;1;11.0;10.0;5;20.3999996185;2;11.3181772232;10.0;4;21.091766119;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;11.3275299072;10.0;4;21.534434557;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;11.4603300095;10.1999998093;4;21.9046876431;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;11.5714063644;10.3632001877;4;22.2136896849;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;11.6641073227;10.4951858521;4;23.3236640692;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;11.9970989227;11.0209560394;4;24.2565786839;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;13.9970989227;11.4571752548;5;25.0261526108;
14;2;15.6125736237;12.0916318893;4;25.6226100922;2;15.9970989227;11.8107032776;5;25.6525614262;
15;2;17.6125736237;12.3113050461;3;26.0917595625;2;17.0533638;12.0916318893;5;26.1584771872;
16;2;18.9515743256;12.4808797836;2;26.2754310369;2;18.0733337402;12.3113050461;5;26.5661897659;
17;2;19.9952030182;12.5;2;26.4377241135;2;19.0939025879;12.4808797836;5;26.6749540567;
18;2;21.0438919067;12.5;2;26.6183350086;2;20.1150588989;12.5;5;26.7473965883;
19;2;21.9855003357;12.5;3;26.8187118769;2;21.1367931366;12.5;5;26.8217064142;
20;2;22.0456142426;12.5;4;27.0402543545;2;21.5;13.0465116501;6;26.8978226185;
21;2;22.1120758057;12.5;4;27.2842636108;2;22.0693473816;12.5;6;26.9756746292;
22;2;22.1852798462;12.5;4;27.5518820286;2;22.0927028656;12.5;6;27.0551822186;
23;2;22.2655639648;12.5;5;27.8440244198;2;22.1165542603;12.5;7;27.1362555027;
24;2;22.3532066345;12.5;5;28.1613030434;2;22.14087677;12.5;7;27.2187950611;
25;2;22.4483909607;12.5;5;28.5039470196;2;22.16563797;12.5;7;27.3026921749;
26;2;22.5511837006;12.5;5;28.871723175;3;21.5;13.1908073425;6;27.3878297806;
27;2;21.5;13.5;5;29.263862133;3;21.5;13.2163486481;5;27.4740822315;
28;2;19.5;13.5;3;29.6789975166;3;22.242225647;12.5;4;27.5613162518;
29;2;18.5;14.5;3;30.1151270866;3;22.2683944702;12.5;4;27.6493918896;
30;2;17.5;15.5;3;30.5695996284;3;20.2948169708;13.5;4;27.7381625175;
31;2;16.5;16.5;3;31.0391392708;3;19.3214492798;14.5;4;27.8274769783;
32;2;15.5;17.5;3;31.5199065208;3;18.3482437134;15.5;4;27.9171793461;
33;2;16.5;16.5;2;32.007601738;3;17.3751544952;16.5;5;28.0071108341;
34;2;14.5;16.5;2;32.4976010323;3;16.4021339417;17.5;5;28.0971102715;
35;2;14.0;17.5;3;32.9851250648;3;15.4291334152;18.5;6;28.1870160103;
