Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
38;5;19.0;22.1853103638;5;47.3207497597;3;21.5;12.5;8;26.8957372904;
39;5;20.0;23.2735691071;5;48.8969659805;3;21.5;12.5;10;26.9356285334;
40;5;22.0;24.7586078644;6;49.4558286667;3;21.5;12.5;10;26.9755871296;
41;5;25.0;22.8561782837;6;49.9624061584;3;21.5;12.5;10;27.015581131;
42;5;25.0;23.950553894;6;50.4209830761;3;21.5;12.5;11;27.0555787086;
43;5;27.3370666504;27.950553894;7;50.8229759932;3;21.5;14.5;11;27.0955479145;
44;5;28.0;28.950553894;7;52.0332688093;3;21.5;16.5;11;27.135456562;
45;5;31.3635520935;31.950553894;7;52.2848386765;3;21.5;18.5;11;27.17527318;
46;5;34.3773231506;34.950553894;8;52.529740572;3;21.5;20.5;11;27.2149660587;
47;5;36.0;38.950553894;8;52.7681633234;3;21.5;22.5;11;27.2545039654;
48;5;38.7526931763;39.9036712646;9;53.0003595352;3;21.5;22.5;11;27.293856144;
49;5;38.0;40.4646224976;11;53.2266324759;4;21.5;22.5;10;27.3329925537;
50;6;39.0;40.9927902222;10;53.4473247528;4;21.5;22.5;11;27.3718836308;
51;6;40.4740142822;41.5054168701;13;53.6628028154;4;21.5;22.5;11;27.4105007648;
52;6;39.0750007629;41.0833129883;13;53.8168603182;4;21.5;22.5;11;27.4488155842;
53;7;39.995059967;39.9036712646;12;53.9376192093;4;21.5;22.5;11;27.4868011475;
54;7;40.0750007629;41.5126647949;12;54.0613185167;4;21.5;22.5;11;27.5244314671;
55;7;41.0750007629;42.4245300293;13;54.187882185;4;21.5;22.5;11;27.5616812706;
56;8;42.6081314087;41.7643127441;12;55.3172212839;4;21.5;22.5;11;27.5985264778;
57;8;44.1253128052;42.7931365967;12;55.4692338705;5;22.5;23.5;10;29.6349442005;
58;8;45.1427345276;43.8227157593;13;55.6240011454;5;24.5;25.5;11;29.8409126997;
59;8;44.5750007629;45.6335220337;14;55.781388998;5;25.841999054;27.5;11;30.0650066137;
60;8;44.5750007629;46.6883239746;14;55.9412497282;5;26.1280345917;29.5;11;30.3090441227;
61;8;45.8080291748;46.0999984741;15;57.7628929615;5;26.1884040833;31.5;12;30.5748952627;
62;9;45.2204246521;45.6509475708;14;59.305313468;5;26.0026359558;32.5;12;30.8644390106;
63;9;47.5852355957;44.5514068604;15;60.6092214584;5;26.0696105957;33.0779190063;13;31.1795078516;
64;9;46.1622848511;46.8533401489;15;61.7168405056;6;26.1442375183;33.0943527222;12;31.5218162537;
65;9;49.039680481;44.4923019409;16;62.3845074177;6;26.2270374298;33.1110610962;12;31.8928747177;
66;9;47.382358551;46.5932502747;17;62.8144544363;6;26.3184738159;33.128036499;11;32.2938892841;
67;9;44.5999984741;49.7998275757;17;63.2377463579;6;26.4189147949;33.1452713013;11;32.72564888;
68;9;43.5999984741;52.0180664062;17;63.5624346733;6;26.5286045074;33.1627540588;11;33.1863852739;
69;9;43.5999984741;53.0653152466;19;63.8932355642;7;25.7828655243;33.180480957;6;48.6497764587;
70;10;41.5999984741;57.1131362915;19;64.2292773724;7;26.8982830048;34.1984367371;6;52.3522281647;
71;10;40.5999984741;61.1614189148;19;64.5696161985;7;29.314655304;36.7236022949;7;54.8432155848;
72;11;40.5999984741;62.2100524902;19;64.9132438898;7;31.0204582214;38.3899993896;7;57.0864076614;
73;11;38.5999984741;66.2589263916;19;65.2591024637;7;31.6142501831;39.9018211365;9;59.1092169285;
74;11;38.2000007629;70.7419662476;19;65.6060948372;7;31.9395484924;41.0502853394;9;60.7924712896;
75;11;39.2000007629;70.8340072632;20;65.9531017542;7;32.2020797729;42.0772209167;10;62.218762517;
76;11;38.2000007629;73.9261856079;20;66.2989960909;8;31.7372608185;43.5463142395;9;63.5688823462;
77;11;38.2000007629;77.0181655884;20;66.6426594257;8;27.7372608185;45.567943573;9;64.8437069654;
78;11;39.2000007629;77.1096115112;20;67.9829982519;8;26.5599994659;47.5995559692;10;66.0441057682;
79;11;40.2000007629;78.2002105713;22;68.3389588594;8;25.5599994659;49.639995575;11;67.0720102787;
80;11;42.2000007629;80.2896347046;23;68.6897392273;8;24.5599994659;51.6980285645;12;67.9352656603;
81;11;41.2000007629;81.3776016235;24;69.0344003439;8;23.5599994659;51.9000015259;12;68.7647622824;
82;11;40.2000007629;85.4638290405;24;69.3720834255;8;23.5599994659;51.9000015259;11;70.5542457104;
83;12;41.2000007629;86.0727539062;22;69.7020152807;9;23.0;55.8629074097;10;71.3293414116;
84;12;41.2000007629;85.7496185303;24;70.0235161781;9;24.0;56.9000015259;10;72.0581505299;
85;12;40.2000007629;87.88256073;25;70.3360035419;9;24.0;61.9000015259;10;72.7399153709;
86;12;40.2000007629;92.3010406494;26;70.6389950514;9;25.0;62.1685295105;12;73.3753633499;
87;12;40.2000007629;96.4446029663;25;70.9321066141;9;26.0;61.9000015259;12;73.9663945436;
88;12;41.2000007629;96.5973968506;23;71.2150506973;9;27.0;62.9000015259;13;74.5157552958;
89;12;40.2000007629;99.7445068359;25;71.4876333475;9;26.0;62.9000015259;14;75.003169775;
90;12;40.2000007629;102.885848999;26;71.7497472763;9;26.0;63.9000015259;15;75.4400086403;
91;12;41.2000007629;102.521331787;26;72.0013654232;10;27.0;65.9000015259;14;75.8468120098;
92;12;41.2000007629;102.650970459;26;72.242534399;10;26.0;63.9000015259;14;76.0909399986;
93;12;42.2000007629;103.774795532;28;72.4733663797;10;24.0;63.9000015259;17;76.3084808588;
94;12;41.2000007629;103.892868042;28;72.6940300465;10;24.0;64.9000015259;18;76.5271546841;
95;12;40.2000007629;107.005264282;27;72.9047445059;10;25.0;62.9000015259;17;76.746584177;
96;12;41.2000007629;106.279426575;28;73.1057682037;10;24.0;63.9000015259;16;76.9663841724;
97;12;41.2000007629;105.396530151;27;74.3527299166;10;24.0;64.9000015259;15;77.1861652136;
98;12;40.2000007629;108.098648071;28;75.6074284315;10;25.0;63.9000015259;14;77.4055372477;
99;13;41.2000007629;107.805290222;27;76.8558479548;10;25.0;62.9000015259;15;77.6241122484;
100;14;41.2000007629;107.508743286;25;78.0841540098;9;24.0;64.9000015259;16;77.8415073156;
