Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
37;4;21.0990905762;15.5;5;37.2372674942;3;16.0;20.5;4;28.2056018114;
38;4;20.1711807251;16.5;5;37.4529781342;3;16.0;21.5;5;28.3056304455;
39;4;19.1711807251;15.5;5;37.6456279755;3;16.0;22.5;5;28.4077368975;
40;4;18.1711807251;15.5;6;37.8168964386;3;16.0;23.5;5;28.5118829012;
41;4;18.1711807251;16.5;6;37.9685335159;3;16.0;24.5;6;28.6180220842;
42;4;17.8905601501;17.5;6;38.0;4;17.0;22.5;5;28.7260998487;
43;4;16.8905601501;18.5;7;38.0;4;16.0;23.5;5;28.8360536098;
44;4;16.8905601501;19.5;6;38.0;4;16.0;24.5;6;28.9478113651;
45;4;17.0;20.5;7;38.0;4;17.0;22.5;6;29.0612924099;
46;4;18.0;21.5;7;38.0;4;16.0;23.5;5;29.1764070988;
47;4;19.0;22.5;7;39.0;4;17.0;23.5;5;29.2930566072;
48;4;21.0;24.5;9;39.0299999714;4;18.0;24.5;5;29.4111330509;
49;4;23.0;26.5;9;39.0605909824;4;20.3233394623;25.5;5;29.5305197239;
50;4;23.8181762695;28.5;9;39.091766119;4;20.7231502533;26.5;5;29.6510908604;
51;4;23.8275299072;30.5;10;39.1235172749;4;22.3953285217;27.5;5;29.7727127075;
52;4;23.5;32.5;11;39.1558350325;4;22.7460403442;28.5;7;29.8952438831;
53;5;24.5;30.9623336792;10;39.1887089014;4;23.7573299408;28.6854057312;7;30.0185348988;
54;5;23.8566131592;31.5;11;39.2221269608;4;23.5;29.728427887;7;30.1424300671;
55;5;23.8666381836;32.5;12;39.2560760975;4;25.0427284241;27.5;8;30.2667675018;
56;6;24.8768234253;30.5;9;68.0405418873;4;24.2904834747;28.5;8;30.3913805485;
57;6;26.8871631622;30.5;9;70.0880093575;4;25.1174144745;27.5;9;30.5160980225;
58;6;25.8976516724;32.5;10;71.6577388048;5;25.3119239807;29.5;8;31.6407456398;
59;6;25.9082870483;34.5;9;73.8089351654;5;25.5;31.9496612549;9;31.8951472044;
60;6;26.9190635681;37.5;10;74.656452179;5;26.3967666626;31.8879623413;7;32.1645563841;
61;6;29.9299716949;37.5;11;75.2561452389;5;25.5;33.9049530029;7;32.4502272606;
62;6;30.259185791;38.5;11;75.3489829302;5;25.5;32.5;8;32.7534396648;
63;6;31.2796955109;39.5;12;75.4183057547;5;26.3628692627;33.5;8;33.0754686594;
64;6;32.2004928589;40.5;12;75.4885513783;5;26.3725662231;34.1741027832;9;33.4175438881;
65;6;32.2215652466;41.5;13;75.5596840382;5;25.5;35.2184944153;10;33.7808020115;
66;6;32.2429046631;42.5;14;75.6316654682;5;25.5;35.7482681274;10;34.1642053127;
67;6;32.2644996643;43.5;14;75.7044554949;5;26.3999996185;34.3061599731;11;34.5425982475;
68;6;32.2863388062;44.5;15;75.7780115604;5;26.3999996185;34.3492889404;11;34.9449968338;
69;6;32.3084030151;45.5;16;79.444444418;5;26.3999996185;34.3918457031;12;35.3714990616;
70;6;32.7567672729;47.0;16;82.1861709356;5;25.5;34.4337768555;8;35.8217487335;
71;6;33.127571106;48.3899993896;15;84.1882040501;5;25.5;34.4750137329;9;36.2948622704;
72;6;33.4316291809;49.6872596741;16;85.6012585163;5;25.5;34.515499115;9;36.7893681526;
73;6;33.6803741455;50.9097442627;16;86.1337945461;5;25.5;34.5551834106;10;38.5800595284;
74;7;33.2315368652;52.8114700317;14;101.456503153;5;26.7999992371;33.0551834106;10;40.1836555004;
75;8;34.4586486816;54.6377334595;13;102.802844763;5;27.3880500793;33.3899993896;9;41.6296403408;
76;8;35.5312652588;56.659450531;9;103.919886708;5;26.2123565674;34.6872596741;11;42.9476840496;
77;8;34.9000015259;59.5659637451;8;104.887117147;5;27.3458442688;33.9097442627;12;44.0155141354;
78;8;36.1098213196;60.0;7;105.74630034;5;26.3999996185;34.0;13;44.9088253975;
79;8;33.9000015259;62.0;8;106.49959147;5;26.3999996185;34.0;13;45.7993452549;
80;8;33.9000015259;64.0;8;107.153612971;5;26.3999996185;34.0;14;46.6781251431;
81;8;33.9000015259;66.0;8;107.717867374;6;24.3999996185;35.0;12;47.5364837646;
82;8;34.4000015259;68.0;12;108.20328331;6;23.3999996185;36.0;12;48.3664159775;
83;8;35.4000015259;70.0;13;108.621072531;6;22.3999996185;37.0;14;49.1609499454;
84;8;33.4000015259;74.0;13;108.883210421;6;21.3999996185;38.0;15;49.9144141674;
85;8;32.4000015259;78.0;13;109.006712198;6;20.3999996185;39.0;15;50.6225919724;
86;8;31.3999996185;82.0;14;109.130278587;6;19.3999996185;40.0;15;51.2827634811;
87;8;30.3999996185;86.0;14;109.253760576;6;18.3999996185;41.0;16;51.893635273;
88;8;31.3999996185;88.0;15;109.377009392;6;18.0;42.0;16;52.4551935196;
89;8;31.3999996185;87.9687423706;16;109.499876738;6;18.0;43.0;16;52.9685025215;
90;8;30.3999996185;90.1999511719;18;109.622215986;6;18.0;44.0;17;53.4354710579;
91;8;30.3999996185;92.2488861084;19;109.743882895;6;18.0;45.0;17;53.8586266041;
92;9;31.3999996185;91.2975463867;16;109.86473608;6;19.0;44.0;17;54.2173428535;
93;9;30.3999996185;93.3458938599;17;109.984637737;6;19.0;46.0;17;54.5225930214;
94;9;30.3999996185;95.3938598633;19;110.103454113;6;20.0;48.0;17;54.7659282684;
95;9;31.3999996185;94.4413757324;19;110.221056223;6;18.0;48.0;18;54.8617653847;
96;9;30.3999996185;96.4884185791;19;110.337320328;6;18.0;49.0;18;54.9512505531;
97;9;30.3999996185;98.5349273682;23;110.452128172;6;19.0;48.0;18;55.0;
98;10;31.3999996185;97.5808486938;22;110.565367699;6;18.0;50.0;19;55.0;
99;11;31.3999996185;97.6261444092;20;125.676934004;5;16.0;42.0;19;40.0;
100;11;31.3999996185;101.670776367;21;126.786728382;5;17.0;40.0;20;40.0;
