Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;4;20.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;11.0;10.0;4;20.3999996185;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;11.1199998856;10.1999998093;4;20.7264003754;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;11.2179203033;10.3632001877;4;20.9903717041;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;11.2971115112;10.6951856613;3;23.0419120789;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;11.9125738144;11.0209560394;4;24.0843504667;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;14.597111702;11.4571752548;4;24.9883174896;
14;2;15.6125736237;12.0916318893;3;25.6226100922;2;16.5971107483;11.8107032776;4;25.7775342464;
15;2;17.6125736237;12.3113050461;2;26.0017595291;2;17.7753925323;12.0916318893;4;26.4784322977;
16;2;18.6125736237;12.4808797836;2;26.0811839104;2;18.8538589478;12.3113050461;4;27.1171889305;
17;2;19.6125736237;12.5;2;26.1235535145;2;19.9437408447;12.4808797836;4;27.4969480038;
18;2;20.6125736237;12.5;2;26.1671074629;2;21.0461959839;12.5;4;27.8840510845;
19;2;21.5;12.5;2;26.211841464;2;22.1623268127;12.5;5;28.3200027943;
20;2;21.5;12.5;2;26.2577478886;2;22.4960002899;12.5;5;28.8073790073;
21;2;21.877325058;12.5;4;26.3048160076;2;22.6422138214;12.5;5;29.3477458954;
22;2;21.8914451599;12.5;4;26.3530313969;2;22.8043231964;12.5;5;29.9413113594;
23;2;21.9059104919;12.5;4;26.4023760557;2;22.9823932648;12.5;5;30.586581707;
24;2;21.9207134247;12.5;4;26.4528282881;2;23.1759738922;12.5;6;31.2800674438;
25;2;21.9358482361;12.5;4;26.5043625832;3;23.3840198517;12.5;5;32.0160870552;
26;2;21.9513092041;12.5;4;26.5569496155;3;23.6048259735;12.5;5;32.7867279053;
27;3;21.9670848846;12.5;3;26.6105561256;3;23.8360176086;12.5;5;33.5820074081;
28;3;21.9831676483;12.5;4;26.6651450396;3;24.0746021271;12.5;5;34.3902606964;
29;3;21.5;13.1660575867;4;26.72067523;3;24.3170776367;12.5;5;35.1987380981;
30;3;21.5;13.1882705688;4;26.7771017551;4;22.5596218109;13.5;4;35.9943685532;
31;3;22.0331306458;12.5;4;26.8343759775;4;21.5596218109;13.5;4;36.7645931244;
32;3;21.5;13.2337503433;4;26.8924454451;4;20.5596218109;13.5;4;37.4981632233;
33;4;22.0677337646;12.5;2;39.7012542486;4;19.5596218109;13.5;4;38.1857919693;
34;4;21.0853767395;13.5;2;40.3982429504;4;18.5596218109;13.5;6;38.8205833435;
35;4;21.1032218933;14.5;2;41.0423793793;4;18.5;13.5;6;39.3982028961;
