Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;2;7.0;11.1999998093;4;21.0;
3;2;9.19999980927;10.0;5;21.0;2;8.19999980927;10.0;4;21.0599999428;
4;2;9.19999980927;10.0;5;21.0900000334;2;9.21199989319;10.0;4;21.1229639053;
5;2;10.3269996643;10.0;5;21.1871190071;2;9.22459316254;10.0;4;21.1889609098;
6;2;11.3561353683;10.0;5;21.2917383909;2;10.3566884995;10.0;4;21.2580518723;
7;2;11.3875217438;10.0;5;21.817143321;2;11.377415657;10.0;4;21.3302885294;
8;2;11.5451431274;10.1999998093;5;22.2793469429;2;11.3990869522;10.0;4;21.8190145493;
9;2;11.683804512;10.3632001877;5;22.6900259256;2;11.5457038879;10.1999998093;4;22.2388005257;
10;2;11.8070077896;10.4951858521;5;23.9506295919;2;11.6716403961;10.3632001877;4;22.6008902788;
11;2;12.1851892471;11.0209560394;5;25.0538563728;2;11.7802667618;10.4951858521;4;23.7875448465;
12;2;14.1851892471;11.4571752548;5;26.0146684647;2;12.1362638474;11.0209560394;4;24.8040741682;
13;2;16.1851882935;11.8107032776;5;26.8543052673;2;14.1362628937;11.4571752548;5;25.6643919945;
14;2;17.0562915802;12.0916318893;5;27.5962526798;2;16.1362628937;11.8107032776;5;26.3888099194;
15;2;17.2788772583;12.3113050461;5;28.2632865906;2;17.2742366791;12.0916318893;4;27.0000665188;
16;2;17.4789848328;12.4808797836;5;28.6547400951;2;18.3258094788;12.3113050461;4;27.5204386711;
17;2;19.4832057953;12.5;5;29.0328326225;2;19.3801765442;12.4808797836;4;27.7490785122;
18;2;20.5966339111;12.5;5;29.4347915649;2;20.437297821;12.5;4;27.9484119415;
19;2;21.7172203064;12.5;6;29.8589887619;2;21.4970970154;12.5;3;28.156321764;
20;2;22.8444805145;12.5;6;30.3031497002;2;22.4468955994;12.5;4;28.3723301888;
