Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
58;6;30.7749996185;43.0577011108;14;50.51162076;5;25.8550300598;28.5364952087;9;42.9000688791;
59;6;29.7749996185;44.1046485901;15;50.628968358;5;24.3197097778;29.5328464508;9;42.951569438;
60;6;28.7749996185;45.1515884399;15;50.7462576628;5;23.8874435425;28.5328464508;9;43.0044654608;
61;6;27.7749996185;46.1985054016;17;50.8634457588;6;23.9050865173;29.5328464508;9;43.0586328506;
62;6;27.2749996185;47.2453765869;17;52.6555851698;6;23.3197097778;30.5328464508;9;43.1139497757;
63;6;27.4032497406;48.334236145;17;54.1354532242;6;22.9409637451;29.5328464508;9;43.1702973843;
64;6;27.5102500916;49.4239616394;18;55.3479534388;6;22.3197097778;30.5328464508;9;44.2275600433;
65;6;27.598400116;50.5144424438;19;56.3400834799;6;22.9775047302;29.5328464508;10;44.3256249428;
66;6;27.6702575684;51.605556488;19;56.9929872751;6;22.5197086334;31.5157089233;10;44.4255633354;
67;6;27.7250003815;52.6971931458;20;57.2230712175;6;24.2145385742;32.5141372681;10;44.527266264;
68;6;28.7250003815;50.789226532;19;57.453848958;6;23.2331886292;32.5141372681;10;47.1778578758;
69;6;27.7250003815;51.8815383911;19;57.6850197315;6;23.5197086334;36.0100479126;11;48.5699096918;
70;7;27.7250003815;52.9740066528;18;57.916282177;7;25.5197086334;38.0270843506;9;49.7230893373;
71;8;28.7250003815;49.5779495239;17;59.1875318289;6;25.5197086334;34.3585739136;9;49.6183797121;
72;8;28.7250003815;50.6600341797;17;59.4384640455;6;27.5197086334;34.6172828674;9;50.2409790754;
73;8;29.7250003815;52.6422271729;17;59.6887742281;6;29.3999996185;34.7425422668;9;50.6356658936;
74;8;30.7250003815;51.7243995667;17;59.9381597042;6;30.3999996185;34.783493042;8;50.8414400816;
75;8;29.7250003815;53.8064460754;17;60.1863211393;6;31.3999996185;34.0;9;51.0513283014;
76;8;29.7250003815;55.8882675171;18;60.432959795;6;31.7999992371;34.0;10;51.2650113106;
77;8;30.7250003815;53.969745636;17;61.6777809858;6;31.7999992371;34.0;11;51.4821447134;
78;8;30.7250003815;56.0507659912;17;61.9404935837;6;31.7999992371;34.0;11;51.7023608685;
79;8;31.7250003815;58.1312217712;18;62.2010077238;6;31.7999992371;34.0;12;51.9252717495;
80;8;32.7249984741;57.2110023499;19;62.4432468414;6;31.7999992371;34.0;12;52.1504695415;
81;8;31.7250003815;59.2836837769;20;62.6786702871;6;31.7999992371;34.0;12;52.3775308132;
82;8;31.7250003815;61.3538398743;20;62.9112638235;6;31.7999992371;34.0;12;52.6060187817;
83;8;32.7249984741;59.974029541;21;63.1407693624;6;29.7999992371;35.0;12;52.8354859352;
84;9;31.7250003815;61.0527000427;20;63.3281692266;6;28.7999992371;36.0;12;53.0654776096;
85;9;31.7250003815;62.1187057495;20;63.4927214384;6;27.7999992371;37.0;13;53.2955336571;
86;9;32.7249984741;60.1777801514;21;63.6564604044;6;26.7999992371;38.0;13;53.5251944065;
87;9;31.7250003815;61.2365188599;21;63.8190876245;6;25.7999992371;39.0;13;53.7540004253;
88;9;31.7250003815;62.29479599;21;63.9803159237;6;24.7999992371;40.0;13;53.9814982414;
89;9;32.7249984741;60.3525047302;22;64.1398712397;6;23.7999992371;41.0;14;54.2072422504;
90;9;31.7250003815;61.4095420837;22;65.2974954844;6;23.3999996185;42.0;14;54.4307978153;
91;9;32.7249984741;63.4657974243;21;65.512947917;6;23.3999996185;43.0;14;54.6517446041;
92;9;34.7249984741;62.5211906433;23;65.7289712429;6;23.3999996185;44.0;14;54.8696782589;
93;10;33.7249984741;65.5645828247;23;65.9454333782;6;23.3999996185;45.0;15;55.0842146873;
94;10;33.7249984741;68.6069030762;21;66.1622158289;6;23.3999996185;46.0;14;55.294990778;
95;10;34.7249984741;68.6480865479;22;66.3792119026;6;23.3999996185;47.0;11;55.501667738;
96;10;33.7249984741;71.6880722046;23;66.5963269472;6;23.3999996185;48.0;11;55.7039318085;
97;10;33.7249984741;74.7268218994;24;66.8134756088;6;23.3999996185;49.0;12;55.9014968872;
98;11;34.7249984741;73.8310775757;23;67.0305806398;6;23.3999996185;50.0;12;56.0941047668;
99;11;33.7249984741;78.1760177612;23;67.2475717068;6;23.3999996185;51.0;12;56.2815279961;
100;11;33.7249984741;80.2396469116;24;67.4643815756;6;23.3999996185;52.0;13;56.4635677338;
