Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;11.0;4;20.0;
3;2;9.21800041199;10.0;4;21.1871190071;1;8.0;10.0;4;20.0;
4;2;9.23742389679;10.0;5;21.2917383909;1;9.0;10.0;4;20.0;
5;2;10.3875217438;10.0;5;21.4042263031;1;9.0;10.0;4;20.0;
6;2;11.4212675095;10.0;5;21.5249304771;1;10.0;10.0;5;20.0;
7;2;11.4574794769;10.0;5;22.0694183111;2;11.0;10.0;4;20.0;
8;2;11.6208257675;10.1999998093;5;22.5515855551;2;11.0;10.0;4;20.3999996185;
9;2;11.7654762268;10.3632001877;5;22.983014226;2;11.1199998856;10.1999998093;4;20.7264003754;
10;2;11.8949041367;10.4951858521;4;24.2738182545;2;11.2179203033;10.3632001877;4;20.9903717041;
11;2;12.2821455002;11.0209560394;3;25.4089095592;2;11.2971115112;10.4951858521;4;22.0419120789;
12;2;14.2821455002;11.4571752548;3;26.4029755592;3;11.6125736237;11.2209558487;3;23.9143505096;
13;2;16.2821464539;11.8107032776;3;27.276881218;3;13.6125736237;11.4571752548;3;24.661406517;
14;2;17.1830635071;12.0916318893;3;28.0536293983;3;15.6125736237;11.8107032776;3;25.2644476891;
15;2;17.4160900116;12.3113050461;3;28.755402565;3;16.579334259;12.0916318893;3;25.7461636066;
16;2;17.6266212463;12.4808797836;3;29.1808357239;3;16.7238502502;12.3113050461;3;26.1288670301;
17;2;19.64103508;12.5;3;29.5913586617;3;16.8386592865;12.4808797836;3;26.211841464;
18;2;20.7641906738;12.5;3;30.0233430862;3;16.8635520935;12.5;3;26.2577478886;
19;2;21.893787384;12.5;3;30.4742712975;3;18.865852356;12.5;3;26.3048160076;
20;2;23.0290641785;12.5;3;30.9409928322;3;19.8799724579;12.5;3;26.3530313969;
21;2;23.2822971344;12.5;3;31.4197778702;3;20.8944358826;12.5;3;26.4023760557;
22;2;23.4259338379;12.5;3;31.906411171;3;21.488527298;12.920712471;4;26.4528282881;
23;2;23.5719223022;12.5;3;32.3963236809;3;21.5;12.9358482361;4;26.5043625832;
24;2;23.7188968658;12.5;3;32.8847527504;3;21.5;12.9513092041;4;26.5569496155;
25;2;23.8654251099;12.5;3;33.3669252396;3;21.9670848846;12.5;4;26.6105561256;
26;2;24.0100784302;12.5;4;33.8382406235;3;21.9831676483;12.5;4;26.6651450396;
27;2;24.1514720917;12.5;4;34.2944498062;3;21.5;12.99954319;4;26.72067523;
28;2;24.2883338928;12.5;4;34.7318048477;3;21.5;13.3603372574;4;26.7771017551;
29;2;24.4195404053;12.5;4;35.1471776962;3;22.0331306458;12.5;4;26.8343759775;
30;3;23.4195404053;13.5;3;36.5381307602;3;21.5;13.4171876907;4;26.8924454451;
31;3;23.5;14.8999996185;3;37.0329474211;3;22.0677337646;12.5;6;26.9512542486;
32;3;22.8390007019;13.5;3;37.516048789;3;21.5;13.4756269455;6;27.0107431412;
33;3;22.8826293945;14.5;3;37.9885139465;3;21.5;13.5053710938;6;27.0708494186;
34;3;21.9313163757;13.5;3;38.4520275593;3;22.1212539673;12.5;6;27.1315076351;
35;3;20.9855003357;13.5;3;38.9087587595;3;21.5;13.5;7;27.1926498413;
36;3;21.0456142426;14.5;3;39.361215353;3;21.5;13.5963249207;7;27.2542052269;
37;3;19.5;14.3161020279;3;39.8120985031;3;21.5;13.6271028519;7;27.3161010742;
38;3;21.1852798462;14.5;3;40.2641470432;3;22.1948299408;12.5;7;27.3782629967;
39;3;20.2655639648;13.5;4;40.7199895382;3;22.2134780884;12.5;7;27.4406147003;
40;3;20.3532066345;13.5;5;41.1613030434;4;21.5;13.5;6;27.5030794144;
41;3;21.4483909607;14.5;5;41.5039470196;4;21.5;12.5;6;27.5655794144;
42;3;23.5511837006;17.5;5;41.871723175;4;22.2696743011;12.5;6;27.628036499;
43;3;25.6615161896;20.5;6;42.263862133;4;22.2884101868;12.5;6;27.690372467;
44;3;27.7791595459;23.5;6;42.6789975166;4;22.3071117401;14.5;6;27.7525100708;
45;4;28.8036994934;25.5;5;53.1151270866;4;21.5;16.5;6;27.8143725395;
46;4;29.9345378876;28.5;5;53.969599247;4;21.5;18.5;7;27.8758842945;
47;4;31.0708789825;29.5;6;54.8135390282;4;22.3627662659;20.5;8;27.936971426;
48;4;32.2117385864;30.5;6;55.6418452263;4;21.5;22.5;8;27.9975619316;
49;4;33.35597229;31.5;6;56.4496364594;4;21.5;23.5;8;28.0575861931;
