Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;3;22.0;
3;1;8.0;10.0;5;21.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.31349945068;10.5;3;22.1871190071;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;8.32806777954;10.5;3;22.2917383909;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;9.44064044952;10.5;3;22.4042263031;
7;1;10.194486618;11.543302536;5;23.5283432007;2;10.0409517288;10.5;2;22.5249304771;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;10.0681095123;10.5;2;23.0894187689;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;10.1951189041;10.7100000381;2;23.5836213827;
10;2;10.5272569656;12.482793808;4;25.9179592133;2;10.3063154221;10.8792181015;2;23.9926425219;
11;2;10.8315410614;12.4589796066;4;26.1299999952;2;10.3983440399;11.0;2;25.8316864967;
12;2;12.8315410614;12.5;4;26.2754310369;2;10.8121290207;11.7700004578;2;27.4540388584;
13;2;14.8315410614;12.5;4;26.4377241135;2;12.541469574;12.4126424789;2;28.8682081699;
14;2;15.9300289154;12.5;4;26.6183350086;2;14.541469574;12.9308347702;2;30.1005516052;
15;2;16.970664978;12.5;3;26.8187118769;2;16.541469574;13.3366470337;3;31.1863336563;
16;2;18.015750885;12.5;3;27.0402543545;3;17.8257961273;13.6469516754;3;32.1621966362;
17;2;19.0655975342;12.5;3;27.2842636108;3;18.9405918121;13.879781723;4;32.9572491646;
18;2;20.1205005646;12.5;4;27.5518820286;3;20.0653820038;14.0;5;33.5542383194;
19;2;20.1991729736;12.5;4;27.8440244198;3;21.1997051239;14.0;5;34.1899633408;
20;2;20.2649059296;12.5;4;28.1613030434;3;21.692741394;14.0;5;34.8591008186;
21;2;20.3362922668;12.5;4;28.5039470196;3;21.843296051;14.0;6;35.5546751022;
22;2;20.4133872986;12.5;4;28.871723175;3;21.9998016357;14.0;6;36.2682390213;
23;2;20.496137619;12.5;5;29.263862133;3;22.1603527069;14.0;6;36.9902019501;
24;4;20.5843696594;12.5;3;29.6789975166;3;22.3227958679;14.0;6;37.7102985382;
25;4;20.6777744293;12.5;3;30.1151270866;3;22.4848175049;14.0;6;38.4181499481;
26;4;20.7759037018;12.5;2;30.5695996284;3;22.6440830231;14.0;6;39.1038570404;
27;4;20.8781604767;12.5;2;31.0391392708;3;22.7983665466;14.0;6;39.758556366;
28;4;20.9838066101;12.5;2;31.5199065208;3;22.9456748962;14.0;6;40.374874115;
29;4;21.0919799805;12.5;2;32.007601738;3;23.0843467712;14.0;6;40.947227478;
30;4;19.2017097473;13.5;2;32.4976010323;3;21.2131252289;15.0;6;41.4719495773;
