Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;2;8.0;10.1999998093;5;22.0;1;8.0;10.6999998093;4;21.0;
4;2;8.29999923706;10.5;5;22.870000124;1;8.14999961853;10.5;4;21.0;
5;2;8.43050003052;10.9200000763;5;23.5907347202;1;8.14999961853;10.5;4;21.0;
6;2;9.51463317871;11.2650718689;5;24.178371191;1;9.14999961853;10.5;4;21.0;
7;2;10.4401340485;11.543302536;5;24.6518604755;1;9.72500038147;10.5;4;21.0;
8;2;10.5466680527;11.7641716003;5;25.2769526243;2;9.72500038147;10.6999998093;3;22.4200000763;
9;2;10.6873140335;12.0549411774;5;25.7773911953;2;10.044500351;10.7100000381;3;22.8584362268;
10;2;10.7999124527;12.2827939987;5;26.175667882;2;10.1431493759;10.8792181015;3;23.2088999748;
11;2;10.8895254135;12.4589796066;5;26.3047758341;2;10.2220020294;11.0;3;24.9397995472;
12;2;12.8895254135;12.5;5;26.3529902697;2;10.6114549637;11.7700004578;3;26.4434549809;
13;2;14.8895254135;12.5;5;26.4023339748;2;12.3140878677;12.4126424789;3;27.7287436724;
14;2;15.9220657349;12.5;5;26.4527852535;2;14.3140878677;12.9308347702;3;28.8229112625;
15;2;16.9334182739;12.5;5;26.5043187141;2;16.3140888214;13.3366470337;4;29.7627468109;
16;2;17.9450130463;12.5;5;26.556904912;3;17.5054893494;13.6469516754;4;30.5871584415;
17;2;18.9568443298;12.5;5;26.6105105877;3;18.5862083435;13.879781723;4;31.2283332348;
18;2;19.6065406799;12.9831533432;5;26.6650986671;3;19.6763763428;14.0;4;31.6729285717;
19;2;19.625;12.9995298386;5;26.7206280231;3;20.7764091492;14.0;4;32.1624221802;
20;2;19.625;13.0161886215;7;26.777053833;3;21.2365436554;14.0;4;32.6967763901;
21;2;19.625;13.0331163406;7;26.8343273401;3;20.2999992371;15.0;4;33.2746315002;
22;2;19.625;13.0502986908;8;26.8923960924;3;21.2999992371;14.0;4;33.8931016922;
23;3;20.0507888794;12.5;7;26.9512042999;3;21.6259460449;14.0;4;34.5476427078;
24;3;19.625;12.5;7;27.0106925964;3;21.7732181549;14.0;4;35.2320256233;
25;3;20.0774059296;12.5;7;27.0707983971;3;21.9272041321;14.0;4;35.9384479523;
26;3;20.0909290314;12.5;7;27.1314563751;3;22.0861492157;14.0;4;36.6577949524;
27;3;19.625;13.5;7;27.1925981045;3;22.248003006;14.0;5;37.3800458908;
28;3;19.625;13.5962991714;7;27.2541532516;3;22.4105091095;14.0;5;38.0948009491;
29;3;20.1321849823;12.5;7;27.3160488605;3;20.4105091095;15.0;6;38.7918672562;
30;3;18.1461105347;13.5;7;27.3782105446;3;21.4105091095;14.0;6;39.4618406296;
31;3;17.1600971222;14.5;7;27.4405622482;3;22.4105091095;14.0;6;40.0966157913;
32;4;16.1741256714;15.5;5;37.5030269623;3;23.0217380524;14.0;6;40.6897592545;
33;4;17.625;15.5;5;37.9655265808;3;23.1551952362;14.0;6;41.2367181778;
34;4;19.625;15.7827634811;5;38.4023838043;3;23.2782611847;14.0;6;41.7348527908;
35;4;21.2162971497;15.5;5;38.8122589588;3;21.3903408051;15.0;6;42.1833162308;
36;4;22.2303218842;16.5;6;39.1944928169;3;20.4912452698;16.0;6;42.5828151703;
37;4;21.625;18.5;6;39.5490391254;3;19.5811328888;17.0;7;42.9353084564;
38;4;21.625;19.9071617126;6;39.8763754368;3;18.6604442596;18.0;7;43.2436761856;
39;4;21.625;20.937915802;7;40.1774084568;3;17.7298259735;19.0;7;43.5114040375;
40;4;22.2858066559;20.5;7;40.4533724785;3;17.4900665283;20.0;7;43.7423057556;
41;4;22.2994403839;21.2191028595;7;40.7057332993;3;18.5420188904;18.0;7;43.9402961731;
42;4;21.625;22.3537387848;7;40.936103344;3;19.586566925;17.0;7;44.0;
43;4;22.3263092041;21.4734230042;7;42.1461691856;3;20.6000003815;16.0;8;44.0;
44;4;23.339515686;25.4734230042;7;42.2635567188;3;21.6000003815;15.0;8;44.0;
45;4;24.3525505066;29.4734230042;8;42.3512666225;3;22.6000003815;17.0;8;44.0;
46;4;25.3654022217;33.4734230042;9;42.4386901855;3;23.6000003815;19.0;9;44.0;
47;4;26.3780574799;37.4734230042;9;42.5257685184;3;23.8999996185;21.0;9;44.0;
48;4;27.3905067444;41.4734230042;10;42.6124457121;3;23.8999996185;23.0;9;44.0;
49;4;27.6627998352;41.5999984741;11;42.6986685991;3;23.8999996185;24.0;10;44.0;
50;5;27.6822013855;41.5999984741;10;42.7843863964;3;23.8999996185;24.0;10;44.0;
51;5;26.8999786377;41.5999984741;8;42.8695516586;3;23.8999996185;24.0;10;44.0;
52;5;27.4380321503;41.5999984741;9;42.9541192055;3;23.8999996185;24.0;11;44.0;
53;5;27.4493045807;41.5999984741;9;43.0380468369;4;23.8999996185;24.0;10;44.0;
54;5;27.4603214264;41.5999984741;9;43.1212948561;4;23.8999996185;24.0;10;44.0;
55;5;27.471075058;41.5999984741;10;43.2038266659;4;23.8999996185;24.0;10;44.0;
56;6;27.4815635681;41.5999984741;9;43.2856078148;4;23.8999996185;24.0;10;44.0;
57;6;26.625;41.5999984741;9;43.3666064739;4;23.8999996185;24.0;11;44.0;
58;7;27.5017318726;41.5999984741;8;43.446793437;4;23.8999996185;24.0;11;44.0;
59;7;27.5114059448;41.5999984741;8;43.5261412859;4;23.8999996185;24.0;11;44.0;
60;7;27.5208053589;41.5999984741;8;43.5827163458;4;23.8999996185;24.0;11;44.0;
61;7;27.5249996185;41.5999984741;9;44.6209751368;4;21.8999996185;25.0;11;44.0;
62;7;28.5249996185;43.4104881287;11;44.7495385408;4;20.8999996185;26.0;13;44.0;
63;8;29.5249996185;44.4297676086;9;60.8854984045;4;19.8999996185;27.0;13;45.0;
64;8;28.7921009064;47.4491882324;9;61.6692074537;4;19.8999996185;29.0;14;45.0399999619;
65;8;30.5249996185;48.4687347412;9;62.3801110983;4;19.8999996185;31.0;14;45.0811839104;
66;8;29.5249996185;51.4883880615;10;63.022046566;4;19.6000003815;33.0;16;45.1235535145;
67;8;29.9336643219;53.3624649048;11;65.1912170649;4;19.6000003815;35.0;16;45.1671074629;
