Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;8.14999961853;10.5;5;21.0;
6;2;9.50100040436;11.2650718689;4;24.086605072;2;9.14999961853;10.6999998093;4;22.0;
7;2;10.4194869995;11.543302536;4;24.5283432007;2;9.95000076294;10.5;4;22.0900000334;
8;2;10.5188770294;11.7641716003;4;25.1298823357;2;9.9702501297;10.5;4;22.618019104;
9;2;10.6542234421;12.0549411774;3;25.6057839394;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;10.7613010406;12.2827939987;2;25.9785410166;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;10.8451719284;12.4589796066;2;26.0811508894;2;10.2746400833;11.0;3;25.2073103189;
12;2;12.8451719284;12.5;2;26.1018965244;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;14.8451709747;12.5;2;26.1228116751;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;15.859172821;12.5;2;26.1438889503;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;16.8639163971;12.5;2;26.1651208401;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;17.8686923981;12.5;2;26.1864993572;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;18.8735027313;12.5;2;26.2080165148;2;18.696352005;13.879781723;4;31.7709991932;
18;2;19.8783435822;12.5;3;26.2296639681;2;19.7984752655;14.0;4;32.2698645592;
19;2;19.9016742706;12.5;5;26.2514331341;2;20.9107208252;14.0;4;32.8134241104;
20;2;19.9065723419;12.5;5;26.2733153105;2;21.383020401;14.0;4;33.400015831;
21;3;19.9114952087;12.5;5;26.2953014374;2;21.5150032043;14.0;4;34.0264167786;
22;3;19.625;12.5;5;26.3173824549;2;21.6559429169;14.0;4;34.6877307892;
23;3;19.9214115143;12.5;5;26.3395489454;2;21.8047389984;14.0;5;35.3773875237;
24;3;19.926399231;12.5;5;26.3617914915;2;21.9599113464;14.0;5;36.0872850418;
25;3;19.9314041138;12.5;5;26.3841004372;2;22.119638443;14.0;5;36.8080816269;
26;3;19.936422348;12.5;5;26.4064661264;2;22.2818183899;14.0;5;37.5296325684;
27;3;19.9414558411;12.5;6;26.428878665;2;22.4441661835;14.0;5;38.2415313721;
28;3;19.625;13.2144393921;6;26.4513280392;2;22.6043434143;14.0;5;38.9337024689;
29;3;19.95154953;12.5;5;26.4738043547;2;22.7600822449;14.0;4;39.5969734192;
30;3;19.625;13.2369022369;5;26.4962974787;2;22.9093170166;14.0;5;40.2235612869;
31;3;19.625;13.2481489182;5;26.5187973976;2;23.0503005981;14.0;5;40.8074121475;
32;3;19.625;13.2593984604;4;26.5412938595;2;23.1816673279;14.0;5;41.344373703;
33;3;19.625;13.270647049;3;26.5637768507;3;23.302482605;14.0;4;41.8321943283;
34;3;19.9768505096;12.5;4;26.5862361193;3;23.4122428894;14.0;4;42.2703714371;
35;3;19.625;13.2931184769;4;27.6086617708;3;23.5108337402;14.0;4;42.6598997116;
36;3;20.9869499207;13.1999998093;4;27.6310436726;3;23.5984764099;14.0;4;43.0029563904;
37;3;21.991985321;13.1999998093;4;27.6533719301;3;23.6756649017;14.0;4;43.3025722504;
38;3;21.9970092773;13.1999998093;4;27.6756366491;3;23.7430782318;14.0;4;43.5623226166;
39;3;21.625;14.037817955;4;27.6978281736;3;21.8015213013;15.0;4;43.7860584259;
40;3;22.0070114136;13.1999998093;6;27.7199368477;3;20.8518619537;16.0;4;43.9776916504;
41;3;21.625;14.0599679947;6;27.7419531345;3;19.8949794769;17.0;5;44.0;
42;3;21.625;14.0709762573;6;27.7638677359;3;18.8999996185;18.0;4;44.0;
43;3;22.0218696594;17.0709762573;6;27.7856714725;3;17.8999996185;19.0;5;44.0;
44;3;22.0267753601;20.0709762573;7;27.8073554039;3;18.8999996185;20.0;6;44.0;
45;3;22.0316543579;23.0709762573;8;27.8289107084;3;17.6000003815;22.0;6;44.0;
46;3;22.0365047455;26.0709762573;9;27.8503289223;3;17.6000003815;24.0;7;44.0;
47;3;22.0413246155;28.2000007629;9;27.8716015816;3;17.6000003815;26.0;8;44.0;
48;3;22.0461101532;28.2000007629;8;27.8927206993;3;17.6000003815;28.0;9;44.0;
49;4;22.0508613586;28.2000007629;6;39.9136784077;3;17.6000003815;29.0;9;44.0;
50;4;23.0555782318;29.2000007629;6;40.4144666195;3;17.6000003815;30.0;9;44.0;
51;4;23.625;31.1672344208;6;40.8743747473;3;17.6000003815;31.0;10;44.0;
52;4;24.625;32.1775398254;6;41.292809248;3;18.6000003815;29.0;10;44.0;
53;4;26.0694885254;32.2000007629;7;41.6703116894;4;19.6000003815;28.0;7;59.0;
54;4;27.0740432739;33.2000007629;7;41.9925575256;5;21.6000003815;28.0;6;59.75;
55;4;28.0750007629;33.2000007629;8;42.2734498978;5;23.6000003815;28.0;6;60.4193744659;
56;4;28.3570365906;33.2000007629;8;42.5198879242;5;25.6000003815;28.0;8;61.0072898865;
57;4;28.4309673309;33.2000007629;8;42.7347984314;5;27.6000003815;28.0;8;61.5162696838;
58;4;28.4954414368;32.5;8;42.9212236404;5;28.8999996185;29.0;8;61.9513263702;
59;4;28.5513687134;33.2000007629;8;43.0;5;29.8999996185;29.0;8;62.3190898895;
60;4;28.5750007629;33.2000007629;8;43.0;5;30.0217952728;29.0;8;62.6270179749;
61;4;28.5750007629;33.2000007629;8;43.0;5;30.0910778046;29.0;8;63.8827629089;
62;4;28.5750007629;33.2000007629;11;43.0;5;31.1486206055;30.0;10;65.0299999714;
63;4;28.5750007629;33.2000007629;11;43.0;5;33.1749992371;32.0;11;65.0805909634;
64;4;28.5750007629;33.2000007629;10;43.0;5;34.4136314392;34.0;11;65.1319620609;
65;4;28.5750007629;33.2000007629;12;43.0;5;34.6546897888;36.0;12;65.1840990782;
66;4;28.5750007629;33.2000007629;14;43.0;5;34.6664199829;38.0;13;65.2369859219;
67;4;28.5750007629;33.2000007629;14;43.0;5;34.6783218384;39.0;12;65.2906054258;
68;4;28.5750007629;33.2000007629;14;44.3000001907;5;34.4229278564;39.5943527222;15;65.3449386358;
69;5;28.890001297;33.7000007629;14;45.3401012421;5;34.7026100159;39.0;16;67.3021856546;
70;5;28.6935310364;34.3899993896;14;46.1586675644;5;33.034992218;40.4199981689;16;68.8845386505;
71;5;29.3445129395;34.387260437;15;46.7955465317;6;34.0354309082;40.3140335083;15;70.1546289921;
72;5;29.5022029877;34.6097412109;15;47.0;6;31.9294567108;42.2332000732;16;70.9310427904;
73;5;29.5499992371;34.7000007629;15;47.0;6;33.0202560425;41.3108558655;16;71.5007404089;
74;5;29.5499992371;34.7000007629;15;47.0;6;31.8044891357;41.6148300171;16;71.7676041126;
75;5;29.5499992371;34.7000007629;16;47.0;6;29.4750003815;44.3838043213;16;71.8423070908;
76;5;29.5499992371;34.7000007629;16;48.0;6;28.4750003815;46.4211540222;16;71.9181255102;
77;5;30.5499992371;35.7000007629;17;48.0599999428;6;27.4750003815;48.4590606689;16;71.9950121641;
78;6;31.5499992371;36.7000007629;16;48.1229639053;6;28.7714118958;48.7844963074;16;73.0729156733;
79;6;31.8868904114;37.7000007629;17;48.1889609098;6;30.7763996124;50.7844963074;17;73.3317809105;
80;6;31.9066886902;38.7000007629;16;48.2580518723;6;32.7814025879;53.7844963074;17;73.6218247414;
81;6;31.9274139404;39.7000007629;17;48.3302885294;6;30.4750003815;58.4765472412;18;73.947255969;
82;6;29.9490852356;40.7000007629;18;48.4057120085;7;29.4750003815;61.6560783386;19;74.3125698566;
83;7;28.9717140198;41.7000007629;16;48.484351635;7;28.4750003815;64.6967697144;19;74.7224428654;
84;7;27.5499992371;43.0;15;48.5662232637;7;27.4750003815;67.7378082275;20;75.1815701723;
85;7;26.75;45.7000007629;14;48.6513283253;7;26.7250003815;70.7791671753;20;75.6944383383;
