Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;4;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.14999961853;10.6999998093;3;22.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;8.29999923706;10.5;3;22.0900000334;
6;2;9.50100040436;11.2650718689;4;24.1166050434;2;9.39524936676;10.5;3;22.1871190071;
7;2;10.4262361526;11.543302536;4;24.5889341831;2;9.99210166931;10.5;3;22.3036096096;
8;2;10.5325098038;11.7641716003;3;25.212254405;2;10.0183124542;10.5;3;22.8500127792;
9;2;10.6727571487;12.0549411774;3;25.7109264135;2;10.1412525177;10.7100000381;3;23.3253009319;
10;2;10.7849578857;12.2827939987;3;26.1074465513;2;10.2481937408;10.8792181015;3;23.8086811304;
11;2;10.8741750717;12.4589796066;4;26.2348128557;2;10.3569526672;11.0;3;25.6234445572;
12;2;13.7948913574;12.5;4;26.2813059092;2;10.7652750015;11.7700004578;3;27.2195067406;
13;2;15.7948913574;12.5;4;26.328953743;2;12.488699913;12.4126424789;3;28.6055860519;
14;2;16.8262710571;12.5;4;26.3777402639;2;14.488699913;12.9308347702;3;29.8083856106;
15;2;17.8372478485;12.5;4;26.4276455641;2;16.4886989594;13.3366470337;3;30.8636724949;
16;2;18.8484764099;12.5;4;26.4786461592;2;17.7531986237;13.6469516754;3;31.808760643;
17;2;19.8599510193;12.5;4;26.5307145119;2;18.8610687256;13.879781723;3;32.573600769;
18;2;19.9694099426;12.5;4;26.5838193893;2;19.9790611267;14.0;3;33.1419348717;
19;2;19.9813594818;12.5;4;26.6379255056;2;21.1069355011;14.0;3;33.7516689301;
20;2;19.9935340881;12.5;6;26.6929937601;2;21.5941238403;14.0;3;34.3986358643;
21;2;20.0059242249;12.5;6;26.7489811182;2;21.739692688;14.0;3;35.0769786835;
22;2;20.0185203552;12.5;7;26.8058408499;2;21.8923187256;14.0;3;35.7792286873;
23;2;20.0313148499;12.5;7;26.8635222912;2;22.0503253937;14.0;4;36.4965333939;
24;2;20.04429245;12.5;7;26.9219712019;2;22.2117195129;14.0;4;37.2190332413;
25;2;20.0574436188;12.5;7;26.9811300039;2;22.3742828369;14.0;4;37.9363632202;
26;2;18.0707550049;13.5;7;27.0409376621;2;22.5356807709;14.0;4;38.6382322311;
27;2;18.625;13.5;7;27.1013302803;2;22.6936016083;14.0;4;39.3150119781;
28;2;19.625;13.5506649017;7;27.1622409821;2;22.8458766937;14.0;4;39.9582691193;
29;2;19.625;13.581120491;7;27.2236001492;2;22.9906101227;14.0;4;40.5611724854;
30;2;19.625;13.6118001938;7;27.285336256;2;23.1262626648;14.0;5;41.1187410355;
31;2;18.1392002106;13.5;7;27.3473753929;3;24.2517166138;14.5;4;42.627913475;
32;2;18.625;13.5;8;27.409642458;3;25.3662796021;14.5;4;43.2474585772;
33;2;17.1671695709;13.5;8;27.4720609188;3;25.4696769714;14.5799999237;4;43.8415056467;
34;2;16.1812133789;14.5;8;27.534553051;3;25.8643379211;14.0;4;44.4146537781;
35;2;16.625;13.5;8;27.5970411301;3;25.6436195374;14.7770614624;4;44.9726387262;
36;2;15.2093343735;13.5;9;27.6594469547;3;26.1188430786;14.0;4;45.5219380856;
37;2;15.625;13.5;10;27.7216928005;3;26.2424354553;14.0;4;46.069388628;
38;2;14.6123809814;13.5;11;27.7837014198;3;26.36561203;14.0;4;46.6218144894;
39;2;15.0;13.5;11;27.8453965187;3;26.489906311;14.0;4;47.1118502617;
40;2;16.0;13.9226980209;11;27.9067034721;3;26.6001663208;14.0;4;47.544028759;
41;2;14.6540088654;13.5;12;27.967549324;3;26.6974067688;14.0;4;48.0209121704;
42;3;14.6676988602;14.5;9;43.0278632641;3;26.8047046661;17.0;4;48.5427899361;
43;3;15.681268692;15.5;9;43.8375768661;3;26.92212677;20.0;5;49.1086950302;
44;3;16.6947059631;16.5;9;44.5659987926;3;27.0494556427;23.0;5;49.7161855698;
45;3;17.7079906464;17.5;9;45.2122330666;3;27.1861419678;26.0;6;50.3611893654;
46;3;18.7211112976;18.5;9;45.7787435055;3;27.3312683105;29.0;6;51.0379443169;
47;3;20.7340564728;19.5;9;46.2704865932;3;25.8999996185;30.0;6;51.7390680313;
48;3;22.7468109131;21.5;9;46.6940398216;3;26.8999996185;29.0;6;52.4557781219;
49;3;23.1217956543;23.5;10;47.0568125248;3;27.8025493622;29.0;6;53.1782588959;
50;3;24.191078186;25.5;10;47.3664121628;3;27.9651069641;29.0;7;53.8961582184;
51;3;26.0324420929;27.5;10;47.5364735126;3;28.1266365051;29.0;9;54.5991659164;
52;4;26.6957054138;27.5;10;47.5882308483;4;28.2848129272;29.0;8;55.2776012421;
53;4;26.7073516846;27.5;10;47.6388883591;4;28.4374599457;29.0;9;55.9229507446;
54;4;26.71875;27.5;10;47.6884176731;4;28.5826644897;29.0;10;56.5282850266;
55;4;26.7298927307;27.5;11;47.7367942333;4;26.5826644897;30.0;10;57.088514328;
56;5;27.7407779694;28.5;10;48.7839975357;4;27.5826644897;29.0;10;57.6004695892;
57;5;27.8999996185;30.5;10;48.8500111103;4;28.5826644897;29.0;11;58.0628213882;
58;5;27.8999996185;32.4150047302;11;48.9150178432;4;29.0641345978;29.0;11;58.4758720398;
59;5;29.0058784485;31.5;10;48.9790023565;4;29.1570701599;29.0;12;58.8412618637;
60;5;29.020275116;32.5;11;49.0419522524;4;29.2392845154;29.0;13;59.1616458893;
61;5;28.791179657;33.0405731201;12;49.1018965244;4;29.3113708496;29.0;14;59.4403705597;
62;5;29.0479259491;32.5;12;49.1228116751;4;29.3740825653;29.0;16;59.6811828613;
63;5;29.0526313782;32.5;13;49.1438889503;4;29.4282646179;29.0;17;60.3679885864;
64;5;29.0573749542;32.5;14;49.1651208401;4;29.5827960968;29.0;18;62.1177215576;
65;5;28.7999992371;33.0825614929;14;49.1864993572;4;27.865240097;30.4200000763;19;63.5250835419;
66;6;28.7999992371;33.0932502747;13;49.2080165148;4;29.0854110718;29.7314720154;20;64.6476383209;
67;6;28.7999992371;33.1040077209;14;49.2296639681;4;30.2551956177;29.9579029083;21;65.2986812592;
68;6;28.7999992371;33.1148300171;14;49.2514331341;4;28.3313007355;31.0;21;65.7557792664;
69;6;28.7999992371;33.1257171631;15;49.2733153105;4;27.374797821;31.0;21;65.9766998291;
70;6;28.7999992371;33.1366577148;15;50.9853010178;5;27.374797821;32.0;21;66.0;
71;6;27.2466926575;33.5;16;52.3815904856;5;26.8500003815;33.0;22;66.0;
72;6;27.1352500916;35.0486907959;16;54.5070985556;5;23.8500003815;35.0;22;66.0;
73;6;29.223400116;37.3570327759;16;55.4488543272;5;21.8500003815;37.0;22;66.0;
74;6;32.2360458374;35.9097442627;16;56.0492358208;6;20.1000003815;39.0;22;66.0;
75;6;32.3678131104;37.0;17;56.2247217894;7;19.0499992371;39.0;15;81.0;
76;6;29.0249996185;40.7032318115;18;56.3989150524;7;20.0499992371;41.0;15;82.0499992371;
77;6;28.0249996185;43.7144393921;18;56.571622014;7;21.0499992371;43.0;15;83.0049743652;
78;6;27.0249996185;45.7858123779;18;56.7426673174;7;22.0;45.0;15;83.8543777466;
79;6;26.0249996185;46.8713378906;19;56.9118937254;7;23.0;47.0;16;85.5945529938;
80;6;25.0249996185;47.955947876;20;57.0791628361;7;25.0;51.0;16;86.2677812576;
81;7;24.7250003815;49.0395812988;19;57.2443538904;7;26.75;55.0;16;86.8420004845;
82;7;24.7250003815;50.122177124;19;57.4073646069;7;26.9932670593;59.0;19;87.3268501759;
83;7;24.7250003815;51.2036819458;20;57.5681086779;7;27.0027999878;63.0;19;87.7333973646;
84;7;24.7250003815;52.2840576172;20;57.7265158892;7;27.0125999451;67.0;19;89.0729922056;
85;7;24.7250003815;55.2781829834;20;57.8825309277;7;29.0226631165;68.0;19;89.3177478313;
86;7;24.7250003815;57.3161811829;21;58.0361120701;7;29.0329933167;72.0;20;89.4277799129;
87;7;24.7250003815;59.354637146;21;58.1872297525;8;29.0435829163;76.0;18;89.5419923067;
