Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.14999961853;10.5;5;21.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.72500038147;10.5;5;21.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.72500038147;10.5;5;21.4200000763;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;10.5272569656;12.482793808;3;25.9179592133;1;9.8956489563;10.8792181015;5;22.0;
11;2;10.8315410614;12.4589796066;4;26.0299999714;1;9.94999980927;11.0;5;23.5400009155;
12;2;13.7522573471;12.5;4;26.0605909824;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;15.7522563934;12.5;4;26.091766119;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;16.7729034424;12.5;4;26.1235172749;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;17.7800483704;12.5;4;26.1558350325;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;18.7873191833;12.5;4;26.1887089014;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;19.7947158813;12.5;4;26.2221269608;1;15.9499998093;13.879781723;6;28.0;
18;2;19.8999786377;12.5;5;26.2560760975;1;16.9500007629;14.0;6;28.0;
19;2;19.907617569;12.5;5;26.2905418873;1;17.9500007629;14.0;6;28.0;
20;2;19.9153709412;12.5;5;26.3255085945;1;18.2999992371;14.0;6;28.0;
21;2;19.9232387543;12.5;5;26.3609591722;1;18.2999992371;14.0;6;28.0;
22;2;19.9312152863;12.5;5;26.3968753815;1;18.2999992371;14.0;6;28.0;
23;3;19.9392967224;12.5;4;26.4332377911;1;18.2999992371;14.0;7;28.0;
24;3;19.625;12.5;4;26.4700255394;1;18.2999992371;14.0;7;28.0;
25;3;19.625;12.9410076141;6;26.5072168112;1;18.2999992371;14.0;7;28.0;
26;4;19.625;12.95216465;5;26.5447884798;1;18.2999992371;14.0;7;28.0;
27;4;19.625;13.2723941803;5;26.5827163458;1;18.2999992371;14.0;7;28.0;
28;4;19.9811115265;12.5;5;26.6209751368;1;18.2999992371;14.0;7;28.0;
29;4;19.625;13.3104877472;5;26.6595385075;1;18.2999992371;14.0;8;28.0;
30;4;19.625;13.3297691345;6;26.6983793974;1;18.2999992371;14.0;8;28.0;
31;4;20.0071353912;12.5;6;27.7374696732;1;18.2999992371;14.0;8;28.0;
32;4;20.625;13.8687343597;6;27.816780448;1;18.2999992371;14.0;8;28.0;
33;4;21.625;13.9083909988;6;27.8974661827;1;18.2999992371;14.0;8;28.0;
34;4;21.625;13.9487333298;6;27.9794982672;1;18.2999992371;14.0;8;28.0;
35;4;21.625;13.9897499084;6;28.0628447533;1;18.2999992371;14.0;8;28.0;
36;4;21.8875999451;13.4478683472;6;29.1474699974;1;18.2999992371;14.0;8;28.0;
37;4;22.625;14.7737350464;6;29.2333350182;1;18.2999992371;14.0;8;28.0;
38;4;24.3525009155;13.1999998093;6;29.3203971386;1;18.2999992371;14.0;8;28.0;
39;4;23.9185829163;14.1999998093;8;29.4086101055;1;18.2999992371;14.0;8;28.0;
40;4;23.9294319153;14.2277889252;8;29.4979239702;1;18.2999992371;14.0;8;28.0;
41;4;23.625;14.9489622116;8;29.5882848501;1;18.2999992371;14.0;8;28.0;
42;4;24.4323635101;13.1999998093;8;29.6796357632;1;18.2999992371;14.0;9;28.0;
43;4;24.4529190063;17.2000007629;9;29.7719156742;1;18.2999992371;14.0;9;28.0;
44;4;24.4736804962;21.2000007629;9;29.865060091;1;18.2999992371;14.0;9;28.0;
45;4;24.494638443;25.2000007629;9;29.9590011835;1;18.2999992371;14.0;10;28.0;
46;4;24.5157737732;29.2000007629;9;30.0536677837;1;18.2999992371;14.0;10;28.0;
47;4;24.5370750427;33.2000007629;10;30.1489853859;1;18.2999992371;14.0;10;28.0;
48;5;24.5585231781;33.2000007629;7;36.2448767424;1;18.2999992371;14.0;10;28.0;
49;5;25.5800971985;34.2000007629;8;36.5212608576;1;18.2999992371;15.0;10;28.0;
50;5;26.6017837524;35.2000007629;9;36.7923310995;1;18.2999992371;16.0;10;28.0;
51;5;26.6235618591;36.2000007629;10;37.0575668812;1;18.2999992371;17.0;10;28.0;
52;5;26.6454143524;37.2000007629;10;37.3165221214;1;18.2999992371;18.0;10;28.0;
53;5;26.6673202515;38.2000007629;11;38.9721865654;1;18.2999992371;19.0;11;28.0;
54;5;26.9960136414;38.8530006409;12;40.3616895676;1;18.2999992371;19.0;11;28.0;
55;5;27.2661323547;39.3740158081;12;41.5190541744;1;18.2999992371;19.0;11;28.0;
56;5;27.4853534698;39.7802734375;14;42.4850772619;1;18.2999992371;19.0;11;28.0;
57;5;27.9254760742;39.2754020691;14;43.2998710871;1;18.2999992371;19.0;11;28.0;
58;7;28.0803890228;39.4822807312;9;68.7342112064;1;18.2999992371;19.0;11;28.0;
59;7;29.5049266815;41.5;9;70.4806082249;1;18.2999992371;19.0;11;28.0;
60;7;32.2152709961;43.5;9;72.1159069538;1;18.2999992371;19.0;11;28.0;
61;7;34.280128479;45.5;10;73.6334644556;1;18.2999992371;19.0;11;28.0;
62;7;36.0302238464;48.4816627502;12;75.0313419104;1;18.2999992371;19.0;13;28.0;
63;7;38.1601791382;49.5;12;76.3112909794;1;18.2999992371;19.0;13;28.0;
64;7;39.3309898376;49.5;13;77.3986833096;1;18.2999992371;19.0;13;28.0;
65;7;40.1425933838;50.5;14;78.3859624863;1;18.2999992371;19.0;14;28.0;
66;7;41.6457595825;49.5;15;81.0968626738;2;18.2999992371;19.0;13;28.0;
67;7;42.7324447632;51.0800018311;15;83.3619632721;2;18.2999992371;19.0;13;28.0;
68;7;44.1029281616;51.7594223022;17;85.2530208826;2;18.2999992371;19.0;14;28.0;
69;8;42.406036377;54.1322441101;16;86.7764681578;2;18.2999992371;19.0;14;28.0;
70;8;41.7194442749;56.3837623596;16;87.8239765167;2;18.2999992371;19.0;14;28.0;
71;8;40.462097168;58.6115112305;18;88.6679193974;2;18.2999992371;19.0;14;28.0;
72;8;40.5;60.7409820557;19;89.3497786522;2;18.2999992371;19.0;15;28.0;
73;8;41.5;59.8714141846;20;89.9748399258;3;18.2999992371;19.0;14;28.0;
74;8;41.5;59.9468002319;20;90.4355633259;3;18.2999992371;19.0;14;28.0;
75;8;40.5;63.02394104;20;91.8909101486;3;18.2999992371;19.0;14;28.0;
76;8;41.5;67.1027145386;21;92.3694896698;3;18.2999992371;19.0;14;28.0;
77;8;42.5;69.7154312134;21;92.8406102657;3;18.2999992371;19.0;14;29.0;
78;8;43.5;69.9086608887;22;93.3031051159;3;19.2999992371;20.0;14;29.0399999619;
79;8;42.5;73.0991516113;23;93.7559401989;3;20.2999992371;21.0;14;29.0811839104;
80;9;42.7527923584;71.7979660034;22;94.1982177496;3;20.2999992371;22.0;14;29.1235535145;
81;9;41.5;73.559425354;21;94.6291812658;3;20.5527992249;23.0;15;30.0295786858;
82;9;42.5;75.7552947998;21;95.0482122898;3;20.4890003204;24.4200000763;15;30.7216421366;
83;10;42.7749786377;72.3359222412;18;119.454825401;4;21.6291618347;26.3608207703;14;32.2467695475;
84;10;43.5;73.0496902466;18;121.528663158;4;22.7310562134;27.6233844757;14;32.5864164829;
85;10;44.5;77.152633667;18;123.275660038;4;22.75;28.7032089233;15;32.8753615618;
86;11;47.7982406616;74.5928573608;18;125.712686896;4;23.0841445923;29.0;15;33.2020865679;
87;11;47.5;79.6669006348;18;127.088144779;4;23.1178970337;30.783493042;15;33.5711545944;
88;11;49.5;83.8343353271;18;128.280817032;4;23.1817817688;30.8260612488;16;34.9872974157;
89;11;49.5;85.9816741943;19;129.312732458;4;24.2555351257;31.8702373505;16;35.5352522135;
