Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;8.14999961853;10.5;5;21.0;
5;2;8.42599964142;10.9200000763;4;23.5601437092;1;8.14999961853;10.5;5;21.0;
6;2;9.5077495575;11.2650718689;3;24.1471960545;1;9.14999961853;10.5;5;21.0;
7;2;10.4331197739;11.543302536;3;24.6201093197;1;9.72500038147;10.5;5;21.0;
8;2;10.5395240784;11.7641716003;3;25.2443172932;1;9.72500038147;10.5;5;21.4200000763;
9;2;10.6799716949;12.0549411774;3;25.7438752651;1;9.81949996948;10.7100000381;5;21.758436203;
10;2;10.7923717499;12.2827939987;3;26.141277194;1;9.8956489563;10.8792181015;5;22.0;
11;2;10.8817873001;12.4589796066;4;26.2695188522;1;9.94999980927;11.0;5;23.5400009155;
12;2;13.8025035858;12.5;4;26.3168779612;1;10.296500206;11.7700004578;6;24.8252849579;
13;2;15.8025035858;12.5;4;26.365380168;1;11.9499998093;12.4126424789;6;25.8616695404;
14;2;16.8344669342;12.5;4;26.4150065184;1;12.9499998093;12.9308347702;6;26.6732940674;
15;2;17.527256012;12.5;4;26.4657343626;1;13.9499998093;13.3366470337;6;27.2939033508;
16;2;18.527256012;12.5;4;26.5175373554;1;14.9499998093;13.6469516754;6;27.759563446;
17;2;19.527256012;12.5;4;26.5703849792;1;15.9499998093;13.879781723;6;28.0;
18;2;19.625;12.5;4;26.6242431402;1;16.9500007629;14.0;6;28.0;
19;2;19.625;12.5;4;26.6790736914;1;17.9500007629;14.0;6;28.0;
20;2;19.625;12.5;6;26.7348344326;1;18.2999992371;14.0;6;28.0;
21;2;20.0153369904;12.5;6;26.7914797068;1;18.2999992371;14.0;6;28.0;
22;2;20.0280838013;12.5;7;26.8489596844;1;18.2999992371;14.0;6;28.0;
23;2;20.041015625;12.5;7;26.9072211981;1;18.2999992371;14.0;7;28.0;
24;2;20.0541248322;12.5;7;26.9662073851;1;18.2999992371;14.0;7;28.0;
25;2;19.625;13.0898618698;7;27.0258579254;1;18.2999992371;14.0;7;28.0;
26;2;20.0808181763;12.5;7;27.0861098766;1;18.2999992371;14.0;8;28.0;
27;2;19.625;13.5;7;27.1468968391;1;18.2999992371;14.0;8;28.0;
28;2;19.625;13.5734481812;7;27.20814991;1;18.2999992371;14.0;8;28.0;
29;2;20.1218338013;12.5;7;27.2697980404;1;18.2999992371;14.0;8;28.0;
30;2;19.625;13.5;7;27.3317680359;1;18.2999992371;14.0;8;28.0;
31;2;19.625;13.6658840179;7;27.393985033;1;18.2999992371;14.0;8;28.0;
32;2;20.163646698;12.5;7;27.4563727379;1;18.2999992371;14.0;8;28.0;
33;2;19.625;13.5;7;27.5188536644;1;18.2999992371;14.0;8;28.0;
34;2;19.625;13.7594270706;7;27.5813500881;1;18.2999992371;14.0;8;28.0;
35;2;20.2058029175;12.5;7;27.6437838078;1;18.2999992371;14.0;8;28.0;
36;2;19.625;13.5;7;27.7060770988;1;18.2999992371;14.0;9;28.0;
37;2;20.2338676453;12.5;8;27.7681524754;1;18.2999992371;14.0;9;28.0;
38;2;19.625;13.5;8;27.8299334049;1;18.2999992371;14.0;9;28.0;
39;2;19.625;13.9149665833;8;27.8913447857;1;18.2999992371;14.0;9;28.0;
40;2;19.625;13.9456720352;9;27.9523131847;1;18.2999992371;14.0;9;28.0;
41;2;19.625;13.9761562347;10;28.0127673149;1;18.2999992371;14.0;9;28.0;
42;2;20.3028717041;12.5;10;28.0726380348;1;18.2999992371;14.0;10;28.0;
43;2;19.625;13.5;10;28.1318588257;1;18.2999992371;14.0;10;28.0;
44;2;20.329668045;15.5;11;28.1903662682;1;18.2999992371;14.0;10;28.0;
45;3;20.3428325653;17.5;9;38.2481002808;1;18.2999992371;14.0;11;28.0;
46;3;20.625;20.5;9;38.7050032616;1;18.2999992371;14.0;11;28.0;
47;3;22.3686256409;23.5;10;39.1354231834;1;18.2999992371;14.0;11;28.0;
48;3;23.3812294006;25.5;11;39.5380485058;1;18.2999992371;14.0;11;28.0;
49;4;24.3936252594;26.5;9;49.9122519493;1;18.2999992371;15.0;12;28.0;
50;4;26.4057998657;28.5;10;50.6580219269;1;18.2999992371;16.0;12;28.0;
51;5;27.9381599426;29.5;9;51.3502748013;1;18.2999992371;17.0;13;28.0;
52;5;27.2251625061;30.5;9;51.9886958599;1;18.2999992371;18.0;12;28.0;
53;5;28.1130561829;31.5;11;52.573980093;1;18.2999992371;19.0;13;28.0;
54;5;28.1888771057;32.5;11;53.107667923;1;18.2999992371;19.0;13;28.0;
55;5;28.2575302124;33.5;11;53.5919706821;2;19.2999992371;20.0;13;29.0;
56;5;28.3195095062;34.5;13;54.0296018124;2;20.2999992371;21.0;13;29.1599999666;
57;6;28.3753414154;35.5;9;71.5695409775;2;20.2999992371;22.0;14;29.3437439203;
58;6;28.5249996185;37.5;10;72.6682801247;2;20.2999992371;23.0;14;29.5541238785;
59;6;30.4042053223;39.5;10;73.6313507557;2;20.2999992371;24.0;15;29.7941719294;
60;6;30.41381073;41.5;12;74.4632489681;2;20.2999992371;24.8970870972;15;30.0669906139;
61;6;30.4231414795;42.9852752686;13;75.0370521545;2;20.2999992371;25.0334949493;15;30.375654459;
62;6;30.4249992371;44.0;13;75.4804611206;2;20.8345222473;24.0;16;30.7230784893;
63;6;30.4249992371;45.0;13;75.8428707123;2;20.2999992371;25.0;16;31.1118502617;
64;6;30.4249992371;46.0;15;76.1361560822;2;20.2999992371;25.5559253693;17;31.544028759;
65;6;30.4249992371;47.0;19;76.25;2;20.2999992371;25.7720146179;17;32.0209121704;
66;6;30.4249992371;48.0;19;76.25;3;22.2047042847;25.0;17;33.5427899361;
67;6;30.4249992371;49.0;19;78.6868753433;3;23.3221263885;26.0;17;34.2686949968;
68;6;30.7550010681;50.6300010681;20;80.6980524063;4;23.4494552612;27.0;17;35.0599294901;
69;6;31.0264167786;52.1353607178;23;82.3393559456;4;23.5861415863;28.0;17;35.9153132439;
70;6;31.2476005554;53.5344276428;23;83.6703195572;4;23.7312660217;29.0;18;36.8321162462;
71;6;31.4272727966;54.8463134766;24;84.5405440331;5;22.2999992371;30.0;18;37.8060586452;
72;6;31.5313873291;56.0;24;84.6947021484;5;23.2999992371;29.0;19;38.8314325809;
73;6;31.5563087463;57.0;25;84.8029289246;6;24.2025489807;29.0;11;54.9013373852;
74;6;31.580657959;58.0;25;84.9084525108;6;25.36510849;30.0;11;56.7580084801;
75;6;31.6044006348;59.0;26;85.0111150742;6;26.5266342163;31.0;12;58.5625691414;
76;6;31.6274986267;60.0;26;85.1107802391;6;27.6848106384;32.0;12;60.305803299;
77;6;30.5;62.0;26;85.2073340416;6;28.8374595642;33.0;12;61.9820103645;
78;6;31.5;62.0;27;85.3006839752;6;27.9826622009;35.0;12;65.1079473495;
79;6;31.692653656;63.0;28;85.3907594681;6;27.1725158691;35.4199981689;12;67.9210953712;
80;6;29.7129211426;65.0;28;85.4775099754;6;29.351568222;34.7314720154;12;70.4589772224;
81;6;28.7324371338;67.0;29;85.5609045029;6;28.517496109;35.7314720154;12;73.5175228119;
82;6;27.7512016296;69.0;31;85.6409311295;6;29.517496109;37.0;12;75.4681624174;
83;6;27.5692081451;71.0;31;85.7175951004;6;33.1131362915;37.0;12;77.3102974892;
84;6;27.5864582062;72.5999984741;33;85.7909178734;6;32.5631370544;39.0;11;79.035893321;
85;6;27.6029548645;73.5999984741;34;85.8609347343;6;32.0748672485;41.0;14;80.448431015;
86;6;27.6187095642;74.5999984741;34;85.9276947975;6;29.0748672485;44.0;14;82.7905926704;
87;6;27.6337299347;75.5999984741;34;85.9912576675;6;28.479227066;48.0;14;84.0735043287;
88;6;27.6480331421;76.5999984741;35;86.0;6;28.75;51.1579208374;14;85.2707492113;
89;6;27.6499996185;77.5999984741;36;86.0;6;29.9840431213;53.0;16;86.3185058832;
90;6;27.6499996185;78.5999984741;36;86.0;6;30.9886322021;55.0;16;87.1657086611;
