Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;3;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;9.14999961853;10.5;5;21.0;
7;1;10.194486618;11.543302536;3;23.5283432007;1;9.72500038147;10.5;5;21.0;
8;1;10.2938766479;11.7641716003;3;24.1098823547;1;9.72500038147;10.5;5;21.4200000763;
9;1;10.4247236252;12.0549411774;3;24.5655879974;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;10.5272569656;12.2827939987;3;24.9179592133;1;9.8956489563;10.8792181015;4;22.0;
11;1;10.6065406799;12.4589796066;4;25.0;1;9.94999980927;11.0;4;23.5400009155;
12;1;12.5272569656;12.5;4;25.0;1;10.296500206;11.7700004578;5;24.8252849579;
13;1;13.5272569656;12.5;4;25.0;1;11.9499998093;12.4126424789;5;25.8616695404;
14;1;14.5272569656;12.5;4;25.0;1;12.9499998093;12.9308347702;5;26.6732940674;
15;1;15.5272569656;12.5;4;25.0;1;13.9499998093;13.3366470337;5;27.2939033508;
16;1;16.527256012;12.5;4;25.0;1;14.9499998093;13.6469516754;5;27.759563446;
17;1;17.527256012;12.5;4;25.0;1;15.9499998093;13.879781723;5;28.0;
18;1;17.625;12.5;4;25.0;1;16.9500007629;14.0;5;28.0;
19;2;18.625;12.8000001907;4;26.0;1;17.9500007629;14.0;5;28.0;
20;2;19.625;12.5;5;26.0299999714;1;18.2999992371;14.0;5;28.0;
21;2;19.8567504883;12.5;4;26.0605909824;1;18.2999992371;14.0;5;28.0;
22;2;19.625;12.5;5;26.091766119;1;18.2999992371;14.0;5;28.0;
23;2;19.8706474304;12.5;5;26.1235172749;1;18.2999992371;14.0;6;28.0;
24;2;19.8777923584;12.5;5;26.1558350325;1;18.2999992371;14.0;6;28.0;
25;2;19.8850631714;12.5;5;26.1887089014;1;18.2999992371;14.0;6;28.0;
26;2;19.625;12.8566131592;5;26.2221269608;1;18.2999992371;14.0;7;28.0;
27;2;19.8999786377;12.5;5;26.2560760975;1;18.2999992371;14.0;7;28.0;
28;2;19.625;13.1280384064;5;26.2905418873;1;18.2999992371;14.0;7;28.0;
29;2;19.625;13.1452713013;5;26.3255085945;1;18.2999992371;14.0;7;28.0;
30;4;19.9232387543;12.5;3;30.6109591722;1;18.2999992371;14.0;7;28.0;
31;4;20.625;13.1804800034;4;30.7743754387;1;18.2999992371;14.0;6;28.0;
32;4;21.9392967224;12.5;4;30.9364817142;1;18.2999992371;14.0;6;28.0;
33;4;22.947479248;12.5;4;31.0969624519;1;18.2999992371;14.0;6;28.0;
34;4;23.625;13.2350130081;4;31.2555211782;1;18.2999992371;14.0;6;28.0;
35;4;23.7617378235;13.2536087036;4;31.4118810892;1;18.2999992371;14.0;7;28.0;
36;4;23.8151912689;13.2723941803;4;31.5657871962;1;18.2999992371;14.0;7;28.0;
37;4;22.223493576;13.5;4;31.7170087099;1;18.2999992371;14.0;7;28.0;
38;4;22.918214798;13.3104877472;4;31.8653390408;1;18.2999992371;14.0;7;28.0;
39;4;23.9676094055;13.3297691345;5;33.0105971098;1;18.2999992371;14.0;7;28.0;
40;4;23.3976345062;13.5;5;33.1826264858;1;18.2999992371;14.0;7;28.0;
41;4;23.4527511597;14.5;4;33.3518878222;1;18.2999992371;14.0;7;28.0;
42;4;24.1065330505;13.9186859131;5;33.5182683468;1;18.2999992371;14.0;7;28.0;
43;4;25.8039093018;17.9186859131;5;33.6816772223;1;18.2999992371;14.0;8;28.0;
44;4;26.8613777161;21.9186859131;5;33.8420453072;1;18.2999992371;14.0;8;28.0;
45;4;26.9173164368;25.9186859131;6;33.9993240833;1;18.2999992371;14.0;8;28.0;
46;4;26.9717197418;29.9186859131;6;34.1534826756;1;18.2999992371;14.0;9;28.0;
47;4;27.0245819092;32.5;7;34.3045070171;1;18.2999992371;14.0;9;28.0;
48;5;27.0759067535;32.5;6;34.4523990154;1;18.2999992371;14.0;10;28.0;
49;5;27.1257019043;32.5;8;34.5971739292;1;18.2999992371;15.0;10;28.0;
50;5;27.1739902496;32.5;9;34.7388573885;1;18.2999992371;16.0;11;28.0;
51;5;27.2207927704;32.5;9;34.8221485615;1;18.2999992371;17.0;11;28.0;
52;5;27.2412338257;32.5;10;34.8982038498;1;18.2999992371;18.0;12;28.0;
53;6;27.2583465576;32.5;9;49.9745295048;1;18.2999992371;19.0;12;28.0;
54;6;28.2755184174;33.5;9;50.8010729551;1;18.2999992371;19.0;12;28.0;
55;6;29.2927398682;34.5;10;51.5471554995;1;18.2999992371;19.0;13;28.0;
56;6;30.3100013733;35.5;12;52.211889863;1;18.2999992371;19.0;13;28.0;
57;6;31.3272857666;36.5;12;52.7977455854;1;18.2999992371;19.0;13;28.0;
58;6;31.9798622131;38.3104858398;13;53.3096804619;1;18.2999992371;19.0;14;28.0;
59;7;32.8108978271;38.5;11;68.7542704344;1;18.2999992371;19.0;15;28.0;
60;7;35.3791656494;38.5;12;69.8889191151;1;18.2999992371;19.0;15;28.0;
61;7;36.4375;41.3687362671;12;70.8905991316;1;18.2999992371;19.0;15;28.0;
62;7;38.4375;42.6692314148;13;71.6720986366;1;18.2999992371;19.0;15;28.0;
63;7;41.4308319092;41.5;14;72.257158637;1;18.2999992371;19.0;16;28.0;
64;7;42.5803604126;43.4279708862;15;72.7679764032;1;18.2999992371;19.0;16;28.0;
65;8;43.5884552002;43.4478683472;11;86.6608239412;1;18.2999992371;19.0;16;28.0;
66;8;45.1001091003;45.0;12;89.268321991;1;18.2999992371;19.0;17;28.0;
67;8;46.632484436;46.7875366211;13;91.4680233002;1;18.2999992371;19.0;17;28.0;
68;9;47.7070236206;46.6872596741;13;93.3122982979;1;18.2999992371;19.0;17;28.0;
69;9;48.0673103333;47.9097442627;13;94.6908721924;1;18.2999992371;19.0;17;28.0;
70;10;48.317111969;49.0;11;110.530706644;1;18.2999992371;19.0;18;28.0;
71;11;49.4024963379;51.0;11;127.192356825;1;18.2999992371;19.0;19;28.0;
72;11;51.4478721619;54.0;11;129.656293392;1;18.2999992371;19.0;19;28.0;
73;11;52.469745636;57.0;11;131.876339674;1;18.2999992371;19.0;19;28.0;
74;11;53.4920196533;60.0;11;133.841548443;1;18.2999992371;19.0;19;28.0;
75;11;54.514629364;63.0;12;136.554129124;1;18.2999992371;19.0;20;28.0;
76;11;56.53748703;67.0;11;138.176804185;1;18.2999992371;19.0;20;28.0;
77;12;55.5605201721;71.0;10;139.482088566;1;18.2999992371;19.0;20;28.0;
78;12;55.5007705688;73.0;10;140.590878844;1;18.2999992371;19.0;21;28.0;
79;12;57.9476585388;76.0;10;141.576891899;1;18.2999992371;19.0;21;28.0;
80;12;59.0202064514;79.0;11;142.365881324;1;18.2999992371;19.0;21;28.0;
81;13;59.7927474976;81.0;10;142.889380217;1;18.2999992371;19.0;21;28.8400001526;
82;13;59.909488678;83.0;11;143.305523634;1;18.4890003204;19.4200000763;22;29.4629440308;
83;13;57.4240150452;87.0;10;144.755035877;1;18.6291618347;19.7314720154;23;29.9158058167;
84;13;60.167388916;95.0;10;145.279400349;1;18.7310562134;19.9579029083;23;30.0;
85;13;63.3891372681;101.856430054;11;145.840728521;1;18.75;20.0;23;30.0;
86;13;64.1477508545;106.908653259;11;146.439219713;1;18.75;20.0;23;30.0;
87;13;64.3562316895;111.959884644;13;147.074165702;1;18.75;20.0;23;30.0;
88;14;66.3106994629;115.414199829;11;147.743793368;1;18.75;20.0;23;30.0;
89;15;68.2780380249;114.148414612;12;148.435745001;1;18.75;20.0;24;30.0;
90;15;71.0336303711;115.400001526;12;149.124906063;1;18.75;20.0;24;30.0;
91;15;73.1124954224;118.400001526;12;149.837381601;1;18.75;20.0;24;30.0;
92;16;75.1936035156;121.269790649;12;150.566629052;1;18.75;20.0;24;30.0;
