Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;8.0;10.0;5;21.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;2;8.14999961853;10.6999998093;4;22.8400001526;2;8.31349945068;10.5;4;22.1871190071;
5;2;8.42599964142;10.9200000763;4;23.6501437426;2;8.32806777954;10.5;4;22.2917383909;
6;2;9.52799987793;11.2650718689;4;24.3396611214;2;9.44064044952;10.5;4;22.4042263031;
7;2;10.4764242172;11.543302536;4;24.9285950661;2;10.0409517288;10.5;4;22.5249304771;
8;2;10.6089334488;11.7641716003;4;25.6865624189;2;10.0681095123;10.5;4;23.0894187689;
9;2;10.7794761658;12.0549411774;4;26.3381440639;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;10.9260816574;12.2827939987;4;26.907253623;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;11.0541315079;12.4589796066;5;27.2282226086;2;10.3983440399;11.0;4;25.8316864967;
12;2;13.9748477936;12.5;5;27.4905240536;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;15.9748477936;12.5;4;27.7771704197;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;17.1521205902;12.5;4;28.0888476372;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;18.2222480774;12.5;4;28.4258766174;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;19.298078537;12.5;4;28.7881331444;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;20.3795852661;12.5;4;29.1749720573;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;20.5643692017;12.5;5;29.5851640701;2;20.0653820038;14.0;5;33.5542383194;
19;2;20.6566619873;12.5;5;30.0168495178;2;21.1997051239;14.0;5;34.1899633408;
20;2;20.7537918091;12.5;5;30.4675207138;2;21.692741394;14.0;5;34.8591008186;
21;2;20.8551921844;12.5;5;30.934035778;2;21.843296051;14.0;5;35.5546751022;
22;2;20.9601573944;12.5;5;31.4126729965;2;21.9998016357;14.0;5;36.2682390213;
23;2;21.0678520203;12.5;5;31.8992233276;2;22.1603527069;14.0;6;36.9902019501;
24;2;21.1773262024;12.5;5;32.3891215324;2;22.3227958679;14.0;6;37.7102985382;
25;2;19.625;13.5;5;32.8776073456;2;22.4848175049;14.0;6;38.4181499481;
26;3;18.625;13.5;4;33.3599052429;2;22.6440830231;14.0;6;39.1038570404;
27;3;18.625;13.5;4;33.8314113617;2;22.7983665466;14.0;7;39.758556366;
28;3;19.625;14.5;5;34.2878704071;2;22.9456748962;14.0;7;40.374874115;
29;3;19.625;15.5;4;34.7255268097;2;23.0843467712;14.0;7;40.947227478;
30;3;18.625;14.5;4;35.1412420273;2;21.2131252289;15.0;7;41.4719495773;
31;3;18.625;14.5;4;35.5325679779;2;20.3311882019;16.0;7;41.9472465515;
32;3;19.625;15.5;5;35.8977775574;2;19.438129425;17.0;7;42.3730211258;
33;3;19.625;16.5;5;36.2358512878;2;18.5339279175;18.0;7;42.7505970001;
34;3;18.625;15.5;5;36.5464267731;2;17.6188831329;19.0;7;43.0823974609;
35;3;18.625;15.5;5;36.8297271729;2;17.3935394287;20.0;8;43.3716182709;
36;3;18.2866897583;15.5;5;37.0864648819;2;17.4586143494;21.0;8;43.6219272614;
37;3;17.344455719;16.5;5;38.3177433014;2;17.5149345398;22.0;8;43.8372087479;
38;3;17.344455719;16.0;5;38.5649595261;2;17.5633716583;23.0;8;44.0;
39;3;17.719455719;15.5;7;38.7908921242;2;17.6000003815;24.0;8;44.0;
40;3;18.9627227783;16.5;7;38.9972536564;2;17.6000003815;25.0;9;44.0;
41;3;19.1493835449;17.5;6;39.1671074629;2;17.6000003815;26.0;9;44.0;
42;3;19.1875991821;18.5;7;39.211841464;2;17.6000003815;27.0;10;44.0;
43;4;19.1976642609;19.5;2;50.7577478886;2;18.6000003815;25.0;11;44.0;
44;4;21.2079925537;18.5;3;51.2648160458;2;17.6000003815;26.0;11;44.0;
45;4;23.2185821533;21.5;4;51.7364151478;2;17.6000003815;27.0;12;44.0;
46;4;24.2294311523;24.5;5;52.1717022657;2;18.6000003815;25.0;12;44.0;
47;4;25.2405338287;27.5;5;52.5708435774;2;19.6000003815;25.0;12;44.0;
48;4;26.2518863678;30.5;6;52.9348473549;2;20.6000003815;25.0;13;44.0;
49;4;26.8884811401;33.5;6;53.2653799057;2;21.6000003815;25.0;13;44.0;
50;4;26.9003124237;34.5;7;53.5645823479;2;22.6000003815;25.0;13;44.0;
51;5;26.9123744965;35.5;8;53.8348971605;2;23.6000003815;25.0;13;44.0;
52;5;26.9246559143;36.5;9;54.078920126;2;23.8999996185;24.0;13;44.0;
53;5;26.9371509552;37.5;10;54.2771017551;2;23.8999996185;24.0;14;44.0;
54;6;26.949848175;38.5;7;64.3343759775;2;23.8999996185;24.0;14;44.0;
55;6;27.9627342224;40.5;7;64.7924450636;2;23.8999996185;24.0;14;44.0;
56;6;28.9757995605;42.5;8;65.225654006;2;23.8999996185;24.0;15;44.0;
57;6;29.989030838;44.5;11;66.6326818466;2;23.8999996185;24.0;15;44.0;
58;6;32.0024147034;47.5;11;67.1028841734;2;23.8999996185;24.0;16;44.0;
59;6;34.0159416199;50.5;13;67.553344965;2;23.8999996185;24.0;16;44.0;
60;6;35.2966880798;52.5;14;67.9849308729;2;23.8999996185;24.0;16;44.0;
61;6;36.3339881897;54.5;14;68.3989195824;2;23.8999996185;24.0;17;44.0;
62;6;36.8813667297;55.5499992371;15;68.796892643;2;23.8999996185;24.0;17;44.0;
63;7;37.019367218;55.5499992371;13;69.180629611;2;23.8999996185;24.0;17;44.0;
64;7;37.1489868164;55.5499992371;15;69.5520139933;2;23.8999996185;24.0;17;44.0;
65;7;37.2710189819;55.5499992371;16;69.9129524231;2;23.8999996185;24.0;18;44.0;
66;7;37.3862876892;55.5499992371;17;70.1612274647;2;23.8999996185;24.0;20;44.0;
67;7;37.4487762451;55.5499992371;19;72.4741005898;3;23.8999996185;24.0;19;44.0;
68;7;37.9461097717;56.3762512207;17;74.4667167664;3;23.8999996185;24.0;19;44.0;
69;7;38.3748855591;57.0521659851;20;76.1805813313;3;23.8999996185;24.0;19;44.0;
70;8;38.7441596985;57.5980529785;16;87.6596317291;3;23.8999996185;24.0;18;44.0;
71;8;39.4073371887;60.0352554321;16;89.2679431438;3;23.8999996185;24.0;17;44.0;
72;8;40.5861244202;61.8858566284;17;90.4183931351;3;23.8999996185;24.0;18;45.3199996948;
73;8;41.688835144;62.4000015259;18;91.4219048023;3;24.1970005035;24.4200000763;18;46.3582401276;
74;8;41.9647521973;65.0976409912;19;92.2676713467;3;24.4306030273;24.7314720154;18;47.1666984558;
75;8;42.6498908997;64.4000015259;18;93.0434601307;3;24.6125068665;24.9579029083;19;47.5526294708;
76;8;43.7940368652;64.4000015259;19;93.7931396961;3;24.6993408203;25.0;20;47.8066806793;
77;8;45.8215522766;65.4000015259;21;94.5156364441;3;24.7565040588;25.0;20;48.0;
78;8;44.8489608765;67.4000015259;22;95.2103543282;3;24.7999992371;25.0;20;48.0;
79;8;43.9749984741;70.4000015259;22;95.8770508766;3;24.7999992371;25.0;21;48.0;
80;8;41.9749984741;74.4000015259;23;96.5157322884;3;24.7999992371;25.0;21;48.0;
81;8;40.9749984741;77.5219192505;21;97.1265568733;3;22.7999992371;26.0;21;48.0;
82;8;40.5999984741;80.580406189;19;97.7097754478;3;21.7999992371;27.0;21;48.0;
83;8;41.2999992371;83.6379470825;19;98.1700119972;3;20.7999992371;28.0;22;48.0;
84;8;41.5999984741;85.9850082397;20;98.5714669228;3;19.7999992371;27.0;23;48.0;
85;8;41.5999984741;88.1857299805;23;98.9632563591;3;19.7999992371;27.0;23;48.0;
86;8;41.5999984741;90.3816299438;24;99.3437461853;3;19.7999992371;28.0;23;48.0;
87;9;42.5999984741;89.5718688965;23;99.7115030289;3;20.75;29.0;23;48.0;
88;9;41.5999984741;91.7557525635;24;100.065311909;3;20.75;30.0;23;48.0;
89;9;41.5999984741;93.9326629639;24;100.404191017;3;20.75;31.0;23;48.0;
90;9;42.5999984741;93.1020965576;25;100.72739315;3;20.75;32.0;24;48.0;
91;10;42.5999984741;91.2637023926;22;117.03440237;3;20.75;33.0;24;48.0;
92;10;43.5999984741;91.3722381592;22;118.124924183;3;20.75;34.0;25;48.0;
93;11;43.833278656;95.5905761719;21;119.104470253;3;20.75;35.0;25;48.0;
94;11;46.8520088196;96.7240600586;21;119.973646164;3;20.75;36.0;25;48.0;
95;11;48.5999984741;99.8483734131;22;120.737141132;3;20.75;37.0;24;48.0;
96;11;50.9749984741;100.963668823;25;121.40250349;3;20.75;38.0;25;48.0;
97;11;52.2786636353;104.070220947;25;121.978969574;3;20.75;39.0;25;48.0;
98;11;49.9749984741;108.568351746;24;122.476472855;3;20.75;40.0;25;48.0;
99;11;48.9749984741;112.658432007;24;122.904905319;3;20.75;41.0;26;48.0;
100;11;49.5999984741;113.740890503;24;123.0;3;20.75;42.0;25;48.0;
