Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;8.0;10.6999998093;4;21.0;
4;2;8.30449962616;10.5;4;22.900591135;1;8.14999961853;10.5;4;21.0;
5;2;8.43508911133;10.9200000763;2;23.6219098568;1;8.14999961853;10.5;4;21.0;
6;2;9.52164745331;11.2650718689;2;24.2101223469;1;9.14999961853;10.5;4;21.0;
7;2;10.4472780228;11.543302536;2;24.6841782331;1;9.72500038147;10.5;3;21.0;
8;2;10.5539398193;11.7641716003;2;25.3101495504;1;9.72500038147;10.5;3;21.4200000763;
9;2;10.6947841644;12.0549411774;2;25.8114621639;1;9.81949996948;10.7100000381;3;21.758436203;
10;2;10.8075790405;12.2827939987;2;26.2106050253;1;9.8956489563;10.8792181015;3;22.0;
11;2;10.8973855972;12.4589796066;3;26.3405687809;1;9.94999980927;11.0;3;23.5400009155;
12;2;13.8181018829;12.5;3;26.3896260262;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;15.8181018829;12.5;3;26.4397966862;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;16.8512115479;12.5;3;26.4910563231;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;17.862745285;12.5;3;26.5433766842;1;13.9499998093;13.3366470337;4;27.2939033508;
16;2;18.8745155334;12.5;3;26.5967253447;2;15.9499998093;13.8469514847;3;28.759563446;
17;2;19.8865184784;12.5;3;26.6510663033;2;17.9500007629;13.879781723;3;29.1599999666;
18;2;19.9964904785;12.5;4;26.7063593864;2;19.2110004425;14.0;3;29.3437439203;
19;2;20.0089302063;12.5;4;26.7625607252;2;20.2523422241;14.0;3;29.5541238785;
20;2;20.0215759277;12.5;4;26.8196225166;2;20.6496772766;14.0;3;29.7941719294;
21;2;20.0344142914;12.5;4;26.8774933815;2;20.7036876678;14.0;3;30.0669906139;
22;2;20.0474357605;12.5;4;26.9361182451;2;20.7650718689;14.0;3;30.375654459;
23;2;20.0606269836;12.5;4;26.9954385757;2;20.8345222473;14.0;4;30.7230784893;
24;2;20.0739746094;12.5;5;27.0553927422;2;20.9126911163;14.0;4;31.1118502617;
25;2;20.0874633789;12.5;6;27.1159160137;2;21.0001659393;14.0;6;31.544028759;
26;2;20.1010818481;12.5;6;27.176940918;2;21.0974063873;14.0;6;32.0209121704;
27;2;19.625;13.5;6;27.2383973598;2;21.2047042847;14.0;6;32.5427899361;
28;2;20.1286392212;12.5;6;27.3002130985;2;21.3221263885;14.0;5;33.1086950302;
29;2;20.1425476074;12.5;5;27.3623139858;2;21.4494552612;14.0;5;33.7161855698;
30;3;19.625;13.5;4;27.4246244431;2;19.5861415863;15.0;5;34.3611893654;
31;3;17.625;13.5;4;27.4870676994;2;18.7312660217;16.0;5;35.0379443169;
32;3;17.184589386;14.5;4;27.5495660305;3;18.8835372925;17.5;4;36.7390680313;
33;3;17.625;13.5;4;27.6120414734;3;19.0412902832;18.0;4;37.6157780886;
34;3;16.2127094269;13.5;4;27.6744158268;3;18.4635486603;19.0;4;38.5220028162;
35;3;16.625;13.5;5;27.7366116047;3;18.3674507141;20.0;4;39.4502820969;
36;3;15.240737915;13.5;5;27.7985517979;3;18.5763130188;21.0;4;40.3933378458;
37;3;14.6296739578;14.5;5;27.8601603508;3;18.7884998322;22.0;5;41.344591856;
38;3;14.643535614;15.5;4;27.9213631153;3;18.5374603271;24.0;5;42.2986052036;
39;3;14.0;17.5;4;27.9820876122;3;16.5374603271;25.187828064;5;43.2513635159;
40;3;14.0;18.9910430908;3;28.0422635078;3;16.0;26.3615398407;6;44.2003645897;
41;3;14.0;20.0211315155;3;29.1018230915;3;16.0;27.5559253693;7;45.1444983482;
42;3;15.0;21.5509109497;3;29.2507013083;3;16.0;27.0;8;46.0837335587;
43;3;16.0;22.6253509521;4;29.4059550762;3;17.0;25.0;8;47.0186619759;
44;3;16.0;23.7029781342;4;29.5679072142;3;16.0;26.0;10;47.9499568939;
45;3;16.0;24.783952713;4;29.7368707657;3;16.0;27.0;12;48.877831459;
46;3;16.0;25.868434906;5;29.9131419659;3;17.0;25.0;12;49.8015599251;
47;4;17.762348175;25.868434906;5;30.0969916582;3;16.0;26.0;12;50.7191271782;
48;5;18.3721885681;26.868434906;4;30.2886565924;3;17.0;26.0;14;51.6270570755;
49;5;19.0;27.868434906;5;30.488329649;4;19.0;28.0;13;53.4557781219;
50;5;20.7985267639;28.2021141052;5;30.6961481571;4;21.0;30.0;14;54.3382588625;
51;5;21.4715213776;28.5;5;30.9121847153;4;22.0;32.0;14;55.2399021387;
52;5;21.625;30.3254451752;6;31.1364343166;4;23.0;34.0;14;56.1532897949;
53;6;22.4575328827;28.7181453705;5;31.3688049316;4;24.0;34.0;15;57.0717731714;
54;6;22.2146263123;27.5;5;31.6091067791;4;24.2999992371;34.0;15;57.9899413586;
55;6;22.4789104462;28.5;6;31.85704422;4;24.2999992371;34.0;15;58.9039394855;
56;6;23.1678352356;27.5;5;32.1122083664;4;24.2999992371;34.0;16;59.8115928173;
57;6;21.625;29.5;5;33.3740727901;4;24.2999992371;34.0;17;60.7123198509;
58;6;23.5089607239;30.2226810455;4;33.6719915867;4;24.2999992371;34.0;17;61.6068501472;
59;6;25.3444480896;29.5;4;33.9641256332;4;24.2999992371;34.0;17;62.4967842102;
60;6;25.403295517;30.5;4;35.233278513;4;24.2999992371;34.0;18;63.3840517998;
61;6;26.4568405151;32.5;4;36.557659626;4;24.2999992371;34.0;18;64.2703409195;
62;6;28.5114326477;35.5;8;37.0181596279;4;24.2999992371;34.0;18;65.1565561295;
63;6;28.7729434967;38.5;8;37.4990729094;4;24.2999992371;34.0;18;66.0423722267;
64;6;30.0720596313;39.5;9;38.0006324053;4;24.2999992371;34.0;19;66.9259333611;
65;6;30.0024757385;41.5;9;38.5230550766;4;24.2999992371;34.0;19;67.7390680313;
66;6;28.5249996185;44.1349868774;11;39.0665339231;4;24.2999992371;34.0;21;68.4557781219;
67;6;28.5249996185;46.0743789673;12;39.6312211752;4;24.2999992371;34.0;22;69.1782588959;
68;6;30.297290802;42.5;12;40.2172029018;4;24.2999992371;34.0;22;69.8961582184;
69;6;29.0389595032;44.2281532288;14;40.8244601488;4;24.2999992371;34.0;22;70.5991659164;
70;8;29.0991725922;45.2612380981;12;41.4528216124;4;24.2999992371;34.0;22;71.2776012421;
71;8;29.5249996185;44.2953224182;12;42.1019053459;4;24.2999992371;34.0;23;71.9229507446;
72;8;31.1421737671;42.5;13;42.7710520029;4;24.2999992371;34.0;23;72.5282850266;
73;8;30.1060848236;44.3664245605;13;44.7346752882;4;24.2999992371;34.0;23;73.088514328;
74;8;29.1835289001;45.9709014893;13;46.5079418421;4;24.2999992371;34.0;24;75.6622390747;
75;8;28.0255012512;49.5398330688;15;48.1226843596;4;24.4890003204;34.4199981689;26;77.8279848099;
76;8;28.5346050262;52.1316604614;15;49.61122334;4;24.6291618347;34.7314720154;26;79.6370391846;
77;8;30.2593841553;49.5284423828;16;50.8540283442;4;24.7310562134;34.957901001;26;80.9000864029;
78;8;33.0807647705;44.7372055054;16;52.929374814;4;24.75;35.0;26;81.914440155;
79;8;34.6841087341;45.0;17;54.071143508;4;24.75;35.0;27;82.7410316467;
80;8;28.2999992371;51.9478225708;17;55.2148489952;4;24.75;35.0;28;83.1192054749;
81;8;27.8334312439;55.9772491455;18;56.3525413275;4;24.75;35.0;28;83.4411830902;
82;8;28.8527908325;55.0070114136;21;57.4760227203;4;22.75;36.0;28;83.7130584717;
83;8;29.049747467;56.0;21;58.5772224665;4;21.75;37.0;28;83.9410152435;
84;8;28.4286994934;58.9810562134;26;59.6485859156;4;20.75;38.0;29;84.0;
85;9;30.1178913116;56.8008651733;26;60.6834361553;4;19.75;39.0;29;84.0;
86;9;28.888961792;57.7421760559;27;61.6762605906;4;18.75;40.0;29;84.0;
87;9;28.2949810028;58.0;27;62.6228990555;4;18.0;41.0;30;84.0;
88;9;26.1586303711;62.0;29;63.4432052374;4;18.0;42.0;30;84.0;
89;9;25.0;65.4094390869;29;64.1977287531;4;18.0;43.0;30;84.0;
90;9;24.0;69.7534103394;29;64.9105768204;4;18.0;44.0;31;84.0;
91;9;24.0;73.7723007202;29;66.5821595192;4;18.0;45.0;30;84.0;
92;9;25.0;77.9320602417;29;67.3137754202;4;18.0;46.0;30;84.0;
93;9;27.0;79.0913543701;30;68.0162870884;4;18.0;47.0;30;84.0;
94;10;26.0;83.2500305176;28;83.6409721375;4;18.0;48.0;31;84.0;
95;10;28.0;84.3820953369;30;85.2870408297;4;18.0;49.0;32;84.0;
96;11;29.0;85.5104217529;29;86.8214080334;4;18.0;50.0;32;84.0;
97;12;29.0;89.4364624023;29;88.1352659464;4;18.0;51.0;32;84.0;
98;12;31.0;89.6404418945;29;89.2949488163;4;18.0;52.0;34;84.0;
99;13;32.0;89.8501968384;28;90.359205246;4;18.0;53.0;35;84.0;
100;13;32.0;92.0657119751;28;91.334666729;4;18.0;54.0;35;84.0;
101;13;33.446182251;91.2869262695;29;92.2307403088;4;19.0;52.0;35;84.0;
102;13;33.5457420349;90.5137176514;29;94.0581421852;4;18.0;53.0;34;84.0;
103;13;33.6274147034;93.7459259033;28;95.8877325058;4;18.0;54.0;34;84.0;
104;13;36.6937599182;94.983291626;29;96.6339485645;4;19.0;52.0;34;84.0;
105;13;37.7249984741;96.2254943848;30;98.256170392;4;18.0;53.0;34;84.0;
106;13;38.9776649475;99.4370651245;32;98.9723854065;4;18.0;54.0;34;84.0;
107;13;39.7249984741;102.653579712;34;99.7070696354;4;19.0;52.0;35;84.0;
108;13;39.7249984741;105.539619446;35;100.459204912;4;18.0;53.0;35;84.0;
109;14;42.1457710266;108.362068176;34;101.227566481;4;18.0;54.0;35;84.0;
110;14;41.7958221436;109.5;36;102.010730624;4;19.0;52.0;36;84.0;
111;15;42.4853363037;110.550224304;34;102.807086945;4;18.0;53.0;37;84.0;
112;15;43.2959365845;109.845115662;34;103.614863634;4;18.0;54.0;37;84.0;
113;15;44.8504829407;108.845115662;37;104.43215096;4;19.0;52.0;37;84.0;
114;15;45.2697219849;109.526268005;38;105.239295959;4;18.0;53.0;36;84.0;
115;15;45.3176803589;109.230499268;37;107.020203352;4;18.0;54.0;37;84.0;
116;15;46.5549850464;109.592521667;37;107.846423149;4;19.0;52.0;37;84.0;
117;17;46.6572685242;108.24445343;31;144.402863741;4;18.0;53.0;37;84.0;
118;18;44.6328620911;120.044456482;35;148.978273034;4;18.0;54.0;38;84.0;
119;18;46.7249984741;131.237808228;35;154.383153439;4;19.0;52.0;38;84.0;
120;18;48.7249984741;139.014053345;34;159.156778932;4;18.0;53.0;38;84.0;
121;18;48.7249984741;148.544815063;38;163.390025735;4;18.0;54.0;38;84.0;
122;20;50.1017494202;155.70993042;37;167.230791211;4;19.0;52.0;38;84.0;
123;20;52.7249984741;156.167495728;37;170.718584418;4;18.0;53.0;39;84.0;
124;20;54.5450248718;158.300125122;38;173.81429255;4;18.0;54.0;39;84.0;
125;20;54.6344070435;163.451339722;40;176.9885571;4;18.0;55.0;39;84.0;
126;20;56.7205924988;165.609863281;42;180.229158878;4;18.0;56.0;39;84.0;
127;20;57.1766471863;165.312072754;42;183.521655321;4;18.0;57.0;40;84.0;
128;20;57.7249984741;168.775894165;43;187.849400759;4;18.0;58.0;40;84.0;
129;20;62.0033836365;168.226394653;45;192.253707409;4;18.0;59.0;40;84.0;
130;21;64.2759628296;169.182266235;44;195.67712307;4;18.0;60.0;41;84.0;
131;22;66.7249984741;172.750595093;43;199.078236222;4;19.0;58.0;41;84.0;
132;22;69.4737854004;175.739303589;46;202.43454659;4;18.0;59.0;41;84.0;
133;22;67.2497711182;175.704742432;47;205.630461931;4;18.0;60.0;41;84.0;
134;23;67.9682617188;178.188018799;47;208.658624053;4;19.0;58.0;42;84.0;
135;23;69.3406219482;181.918182373;47;211.59272778;4;18.0;59.0;43;84.0;
136;23;68.1230697632;184.20880127;49;215.413935304;4;18.0;60.0;43;84.0;
137;23;69.4237518311;187.610290527;51;219.196162105;4;19.0;58.0;43;84.0;
138;23;71.2104721069;189.92388916;51;221.863174558;4;18.0;59.0;43;84.0;
139;23;71.6444168091;191.422851562;53;224.314340949;4;18.0;60.0;44;84.0;
140;23;72.4358825684;195.183349609;53;227.615274429;4;19.0;58.0;44;84.0;
141;23;82.4358901978;193.302520752;55;229.718812943;4;18.0;59.0;45;84.0;
142;24;92.4358901978;194.273986816;57;231.700579286;4;18.0;60.0;45;84.0;
143;24;101.435890198;194.109710693;57;233.562374353;4;19.0;58.0;46;84.0;
144;24;110.060890198;196.140686035;59;235.238392353;4;18.0;59.0;46;84.0;
145;26;117.150001526;198.504867554;58;236.665063024;4;18.0;60.0;46;84.0;
146;26;125.150001526;199.146331787;60;237.98974669;4;19.0;58.0;46;84.0;
147;26;132.399993896;200.162994385;60;239.246829629;4;18.0;59.0;47;84.0;
148;26;138.905197144;201.75642395;60;240.441447258;4;18.0;60.0;47;84.0;
149;26;144.371276855;203.328445435;61;241.497196674;4;19.0;58.0;47;84.0;
150;26;143.099990845;207.881088257;61;242.352141023;4;18.0;59.0;48;84.0;
151;27;142.599990845;212.416275024;61;244.040944695;4;18.0;60.0;48;84.0;
152;27;142.974990845;217.833999634;61;245.8689363;4;19.0;58.0;48;84.0;
153;27;145.974990845;223.742980957;62;246.782603979;4;18.0;59.0;48;84.0;
154;27;147.974990845;228.28163147;63;247.725808382;4;18.0;60.0;50;84.0;
155;27;148.974990845;231.732315063;63;248.699531555;4;19.0;58.0;50;84.0;
156;28;142.974990845;252.606414795;63;249.704717159;4;18.0;59.0;50;84.0;
157;28;136.125015259;267.908508301;64;251.742205739;4;18.0;60.0;50;84.0;
158;28;134.141281128;280.141418457;65;252.85264945;4;19.0;58.0;51;84.0;
159;28;128.974990845;295.774353027;66;253.997594595;4;18.0;59.0;51;84.0;
160;28;128.974990845;300.006896973;67;255.176986933;4;18.0;60.0;51;84.0;
161;28;122.389823914;312.084228516;67;256.390209913;4;19.0;58.0;51;84.0;
162;28;117.924987793;324.401916504;69;258.635933399;4;18.0;59.0;52;84.0;
163;28;121.703582764;325.639282227;70;259.9670403;4;18.0;60.0;52;84.0;
164;28;119.824996948;333.877807617;72;261.277457952;4;19.0;58.0;52;84.0;
165;28;119.103797913;346.813354492;73;262.622034073;4;18.0;59.0;52;84.0;
166;29;122.500556946;351.356567383;74;263.995261908;4;18.0;60.0;53;84.0;
167;29;123.223495483;358.595825195;74;265.408576965;4;19.0;58.0;53;84.0;
168;29;123.281837463;365.834350586;76;267.251198292;4;18.0;59.0;53;84.0;
169;29;126.361541748;367.425231934;76;269.119126558;4;18.0;60.0;53;84.0;
170;30;125.224998474;373.579345703;75;271.001348376;4;19.0;58.0;54;84.0;
