Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.14999961853;10.5;5;21.0;
7;1;10.194486618;11.543302536;5;23.5283432007;2;9.72500038147;10.6999998093;4;22.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;9.95000076294;10.5;4;22.5200001001;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;10.7522573471;12.2827939987;4;25.9579591751;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;10.8405408859;12.4589796066;5;26.0811839104;2;10.2486343384;11.0;4;25.0752841234;
12;2;13.7612571716;12.5;5;26.1235535145;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;15.7612571716;12.5;5;26.1671074629;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;16.789855957;12.5;5;26.211841464;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;17.7999210358;12.5;5;26.2577478886;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;18.8102493286;12.5;5;26.3048160076;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;19.8208389282;12.5;5;26.3530313969;2;18.6424198151;13.879781723;5;31.505875349;
18;2;19.9294319153;12.5;6;26.4023760557;2;19.738822937;14.0;5;31.9789624214;
19;2;19.9405345917;12.5;6;26.4528282881;2;20.8452682495;14.0;5;32.4970645905;
20;2;19.9518871307;12.5;6;26.5043625832;2;21.31183815;14.0;5;33.0593295097;
21;2;19.9634819031;12.5;6;26.5569496155;2;21.4383487701;14.0;5;33.6634473801;
22;2;19.9753131866;12.5;6;26.6105561256;2;21.5742759705;14.0;5;34.3054871559;
23;2;19.9873752594;12.5;6;26.6651450396;2;21.7187347412;14.0;6;34.9798283577;
24;2;19.9996566772;12.5;7;26.72067523;2;21.8704605103;14.0;6;35.6792192459;
25;2;20.0121517181;12.5;7;26.7771017551;2;22.0278244019;14.0;6;36.394982338;
26;2;20.024848938;12.5;7;26.8343759775;2;22.1888694763;14.0;6;37.1173725128;
27;2;19.625;13.4171876907;7;26.8924454451;2;22.3514080048;14.0;6;37.8360614777;
28;2;20.0508003235;12.5;7;26.9512542486;2;22.5131130219;14.0;6;38.5407104492;
29;2;19.625;13.4756269455;7;27.0107431412;2;22.6716594696;14.0;6;39.2215652466;
30;2;19.625;13.5053710938;7;27.0708494186;2;20.8248519897;15.0;7;39.8699960709;
31;2;20.0909404755;12.5;7;27.1315076351;2;19.8248519897;15.0;7;40.4789276123;
32;2;20.1045894623;12.5;7;27.1926498413;3;18.8248519897;15.0;6;41.0431089401;
33;2;20.118347168;12.5;7;27.2542052269;3;18.8248519897;16.0;6;41.5592107773;
34;2;20.1321964264;12.5;7;27.3161010742;3;18.3508224487;17.0;6;42.0257549286;
35;2;19.625;13.5;8;27.3782629967;3;17.4557952881;18.0;6;42.4429149628;
36;2;19.625;13.6891317368;8;27.4406147003;3;17.2496566772;19.0;6;42.8122329712;
37;2;20.1741390228;12.5;8;27.5030794144;3;17.3327522278;20.0;6;43.1362905502;
38;2;19.625;13.5;8;27.5655794144;3;17.4056663513;21.0;7;43.418387413;
39;2;19.625;13.7827892303;8;27.628036499;3;17.4691371918;22.0;8;43.6622467041;
40;2;19.625;13.8140182495;8;27.690372467;3;17.5240058899;23.0;8;43.8717689514;
41;2;20.2303333282;12.5;8;27.7525100708;3;17.5711479187;24.0;9;44.0;
42;2;19.625;13.5;8;27.8143725395;4;18.6000003815;25.5;9;45.0;
43;2;19.625;13.9071865082;8;27.8758842945;4;19.6000003815;26.5;10;45.1599999666;
44;2;20.2720737457;15.9071865082;8;27.936971426;4;19.6000003815;27.5799999237;11;45.3437439203;
45;2;19.625;17.9071865082;9;27.9975619316;4;20.90234375;25.0;11;45.5541238785;
46;2;19.625;19.9071865082;9;28.0575861931;4;21.6000003815;26.0;11;45.7941719294;
47;2;19.625;21.9071865082;8;28.1169772148;4;22.6000003815;27.0;11;46.0669906139;
48;2;19.625;23.9071865082;9;28.1756706238;5;23.6000003815;28.0;7;56.375654459;
49;2;20.3395252228;22.5;9;28.2336053848;5;26.1345233917;30.0;7;57.1230781078;
50;3;21.3525619507;23.5;8;29.2907235622;5;27.6000003815;32.0;7;57.8862500191;
51;3;21.625;24.5;10;29.3869709969;5;28.8999996185;33.0;8;58.6659674644;
52;3;21.625;26.5;10;29.4834814072;5;29.8999996185;34.7720146179;8;59.4629468918;
53;3;22.6337833405;26.5;10;29.5802094936;5;31.3791618347;34.0;8;60.2775082588;
54;3;22.6555480957;27.5;11;29.6771115065;5;31.5624389648;34.0;9;61.1092376709;
55;3;22.6773490906;27.5;12;29.7741445303;6;32.7495803833;35.0;8;62.9566736221;
56;4;22.6991825104;27.5;11;29.8712661266;6;33.9402542114;36.0;8;64.9770504236;
57;4;21.9079933167;27.5;12;29.9684350491;6;35.1338348389;38.0;8;66.0498853922;
58;4;22.7428970337;27.5;12;30.0656104088;6;34.74584198;41.0;9;67.1525635719;
59;4;22.7647628784;27.5;13;30.1627515554;6;34.0183601379;43.0;9;68.2810795307;
60;4;22.4710845947;28.2011871338;14;30.2598184347;6;33.9595527649;45.8970870972;12;69.3264003992;
61;4;21.9518852234;28.5;14;30.3567705154;6;32.8901062012;48.033493042;12;70.3737092018;
62;4;22.8302726746;27.5;15;30.4535675049;7;32.8340835571;48.0;11;71.4450560808;
63;4;22.8520526886;27.5;15;30.5501685143;7;31.209810257;49.0;13;72.5333404541;
64;4;21.9873752594;28.5;15;30.6465326548;8;31.3198356628;51.0;13;73.6321003437;
65;4;21.9996566772;29.490694046;15;30.72067523;8;31.2076625824;53.3545761108;14;74.7356965542;
66;4;22.5249996185;28.3603382111;15;30.7771017551;8;31.11236763;50.5932502747;14;75.8393207788;
67;4;22.9248485565;27.5;16;30.8343759775;8;30.2076625824;51.6040077209;14;78.8714543581;
68;4;22.5249996185;28.4171886444;16;30.8924454451;8;28.5834999084;50.6148300171;15;82.5919582844;
69;4;22.950799942;27.5;16;30.9512542486;8;31.6354122162;49.6257171631;15;85.1050394773;
70;4;22.5249996185;28.4756278992;17;31.0107431412;8;33.6812286377;49.6366577148;15;87.1537103653;
71;4;22.5249996185;27.5;17;31.0708494186;8;33.2655639648;50.0;15;88.992043972;
72;4;21.625;27.5;17;32.2929246426;8;34.1500015259;50.6586914062;16;90.6064833403;
73;4;21.8500003815;28.0;17;33.2964701653;8;36.4330596924;51.6697731018;16;91.9810976982;
74;4;22.0255012512;28.3899993896;17;34.1155934334;8;32.1500015259;54.3460426331;15;93.2988208532;
75;4;22.1592674255;28.6872596741;15;34.7858145237;9;31.4614219666;55.7028579712;14;94.5496207476;
76;4;22.2593841553;28.9097423553;15;35.1918125153;9;30.1499996185;57.7421760559;12;95.7245454788;
77;4;23.2999992371;29.0;15;35.4171040058;9;30.8238964081;58.0;12;96.6854467392;
78;4;23.3563079834;29.0;15;35.6417841911;9;31.8480987549;60.0;12;97.5320556164;
79;4;23.380657196;29.0;15;35.865436554;9;32.8730278015;63.0;14;98.3163714409;
80;4;23.4043998718;29.0;16;36.0876505375;11;34.8986778259;67.0;12;100.034740448;
81;4;20.2999992371;31.0;16;36.3080224991;11;35.9000015259;72.0;13;101.866560102;
82;4;19.2999992371;33.0;16;36.5261597633;11;37.5122909546;78.0;14;102.744046926;
83;4;18.2999992371;34.6036682129;16;36.7416813374;11;38.5646591187;84.0;17;103.600857854;
84;4;17.2999992371;35.6503410339;17;36.9542219639;11;38.5191497803;90.0;17;104.446917057;
85;4;16.2999992371;36.6953811646;17;37.1634321213;11;38.5447425842;96.0;18;105.292999625;
86;4;16.0;37.7387542725;17;37.3689808846;11;38.5716743469;102.0;19;106.150099635;
