Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.6999998093;4;21.0;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;8.14999961853;10.5;4;21.0;
5;2;8.42599964142;10.9200000763;3;23.6501437426;2;8.14999961853;10.6999998093;3;22.0;
6;2;9.52799987793;11.2650718689;3;24.3396611214;2;9.375;10.5;3;22.0900000334;
7;2;10.4764242172;11.543302536;3;24.9285950661;2;9.9702501297;10.5;3;22.1871190071;
8;2;10.6089334488;11.7641716003;3;25.6865624189;2;9.99210166931;10.5;3;22.7236096859;
9;2;10.7794761658;12.0549411774;3;26.3381440639;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;10.9260816574;12.2827939987;3;26.907253623;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;11.0541315079;12.4589796066;3;27.2282226086;2;10.3025445938;11.0;3;25.3486820459;
12;2;13.9748477936;12.5;3;27.4905240536;2;10.703453064;11.7700004578;4;26.9087285995;
13;2;15.9748477936;12.5;3;27.7771704197;2;12.4187746048;12.4126424789;4;28.2558913231;
14;2;17.1521205902;12.5;4;28.0888476372;2;14.4187746048;12.9308347702;4;29.4172105789;
15;3;18.2222480774;12.5;3;28.4258766174;2;16.4187736511;13.3366470337;5;30.428994894;
16;3;18.527256012;12.5;5;28.7881331444;2;17.6553955078;13.6469516754;5;31.3293325901;
17;3;20.3795852661;12.5;5;29.1749720573;2;18.7531986237;13.879781723;5;32.049197197;
18;3;20.5643692017;12.5;6;29.5851640701;2;19.8610706329;14.0;5;32.573600769;
19;3;20.6566619873;12.5;6;30.0168495178;2;20.9790611267;14.0;5;33.1419348717;
20;3;20.7537918091;12.5;6;30.4675207138;2;21.4569339752;14.0;5;33.7516689301;
21;3;20.8551921844;12.5;6;30.934035778;2;21.5941238403;14.0;5;34.3986358643;
22;3;20.9601573944;12.5;6;31.4126729965;2;21.739692688;14.0;5;35.0769786835;
23;3;21.0678520203;12.5;7;31.8992233276;2;21.8923187256;14.0;5;35.7792286873;
24;3;21.1773262024;12.5;7;32.3891215324;2;22.0503253937;14.0;5;36.4965333939;
25;3;19.2875518799;13.5;7;32.8776073456;2;22.2117195129;14.0;5;37.2190332413;
26;4;16.625;15.5;6;33.3599052429;2;22.3742828369;14.0;6;37.9363632202;
27;4;16.625;15.5;6;33.8314113617;2;22.5356807709;14.0;7;38.6382322311;
28;4;16.6120681763;16.5;6;34.2878704071;2;22.6936016083;14.0;8;39.3150119781;
29;4;16.0897712708;17.5;6;34.7255268097;2;22.8458766937;14.0;8;39.9582691193;
30;4;16.188243866;18.5;6;35.1412420273;2;22.9906101227;14.0;8;40.5611724854;
31;4;15.188243866;17.5;6;35.5325679779;2;23.1262626648;14.0;8;41.1187410355;
32;4;16.0;17.5;6;35.8977775574;2;23.2517166138;14.0;8;41.627913475;
33;4;17.0;17.5;6;36.2358512878;2;23.3662796021;14.0;8;42.0874586105;
34;4;16.0;16.5;6;36.5464267731;2;23.4696769714;14.0;8;42.4977617264;
35;4;16.0;16.5;7;36.8297271729;2;23.56199646;14.0;8;42.8605298996;
36;4;16.6616897583;17.5;7;37.0864648819;2;23.6436195374;14.0;8;43.1784667969;
37;4;16.719455719;18.5;8;37.3177433014;2;23.7151546478;14.0;8;43.4549474716;
38;4;16.7714920044;19.5;8;37.5249595642;2;21.7773628235;15.0;8;43.693734169;
39;4;16.8181152344;20.5;8;37.7097082138;2;20.8310890198;16.0;8;43.8987360001;
40;4;16.8596839905;21.5;8;37.8737001419;2;19.8772144318;17.0;9;44.0;
41;4;16.8965835571;22.5;8;38.0;2;18.8999996185;18.0;11;44.0;
42;4;16.9249992371;23.5;10;39.0;2;17.8999996185;19.0;11;44.0;
43;4;17.9249992371;25.0;10;39.1299999952;2;17.6000003815;20.0;11;44.0;
44;4;17.9249992371;24.0650005341;11;39.2754310369;2;18.6000003815;20.0;13;44.0;
45;4;18.211971283;23.5;11;39.4377241135;2;19.6000003815;21.0;13;44.0;
46;4;20.2484893799;23.5;11;39.6183350086;2;20.6000003815;22.0;13;44.0;
47;4;20.9249992371;24.5;11;39.8187118769;2;21.6000003815;23.0;14;44.0;
48;5;21.9249992371;25.5;11;55.0402543545;2;22.6000003815;24.0;15;44.0;
49;5;24.3840560913;27.5;11;56.0342636108;2;23.6000003815;24.0;15;44.0;
50;5;26.4389610291;29.5;11;56.9712564945;2;23.8999996185;24.0;16;44.0;
51;5;28.1241722107;30.5;13;57.8513143063;2;23.8999996185;24.0;16;44.0;
52;5;29.189907074;31.5;13;58.6775727272;2;23.8999996185;24.0;17;44.0;
53;5;30.2612915039;32.5;14;59.4552733898;3;23.8999996185;24.0;11;54.0;
54;6;31.3383865356;32.5;14;60.1908130646;3;24.8999996185;25.0;11;54.3999996185;
55;6;31.5429344177;32.5;14;60.8908801079;3;25.8999996185;26.0;12;54.7743997574;
56;6;31.7004470825;32.5;14;61.5617604256;3;23.8999996185;28.0;12;55.1219387054;
57;6;29.7938537598;33.5;15;62.1151270866;3;22.8999996185;30.0;13;55.4420347214;
58;6;27.7410774231;35.5;16;62.5695996284;3;21.8999996185;32.0;13;55.7347183228;
59;7;27.7410774231;35.5;16;63.0391392708;4;20.8999996185;33.0;11;74.0005426407;
60;7;26.5499992371;37.5;16;63.5199065208;4;22.8999996185;32.0;12;75.1404876709;
61;7;26.5499992371;39.5;16;64.007601738;4;21.8999996185;34.0;12;76.1307611465;
62;7;26.5499992371;41.5;15;64.4976010323;4;22.8999996185;33.0;14;76.9773082733;
63;7;27.5499992371;40.5;17;65.9851250648;5;24.8999996185;34.0;14;78.6912555695;
64;7;29.3466529846;41.5;17;66.4854207039;6;26.8999996185;36.0;13;79.4467688799;
65;7;30.4547195435;43.5;18;66.9741425514;6;27.8999996185;38.0;13;80.0188823938;
66;7;30.7941818237;45.5;17;67.4471269846;6;28.8999996185;40.0;15;80.5164270401;
67;7;30.6619720459;47.5;19;67.9007405043;6;29.8999996185;42.0;15;80.7941719294;
