Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;4;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;8.14999961853;10.5;4;21.0;
6;1;9.27600002289;11.2650718689;3;23.086605072;1;9.14999961853;10.5;4;21.0;
7;1;10.194486618;11.543302536;3;23.5283432007;1;9.72500038147;10.5;4;21.0;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;9.72500038147;10.6999998093;3;22.4200000763;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;10.044500351;10.7100000381;3;22.8584362268;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;10.1431493759;10.8792181015;3;23.2088999748;
11;1;10.6065406799;12.4589796066;4;25.0;2;10.2220020294;11.0;3;24.9397995472;
12;1;12.5272569656;12.5;4;25.0;2;10.6114549637;11.7700004578;4;26.4434549809;
13;1;13.5272569656;12.5;4;25.0;2;12.3140878677;12.4126424789;4;27.7287436724;
14;1;14.5272569656;12.5;4;25.0;2;14.3140878677;12.9308347702;4;28.8229112625;
15;1;15.5272569656;12.5;4;25.0;2;16.3140888214;13.3366470337;4;29.7627468109;
16;1;16.527256012;12.5;4;25.0;2;17.5054893494;13.6469516754;4;30.5871584415;
17;1;17.527256012;12.5;5;25.0;2;18.5862083435;13.879781723;4;31.2283332348;
18;1;17.625;12.5;5;25.0;2;19.6763763428;14.0;4;31.6729285717;
19;1;17.625;12.5;6;25.0;2;20.7764091492;14.0;4;32.1624221802;
20;1;17.625;12.5;7;25.0;2;21.2365436554;14.0;4;32.6967763901;
21;1;17.625;12.5;7;25.0;2;21.3567733765;14.0;4;33.2746315002;
22;1;17.625;12.5;7;25.0;2;21.4867916107;14.0;4;33.8931016922;
23;1;17.625;12.5;8;25.0;2;20.2999992371;15.0;4;34.5476427078;
24;1;17.625;12.5;8;25.0;2;21.2999992371;14.0;4;35.2320256233;
25;1;17.625;12.5;8;25.0;2;21.9272041321;14.0;6;35.9384479523;
26;1;17.625;12.5;8;25.0;2;22.0861492157;14.0;6;36.6577949524;
27;1;17.625;12.5;8;25.0;2;22.248003006;14.0;6;37.3800458908;
28;1;17.625;12.5;8;25.0;2;22.4105091095;14.0;6;38.0948009491;
29;1;17.625;12.5;8;25.0;2;22.5713291168;14.0;6;38.7918672562;
30;1;17.625;12.5;8;25.0;2;20.7281684875;15.0;7;39.4618406296;
31;1;17.625;12.5;8;25.0;2;19.8789138794;16.0;8;40.0966157913;
32;1;17.625;12.5;8;25.0;2;19.0217380524;17.0;8;40.6897592545;
33;1;17.625;12.5;8;25.0;2;18.1551952362;18.0;8;41.2367181778;
34;1;17.625;12.5;8;25.0;2;17.2782611847;19.0;9;41.7348527908;
35;1;17.625;12.5;8;25.0;2;17.090341568;20.0;10;42.1833162308;
36;1;17.625;12.5;8;25.0;2;17.1912460327;21.0;10;42.5828151703;
37;1;17.625;12.5;8;25.0;2;17.2811336517;22.0;11;42.9353084564;
38;1;17.625;12.5;9;25.0;2;17.3604450226;23.0;11;43.2436761856;
39;1;17.625;12.5;9;25.0;2;17.4298267365;24.0;12;43.5114040375;
40;1;17.625;12.5;9;25.0;2;17.4900665283;25.0;13;43.7423057556;
41;1;17.625;12.5;9;25.0;2;17.5420188904;26.0;13;43.9402961731;
42;1;17.625;12.5;10;25.0;2;17.586566925;27.0;13;44.0;
43;1;17.625;12.5;10;25.0;2;18.6000003815;25.0;14;44.0;
44;1;17.625;12.5;11;25.0;2;17.6000003815;26.0;14;44.0;
45;1;17.625;12.5;10;25.0;2;17.6000003815;27.0;15;44.0;
46;1;17.625;12.5;8;25.0;2;18.6000003815;25.0;15;44.0;
47;1;17.625;12.5;6;25.0;2;19.6000003815;25.0;15;44.0;
48;1;17.625;13.5;7;25.0;2;20.6000003815;25.0;17;44.0;
49;1;17.625;14.5;6;25.0;2;21.6000003815;25.0;20;44.0;
50;1;17.625;15.5;6;25.0;2;22.6000003815;25.0;21;44.0;
51;1;17.625;16.5;6;25.0;2;23.6000003815;25.0;21;44.0;
52;1;17.625;17.5;7;25.0;2;23.8999996185;24.0;21;44.0;
53;1;17.625;17.5;7;25.0;2;23.8999996185;24.0;22;44.0;
54;1;17.625;17.5;7;25.0;2;23.8999996185;24.0;22;44.0;
55;1;17.625;17.5;8;25.0;2;23.8999996185;24.0;23;44.0;
56;2;18.625;18.5;6;26.0;2;23.8999996185;24.0;23;44.0;
57;2;19.625;19.5;5;26.1299999952;2;23.8999996185;24.0;23;44.0;
58;2;19.8792495728;20.5;5;26.2754310369;2;23.8999996185;24.0;24;44.0;
59;2;19.9119720459;21.5;6;26.4377241135;2;23.8999996185;24.0;24;44.0;
60;2;19.9484882355;22.5;6;26.6183350086;2;23.8999996185;24.0;24;44.0;
61;2;19.9891242981;22.5;5;26.8187118769;2;23.8999996185;24.0;25;44.0;
62;2;20.0342102051;22.5;6;27.0402543545;2;23.8999996185;24.0;25;44.0;
63;2;20.0840568542;22.5;6;27.2842636108;2;23.8999996185;24.0;25;44.0;
64;2;20.1389598846;22.5;7;27.5518820286;2;23.8999996185;24.0;26;44.0;
65;2;20.1991729736;22.5;8;27.8440244198;2;23.8999996185;24.0;26;44.0;
66;2;20.2649059296;22.5;8;28.1613030434;2;23.8999996185;24.0;26;44.0;
67;2;20.3362922668;22.5;9;28.5039470196;2;23.8999996185;24.0;26;44.0;
68;2;20.4133872986;22.5;10;28.871723175;2;23.8999996185;24.0;27;44.0;
69;2;19.625;23.5;9;29.263862133;2;23.8999996185;24.0;27;44.0;
70;2;19.625;24.5;9;29.6789975166;2;23.8999996185;24.0;27;44.0;
71;2;20.625;22.5;9;30.1151270866;2;23.8999996185;24.0;27;44.0;
72;2;20.7759037018;22.5;8;30.5695996284;2;23.8999996185;24.0;27;44.4799995422;
73;2;20.8781604767;22.5;7;31.0391392708;2;24.0079994202;24.0;27;45.7352962494;
74;2;19.625;23.5;8;31.5199065208;2;22.1970005035;25.4200000763;27;46.7138366699;
75;3;20.625;22.5;7;32.007601738;2;23.3371620178;24.7314720154;27;47.4684352875;
76;3;21.2017097473;22.5;7;32.4976010323;2;24.4390563965;24.9579029083;28;47.8066806793;
77;3;21.3119602203;22.5;6;32.9851250648;2;22.4580001831;26.0;28;48.0;
78;3;21.4216537476;22.5;6;34.625123024;2;23.4580001831;25.0;28;48.0;
79;3;21.7906532288;23.0;6;36.0412158966;2;24.4580001831;25.0;28;48.0;
80;4;22.1092758179;23.3899993896;5;47.2598257065;2;24.7999992371;25.0;27;48.0;
81;4;23.3834609985;24.6872596741;6;48.8092489243;2;24.7999992371;25.0;27;48.0;
82;4;24.6195812225;25.9097423553;4;50.0402746201;3;22.7999992371;26.0;21;64.0;
83;4;23.6601963043;27.0;5;51.0280799866;3;20.7999992371;29.0;21;64.7999992371;
84;4;25.6601963043;28.0;5;51.946767807;3;19.7999992371;32.0;22;65.5055999756;
85;4;27.320526123;29.0;6;52.7923269272;3;18.7999992371;35.0;21;66.1173152924;
86;4;27.8782730103;29.0;6;53.5630340576;3;18.75;38.0;21;66.6395797729;
87;4;28.0516815186;29.0;7;54.2592096329;3;19.0;41.0;18;67.0795516968;
88;4;24.1210689545;31.0;7;54.8828887939;3;20.0;43.0;28;67.4459648132;
89;4;22.2532730103;33.0;9;55.4374513626;4;21.0;45.0;16;82.7481613159;
90;4;21.3086280823;35.0;8;55.9272499084;4;23.0;48.0;16;84.045375824;
91;4;20.3576164246;37.0;8;56.3572587967;4;25.0;51.0;15;85.0049743652;
92;4;19.4007472992;39.0;7;56.7327775955;4;26.0;54.0;17;85.8543777466;
93;4;19.1385421753;41.0;7;56.963511467;5;27.0;57.0;16;86.5945529938;
94;4;19.1499996185;43.0;7;57.0;5;28.0;57.0;17;87.2277812958;
95;4;20.1499996185;42.0;7;57.0;5;29.0;58.0;18;87.2608165741;
96;4;19.1499996185;44.0;9;57.0;5;27.0;61.0;17;87.7884063721;
