Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;2;8.0;10.8999996185;4;22.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;8.29999923706;10.5;3;22.0900000334;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;8.31349945068;10.5;3;22.1871190071;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;9.41710090637;10.5;3;22.2917383909;
7;1;10.194486618;11.543302536;5;23.5283432007;2;10.0156412125;10.5;3;22.4042263031;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;10.0409517288;10.5;3;22.9589728117;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;10.1657686234;10.7100000381;3;23.4430115223;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;10.2746782303;10.8792181015;3;23.8415006399;
11;1;10.6065406799;12.4589796066;5;25.0;2;10.3643379211;11.0;3;25.6606454849;
12;1;11.6065406799;12.5;5;25.0;2;10.773645401;11.7700004578;4;27.2614676952;
13;2;13.6065406799;12.6999998093;4;26.0;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;15.6065406799;12.5;4;26.0900000334;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;16.8517913818;12.5;3;26.1871190071;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;17.8736419678;12.5;3;26.2917383909;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;18.8971824646;12.5;4;26.4042263031;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;19.9224910736;12.5;4;26.5249304771;2;19.9946746826;14.0;4;33.2167277336;
19;2;19.9681091309;12.5;5;26.6541694403;2;21.1237640381;14.0;4;33.8314290047;
20;2;19.625;12.9962511063;4;26.7922235727;2;21.6120700836;14.0;4;34.4827160835;
21;2;20.0282497406;12.5;4;26.9393253326;2;21.7586097717;14.0;4;35.1645216942;
22;2;20.0613479614;12.5;4;27.0956480503;2;21.9120159149;14.0;4;35.8691868782;
23;2;20.0965213776;12.5;4;27.261295557;2;22.0705661774;14.0;5;36.5877075195;
24;2;20.1337909698;12.5;4;27.4362905025;2;22.2322330475;14.0;5;37.3101301193;
