Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;8.14999961853;10.6999998093;4;22.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;9.375;10.5;4;22.0900000334;
7;1;10.194486618;11.543302536;4;23.5283432007;2;9.9702501297;10.5;4;22.1871190071;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;9.99210166931;10.5;4;22.7236096859;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;10.6065406799;12.4589796066;5;25.0;2;10.3025445938;11.0;4;25.3486820459;
12;1;12.5272569656;12.5;5;25.0;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;13.5272569656;12.5;5;25.0;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;14.5272569656;12.5;5;25.0;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;15.5272569656;12.5;5;25.0;2;16.4187736511;13.3366470337;5;30.428994894;
16;1;16.527256012;12.5;5;25.0;2;17.6553955078;13.6469516754;5;31.3293325901;
17;1;17.527256012;12.5;5;25.0;2;18.7531986237;13.879781723;5;32.049197197;
18;1;17.625;12.5;5;25.0;2;19.8610706329;14.0;5;32.573600769;
19;1;17.625;12.5;6;25.0;2;20.9790611267;14.0;5;33.1419348717;
20;1;17.625;12.5;7;25.0;2;21.4569339752;14.0;5;33.7516689301;
21;1;17.625;12.5;7;25.0;2;21.5941238403;14.0;5;34.3986358643;
22;1;17.625;12.5;7;25.0;2;21.739692688;14.0;5;35.0769786835;
23;1;17.625;12.5;7;25.0;2;21.8923187256;14.0;6;35.7792286873;
24;1;17.625;12.5;8;25.0;2;22.0503253937;14.0;6;36.4965333939;
25;1;17.625;12.5;9;25.0;2;22.2117195129;14.0;6;37.2190332413;
26;1;17.625;12.5;9;25.0;2;22.3742828369;14.0;6;37.9363632202;
27;1;17.625;12.5;9;25.0;2;22.5356807709;14.0;7;38.6382322311;
28;1;17.625;12.5;9;25.0;2;22.6936016083;14.0;7;39.3150119781;
29;1;17.625;12.5;9;25.0;2;22.8458766937;14.0;7;39.9582691193;
30;1;17.625;12.5;10;25.0;2;20.9906101227;15.0;7;40.5611724854;
31;1;17.625;12.5;11;25.0;2;20.1262626648;16.0;7;41.1187410355;
32;1;17.625;12.5;11;25.0;2;19.2517166138;17.0;7;41.627913475;
33;1;17.625;12.5;11;25.0;2;18.3662796021;18.0;7;42.0874586105;
34;1;17.625;12.5;11;25.0;2;17.4696769714;19.0;7;42.4977617264;
35;1;17.625;12.5;11;25.0;2;17.2619972229;20.0;8;42.8605298996;
36;1;17.625;12.5;11;25.0;2;17.3436203003;21.0;8;43.1784667969;
37;1;17.625;12.5;12;25.0;2;17.4151554108;22.0;8;43.4549474716;
38;1;17.625;12.5;13;25.0;2;17.4773635864;23.0;8;43.693734169;
39;1;17.625;12.5;13;25.0;2;17.5310897827;24.0;9;43.8987360001;
40;1;17.625;12.5;13;25.0;2;17.5772151947;25.0;9;44.0;
41;1;17.625;12.5;13;25.0;2;17.6000003815;26.0;9;44.0;
42;1;17.625;12.5;14;25.0;3;17.6000003815;27.0;10;44.0;
43;1;17.625;12.5;15;25.0;3;18.6000003815;25.0;10;44.0;
44;1;17.625;12.5;15;25.0;3;17.6000003815;26.0;11;44.0;
45;1;17.625;12.5;15;25.0;3;17.6000003815;27.0;11;44.0;
46;1;17.625;12.5;16;25.0;3;18.6000003815;25.0;11;44.0;
47;1;17.625;12.5;16;25.0;3;19.6000003815;25.0;11;44.0;
48;1;17.625;13.5;17;25.0;3;20.6000003815;25.0;11;44.0;
49;1;17.625;14.5;17;25.0;3;21.6000003815;25.0;10;44.0;
50;1;17.625;15.5;17;25.0;4;23.6000003815;26.0;9;45.0;
51;1;17.625;16.5;18;25.0;4;25.6000003815;27.0;9;45.1599999666;
52;1;17.625;17.5;19;25.0;4;25.8999996185;27.0;10;45.3437439203;
53;1;17.625;17.5;19;25.0;4;25.8999996185;28.0;11;45.5541238785;
54;1;17.625;17.5;20;25.0;5;26.8999996185;30.0;10;46.7941719294;
55;1;17.625;17.5;20;25.0;5;27.8999996185;31.8970870972;9;47.2269905806;
56;2;17.625;17.5;19;25.0;6;27.8999996185;33.0334968567;9;47.7193983793;
57;2;17.625;17.5;20;25.0;6;28.4345207214;33.0;9;48.2772023678;
58;2;17.625;17.5;20;25.0;6;27.8999996185;35.0;9;48.906022191;
59;2;17.625;17.5;20;25.0;6;28.3036880493;35.5559234619;9;49.6110193729;
60;2;17.625;17.5;20;25.0;6;28.3650722504;35.7720146179;9;50.3965666294;
61;2;17.625;17.5;20;25.0;6;29.3392276764;34.0;12;51.2658684254;
62;3;18.625;18.5;19;26.0;7;28.92212677;35.0;11;53.2205452919;
63;3;19.625;19.5;19;26.0299999714;7;30.749622345;35.0;10;54.4202142954;
64;4;19.8567504883;20.5;14;41.0605909824;7;31.983549118;36.0;10;55.7258454561;
65;4;20.625;22.5;13;42.841766119;7;32.2359733582;37.0;12;57.1348581314;
66;4;22.625;25.5;13;43.5828917027;7;32.5056610107;38.0;12;58.6419349909;
67;4;24.625;27.5;14;44.2443088293;7;32.7907447815;39.0;13;60.2389543056;
68;5;25.625;29.5;13;44.8285320997;7;33.0886917114;40.0;13;61.9151027203;
69;5;26.625;31.5;13;45.3405607939;7;31.930896759;40.0;15;63.6571810246;
70;5;25.625;33.5;14;45.7870074511;7;31.1266365051;41.0;16;67.1632270813;
71;5;25.625;35.1059188843;15;46.1753077507;7;31.041765213;42.4199981689;16;70.4647376537;
72;5;25.213104248;36.1288757324;16;46.5130875111;7;32.8577842712;40.7314720154;16;73.5873551369;
73;5;24.2898292542;37.1524085999;16;46.7139905691;7;32.1520233154;42.957901001;20;76.3105502129;
74;5;23.7000007629;38.1765136719;17;46.7992514372;7;32.7092666626;40.957901001;20;78.89712286;
75;6;23.7000007629;39.2011871338;16;47.8860660791;7;32.7264060974;41.0;20;81.3915376663;
76;6;24.7000007629;40.5;16;48.0843881369;7;29.8295135498;44.0;20;83.6366333961;
77;7;26.038482666;43.2350120544;14;59.0550457239;7;27.969543457;46.0;21;85.8038630486;
78;7;27.9279994965;42.5;14;61.8727219105;7;27.1082725525;49.0;22;87.8743495941;
79;7;30.9589767456;43.5;15;64.301129818;7;25.3238372803;48.0;23;89.8322715759;
80;8;31.5009346008;46.1715927124;14;66.3810691833;7;26.3238372803;49.0;24;91.6648378372;
81;8;32.7174301147;44.5;14;69.162512064;7;27.7310562134;51.0;24;93.3622837067;
82;8;34.8926582336;45.5;14;70.6089280844;7;29.7310562134;54.0;26;94.91792202;
83;7;35.0321960449;41.0;14;59.2261873484;8;30.7810554504;57.0;23;108.520418167;
84;7;35.4418525696;42.0;15;59.8973686695;8;31.7999992371;61.0;23;109.947940826;
85;7;33.5;44.0;15;60.4014604092;8;32.7999992371;65.0;21;111.230082512;
86;7;32.5;46.0;12;60.9323436022;8;33.7999992371;69.0;23;112.368960381;
87;7;31.5;47.0;12;61.4897333384;8;32.7999992371;73.0;23;113.22922802;
88;7;30.5;48.0;12;62.0729494095;8;32.7999992371;77.0;23;113.945278168;
89;7;29.5;49.0;11;62.6808735132;8;32.7999992371;80.0;23;114.569438934;
90;7;29.2000007629;50.0;21;63.3119192123;8;32.7999992371;81.0;23;115.108717918;
91;7;29.2000007629;51.0;23;63.9640158415;8;31.7999992371;85.0;24;115.475437164;
92;7;29.2000007629;52.0;23;64.6346145868;8;32.7999992371;86.0;24;115.741861343;
93;7;29.2000007629;53.0;23;64.9840928316;8;32.9000015259;87.0;25;115.965078354;
94;7;29.1100006104;54.0;25;66.3733448982;9;31.8999996185;91.0;25;116.0;
