Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.6999998093;5;21.0;
3;2;8.14999961853;10.0;4;22.0299999714;1;8.0;10.6999998093;4;21.0;
4;2;8.30449962616;10.5;3;22.900591135;1;8.14999961853;10.5;4;21.0;
5;2;8.43508911133;10.9200000763;3;23.6219098568;1;8.14999961853;10.5;4;21.0;
6;2;9.52164745331;11.2650718689;3;24.2101223469;1;9.14999961853;10.5;4;21.0;
7;2;10.4472780228;11.543302536;3;24.6841782331;2;9.72500038147;10.6999998093;3;22.0;
8;2;10.5539398193;11.7641716003;3;25.3101495504;2;9.95000076294;10.5;3;22.5200001001;
9;2;10.6947841644;12.0549411774;3;25.8114621639;2;10.0670003891;10.7100000381;3;22.9673361778;
10;2;10.8075790405;12.2827939987;3;26.2106050253;2;10.1676511765;10.8792181015;3;23.3272645473;
11;2;10.8973855972;12.4589796066;4;26.3405687809;2;10.2486343384;11.0;3;25.0752841234;
12;2;13.8181018829;12.5;4;26.3896260262;2;10.6419391632;11.7700004578;3;26.5979954004;
13;2;15.8181018829;12.5;4;26.4397966862;2;12.348859787;12.4126424789;3;27.9043157101;
14;2;16.8512115479;12.5;4;26.4910563231;2;14.348859787;12.9308347702;3;29.0214660168;
15;2;17.862745285;12.5;4;26.5433766842;2;16.348859787;13.3366470337;3;29.9861254692;
16;2;18.8745155334;12.5;4;26.5967253447;2;17.5557498932;13.6469516754;3;30.8369827271;
17;2;19.8865184784;12.5;4;26.6510663033;2;18.6424198151;13.879781723;3;31.505875349;
18;2;19.9964904785;12.5;5;26.7063593864;2;19.738822937;14.0;3;31.9789624214;
19;2;20.0089302063;12.5;5;26.7625607252;2;20.8452682495;14.0;3;32.4970645905;
20;2;20.0215759277;12.5;5;26.8196225166;2;21.31183815;14.0;3;33.0593295097;
21;3;20.0344142914;12.5;4;26.8774933815;2;21.4383487701;14.0;3;33.6634473801;
22;3;19.625;12.5;4;26.9361182451;2;21.5742759705;14.0;3;34.3054871559;
23;3;20.0606269836;12.5;4;26.9954385757;2;21.7187347412;14.0;4;34.9798283577;
24;3;20.0739746094;12.5;5;27.0553927422;2;21.8704605103;14.0;4;35.6792192459;
25;3;20.0874633789;12.5;5;27.1159160137;2;22.0278244019;14.0;5;36.394982338;
26;3;20.1010818481;12.5;5;27.176940918;2;22.1888694763;14.0;5;37.1173725128;
27;3;19.625;13.5;5;27.2383973598;2;22.3514080048;14.0;5;37.8360614777;
28;3;20.1286392212;12.5;5;27.3002130985;2;22.5131130219;14.0;5;38.5407104492;
29;3;20.1425476074;12.5;5;27.3623139858;2;22.6716594696;14.0;5;39.2215652466;
30;3;19.625;13.5;4;28.4246244431;2;20.8248519897;15.0;5;39.8699960709;
31;3;20.625;14.2123126984;4;28.6170676947;2;19.8248519897;15.0;5;40.4789276123;
32;3;20.184589386;13.5;4;28.8249970675;2;18.8248519897;15.0;5;41.0431089401;
33;3;19.4856243134;14.5;4;29.0497655869;2;18.8248519897;16.0;5;41.5592107773;
34;3;18.5361976624;15.5;4;29.2927508354;2;18.3508224487;17.0;5;42.0257549286;
35;3;18.625;15.3091678619;4;29.5553234816;2;17.4557952881;18.0;5;42.4429149628;
36;3;17.6499481201;14.5;4;29.8388061523;2;17.2496566772;19.0;6;42.8122329712;
37;3;17.0887317657;15.5;4;30.1444239616;2;17.3327522278;20.0;7;43.1362905502;
38;3;17.1574954987;16.5;4;30.4732451439;2;17.4056663513;21.0;8;43.418387413;
39;3;17.0;16.5;5;30.8261120319;2;17.4691371918;22.0;8;43.6622467041;
40;3;17.310874939;15.5;5;31.2035665512;2;17.5240058899;23.0;10;43.8717689514;
41;3;17.3958015442;16.5;5;31.6057701111;2;17.5711479187;24.0;10;44.0;
42;3;17.4862976074;17.5;5;32.0324244499;2;17.6000003815;25.0;11;44.0;
43;3;17.5822944641;18.5;5;32.4826982021;2;17.6000003815;26.0;12;44.0;
44;3;17.724237442;17.5;5;32.9551663399;2;17.6000003815;27.0;12;44.0;
45;4;20.7371387482;21.5;4;34.4477715492;2;18.6000003815;25.0;13;44.0;
46;4;21.7498455048;24.5;4;34.9878110886;2;17.6000003815;26.0;14;44.0;
47;4;23.9940986633;27.5;4;35.5425524712;2;18.6000003815;25.0;14;44.0;
48;4;25.3720741272;30.5;5;36.1081056595;2;19.6000003815;25.0;15;44.0;
49;4;26.1243247986;32.5;5;36.6801233292;2;20.6000003815;25.0;15;44.0;
50;4;26.2530288696;32.5;5;37.2539361715;2;21.6000003815;25.0;16;44.0;
51;4;26.3821353912;32.5;6;37.8247231245;2;22.6000003815;25.0;16;44.0;
52;5;26.2431030273;33.0943527222;5;38.3876914978;2;23.6000003815;24.0;17;44.0;
53;5;26.6372318268;32.5;5;38.9382631779;2;23.8999996185;24.0;17;44.0;
54;5;26.7611083984;32.5;5;39.4722464085;2;23.8999996185;24.0;18;44.0;
55;5;26.8812541962;32.5;5;39.9859831333;2;23.8999996185;24.0;18;44.0;
56;5;26.1326465607;33.5;5;40.4764536619;2;23.8999996185;24.0;19;44.0;
57;5;25.9267692566;35.1231803894;5;40.9413414001;2;23.8999996185;24.0;19;44.0;
58;5;26.8975048065;33.1984367371;6;41.3790550232;2;23.8999996185;24.0;19;44.0;
59;5;26.9878101349;33.2166213989;7;41.7770352364;2;23.8999996185;24.0;20;44.0;
60;5;24.9943790436;34.2350120544;7;42.1187232733;2;23.8999996185;24.0;21;44.0;
61;5;24.8641223907;34.5;7;42.4336348772;2;23.8999996185;24.0;21;44.0;
62;5;25.5249996185;33.2723922729;10;42.7225545645;2;23.8999996185;24.0;21;44.0;
63;5;24.881111145;33.5;11;42.9866338968;2;23.8999996185;24.0;22;44.0;
64;5;25.5249996185;33.3104858398;11;43.2272942066;2;23.8999996185;24.0;22;44.0;
65;5;26.8983955383;32.5;12;43.4461363554;2;23.8999996185;24.0;22;44.0;
66;5;24.5249996185;34.3491897583;13;43.644859314;2;23.8999996185;24.0;23;44.0;
67;6;25.5249996185;36.3687362671;12;44.7767804861;2;23.8999996185;24.0;24;44.0;
68;6;27.5249996185;35.3883895874;13;44.8462822437;2;23.8999996185;24.0;24;44.0;
69;6;28.5249996185;36.4081420898;13;44.9165357351;2;23.8999996185;24.0;25;44.0;
70;6;29.4499988556;37.4279708862;13;46.5266689062;2;23.8999996185;24.0;25;44.0;
71;6;29.7897510529;38.9571495056;13;47.876840353;2;23.8999996185;24.0;26;44.0;
72;6;27.0382518768;42.1784210205;14;49.0028606653;2;23.8999996185;24.0;26;44.0;
73;6;26.6294651031;43.5199012756;14;49.9426187277;2;23.8999996185;24.0;26;45.3199996948;
74;6;27.7304019928;42.7741088867;15;50.5836142302;2;22.0890007019;25.4200000763;26;46.3582401276;
75;6;28.3313884735;41.8969116211;16;51.0124437809;2;23.2291622162;24.7314720154;26;47.1666984558;
76;7;29.3563079834;41.0380477905;15;51.4123824835;2;21.3310565948;25.9579029083;27;47.5526294708;
77;7;24.8123817444;42.9644165039;16;51.6753569841;2;22.3500003815;25.0;27;47.8066806793;
78;7;23.8263320923;45.9993515015;16;51.8912616968;2;20.75;26.0;27;48.0;
79;7;23.2999992371;47.0350532532;16;52.1053981781;2;21.75;25.0;27;48.0;
80;7;22.2999992371;47.3034515381;17;52.317543745;2;22.75;25.0;28;48.0;
81;8;20.8684368134;49.1086730957;16;52.5274928808;2;23.75;25.0;27;48.0;
82;8;20.5824985504;51.7968864441;16;52.7350577116;2;22.75;26.0;27;48.0;
83;8;21.5965423584;51.8354377747;15;53.9400666952;2;21.7999992371;27.0;28;48.0;
84;8;22.0;53.8746299744;16;54.2023648024;2;20.7999992371;28.0;29;48.0;
85;8;23.0;55.6518974304;16;54.4647772312;3;20.7999992371;30.0;28;49.0;
86;8;23.0;56.7231445312;17;54.7272489071;3;20.7999992371;30.0;28;49.1799999475;
87;9;23.0;58.7947387695;16;54.9897316694;3;21.0654983521;31.0;28;49.3902759552;
88;9;23.0;59.866607666;16;55.2521802187;3;21.1128120422;32.0;28;49.6350997686;
89;9;24.0;62.8698692322;17;56.5145522356;3;22.1178970337;34.0;28;49.9190331697;
90;9;24.0;63.9586830139;17;56.8068034649;3;22.75;36.0;28;50.2468225956;
91;9;25.7062644958;67.3554916382;18;59.3852409124;3;22.75;38.0;28;50.6232366562;
92;10;26.0;72.4755783081;17;61.5543732643;3;22.75;40.0;29;51.0528378487;
93;10;26.0;71.4755783081;18;63.3721433878;3;22.75;42.0;29;51.539678812;
94;10;26.0;76.4755783081;18;64.9033067226;3;22.75;44.0;29;52.0869245529;
95;10;27.8160610199;78.4755783081;19;66.0373364687;3;22.75;46.0;29;52.696410656;
96;11;29.0;79.4755783081;18;67.9001045227;3;22.75;48.0;30;53.3681659698;
97;11;31.6501483917;82.4111557007;20;68.7121088505;3;22.75;49.6840820312;30;54.0999455452;
98;12;32.0;86.4717102051;19;69.4103529453;3;22.75;51.0499725342;30;54.886841774;
99;12;33.0;90.5317459106;20;69.967243433;3;23.75;49.4434204102;30;55.7210559845;
100;13;33.2000007629;94.0944519043;19;70.5166379213;3;22.75;50.8605270386;30;56.5919094086;
