Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;4;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;9.14999961853;10.6999998093;3;22.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;9.95000076294;10.5;3;22.0900000334;
8;2;10.5188770294;11.7641716003;4;25.1398823261;2;9.9702501297;10.5;3;22.618019104;
9;2;10.6564731598;12.0549411774;4;25.6261789799;2;10.0890541077;10.7100000381;3;23.0738848448;
10;2;10.7658901215;12.2827939987;4;26.0097253323;2;10.1916246414;10.8792181015;3;23.442843914;
11;2;10.8521881104;12.4589796066;5;26.1235172749;2;10.2746400833;11.0;3;25.2073103189;
12;2;13.7729043961;12.5;5;26.1558350325;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;15.7729043961;12.5;5;26.1887089014;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;16.7947158813;12.5;5;26.2221269608;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;17.8022346497;12.5;5;26.2560760975;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;18.8098735809;12.5;5;26.2905418873;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;19.8176269531;12.5;5;26.3255085945;2;18.696352005;13.879781723;4;31.7709991932;
18;2;19.9232387543;12.5;6;26.3609591722;2;19.7984752655;14.0;4;32.2698645592;
19;2;19.9312152863;12.5;6;26.3968753815;2;20.9107208252;14.0;4;32.8134241104;
20;2;19.9392967224;12.5;6;26.4332377911;2;21.383020401;14.0;4;33.400015831;
21;2;19.947479248;12.5;6;26.4700255394;2;21.5150032043;14.0;4;34.0264167786;
22;2;19.9557552338;12.5;6;26.5072168112;2;21.6559429169;14.0;4;34.6877307892;
23;2;19.9641227722;12.5;6;26.5447884798;2;21.8047389984;14.0;5;35.3773875237;
24;2;19.9725780487;12.5;7;26.5827163458;2;21.9599113464;14.0;5;36.0872850418;
25;2;19.9811115265;12.5;7;26.6209751368;2;22.119638443;14.0;5;36.8080816269;
26;2;19.625;12.9862928391;7;26.6595385075;2;22.2818183899;14.0;5;37.5296325684;
27;2;19.625;13.3297691345;7;26.6983793974;2;22.4441661835;14.0;5;38.2415313721;
28;2;18.0071353912;13.5;7;26.7374696732;2;22.6043434143;14.0;5;38.9337024689;
29;2;18.625;13.3687343597;7;26.7767804861;2;22.7600822449;14.0;5;39.5969734192;
30;2;19.625;13.3883905411;7;26.8162822723;2;22.9093170166;14.0;5;40.2235612869;
31;2;18.033662796;13.5;7;26.8559447527;2;23.0503005981;14.0;5;40.8074121475;
32;2;18.625;13.4279727936;7;26.8957372904;2;23.1816673279;14.0;5;41.344373703;
33;2;19.625;13.4478683472;7;26.9356285334;2;23.302482605;14.0;5;41.8321943283;
34;2;19.625;13.4678144455;8;26.9755871296;2;23.4122428894;14.0;5;42.2703714371;
35;2;18.0695075989;13.5;8;27.015581131;2;23.5108337402;14.0;5;42.6598997116;
36;2;17.0785064697;14.5;8;27.0555787086;2;23.5984764099;14.0;5;43.0029563904;
37;2;17.625;13.5;8;27.0955479145;2;23.6756649017;14.0;5;43.3025722504;
38;2;18.625;13.5477743149;8;27.135456562;2;23.7430782318;14.0;5;43.5623226166;
39;2;17.1054782867;13.5;8;27.17527318;2;23.8015213013;14.0;7;43.7860584259;
40;4;17.625;13.5;6;27.2149660587;2;23.8518619537;14.0;7;43.9776916504;
41;4;15.625;13.5;6;27.2545039654;2;23.8949794769;14.0;7;44.0;
42;4;15.1322631836;14.5;6;27.293856144;2;23.8999996185;14.0;9;44.0;
43;4;15.625;13.5;6;27.3329925537;2;23.8999996185;16.0;9;44.0;
44;4;14.5249233246;13.5;6;27.3718836308;2;23.8999996185;18.0;9;44.0;
45;4;15.0;13.5;7;27.4105007648;2;23.8999996185;20.0;10;44.0;
46;4;16.5423622131;15.5;7;27.4488155842;2;23.8999996185;22.0;11;44.0;
47;4;17.0;17.5;7;27.4868011475;2;23.8999996185;24.0;11;44.0;
48;4;19.5595302582;20.5;6;28.5244314671;2;23.8999996185;24.0;13;44.0;
49;4;21.0;23.5;6;28.6016812325;2;23.8999996185;24.0;13;44.0;
50;4;22.2013778687;25.5;6;28.6797103882;2;23.8999996185;24.0;13;44.0;
51;4;22.2096672058;26.5;6;28.758497715;2;23.8999996185;24.0;15;44.0;
52;4;22.4706611633;27.5;6;28.8380202055;2;23.8999996185;24.0;16;44.0;
53;4;22.4885559082;27.5;7;29.9182530642;2;23.8999996185;24.0;16;44.0;
54;5;23.5066070557;28.5;5;30.049169302;2;23.8999996185;24.0;17;44.0;
55;5;24.5248126984;29.5;7;30.182715416;2;23.8999996185;24.0;17;44.0;
56;5;24.7911109924;30.5;7;30.3188852072;2;23.8999996185;24.0;17;44.0;
57;5;24.8217487335;31.5;7;30.457665205;2;23.8999996185;24.0;17;44.0;
58;5;24.852973938;32.5;8;30.5990337133;2;23.8999996185;24.0;18;44.0;
59;5;24.8847827911;32.5;8;30.7429602146;2;23.8999996185;24.0;18;44.0;
60;5;24.9171657562;32.5;10;30.8894048929;2;23.8999996185;24.0;19;44.0;
61;5;24.9501152039;32.5;11;31.0383182764;2;23.8999996185;24.0;20;44.0;
62;5;24.9836215973;32.5;11;31.1876192093;2;23.8999996185;24.0;22;44.0;
63;5;25.0172157288;32.5;12;31.3113185167;2;23.8999996185;24.0;22;44.0;
64;5;25.04504776;32.5;13;31.437882185;2;23.8999996185;24.0;22;44.0;
65;5;25.0735244751;32.5;13;31.5672212839;2;23.8999996185;24.0;23;44.0;
66;5;25.1026248932;32.5;13;31.6992338896;2;23.8999996185;24.0;23;44.0;
67;5;25.1323280334;32.5;13;31.8338052034;2;23.8999996185;24.0;24;44.0;
68;5;25.1626052856;32.5;14;31.9708071947;2;23.8999996185;24.0;24;45.3199996948;
69;5;25.1934318542;32.5;14;32.1100988388;2;24.1970005035;24.4200000763;24;46.3582401276;
70;5;25.224773407;32.5;14;32.2515265942;2;24.4306030273;24.7314720154;24;47.1666984558;
71;5;25.2565937042;32.5;15;32.3949251175;2;24.6125068665;24.9579029083;22;47.5526294708;
72;5;25.2888584137;32.5;16;32.540116787;2;24.6993408203;25.0;20;47.8066806793;
73;5;25.3215255737;32.5;17;33.8605747223;2;24.7565040588;25.0;21;48.0;
74;5;25.6186294556;33.0;17;34.9695093632;2;24.7999992371;25.0;20;48.0;
75;5;25.8681411743;33.3899993896;17;35.9009740353;2;24.7999992371;25.0;19;48.0;
76;5;26.0777206421;33.6872596741;19;36.6903541088;2;24.7999992371;25.0;21;48.0;
77;5;26.2553291321;33.9097442627;19;37.2221095562;2;22.7999992371;26.0;21;48.0;
78;5;26.3749732971;34.0;19;37.5794525146;2;21.7999992371;27.0;21;48.0;
79;5;26.4553756714;34.0;20;37.9420902729;2;20.7999992371;28.0;21;48.0;
80;6;26.5369701385;34.0;21;38.3091361523;2;19.7999992371;29.0;21;48.0;
81;7;26.6195545197;34.0;20;38.6796319485;2;18.7999992371;30.0;21;48.0;
82;7;25.1720581055;34.0;20;39.0525577068;2;18.0499992371;31.0;22;48.0;
83;7;25.1019878387;36.0;21;39.4268426895;2;18.0499992371;32.0;22;48.0;
84;7;26.0575370789;35.0;21;39.8013789654;2;17.0499992371;31.0;23;48.0;
85;7;26.9553108215;34.0;22;40.1750352383;2;17.0499992371;31.0;23;48.0;
86;7;25.1357688904;36.0;22;40.546672821;2;17.0499992371;31.0;23;48.0;
87;7;25.1465129852;38.0;22;41.9151611328;3;19.0;32.0;22;49.0;
88;8;26.1569900513;41.0;21;57.299393177;3;21.0;33.0;22;49.1799999475;
89;8;28.1671981812;45.0;21;58.7284975052;3;22.265499115;34.0;23;49.3902759552;
90;8;29.4111785889;49.0;23;60.0564328432;3;23.0628128052;36.0;23;49.6350997686;
