Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;2;8.0;10.1999998093;4;22.0;1;8.0;10.6999998093;4;21.0;
4;2;8.29999923706;10.5;4;22.870000124;1;8.14999961853;10.5;4;21.0;
5;2;8.43050003052;10.9200000763;4;23.5907347202;2;8.14999961853;10.6999998093;3;22.0;
6;2;9.51463317871;11.2650718689;4;24.178371191;2;9.375;10.5;3;22.0900000334;
7;2;10.4401340485;11.543302536;4;24.6518604755;2;9.9702501297;10.5;3;22.1871190071;
8;2;10.5466680527;11.7641716003;4;25.2769526243;2;9.99210166931;10.5;3;22.7236096859;
9;2;10.6873140335;12.0549411774;4;25.7773911953;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;10.7999124527;12.2827939987;4;26.175667882;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;10.8895254135;12.4589796066;5;26.3047758341;2;10.3025445938;11.0;3;25.3486820459;
12;2;13.8102416992;12.5;5;26.3529902697;2;10.703453064;11.7700004578;3;26.9087285995;
13;2;15.8102416992;12.5;5;26.4023339748;2;12.4187746048;12.4126424789;2;28.2558913231;
14;2;16.8427810669;12.5;5;26.4527852535;2;14.4187746048;12.9308347702;2;29.4172105789;
15;2;17.854133606;12.5;5;26.5043187141;2;16.4187736511;13.3366470337;3;30.428994894;
16;2;18.8657283783;12.5;5;26.556904912;3;17.6553955078;13.6469516754;2;31.3293325901;
17;2;19.8775596619;12.5;5;26.6105105877;3;18.7531986237;13.879781723;2;32.049197197;
18;2;19.625;12.9831533432;6;26.6650986671;3;19.8610706329;14.0;3;32.573600769;
19;2;19.625;12.9995298386;6;26.7206280231;3;20.9790611267;14.0;4;33.1419348717;
20;2;19.625;13.0161886215;6;26.777053833;3;21.4569339752;14.0;4;33.7516689301;
21;2;19.625;13.0331163406;7;26.8343273401;3;21.5941238403;14.0;4;34.3986358643;
22;2;19.625;13.0502986908;7;26.8923960924;3;20.2999992371;15.0;5;35.0769786835;
23;3;20.0507888794;12.5;6;26.9512042999;3;21.2999992371;14.0;5;35.7792286873;
24;3;20.0640220642;12.5;6;27.0106925964;3;22.0503253937;14.0;5;36.4965333939;
25;3;18.0774059296;13.5;6;27.0707983971;3;22.2117195129;14.0;6;37.2190332413;
26;3;17.0909290314;14.5;7;27.1314563751;3;22.3742828369;14.0;6;37.9363632202;
27;3;17.625;13.5;7;27.1925981045;3;22.5356807709;14.0;7;38.6382322311;
28;3;18.625;13.5962991714;7;27.2541532516;3;22.6936016083;14.0;7;39.3150119781;
29;3;17.1321849823;13.5;7;27.3160488605;3;22.8458766937;14.0;7;39.9582691193;
30;3;16.1461105347;14.5;7;27.3782105446;3;20.9906101227;15.0;7;40.5611724854;
31;3;15.1600971222;15.5;7;27.4405622482;3;20.1262626648;16.0;7;41.1187410355;
32;3;14.5491266251;16.5;8;28.5030269623;3;19.2517166138;17.0;7;41.627913475;
33;3;15.5631809235;18.0;8;28.6555269957;3;18.3662796021;18.0;7;42.0874586105;
34;3;16.5772438049;19.0450000763;8;28.815103054;3;17.4696769714;19.0;7;42.4977617264;
35;3;16.5912971497;20.0935592651;8;28.9820586443;3;17.2619972229;20.0;8;42.8605298996;
36;3;16.6053218842;21.1458683014;8;29.1566843987;3;17.3436203003;21.0;8;43.1784667969;
37;3;16.6193027496;22.2021141052;7;29.3392512798;3;17.4151554108;22.0;8;43.4549474716;
38;3;16.9763317108;22.5;7;29.5300022364;3;17.4773635864;23.0;8;43.693734169;
39;3;17.0192508698;23.5;8;29.7291439772;3;17.5310897827;24.0;8;43.8987360001;
40;3;16.6608066559;25.396112442;8;29.9368367195;3;17.5772151947;25.0;8;44.0;
41;3;17.0;24.4696617126;9;30.1531841755;3;17.6000003815;26.0;8;44.0;
42;3;17.1594676971;23.5;10;30.3782231808;3;17.6000003815;27.0;9;44.0;
43;3;17.210100174;24.5;11;30.6119120121;3;18.6000003815;25.0;11;44.0;
44;3;17.0;24.5;11;30.8541212082;3;17.6000003815;26.0;11;44.0;
45;3;17.3171768188;23.5;13;31.1046230793;3;17.6000003815;27.0;11;44.0;
46;3;17.3735408783;24.5;13;31.3630833626;3;18.6000003815;25.0;12;44.0;
47;4;18.4316940308;24.5;11;46.6290543079;3;19.6000003815;25.0;12;44.0;
48;4;19.0;26.5;12;47.6519715786;3;20.6000003815;25.0;12;44.0;
49;4;21.0;28.5;12;48.6005260944;3;21.6000003815;25.0;14;44.0;
50;4;24.6157608032;30.5;13;49.4730839729;3;20.6000003815;25.0;15;44.0;
51;4;26.6798038483;32.5;14;50.2712576389;3;20.6000003815;25.0;15;44.0;
52;4;28.3698730469;32.5;15;50.9990460873;3;20.2999992371;24.0;15;44.0;
53;4;28.6114311218;33.5;15;51.6619777679;3;20.2999992371;24.0;17;44.0;
54;5;29.625;35.3562698364;14;76.2663366795;4;20.2999992371;24.0;15;54.0;
55;5;29.625;38.3801689148;14;78.0185515881;4;21.2999992371;25.0;16;54.3999996185;
56;5;30.625;40.9678955078;15;79.388641119;4;22.2999992371;26.0;16;54.7743997574;
57;5;31.625;43.1155204773;15;80.424921751;4;23.2999992371;27.0;17;55.1219387054;
58;5;32.625;45.2619094849;16;81.2786097527;4;24.2999992371;28.0;17;55.4420347214;
59;6;33.625;47.4064407349;15;81.9841575623;4;25.2999992371;29.0;17;55.7347183228;
60;7;35.0;48.5485153198;15;82.353228569;4;26.2999992371;29.0;18;56.0005426407;
61;7;37.0;49.676612854;17;82.5849161148;4;27.2999992371;29.0;19;56.2404880524;
62;7;38.3499984741;50.7924575806;17;82.8097963333;4;27.8082199097;29.0;20;56.4558610916;
63;7;37.3499984741;52.9048995972;18;83.0270428658;4;27.9051361084;29.0;20;56.6481971741;
64;7;39.3499984741;53.0135192871;18;83.2359538078;4;27.9916877747;29.0;21;56.8191757202;
65;7;39.3499984741;53.0135192871;18;83.4359588623;4;28.0686283112;29.0;22;56.9705476761;
66;7;40.3499984741;54.0135192871;19;85.6266198158;4;28.1367454529;29.0;22;57.0;
67;7;45.3499984741;55.0135192871;19;86.1776286364;4;28.1499996185;29.0;22;57.0;
68;7;46.3499984741;57.0135192871;20;89.4292677641;5;28.1499996185;29.0;23;57.0;
