Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;1;9.14999961853;10.5;4;21.0;
7;2;10.4194869995;11.543302536;3;24.5583431721;1;9.72500038147;10.5;4;21.0;
8;2;10.5256261826;11.7641716003;3;25.1807733774;2;9.72500038147;10.6999998093;3;22.4200000763;
9;2;10.6656742096;12.0549411774;3;25.6785554886;2;10.044500351;10.7100000381;3;22.8584362268;
10;2;10.777674675;12.2827939987;3;26.0741881132;2;10.1431493759;10.8792181015;3;23.2088999748;
11;2;10.866692543;12.4589796066;3;26.2006716728;2;10.2220020294;11.0;3;24.9397995472;
12;2;12.866692543;12.5;3;26.246289134;2;10.6114549637;11.7700004578;4;26.4434549809;
13;2;14.8666915894;12.5;3;26.29307127;2;12.3140878677;12.4126424789;4;27.7287436724;
14;2;15.8974819183;12.5;3;26.3410044909;2;14.3140878677;12.9308347702;4;28.8229112625;
15;2;16.9082660675;12.5;3;26.3900717497;2;16.3140888214;13.3366470337;4;29.7627468109;
16;2;17.9193077087;12.5;3;26.4402523041;2;17.5054893494;13.6469516754;4;30.5871584415;
17;2;18.9305973053;12.5;3;26.4915215969;2;18.5862083435;13.879781723;4;31.2283332348;
18;2;19.9421329498;12.5;4;26.5438512564;2;19.6763763428;14.0;4;31.6729285717;
19;2;19.972366333;12.5;4;26.597209096;2;20.7764091492;14.0;4;32.1624221802;
20;2;19.9843711853;12.5;4;26.6515587568;2;21.2365436554;14.0;4;32.6967763901;
21;2;19.9966011047;12.5;4;26.7068601847;2;21.3567733765;14.0;4;33.2746315002;
22;2;20.0090446472;12.5;4;26.7630695105;2;21.4867916107;14.0;4;33.8931016922;
23;2;20.0216903687;12.5;4;26.8201388121;2;21.6259460449;14.0;5;34.5476427078;
24;2;20.0345306396;12.5;5;26.8780167103;2;21.7732181549;14.0;5;35.2320256233;
