Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.14999961853;10.5;5;21.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.72500038147;10.5;5;21.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.72500038147;10.5;5;21.4200000763;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;9.8956489563;10.8792181015;5;22.0;
11;1;10.6065406799;12.4589796066;5;25.0;1;9.94999980927;11.0;5;23.5400009155;
12;1;12.5272569656;12.5;5;25.0;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;13.5272569656;12.5;5;25.0;2;11.9499998093;12.6126422882;5;26.8616695404;
14;1;14.5272569656;12.5;5;25.0;2;13.9499998093;12.9308347702;5;27.833294034;
15;1;15.5272569656;12.5;5;25.0;2;15.9499998093;13.3366470337;5;28.6376472712;
16;1;16.527256012;12.5;5;25.0;2;17.2523422241;13.6469516754;5;29.3136873245;
17;1;17.527256012;12.5;6;25.0;2;18.2996768951;13.879781723;5;29.7941719294;
18;1;17.625;12.5;6;25.0;2;19.3536891937;14.0;5;30.0669906139;
19;1;17.625;12.5;6;25.0;2;20.4150733948;14.0;5;30.375654459;
20;1;17.625;12.5;6;25.0;2;20.8345222473;14.0;5;30.7230784893;
21;1;17.625;12.5;6;25.0;2;20.9126911163;14.0;5;31.1118502617;
22;2;17.625;12.5;5;25.0;2;21.0001659393;14.0;5;31.544028759;
23;2;17.625;12.5;6;25.0;2;21.0974063873;14.0;6;32.0209121704;
24;2;17.625;12.5;6;25.0;2;21.2047042847;14.0;6;32.5427899361;
25;2;17.625;12.5;7;25.0;2;21.3221263885;14.0;6;33.1086950302;
26;2;17.625;12.5;7;25.0;2;21.4494552612;14.0;6;33.7161855698;
27;2;17.625;12.5;7;25.0;2;21.5861415863;14.0;7;34.3611893654;
28;2;17.625;12.5;7;25.0;2;21.7312660217;14.0;7;35.0379443169;
29;2;17.625;12.5;7;25.0;2;21.8835372925;14.0;7;35.7390680313;
30;2;17.625;12.5;7;25.0;2;20.0412902832;15.0;7;36.4557781219;
31;2;17.625;12.5;7;25.0;2;19.2025489807;16.0;7;37.1782588959;
32;2;17.625;12.5;7;25.0;2;18.36510849;17.0;7;37.8961582184;
33;2;17.625;12.5;7;25.0;2;17.5266342163;18.0;7;38.5991659164;
34;2;17.625;12.5;7;25.0;2;16.6848106384;19.0;7;39.2776012421;
35;2;17.625;12.5;8;25.0;2;16.5374603271;20.0;8;39.9229507446;
36;2;17.625;12.5;8;25.0;2;16.6826629639;21.0;8;40.5282850266;
37;2;17.625;12.5;8;25.0;2;16.818862915;22.0;8;41.088514328;
38;2;17.625;12.5;8;25.0;2;16.9449157715;23.0;8;41.6004695892;
39;3;17.625;12.5;8;25.0;2;17.0601062775;24.0;8;42.0628213882;
40;3;17.625;12.5;8;25.0;2;17.1641349792;25.0;9;42.4758720398;
41;3;17.625;12.5;8;25.0;2;17.2570705414;26.0;9;42.8412618637;
42;3;17.625;12.5;9;25.0;2;17.3392829895;27.0;10;43.1616458893;
43;3;17.625;12.5;9;25.0;2;18.4113693237;25.0;10;43.4403705597;
44;3;17.625;12.5;9;25.0;2;17.4740829468;26.0;11;43.6811828613;
45;3;17.625;12.5;9;25.0;2;17.5282669067;27.0;11;43.8879890442;
46;3;17.625;12.5;9;25.0;2;18.574798584;25.0;12;44.0;
47;3;17.625;12.5;8;25.0;2;17.6000003815;26.0;12;44.0;
48;3;17.625;13.5;8;25.0;3;18.6000003815;25.0;11;44.0;
49;3;17.625;14.5;8;25.0;3;19.6000003815;25.0;12;44.0;
50;4;18.625;16.5;7;26.0;3;20.6000003815;25.0;12;44.0;
51;4;19.625;18.5;6;27.0299999714;3;21.6000003815;25.0;13;44.0;
52;4;20.8567504883;21.5;7;27.0905909538;3;22.6000003815;25.0;13;44.0;
53;4;21.8636322021;23.5;7;27.1523571014;3;23.6000003815;24.0;14;44.0;
54;4;22.1092796326;25.5;6;27.2152833939;3;23.8999996185;24.0;13;44.0;
55;4;22.1234397888;26.5;5;27.2793523073;3;23.8999996185;24.0;13;44.0;
56;5;22.1378555298;27.5;4;27.3445439339;4;23.8999996185;24.0;13;44.0;
57;5;21.8850631714;28.0943546295;4;27.4108358622;4;23.8999996185;24.0;14;44.0;
58;5;21.8999786377;28.0943546295;6;27.4782030582;4;23.8999996185;24.0;14;44.0;
59;5;22.1825962067;27.5;6;27.5466179848;5;24.8999996185;25.0;13;45.0;
60;5;22.1979904175;27.5;6;27.6160504818;5;25.8999996185;26.0;13;45.1599999666;
61;6;22.2136096954;27.5;7;27.6864677668;5;25.8999996185;27.0;13;45.3437439203;
62;6;21.625;28.1804790497;7;27.7578345537;5;25.8999996185;28.0;13;46.5541238785;
63;6;21.9392967224;28.1804790497;8;27.8301131725;5;26.8999996185;30.0;13;46.8241719007;
64;6;21.9392967224;28.2166194916;8;27.9032633305;5;27.8999996185;31.0;15;47.1275815964;
65;6;21.625;28.9516334534;8;27.9772423506;5;28.1386318207;32.0;15;47.467420578;
66;6;21.9641227722;28.2350120544;8;28.052005291;5;28.145647049;33.0;15;47.8465957642;
67;6;21.9641227722;28.2723941803;9;28.1275048256;5;28.1527919769;34.0;16;48.2676852942;
68;6;21.9811115265;28.2723941803;9;29.2036914825;5;28.1600627899;34.0;17;48.7327376604;
69;6;22.9811115265;29.3104877472;9;29.3205136061;6;27.8999996185;34.5943527222;15;49.2430391312;
70;6;23.9983959198;30.3104877472;9;29.4391018152;7;28.1749782562;34.0;10;64.7988660336;
71;6;24.380531311;30.5;10;29.559402585;7;29.1826171875;35.0;12;66.1492369175;
72;6;24.259935379;32.3687362671;10;29.6813576221;7;30.1903705597;36.0;11;67.4610686302;
73;6;23.8875999451;34.2571258545;10;29.8049042225;7;30.1982383728;37.0;11;70.5054050684;
74;6;24.033662796;33.9943084717;10;29.9299749136;7;30.1970005035;39.1071090698;11;73.2130880356;
75;6;24.3166561127;33.4279708862;13;30.0564980507;7;30.7510128021;39.7314720154;13;75.625569582;
76;6;23.625;35.0282516479;13;31.2480101585;7;30.9443740845;40.957901001;14;77.5422371626;
77;6;24.2897815704;34.6467132568;13;32.2241245508;7;31.0429077148;42.0;14;79.2474554777;
78;6;24.4786758423;35.1050033569;14;33.0192542076;7;30.7565040588;43.7899932861;14;80.8068985939;
79;6;24.9626255035;34.6872596741;17;33.669210434;7;29.1676559448;45.0;15;82.0830136538;
80;6;25.2107620239;34.7204284668;17;34.058947444;7;28.1800308228;47.0;16;83.2647894621;
81;6;24.684431076;36.0;17;34.2722365856;7;27.1926116943;49.0;15;84.1739815474;
82;6;25.2127513885;35.1077804565;18;34.4894061089;7;26.2053947449;49.0;16;84.9841637611;
83;6;25.7601165771;34.0;18;34.7102458477;7;26.2183570862;50.0;17;85.7311726809;
84;6;22.2999992371;37.9946098328;18;34.9345231056;7;25.7999992371;53.0;18;86.4104599953;
85;7;21.2999992371;39.4672622681;17;35.1619825363;7;26.75;56.0;18;87.02064991;
86;7;20.2999992371;38.2532997131;18;35.392346859;7;26.75;59.0;21;87.5630795956;
87;7;19.2999992371;41.2845497131;18;35.6253168583;7;26.75;62.0;22;88.0411918163;
88;7;18.2999992371;42.8126602173;18;35.8605720997;7;26.75;65.0;23;88.4598858356;
89;7;18.5965423584;43.5734710693;18;36.0977725983;7;26.75;68.0;23;88.8249154091;
90;7;18.5913448334;45.3157730103;19;36.3365607262;7;26.75;70.1404571533;25;89.1423752308;
91;7;18.6245155334;47.3157730103;19;37.5765619278;7;26.75;72.1714630127;26;89.405184269;
