Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;6;21.0;1;8.0;10.6999998093;5;21.0;
4;2;9.14999961853;10.6999998093;5;22.8400001526;1;8.14999961853;10.5;5;21.0;
5;2;10.2760000229;10.9200000763;5;23.5601437092;1;8.14999961853;10.5;5;21.0;
6;2;12.2760000229;11.2650718689;5;24.1471960545;2;9.14999961853;10.6999998093;4;22.0;
7;2;13.4331197739;11.543302536;5;24.6201093197;2;9.95000076294;10.5;4;22.0900000334;
8;2;13.5395240784;11.7641716003;5;25.2443172932;2;9.9702501297;10.5;4;22.618019104;
9;2;13.6799716949;12.0549411774;5;25.7438752651;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;13.7923717499;12.2827939987;5;26.141277194;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;15.7923717499;12.4589796066;5;26.2695188522;2;10.2746400833;11.0;4;25.2073103189;
12;2;17.7923717499;12.5;5;26.3168779612;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;18.8235549927;12.5;5;26.365380168;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;19.8344669342;12.5;5;26.4150065184;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;20.8456344604;12.5;5;26.4657343626;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;21.8570461273;12.5;5;26.5175373554;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;22.8687019348;12.5;5;26.5703849792;2;18.696352005;13.879781723;5;31.7709991932;
18;2;22.625;12.9711151123;6;26.6242431402;2;19.7984752655;14.0;5;32.2698645592;
19;2;22.625;12.9872732162;6;26.6790736914;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.625;13.0037221909;6;26.7348344326;2;21.383020401;14.0;5;33.400015831;
21;2;23.0153388977;12.5;6;26.7914797068;2;21.5150032043;14.0;5;34.0264167786;
22;2;22.625;13.0374441147;7;26.8489596844;2;21.6559429169;14.0;5;34.6877307892;
23;4;22.625;13.0546875;5;26.9072211981;2;21.8047389984;14.0;5;35.3773875237;
24;4;23.0541248322;12.5;5;26.9662073851;2;21.9599113464;14.0;5;36.0872850418;
25;4;22.625;13.4831037521;5;27.0258579254;2;22.119638443;14.0;6;36.8080816269;
26;4;23.0808181763;12.5;5;27.0861098766;2;22.2818183899;14.0;7;37.5296325684;
27;4;22.625;13.5;5;27.1468968391;2;22.4441661835;14.0;7;38.2415313721;
28;4;22.625;13.5734481812;5;27.20814991;2;22.6043434143;14.0;7;38.9337024689;
29;4;23.1218338013;12.5;5;27.2697980404;2;22.7600822449;14.0;7;39.5969734192;
30;4;21.1357040405;13.5;5;27.3317680359;2;20.9093170166;15.0;9;40.2235612869;
31;4;20.149646759;14.5;5;27.393985033;2;20.0503005981;16.0;9;40.8074121475;
32;4;19.163646698;15.5;5;27.4563727379;2;19.1816673279;17.0;9;41.344373703;
33;4;18.1776847839;16.5;5;27.5188536644;3;19.302482605;18.5;9;42.8321943283;
34;4;17.5667419434;17.5;5;27.5813500881;3;19.4122428894;19.5;9;43.4303714037;
35;4;17.5808029175;18.5;6;27.6437838078;3;19.2108345032;20.5799999237;9;44.0036436319;
36;4;17.5948524475;19.5;6;27.7060770988;3;19.600818634;21.0;9;44.5570802689;
37;4;17.6088676453;20.5;6;27.7681524754;3;19.3756656647;22.7770614624;9;45.0967441797;
38;4;17.622833252;21.5;5;27.8299334049;3;19.4430789948;23.8970851898;9;45.6293132305;
39;4;17.6367340088;22.5;5;27.8913447857;3;19.5015220642;25.0334949493;10;46.1617128849;
40;4;17.6505527496;23.5;5;27.9523131847;3;20.0863857269;25.0;10;46.7007701397;
41;4;17.664270401;24.5;5;29.0127673149;3;19.5949802399;27.0;10;47.1118502617;
42;4;19.0;24.5;5;30.1226379871;3;19.6000003815;28.5559253693;11;47.544028759;
43;4;22.6913433075;26.5;6;30.2738337517;3;20.6000003815;26.7720146179;11;48.0209121704;
44;4;24.2479438782;28.5;6;30.4275001287;3;19.6000003815;28.0104560852;11;48.5427899361;
45;4;25.9779205322;30.5;6;30.5835984945;3;21.6000003815;28.0104560852;11;49.1086950302;
46;4;26.2527999878;32.5;7;30.742084384;4;22.7494564056;29.0104560852;8;65.7161855698;
47;5;26.8875999451;34.1349868774;6;30.902908206;4;24.8861427307;31.0;8;67.001188755;
48;6;27.3812294006;33.1059188843;5;31.0660134554;4;27.0312671661;32.0;8;68.2370486259;
49;6;27.676618576;32.5;7;31.2313374281;4;29.1835384369;33.0;9;69.4199018478;
50;6;27.4057998657;33.8805618286;7;31.3988095522;4;31.3412914276;33.0;10;70.5466594696;
51;6;27.7221755981;33.2612380981;7;31.5683517456;4;32.8025512695;34.0;11;71.6145172119;
52;6;27.4294509888;33.996509552;7;31.73987782;5;33.9651107788;34.0;10;72.6207122803;
53;6;27.3255615234;33.5;7;32.9132921696;5;35.1266326904;34.0;11;73.562541008;
54;6;27.9634819031;36.2044639587;8;33.2584904432;6;36.9738235474;35.0;9;75.2776012421;
55;6;29.0315284729;37.1408500671;8;33.6322703362;6;35.9848098755;36.0;11;76.0829507113;
56;6;29.8361320496;36.4412765503;9;34.0380456448;6;34.9848098755;38.0;12;76.8720289469;
57;6;29.8588352203;37.4800338745;10;34.4794267416;7;35.2871551514;40.0;10;77.6426382065;
58;7;29.9118881226;39.3799629211;9;34.960133791;7;34.5449142456;42.0;13;78.3946415186;
59;7;29.024848938;39.5;10;35.4838701487;7;33.6601028442;43.8970870972;13;79.1298120022;
60;7;30.0093231201;39.6656646729;11;36.0541461706;7;33.0641326904;45.033493042;13;79.8515264988;
61;7;29.5651302338;39.942024231;11;36.642069459;7;33.6915931702;45.0;14;80.564340353;
62;8;30.8054332733;38.4756278992;12;37.2749757767;7;33.2392807007;47.0;15;81.273496151;
63;8;30.3816604614;37.5;13;37.9624989033;7;33.3113708496;48.5559234619;15;81.9843993187;
64;9;30.9691848755;38.5;9;51.4964914322;7;33.3740844727;49.7720146179;15;83.7020950317;
65;9;31.9181423187;41.3159103394;9;54.0290215015;7;35.3329696655;50.0;17;86.5848193169;
66;9;31.6376075745;43.5289077759;12;56.4169304371;7;35.8423614502;53.4199981689;18;89.1180324554;
67;9;32.1592674255;45.8799476624;14;58.6842150688;8;37.1779785156;54.7314720154;15;96.3084830046;
68;9;33.4732093811;43.9097442627;14;60.7012236118;8;38.8006744385;57.957901001;15;98.0774941444;
69;9;34.5907325745;44.0;14;63.5342264175;8;40.138168335;61.0;16;99.6628371477;
70;9;35.6053657532;47.0;15;65.4035384655;8;39.7301063538;65.0;16;101.179989696;
71;9;32.0130615234;53.0;15;67.2303643227;8;40.4428825378;66.2651367188;17;102.39467144;
72;9;31.2179870605;57.4542274475;15;68.9929312468;8;38.5082817078;69.3359146118;17;103.515569806;
73;9;30.2999992371;60.1796569824;16;70.6711485386;8;36.549282074;69.4095993042;18;104.629313231;
74;9;31.3563842773;62.1540107727;20;72.2483261824;8;35.5889701843;70.4861907959;12;105.719589114;
75;10;31.3460483551;63.6036682129;19;73.7124897242;8;32.6272888184;70.4095993042;12;106.771258235;
76;10;29.2999992371;65.3531951904;19;74.9387812614;8;30.6641807556;71.4095993042;14;107.771381855;
77;10;31.1017780304;65.3925170898;21;76.0203777552;8;31.5996055603;74.4095993042;12;108.709972143;
78;10;31.8848400116;67.0;21;77.0064048767;9;33.6335411072;72.4095993042;12;110.580376863;
79;10;33.4080200195;69.0;22;77.9008575678;9;34.6659660339;73.0;13;111.479289651;
80;10;34.45337677;73.0;22;78.7104643583;9;34.6968765259;75.0;13;112.315335751;
81;10;35.4977722168;77.0;22;79.4435420036;9;35.7262840271;74.0;13;113.091298342;
82;10;34.6029548645;81.0551834106;22;80.1090319157;9;34.754196167;76.0;15;113.811804175;
83;10;35.5834579468;83.0940246582;20;80.7157771587;9;34.7806396484;78.0;15;114.482670307;
84;10;35.6246452332;85.5319671631;19;81.075404644;9;35.8056411743;76.7540359497;15;115.110316396;
85;10;35.6646690369;87.568977356;19;81.374689579;9;34.8292388916;79.9190139771;17;115.696392775;
