Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;5;21.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;9.14999961853;10.5;5;21.0;
7;1;10.194486618;11.543302536;5;23.5283432007;1;9.72500038147;10.5;5;21.0;
8;1;10.2938766479;11.7641716003;5;24.1098823547;1;9.72500038147;10.5;5;21.4200000763;
9;1;10.4247236252;12.0549411774;5;24.5655879974;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;10.5272569656;12.2827939987;5;24.9179592133;1;9.8956489563;10.8792181015;5;22.0;
11;1;10.6065406799;12.4589796066;6;25.0;1;9.94999980927;11.0;5;23.5400009155;
12;1;12.5272569656;12.5;6;25.0;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;13.5272569656;12.5;6;25.0;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;14.5272569656;12.5;6;25.0;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;15.5272569656;12.5;6;25.0;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;16.527256012;12.5;6;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;17.527256012;12.5;7;25.0;1;15.9499998093;13.879781723;6;28.0;
18;1;17.625;12.5;7;25.0;1;16.9500007629;14.0;6;28.0;
19;1;17.625;12.5;7;25.0;1;17.9500007629;14.0;6;28.0;
20;1;17.625;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
21;1;17.625;12.5;8;25.0;1;18.2999992371;14.0;6;28.0;
22;1;17.625;12.5;8;25.0;1;18.2999992371;14.0;6;28.0;
23;1;17.625;12.5;8;25.0;1;18.2999992371;14.0;7;28.0;
24;1;17.625;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
25;1;17.625;12.5;6;25.0;1;18.2999992371;14.0;7;28.0;
26;1;17.625;12.5;6;25.0;1;18.2999992371;14.0;7;28.0;
27;2;17.625;12.5;5;25.0;1;18.2999992371;14.0;7;28.0;
28;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
29;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
30;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
31;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
32;2;17.625;12.5;6;25.0;1;18.2999992371;14.0;8;28.0;
33;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
34;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
35;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
36;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
37;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
38;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;7;28.0;
39;2;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
40;2;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
41;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;8;28.0;
42;2;17.625;12.5;6;25.0;2;18.2999992371;14.0;8;28.0;
43;2;17.625;12.5;7;25.0;2;18.2999992371;14.0;8;28.0;
44;2;17.625;12.5;7;25.0;2;18.2999992371;14.0;8;28.0;
45;2;17.625;12.5;8;25.0;2;18.2999992371;14.0;8;28.0;
46;2;17.625;12.5;9;25.0;2;18.2999992371;14.0;8;28.0;
47;2;17.625;12.5;10;25.0;2;18.2999992371;14.0;8;28.0;
48;2;17.625;13.5;10;25.0;2;18.2999992371;14.0;8;28.0;
49;2;17.625;14.5;10;25.0;2;18.2999992371;15.0;9;28.0;
50;2;17.625;15.5;11;25.0;2;18.2999992371;16.0;9;28.0;
51;2;17.625;16.5;11;25.0;2;18.2999992371;17.0;9;28.0;
52;2;17.625;17.5;11;25.0;2;18.2999992371;18.0;10;28.0;
53;2;17.625;17.5;12;25.0;2;18.2999992371;19.0;10;28.0;
54;2;17.625;17.5;11;25.0;2;18.2999992371;19.0;10;28.0;
55;2;17.625;17.5;11;25.0;2;18.2999992371;19.0;10;28.0;
56;2;17.625;17.5;12;25.0;2;18.2999992371;19.0;11;28.0;
57;2;17.625;17.5;12;25.0;2;18.2999992371;19.0;11;28.0;
58;2;17.625;17.5;12;25.0;2;18.2999992371;19.0;11;28.0;
59;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;11;28.0;
60;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;11;28.0;
61;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;11;28.0;
62;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;12;28.0;
63;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;12;28.0;
64;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;13;28.0;
65;2;17.625;17.5;13;25.0;2;18.2999992371;19.0;13;28.0;
66;2;17.625;17.5;14;25.0;2;18.2999992371;19.0;13;28.0;
67;2;17.625;17.5;14;25.0;2;18.2999992371;19.0;13;28.0;
68;2;17.625;17.5;14;25.0;2;18.2999992371;19.0;13;28.0;
69;2;17.625;17.5;14;25.0;2;18.2999992371;19.0;13;28.0;
70;2;17.625;17.5;15;25.0;2;18.2999992371;19.0;13;28.0;
71;2;17.625;17.5;15;25.0;2;18.2999992371;19.0;13;28.0;
72;2;17.625;17.5;15;25.0;2;18.2999992371;19.0;14;28.0;
73;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;14;28.0;
74;2;17.625;17.5;17;25.0;2;18.2999992371;19.0;14;28.0;
75;2;17.625;17.5;17;25.0;2;18.2999992371;19.0;14;28.0;
76;2;17.625;17.5;17;25.0;2;18.2999992371;19.0;15;28.0;
77;2;17.625;17.5;18;25.0;2;18.2999992371;19.0;15;28.0;
78;2;17.625;17.5;17;25.0;2;18.2999992371;19.0;16;28.0;
79;2;17.625;17.5;17;25.0;2;18.2999992371;19.0;16;28.0;
80;3;17.625;17.5;16;25.0;2;18.2999992371;19.0;16;28.0;
81;3;17.625;17.5;17;26.0;3;18.2999992371;19.0;15;28.8400001526;
82;3;18.8500003815;19.0;16;27.7800006866;3;18.4890003204;19.4200000763;15;29.4629440308;
83;3;20.0255012512;20.3899993896;16;28.3945174217;3;18.6291618347;19.7314720154;15;29.9158058167;
84;3;20.1592674255;21.6872596741;17;29.9546627998;3;18.7310562134;19.9579029083;15;30.0;
85;3;20.5057563782;23.457233429;18;31.1563593149;3;18.75;20.0;16;30.0;
86;3;20.7715492249;25.0478897095;17;32.050976634;3;18.75;20.0;16;30.0;
87;3;20.9682121277;25.4849128723;17;32.7004644871;3;18.75;20.0;16;30.0;
88;3;21.1096782684;25.7992839813;17;33.1228116751;3;18.75;20.0;15;30.0;
89;3;21.2000007629;26.0;18;33.1438889503;3;18.75;20.0;15;30.0;
90;4;21.2000007629;26.0;17;34.1651208401;3;18.75;20.0;14;30.0;
91;4;22.2000007629;27.0;16;34.1864993572;3;18.75;20.0;14;31.0;
92;4;23.2000007629;28.0;18;34.2080165148;3;19.75;21.0;14;31.0599999428;
93;4;23.2000007629;29.0;18;34.2296639681;3;18.75;23.0;14;31.1229639053;
94;4;23.2000007629;30.0;19;34.2514331341;3;18.0026664734;25.0;15;31.1889609098;
95;4;23.2000007629;31.0;19;34.2733153105;3;17.0175170898;27.0;15;31.2580518723;
96;4;23.2000007629;31.5;19;35.2953014374;3;16.0330619812;29.0;15;31.3302885294;
97;4;24.2000007629;32.5;19;35.3173824549;3;15.0493144989;30.0;16;31.4057120085;
98;5;25.2000007629;33.5;19;35.3395489454;3;14.3162851334;31.0;16;31.484351635;
99;6;25.2000007629;35.5;18;35.3617914915;3;14.333978653;32.0;17;31.5662232637;
100;6;25.2000007629;37.5;18;35.3841004372;3;14.352399826;33.0;18;31.6513283253;
