Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;5;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;5;21.0;
5;2;9.27600002289;11.1199998856;3;23.5301437378;1;8.14999961853;10.5;5;21.0;
6;2;11.2760000229;11.2650718689;3;24.1066050529;2;9.14999961853;10.6999998093;4;22.0;
7;2;13.194486618;11.543302536;3;24.5685391426;2;9.95000076294;10.5;4;22.0900000334;
8;2;13.527920723;11.7641716003;3;25.180866003;2;9.9702501297;10.5;4;22.618019104;
9;2;13.6656951904;12.0549411774;3;25.6679409742;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;13.7752866745;12.2827939987;3;26.0522544384;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;15.7752866745;12.4589796066;3;26.1668007374;2;10.2746400833;11.0;4;25.2073103189;
12;2;17.7752876282;12.5;3;26.1998585463;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;18.7972259521;12.5;3;26.233456254;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;19.8047847748;12.5;3;26.26758039;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;20.812461853;12.5;3;26.302216053;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;21.8202552795;12.5;3;26.3373470306;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;22.8281593323;12.5;3;26.3729559183;2;18.696352005;13.879781723;5;31.7709991932;
18;2;22.9339141846;12.5;4;26.4090241194;2;19.7984752655;14.0;5;32.2698645592;
19;2;22.942029953;12.5;4;26.4455316067;2;20.9107208252;14.0;5;32.8134241104;
20;2;22.9502449036;12.5;4;26.4824572802;2;21.383020401;14.0;5;33.400015831;
21;2;22.625;12.9447374344;4;26.5197787285;2;21.5150032043;14.0;5;34.0264167786;
22;2;22.9669494629;12.5;4;26.5574725866;2;21.6559429169;14.0;5;34.6877307892;
23;2;22.9754314423;12.5;4;26.5955142975;2;21.8047389984;14.0;6;35.3773875237;
24;2;22.625;13.2977571487;5;26.633878231;2;21.9599113464;14.0;6;36.0872850418;
25;2;22.625;13.3169393539;5;26.6725378036;2;22.119638443;14.0;6;36.8080816269;
26;2;22.625;13.3362693787;6;26.7114654779;2;22.2818183899;14.0;6;37.5296325684;
27;2;23.0100803375;12.5;6;26.7506330013;2;22.4441661835;14.0;7;38.2415313721;
28;2;22.625;13.3753166199;6;26.7900111675;2;22.6043434143;14.0;7;38.9337024689;
29;2;22.625;13.3950052261;6;26.8295701742;2;22.7600822449;14.0;7;39.5969734192;
30;2;23.0366535187;12.5;6;26.8692797422;2;20.9093170166;15.0;7;40.2235612869;
31;2;23.0455875397;12.5;6;26.9091088772;3;21.0503005981;16.5;6;41.8074121475;
32;2;22.625;13.4545545578;5;26.949026227;3;21.1816673279;17.0;6;42.5043736696;
33;3;23.0635299683;12.5;4;26.9890002012;3;20.5634841919;18.0;6;43.1759382486;
34;3;22.625;12.5;4;27.0289990902;3;19.7145843506;19.0;6;43.8244953156;
35;3;23.0815238953;12.5;3;27.0689907074;3;19.5605125427;20.0;6;44.454071641;
36;3;22.625;12.5;3;27.108943224;3;19.7021656036;21.0;7;45.0699470043;
37;3;22.625;12.5;2;27.1488244534;3;19.3756656647;23.0;8;45.6782267094;
38;3;20.625;13.5;2;27.1886029243;3;19.9776000977;23.0;9;46.2854011059;
39;3;19.625;14.5;3;27.2282471657;3;19.5015220642;25.0;9;46.8979086876;
40;3;20.625;16.5;4;27.2677261829;3;19.5518627167;26.5559253693;9;47.5217204094;
41;3;21.625;18.5;5;27.3070094585;3;20.3923873901;26.0;10;48.0209121704;
42;3;22.625;20.5;5;27.3460669518;3;19.6000003815;28.0;10;48.5427899361;
43;3;22.625;21.5;5;27.3848693371;3;20.6000003815;27.0;13;49.1086950302;
44;3;22.625;22.5;5;27.4233880043;3;19.6000003815;28.5543479919;13;49.7161855698;
45;3;22.625;22.5;5;27.4615955353;3;21.6000003815;28.5543479919;13;50.3611893654;
46;3;22.625;22.5;5;27.4994647503;3;23.0312690735;29.5543479919;14;51.0379443169;
47;3;22.625;22.5;6;27.5369701385;3;22.6000003815;30.5543479919;14;51.7390680313;
48;3;22.625;22.5;6;27.5740866661;3;24.6000003815;30.0;15;52.4557781219;
49;3;22.625;23.5;7;27.6107909679;3;26.5025501251;30.0;15;53.1782588959;
50;3;23.2124290466;22.5;8;27.6470603943;3;27.6651077271;29.0;15;53.8961582184;
51;3;23.2205886841;22.5;8;27.6828734875;3;28.1266365051;29.0;16;54.5991659164;
52;3;22.625;23.5;9;27.7182102203;3;28.2848129272;29.0;16;55.2776012421;
53;3;22.625;23.8591041565;10;27.7530519962;3;26.4374599457;30.0;16;55.9229507446;
54;3;23.244436264;22.5;10;27.7873811722;3;25.5826644897;31.0;17;56.5282850266;
55;3;23.252161026;22.5;10;27.8211815357;3;24.5826644897;30.0;17;57.088514328;
56;3;22.625;23.5;10;27.8544380665;3;24.8999996185;29.0;17;57.6004695892;
57;4;23.2672481537;22.5;8;37.887137413;3;25.8999996185;29.0;17;58.0628213882;
58;4;23.625;24.5;8;38.3192667961;3;25.8999996185;29.0;17;58.4758720398;
59;4;24.625;25.9596328735;9;38.7252163887;3;25.8999996185;29.0;17;58.8412618637;
60;4;24.625;26.9754085541;9;39.1037147045;3;25.8999996185;29.0;17;59.1616458893;
61;4;24.625;27.9908885956;9;39.4420347214;3;25.8999996185;29.0;17;59.4403705597;
62;4;25.2999992371;27.5;12;39.7347183228;3;25.8999996185;29.0;17;59.6811828613;
63;4;25.2999992371;28.5;12;40.0005426407;3;25.8999996185;29.0;18;59.8879890442;
64;4;25.2999992371;29.5;12;40.2404880524;3;25.8999996185;29.0;18;60.0;
65;4;25.2999992371;30.5;11;40.4558610916;3;25.8999996185;29.0;18;60.0;
66;5;25.2999992371;31.5;12;41.8327555656;3;25.8999996185;29.0;25;60.0;
67;5;24.8500003815;33.0;12;42.9566004276;4;25.8999996185;29.0;19;75.0;
68;5;25.0255012512;35.3899993896;13;43.863452673;4;26.8999996185;30.0;19;76.5299987793;
69;5;25.8743247986;35.3427124023;13;44.5911562443;4;27.8999996185;31.0;19;79.2202701569;
70;5;25.9874687195;35.6776123047;13;45.0269539356;5;28.1970005035;32.4199981689;19;81.4635105133;
71;5;25.2999992371;36.8669700623;13;45.2570447922;5;28.4306030273;33.7314720154;19;83.3138809204;
72;5;26.0535755157;35.9539108276;14;45.4045140743;5;28.6125068665;34.957901001;19;84.5870914459;
73;6;25.2999992371;37.0;13;65.6866137981;4;26.6993408203;30.0;20;65.8066806793;
74;6;26.0782356262;39.0;13;66.3129553795;4;24.6993408203;31.0;21;66.0;
75;6;27.0902309418;42.0;16;66.8488750458;4;25.6993408203;30.0;21;66.0;
76;6;25.2999992371;46.0;16;67.3054084778;4;26.6993408203;30.0;21;66.0;
77;7;24.2999992371;49.8077812195;15;67.693878293;4;24.7999992371;31.0;21;66.0;
78;7;23.2999992371;52.8328094482;17;67.9263747931;4;23.7999992371;32.0;21;67.0;
79;7;23.0;54.4631843567;19;68.0200302601;4;23.7999992371;34.0;21;67.0599999428;
80;8;23.0;56.4870605469;18;68.1136648655;4;23.7999992371;34.0;22;67.1229639053;
81;8;23.0;56.6059188843;14;68.207249403;4;23.7999992371;35.0;21;67.1889609098;
82;9;24.8671989441;56.6059188843;9;68.3007549047;4;23.7999992371;38.0;18;67.2580518723;
83;9;25.8771362305;57.6059188843;10;69.3941525221;5;25.75;42.0;18;68.3302885294;
84;9;27.8867988586;59.6059188843;10;69.527412653;5;26.75;45.0;18;68.585711956;
85;9;29.8961868286;60.7521820068;11;69.6381335258;5;26.75;48.0;19;68.8746275902;
86;10;30.8999996185;61.7784729004;11;69.7341096401;5;26.75;51.0;19;69.2013230324;
87;9;26.8999996185;60.8052787781;10;68.6651450396;6;26.75;54.0;16;70.6939150095;
88;9;25.8999996185;62.832572937;10;68.72067523;6;27.75;57.0;18;71.1535825729;
