Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;12.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;10.0;5;21.0;1;8.0;10.6999998093;4;21.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.14999961853;10.5;4;21.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.14999961853;10.5;4;21.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;9.14999961853;10.5;4;21.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;9.72500038147;10.5;4;21.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;9.72500038147;10.5;4;21.4200000763;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;9.81949996948;10.7100000381;4;21.758436203;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;9.8956489563;10.8792181015;4;22.0;
11;1;10.6065406799;12.4589796066;5;25.0;1;9.94999980927;11.0;4;23.5400009155;
12;1;12.5272569656;12.5;4;25.0;1;10.296500206;11.7700004578;4;24.8252849579;
13;1;13.5272569656;12.5;4;25.0;1;11.9499998093;12.4126424789;4;25.8616695404;
14;1;14.5272569656;12.5;3;25.0;1;12.9499998093;12.9308347702;4;26.6732940674;
15;1;15.5272569656;12.5;3;25.0;1;13.9499998093;13.3366470337;5;27.2939033508;
16;1;16.527256012;12.5;3;25.0;2;14.9499998093;13.6469516754;5;27.759563446;
17;1;17.527256012;12.5;4;25.0;2;15.9499998093;13.879781723;6;28.0;
18;1;17.625;12.5;4;25.0;2;16.9500007629;14.0;6;28.0;
19;1;17.625;12.5;4;25.0;2;17.9500007629;14.0;6;28.0;
20;1;17.625;12.5;4;25.0;2;18.2999992371;14.0;7;28.0;
21;1;17.625;12.5;5;25.0;2;18.2999992371;14.0;7;28.0;
22;1;17.625;12.5;5;25.0;2;18.2999992371;14.0;7;28.0;
23;1;17.625;12.5;5;25.0;2;18.2999992371;14.0;8;28.0;
24;1;17.625;12.5;5;25.0;2;18.2999992371;14.0;8;28.0;
25;1;17.625;12.5;6;25.0;2;18.2999992371;14.0;8;28.0;
26;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;8;28.0;
27;1;17.625;12.5;8;25.0;2;18.2999992371;14.0;9;28.0;
28;1;17.625;12.5;8;25.0;2;18.2999992371;14.0;9;28.0;
29;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;9;28.0;
30;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;9;28.0;
31;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;9;28.0;
32;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;9;28.0;
33;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;9;28.0;
34;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
35;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
36;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
37;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
38;1;17.625;12.5;7;25.0;2;18.2999992371;14.0;7;28.0;
39;1;17.625;12.5;8;25.0;2;18.2999992371;14.0;7;28.0;
40;1;17.625;12.5;9;25.0;2;18.2999992371;14.0;7;28.0;
41;1;17.625;12.5;9;25.0;2;18.2999992371;14.0;7;28.0;
42;1;17.625;12.5;9;25.0;2;18.2999992371;14.0;8;28.0;
43;1;17.625;12.5;10;25.0;2;18.2999992371;14.0;9;28.0;
44;1;17.625;12.5;11;25.0;2;18.2999992371;14.0;9;28.0;
45;1;17.625;12.5;11;25.0;2;18.2999992371;14.0;9;28.0;
46;1;17.625;12.5;12;25.0;2;18.2999992371;14.0;10;28.0;
47;1;17.625;12.5;13;25.0;2;18.2999992371;14.0;10;28.0;
48;1;17.625;13.5;13;25.0;2;18.2999992371;14.0;10;28.0;
49;1;17.625;14.5;13;25.0;2;18.2999992371;15.0;11;28.0;
50;1;17.625;15.5;14;25.0;2;18.2999992371;16.0;11;28.0;
51;1;17.625;16.5;15;25.0;2;18.2999992371;17.0;11;28.0;
52;1;17.625;17.5;15;25.0;2;18.2999992371;18.0;12;28.0;
53;1;17.625;17.5;15;25.0;2;18.2999992371;19.0;12;28.0;
54;1;17.625;17.5;16;25.0;2;18.2999992371;19.0;12;28.0;
55;1;17.625;17.5;16;25.0;2;18.2999992371;19.0;12;28.0;
56;2;17.625;17.5;15;25.0;2;18.2999992371;19.0;12;28.0;
57;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;12;28.0;
58;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;12;28.0;
59;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;12;28.0;
60;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;14;28.0;
61;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;14;28.0;
62;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;13;28.0;
63;2;17.625;17.5;16;25.0;2;18.2999992371;19.0;13;28.0;
64;2;17.625;17.5;17;26.0;2;18.2999992371;19.0;14;28.0;
65;2;18.625;18.5;17;26.0399999619;3;19.2999992371;20.0;13;29.0;
66;2;19.625;19.5;17;26.0811839104;3;20.2999992371;21.0;13;29.1599999666;
67;2;19.8682670593;20.5;18;26.1235535145;3;20.2999992371;22.0;14;29.3437439203;
68;2;19.8777999878;21.5;18;26.1671074629;3;20.2999992371;23.0;14;29.5541238785;
69;2;19.8875999451;22.5;18;26.211841464;3;20.2999992371;24.0;14;29.7941719294;
70;2;19.625;23.1059207916;18;26.2577478886;3;20.2999992371;24.8970870972;15;30.0669906139;
71;2;19.9079933167;22.5;19;26.3048160076;3;20.2999992371;25.0334949493;15;30.375654459;
72;2;19.625;23.1524085999;17;26.3530313969;3;20.8345222473;24.0;15;30.7230784893;
73;2;19.9294319153;22.5;17;26.4023760557;3;20.2999992371;25.0;15;31.1118502617;
74;2;19.625;23.2011871338;18;26.4528282881;3;20.2999992371;25.5559253693;16;31.544028759;
75;2;19.9518871307;22.5;18;26.5043625832;3;20.2999992371;25.7720146179;17;32.0209121704;
76;2;19.9634819031;22.5;18;26.5569496155;3;21.2047042847;24.0;17;32.5427899361;
77;2;19.9753131866;22.5;18;26.6105561256;3;21.3221263885;24.0;17;33.1086950302;
