Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.3999996185;16.0;4;32.0;2;14.0;10.0;3;21.0;
2;2;12.3999996185;16.0;3;32.7439994812;2;15.0;10.0;3;21.0599999428;
3;2;13.3487997055;15.8719997406;3;32.5055993795;2;16.0;10.0;3;21.1229639053;
4;2;14.3027200699;15.7567996979;3;32.2910400629;2;17.6737785339;10.0;2;21.1889609098;
5;2;15.59815979;15.6531200409;3;32.0979355574;2;18.7133769989;10.0;2;21.2580518723;
6;2;16.5962162018;15.5598077774;3;32.0161414742;2;19.7548313141;10.0;2;21.7428686619;
7;2;17.5944671631;15.5218267441;3;31.9425275922;2;20.805721283;10.1999998093;2;22.1586660147;
8;2;17.5827579498;15.4876441956;3;33.2196977735;2;21.2952003479;10.3632001877;2;23.3744058609;
9;2;17.9659099579;16.1171722412;3;34.1423572302;2;23.2952003479;10.9097137451;2;24.4179002047;
10;2;19.5936756134;16.5693645477;3;34.790845871;2;25.2952003479;11.3658018112;2;25.3010519743;
11;2;21.5936756134;16.884393692;4;35.0806398392;2;26.5317344666;11.7372808456;2;26.0431767702;
12;3;23.5936756134;17.0200004578;3;35.0993646383;2;27.621307373;12.0336990356;2;26.6668455601;
13;3;24.2925872803;17.0200004578;4;35.1182280779;2;28.0001087189;12.2662630081;2;27.194732666;
14;3;25.6160545349;17.0200004578;4;35.137223959;2;28.3168392181;12.446267128;2;27.4794170856;
15;3;26.6217536926;17.0200004578;4;35.1563460827;2;28.4876499176;12.5;3;27.6658837795;
16;3;27.5469036102;17.0200004578;4;35.1755880117;3;30.5350494385;12.5;2;27.86140275;
17;3;27.5526771545;17.0200004578;5;35.1949430704;3;31.6523628235;12.5;2;28.0656666756;
18;3;27.5584831238;17.0200004578;6;35.2144044638;3;32.7749214172;12.5;2;28.2782502174;
19;3;27.5643215179;17.0200004578;6;35.2339652777;3;33.902469635;12.5;2;28.4986059666;
20;3;27.5701904297;17.0200004578;7;35.2536183596;3;34.0991630554;12.5;2;28.7260642052;
21;3;27.2119998932;17.6268100739;7;35.2733564377;3;34.2356376648;12.5;2;28.9598350525;
22;3;27.2119998932;17.6366786957;8;35.293172121;3;34.3759002686;12.5;1;29.1990156174;
23;3;27.2119998932;17.6465854645;6;35.0746525526;3;34.5194091797;12.5;1;29.4425997734;
24;3;27.5223960876;16.901599884;6;34.8798489571;3;34.6655578613;12.5;1;29.6894927025;
25;3;25.5278911591;17.901599884;6;34.7063856125;3;34.8136978149;12.5;1;29.9385285378;
26;3;24.5333938599;18.901599884;6;34.5521235466;3;34.9631156921;12.5;1;30.1884908676;
27;4;23.4991092682;19.901599884;3;63.1651371717;3;35.1130943298;12.5;1;30.4381356239;
28;4;25.1409606934;18.901599884;3;65.056196332;3;35.2628822327;12.5;1;30.6862158775;
29;4;27.5090370178;18.901599884;3;66.4830151796;3;35.4117279053;12.5;1;30.9315071106;
30;4;28.2302818298;19.4023036957;3;67.5034139156;3;35.5589065552;14.5;1;31.1728301048;
31;4;28.2046661377;20.3456726074;3;68.2010002136;3;35.7036972046;16.5;2;31.4090747833;
32;4;28.1821022034;21.2947044373;4;68.659923315;3;36.8454437256;19.5;1;32.6392197609;
33;4;28.1622886658;22.24883461;4;68.6201515198;3;37.9835319519;22.5;1;32.9123494625;
34;4;29.14494133;22.24883461;6;68.5641304255;3;38.7474098206;25.5;1;33.1796412468;
35;4;30.1298141479;23.24883461;6;68.5155007839;3;38.9077835083;26.5;2;33.4404491186;
36;4;31.11668396;24.24883461;7;68.4735121727;4;39.0642700195;27.5;2;33.6942545176;
37;4;32.1053466797;25.7738342285;8;68.4374904633;4;39.2165527344;27.5;3;33.9406642914;
38;4;33.0956230164;27.6047744751;8;68.4068264961;4;39.3643989563;27.5;3;34.1794085503;
39;4;34.0873413086;27.5803966522;8;68.3809722662;4;39.5076446533;27.5;4;34.4103318453;
40;4;35.0803604126;27.5584564209;10;68.3378446102;4;39.6461982727;27.5;4;34.6333862543;
41;4;36.0687179565;27.5387115479;10;68.2990289927;4;39.7800331116;27.5;4;34.8486174345;
42;4;37.0582389832;27.5209407806;10;68.2640942335;4;39.9091720581;27.5;5;36.0561546087;
43;4;38.0488052368;27.504945755;11;68.2326526642;5;41.0336914062;28.5;4;36.2761936188;
44;4;38.4653167725;27.4905529022;11;68.2043545246;5;42.153717041;29.5;4;36.4891848564;
45;4;38.4576759338;27.477596283;11;68.1788871288;5;41.2296867371;31.3664226532;4;37.7825781107;
46;4;38.4507980347;27.4659366608;14;68.1559672356;5;41.9491233826;32.9033966064;5;38.8447738886;
47;4;38.4446105957;27.4554424286;14;68.1353387833;5;42.5286445618;34.3312759399;5;39.7103723288;
48;5;38.4390411377;27.4459991455;13;68.1167726517;5;42.9890518188;35.2182388306;5;40.415517211;
49;5;38.4340286255;27.4374980927;13;68.1000643969;5;43.3520736694;35.4907722473;5;40.8456177711;
50;5;38.4295158386;27.4298496246;13;68.0850268602;5;43.5490264893;35.6319541931;8;41.0850026608;
51;5;38.4254608154;27.4229640961;14;71.3789489269;5;41.5490264893;36.6836967468;8;41.3146350384;
52;5;39.3799743652;27.7533149719;14;73.6843024492;5;40.5490264893;37.7362060547;9;41.5350037813;
53;5;40.0475883484;27.9890480042;14;75.2305440903;5;39.5490264893;38.7894134521;9;41.6865175962;
54;5;40.4947280884;28.1555328369;14;75.8872271776;5;38.5490264893;43.7362060547;9;41.7953367233;
55;5;40.6895523071;28.1200008392;14;75.9143123627;6;37.7999992371;46.7362060547;4;61.9051386118;
56;5;40.6968650818;28.1200008392;14;75.9413894415;6;38.7999992371;50.7362060547;4;63.8157684803;
57;5;40.7041740417;28.1200008392;14;76.9684437513;7;39.7999992371;54.7362060547;3;65.4966691732;
58;5;39.711479187;30.1200008392;15;77.1523455381;7;39.7999992371;58.7362060547;3;66.9242750406;
59;6;39.7187728882;32.1200027466;12;92.3589932919;7;39.7999992371;62.7362060547;7;68.101493001;
60;6;39.7260551453;35.1200027466;12;93.6410799026;8;39.7999992371;66.7362060547;6;69.0505678654;
61;6;39.7333183289;38.1200027466;13;94.8563984632;8;39.7999992371;69.7362060547;6;69.804355979;
62;7;39.7405586243;41.1200027466;12;95.9972760677;8;39.7999992371;73.7362060547;8;70.398776412;
63;7;39.7477722168;42.334564209;12;97.0628986359;8;39.7999992371;76.3438720703;11;71.7995305061;
64;7;39.7549591064;43.2605476379;13;98.0582369566;8;40.7999992371;79.3997650146;11;71.9707943201;
65;7;37.7621116638;45.1972236633;13;98.9924299717;8;42.7999992371;79.4553985596;12;72.1443418264;
66;7;38.2448005676;46.1439208984;14;99.8770143986;8;41.7999992371;82.5106964111;14;73.3200815916;
67;7;39.2448005676;48.0996742249;14;100.724263191;8;42.7999992371;86.5655593872;15;73.5779196024;
68;7;38.4146881104;50.0633735657;15;101.545818329;8;44.7999992371;87.619934082;16;73.8432952166;
69;8;38.5031433105;52.0338859558;13;102.252947807;8;43.7999992371;91.3388824463;19;74.1163496971;
70;8;38.5447998047;54.0200042725;14;102.860624552;8;43.7999992371;94.4297485352;19;74.3972082138;
71;8;38.5447998047;56.0200042725;14;103.504027605;8;42.7999992371;95.521522522;18;74.6859737635;
72;8;36.5447998047;56.0200042725;15;104.177944422;8;42.7999992371;96.6141357422;19;74.982722044;
73;9;35.5447998047;57.0200042725;13;104.875671625;9;43.7999992371;98.70753479;19;75.2874947786;
74;9;34.5447998047;58.0200042725;15;105.589195728;9;42.7999992371;97.9318389893;18;75.6002944708;
75;9;35.5447998047;58.0200042725;16;107.309506655;9;42.7999992371;101.173233032;18;75.9210754633;
76;9;37.5447998047;60.0200042725;16;108.183912516;9;43.7999992371;103.588592529;20;76.2497394085;
77;9;39.5447998047;63.0200042725;16;109.068691373;9;43.7999992371;105.722877502;19;76.5861269236;
78;9;40.9056739807;66.0200042725;18;109.957390547;9;43.7999992371;107.857788086;20;76.9300124645;
79;9;40.5447998047;69.0200042725;19;110.844645739;9;44.7999992371;106.993209839;21;77.2810981274;
80;9;38.5447998047;73.0200042725;20;111.704874516;9;43.7999992371;109.12903595;22;77.6390081644;
81;9;37.5447998047;76.0200042725;20;112.556401253;9;44.7999992371;108.265113831;24;78.4015538692;
82;9;38.5447998047;76.0200042725;21;113.399775267;9;44.7999992371;107.529541016;24;79.2262350321;
83;9;39.9917411804;79.0200042725;21;114.235663176;9;43.7999992371;109.807182312;24;80.1144721508;
84;9;41.25440979;81.486579895;21;115.065800667;9;44.7999992371;109.098083496;21;81.0663733482;
85;9;41.4291229248;83.486579895;21;115.892538309;9;44.7999992371;108.402023315;18;83.0804390907;
86;9;42.3403282166;85.486579895;22;116.718336105;9;44.7999992371;111.718566895;17;84.2156621218;
87;9;42.4146499634;87.4865722656;22;117.545248032;9;47.7999992371;110.011016846;17;85.3781393766;
88;9;42.489074707;89.486579895;23;118.374450684;9;46.7999992371;111.315681458;17;86.5942149162;
89;9;40.5636978149;92.4865722656;24;119.20586729;9;45.7999992371;115.631164551;22;87.8544524908;
90;10;41.6385269165;93.4865722656;24;120.036027431;9;47.7999992371;113.955764771;22;89.147567749;
91;11;42.7132415771;96.4865722656;24;120.708936691;9;46.7999992371;114.287513733;22;90.4608358145;
92;11;42.7738037109;99.4865722656;24;121.397885323;9;45.7999992371;117.624176025;24;91.7806595564;
93;11;43.8358078003;99.486579895;25;122.093873024;9;47.7999992371;114.963356018;28;93.093231082;
94;11;42.8984489441;102.486579895;26;122.787332535;9;46.7999992371;115.302536011;29;94.3852354288;
95;11;42.9608612061;105.486579895;27;123.468637466;9;45.7999992371;118.639152527;28;95.6445088387;
96;12;43.0221786499;103.486579895;26;124.128635406;9;47.7999992371;115.970726013;27;96.860578537;
97;12;42.0815811157;105.486579895;27;124.817061424;9;46.7999992371;116.294891357;32;98.0250368118;
98;12;42.1435317993;107.523643494;28;125.469278574;9;45.7999992371;119.609481812;32;99.1317203045;
99;12;43.2022361755;106.560783386;29;126.080033541;9;47.7999992371;116.912635803;32;100.176701069;
100;12;41.4930915833;109.597938538;31;126.645819187;9;46.7999992371;117.202758789;33;101.158124208;
101;12;41.24401474;112.63507843;32;128.164836407;9;45.7999992371;120.478637695;39;102.075930357;
102;12;43.290725708;113.672157288;32;128.696841478;9;47.7999992371;118.739387512;39;102.931519032;
103;12;43.3332061768;117.709129333;33;129.185865164;9;46.7999992371;119.984466553;40;103.727387905;
104;12;43.4838485718;121.745948792;35;129.634071231;9;45.7999992371;124.213653564;40;104.466798782;
105;13;44.524848938;122.782585144;34;130.044350863;9;47.7999992371;122.427009583;40;105.153470993;
106;13;43.562461853;126.818984985;35;130.420047164;9;46.7999992371;123.624824524;42;105.742028475;
107;13;43.5970001221;130.855102539;35;130.764722466;10;45.7999992371;127.807617188;41;106.182440758;
108;13;44.6287727356;131.890930176;38;131.080078125;10;48.7999992371;125.469322205;42;106.605067968;
109;13;44.6579437256;132.926391602;36;131.216772199;10;51.7999992371;124.506729126;38;107.01031065;
110;13;43.6710624695;136.961486816;36;131.356045723;10;54.7999992371;122.543411255;36;107.397988558;
111;13;45.6844482422;137.996154785;37;131.497832894;10;57.7999992371;120.579338074;35;107.64985919;
112;13;46.6980895996;139.03036499;37;131.642053962;10;60.7999992371;118.614479065;34;107.899018288;
113;13;46.7119865417;142.345916748;37;132.788614273;10;63.7999992371;117.648826599;34;109.144650698;
114;13;49.7261199951;143.445404053;38;133.05740273;10;67.8000030518;117.729125977;36;109.46597898;
115;13;50.9763832092;144.546478271;38;133.079606533;10;71.8000030518;118.761833191;36;109.787810206;
116;13;50.0788040161;148.645629883;39;134.143570662;10;75.3450164795;119.793708801;37;110.109714508;
117;13;52.074546814;150.746231079;40;134.376255035;10;76.5;120.824729919;38;110.43131721;
118;13;53.090259552;152.84815979;40;135.66275382;12;78.5;121.854911804;37;110.752298355;
119;13;53.1954193115;158.951324463;40;137.022498131;13;78.0999984741;122.884231567;28;111.054244399;
120;13;59.1802711487;155.02923584;41;137.449503422;13;82.8054275513;121.900001526;26;111.33379209;
121;13;58.3670463562;161.108734131;42;138.835810661;13;84.0333786011;121.900001526;26;111.613293767;
122;13;59.5979118347;166.18963623;45;140.141454101;13;84.8613357544;121.900001526;26;111.892618775;
123;13;63.7378425598;168.373352051;47;141.372813821;13;84.8892669678;121.900001526;26;112.171665907;
124;13;66.8133773804;170.473266602;47;142.535859942;13;83.917175293;123.900001526;24;112.450352669;
125;13;68.9923095703;174.557403564;50;143.675960898;13;84.4450454712;123.900001526;25;112.728605747;
126;16;73.1120605469;175.642242432;46;156.666794896;13;82.2728652954;112.900001526;25;101.006348372;
127;16;76.2157516479;180.727600098;47;157.601577759;13;79.900642395;114.900001526;26;101.283490896;
128;16;81.3127822876;182.813247681;39;158.601959348;13;77.928352356;116.900001526;19;104.559919357;
129;16;85.415397644;184.899002075;34;159.662526488;13;79.9560012817;121.900001526;17;105.105486512;
130;16;87.1564559937;189.984634399;35;160.734694123;13;83.9835586548;121.099998474;16;105.676708937;
131;16;89.2240905762;192.069946289;36;161.855147719;13;83.3676834106;122.099998474;16;106.275819182;
132;16;90.2998657227;193.154724121;36;164.013070464;13;83.4275894165;123.099998474;17;106.841679811;
133;16;91.3823776245;198.238769531;33;166.360562086;13;84.4841766357;122.099998474;16;108.427779317;
134;16;95.4701309204;201.156906128;34;167.766837716;13;84.5427856445;121.099998474;15;109.11379385;
135;16;98.6716842651;201.170471191;38;169.200983405;13;87.6053848267;122.099998474;16;109.844298601;
136;16;98.6931838989;207.092483521;39;170.653384686;13;87.7844390869;122.099998474;15;110.620645881;
137;17;101.768058777;206.821426392;37;172.115256548;13;87.8620758057;123.099998474;13;111.443715811;
138;17;102.119216919;205.141189575;36;173.579009891;13;88.9443740845;125.099998474;13;112.313763738;
139;18;103.063713074;206.15486145;36;175.03845787;13;87.0313873291;123.099998474;14;113.230252385;
140;18;102.376541138;212.186157227;37;176.486861229;13;86.1230316162;125.099998474;15;114.191689968;
141;18;103.500030518;217.204162598;38;177.912218094;13;84.2191772461;126.099998474;17;115.19548142;
142;18;105.612281799;219.222198486;39;179.322909951;13;83.3195495605;123.099998474;19;116.237820387;
143;18;105.743873596;224.240203857;41;181.717285872;13;82.423789978;125.099998474;19;117.313638091;
144;18;107.614456177;230.282440186;42;183.153871536;13;84.5313644409;125.099998474;20;118.416631103;
145;18;110.716751099;231.295593262;45;187.973844171;13;85.6416702271;125.099998474;21;119.539386272;
146;18;110.948890686;236.540969849;45;190.961122155;13;86.753944397;125.099998474;22;120.673600435;
147;18;113.065437317;241.582717896;46;193.313178897;13;86.8673629761;128.100006104;22;121.810393572;
148;18;115.268295288;243.624923706;49;194.892720819;13;88.981048584;128.100006104;24;122.940692902;
149;18;115.413864136;248.66758728;50;196.160575986;13;90.094078064;130.899993896;25;124.055643082;
150;18;118.509735107;247.710586548;52;197.376755953;13;91.2055740356;133.899993896;25;125.147013187;
151;18;117.623603821;252.753890991;53;198.567734957;13;92.3147125244;135.899993896;31;126.207548141;
152;18;119.708740234;254.797470093;44;199.723867536;13;90.4207611084;130.899993896;31;127.231235743;
153;18;123.817947388;250.841262817;40;200.768753052;13;91.5231246948;129.899993896;28;128.213459253;
154;18;120.913772583;255.885269165;39;201.646631122;13;87.5718536377;127.900001526;26;129.151040554;
155;18;121.988761902;260.929351807;37;202.48639226;13;90.6201324463;131.899993896;23;130.042176247;
156;19;127.06098175;250.973587036;37;203.282972574;13;93.6678771973;135.899993896;25;131.594564438;
157;19;124.129875183;254.017837524;37;204.033437729;13;96.7458648682;138.899993896;27;133.106235743;
158;19;125.195175171;259.062133789;37;204.736825347;13;99.8251419067;142.899993896;32;134.574192286;
159;19;130.256698608;252.106399536;38;204.893851757;13;102.905441284;146.899993896;32;135.996161699;
