Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;13.0;10.0;4;20.0;
2;2;11.0880002975;14.720000267;5;30.235200882;1;13.0;10.0;5;20.0;
3;2;11.0470399857;14.617600441;5;30.0765603781;1;13.0;10.0;5;20.0;
4;2;11.0153121948;14.5254402161;4;29.9367486238;1;14.0;10.0;5;20.0;
5;2;12.125702858;14.4424962997;4;29.4102030993;1;15.0;10.0;5;20.0;
6;2;13.1324596405;14.1679620743;4;28.8540728092;1;16.0;10.0;5;20.3999996185;
7;2;13.6562223434;13.8789377213;4;28.3565456867;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;13.5069637299;13.6194562912;4;27.911093235;2;18.0358409882;10.3632001877;3;22.8494274616;
9;2;13.3733282089;13.3859224319;4;27.8094470501;2;18.7096557617;10.9097137451;2;23.7921946049;
10;2;13.342833519;13.3125190735;4;27.7237371206;2;20.7096557617;11.3658018112;2;24.5663278103;
11;2;16.3868751526;13.2464561462;4;27.6524889469;2;22.7096557617;11.7372808456;2;25.1909153461;
12;2;18.3868751526;13.1870002747;4;27.5943676233;2;23.7657661438;12.0336990356;3;25.6883610487;
13;2;19.429769516;13.1334896088;4;27.5481696129;2;24.78515625;12.2662630081;3;26.0812431574;
14;2;20.4448051453;13.0853300095;4;27.5128058195;2;25.8048820496;12.446267128;3;26.2221269608;
15;2;21.4602031708;13.0419864655;5;27.4872899055;2;26.8249320984;12.5;3;26.2560760975;
16;2;22.2461872101;13.0029773712;5;27.47072649;2;27.8453006744;12.5;3;26.2905418873;
17;2;22.2412185669;12.9678688049;5;27.462305665;2;28.8659801483;12.5;3;26.3255085945;
18;2;22.23869133;12.9362716675;5;27.4612876177;2;29.7953052521;12.5;3;26.3609591722;
19;2;22.2383880615;12.907834053;5;27.4670006037;2;29.816576004;12.5;4;26.3968753815;
20;2;22.2400989532;12.8822402954;5;27.4788297415;2;29.8381252289;12.5;4;26.4332377911;
21;2;22.2436485291;12.859205246;6;27.496216774;2;29.8599433899;12.5;4;26.4700255394;
22;2;21.7030849457;13.3842544556;6;27.5186470747;2;29.8820152283;12.5;4;26.5072168112;
23;3;22.2555942535;12.8198165894;6;27.5456476212;2;29.9043292999;12.5;4;26.5447884798;
24;3;21.6818141937;13.3849039078;6;27.576785326;2;29.9268722534;12.5;4;26.5827163458;
25;3;19.6818141937;14.8035058975;6;27.6116578579;2;29.9496307373;12.5;5;26.6209751368;
26;4;18.6818141937;15.8345441818;5;27.649897337;3;29.9725856781;12.5;4;26.6595385075;
27;4;17.6818141937;15.803024292;5;27.691157341;3;29.9957237244;12.5;4;26.6983793974;
28;5;16.6818141937;17.803024292;5;36.691630125;3;30.01902771;12.5;4;26.7374696732;
29;5;16.6818141937;19.8393363953;5;37.1897192001;3;30.0424823761;12.5;4;26.7767804861;
30;5;16.6818141937;21.8688755035;5;37.6702187061;3;30.0660686493;12.5;4;26.8162822723;
31;5;17.0;20.8985729218;5;38.1299118996;3;30.0897693634;12.5;4;26.8559447527;
32;5;16.0;22.9283905029;5;38.5663020611;3;30.1135673523;14.5;4;26.8957372904;
33;5;16.0;24.9582901001;5;38.977627039;3;30.1374416351;16.5;4;26.9356285334;
34;5;16.0;26.9882335663;5;40.3628368378;3;30.1613769531;18.5;5;26.9755871296;
35;5;18.0;26.4781799316;5;40.7488906384;3;30.1853523254;20.5;5;27.015581131;
36;5;19.0;25.5206775665;5;41.1090731621;3;30.2093486786;22.5;7;27.0555787086;
37;5;18.0;27.5633163452;5;42.4440283775;3;30.2333469391;22.5;7;27.0955479145;
38;5;20.0;27.0660533905;5;42.807067275;3;30.2573280334;22.5;9;27.135456562;
39;5;21.0;26.1329059601;5;43.1493690014;3;30.2812728882;22.5;9;27.17527318;
40;5;20.0;28.2007770538;5;43.4724444151;3;30.3051643372;22.5;10;27.2149660587;
41;5;21.0;27.2696456909;6;43.7778992653;3;30.3289794922;22.5;11;27.2545039654;
