Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;11.5999994278;16.0;3;33.0;1;13.0;10.0;4;20.0;
2;2;11.5999994278;16.0;3;33.0299999714;1;13.0;10.0;5;20.0;
3;2;11.6059999466;16.0;3;32.8021184206;1;13.0;10.0;5;20.0;
4;2;11.560423851;15.8719997406;3;32.3934762478;1;14.0;10.0;5;20.0;
5;2;12.674202919;15.6543998718;3;32.0287325382;1;15.0;10.0;5;20.0;
6;2;13.6822834015;15.4585599899;3;31.7035256624;1;16.0;10.0;5;20.3999996185;
7;2;14.5110578537;15.2823038101;3;31.499530077;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;14.4498586655;15.1664733887;3;31.3190504313;2;18.0358409882;10.3632001877;4;22.8394274712;
9;2;14.3957147598;15.0622262955;3;32.1455154419;2;18.7036552429;10.9097137451;4;23.7717995644;
10;2;16.4759731293;15.4459438324;3;32.7566337585;2;20.7036552429;11.3658018112;4;24.5351434946;
11;2;18.4759731293;15.7208995819;3;33.0502258539;2;22.7036552429;11.7372808456;4;25.1485489607;
12;2;20.4759731293;15.8360004425;4;33.1157987118;2;23.7403469086;12.0336990356;5;25.6344225407;
13;2;21.5330238342;15.8360004425;5;33.1835446358;2;24.7527942657;12.2662630081;5;26.0153459311;
14;3;22.5533466339;15.8360004425;4;33.2534452677;2;25.7653427124;12.446267128;5;26.1438889503;
15;3;23.5743179321;15.8360004425;5;33.3254730701;2;26.7779884338;12.5;5;26.1651208401;
16;3;23.9976425171;15.8360004425;5;33.399590373;2;27.7907276154;12.5;5;26.1864993572;
17;3;24.0198764801;15.8360004425;6;33.4757496119;2;28.8035545349;12.5;3;26.2080165148;
18;3;24.0427246094;15.8360004425;6;33.5538924932;2;29.7248096466;12.5;3;26.2296639681;
19;3;24.0661678314;15.8360004425;7;33.6339502335;2;29.7377986908;12.5;4;26.2514331341;
20;3;24.0901851654;15.8360004425;8;33.7158429623;2;29.7508602142;12.5;4;26.2733153105;
21;3;24.1147537231;15.8360004425;9;33.7994801998;2;29.7639884949;12.5;4;26.2953014374;
22;3;24.1398429871;15.8360004425;9;33.8847606182;2;29.7771816254;12.5;4;26.3173824549;
23;3;23.5016002655;16.8360004425;9;33.9715723991;2;29.790430069;12.5;4;26.3395489454;
24;3;23.5016002655;16.985786438;9;34.0597937107;2;29.803730011;12.5;4;26.3617914915;
25;3;24.2179374695;15.8360004425;8;34.1492931843;2;29.817073822;12.5;4;26.3841004372;
26;3;23.5016002655;16.8360004425;8;34.2399301529;2;29.8304595947;12.5;4;26.4064661264;
27;3;24.2719783783;15.8360004425;8;34.3315556049;2;29.8438796997;12.5;5;26.428878665;
28;3;23.5016002655;16.8360004425;9;34.4240136147;2;29.8573265076;12.5;6;26.4513280392;
29;3;23.5016002655;17.2120075226;9;34.5171413422;3;29.8707962036;12.5;5;26.4738043547;
30;3;23.5016002655;17.2585716248;9;34.6107709408;3;29.8842830658;12.5;5;26.4962974787;
31;3;23.5016002655;17.3053855896;9;34.7047302723;3;29.8977775574;12.5;5;26.5187973976;
32;3;22.4114189148;16.8360004425;9;34.798844099;3;29.911277771;12.5;6;26.5412938595;
33;3;22.5016002655;16.8360004425;9;34.8929357529;3;29.9247760773;14.5;6;26.5637768507;
34;3;23.5016002655;17.4464683533;10;34.9868280888;3;29.9382667542;16.5;7;26.5862361193;
35;3;22.4960479736;16.8360004425;10;35.0803451538;3;29.9517421722;18.5;7;26.6086617708;
36;3;21.5241031647;17.8360004425;10;35.1733131409;3;29.9651966095;20.5;7;26.6310436726;
37;3;21.5016002655;16.8360004425;11;35.2655618191;3;29.9786262512;22.5;7;26.6533719301;
