Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;6;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;13.0;10.0;6;20.0;1;8.55000019073;8.5;4;17.0;
7;1;14.0;10.0;6;20.3999996185;1;8.82499980927;8.5;4;17.0;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;8.82499980927;8.5;4;17.0;
9;1;14.3268795013;10.3632001877;6;21.8194274902;1;8.82499980927;8.5;4;17.3400001526;
10;1;14.8187427521;10.9097137451;6;22.7316036224;1;8.9015007019;8.67000007629;4;17.6278438568;
11;1;15.8187427521;11.3658018112;6;23.4745616913;1;8.96626472473;8.81392192841;4;17.869726181;
12;1;16.8187427521;11.7372808456;6;24.0673980713;1;9.02068901062;8.93486309052;4;18.786491394;
13;1;17.8187427521;12.0336990356;6;24.5325260162;1;9.22696018219;9.39324569702;5;19.5780620575;
14;1;18.0396366119;12.2662630081;6;24.892534256;1;11.0206890106;9.78903102875;5;20.2480106354;
15;1;18.2016410828;12.446267128;6;25.0;1;12.0206890106;10.1240053177;5;20.8052330017;
16;1;18.25;12.5;6;25.0;2;14.0206890106;10.8026161194;4;22.2618598938;
17;1;20.2016410828;12.5;6;25.0;2;16.0206890106;11.0309295654;4;22.8039201498;
18;1;21.2016410828;12.5;5;25.0;2;17.2845020294;10.8157100677;4;23.3001972437;
19;1;22.2016410828;12.5;6;25.0;2;18.3295536041;10.9637317657;4;23.6044136286;
20;1;23.2016410828;12.5;7;25.0;2;18.9500007629;11.6417655945;5;23.8714777231;
21;1;23.25;12.5;8;25.0;2;18.9500007629;11.748591423;5;24.1779980659;
22;1;23.25;12.5;8;25.0;2;18.9500007629;11.8711996078;5;24.5280458927;
23;1;23.25;12.5;8;25.0;2;18.9500007629;12.2640228271;5;24.9255042076;
24;1;23.25;12.5;8;25.0;2;18.9500007629;12.4627523422;5;25.3738229275;
25;1;23.25;12.5;8;25.0;2;18.9500007629;12.6869115829;5;25.875718832;
26;1;23.25;12.5;8;25.0;2;18.9500007629;12.9378595352;5;26.4328255653;
27;1;23.25;12.5;8;25.0;2;18.9500007629;13.2164125443;6;27.0453166962;
28;1;23.25;12.5;8;25.0;2;18.9500007629;13.5226583481;6;27.711534977;
29;1;23.25;12.5;8;25.0;2;18.9500007629;13.8557672501;6;28.4276738167;
30;1;23.25;12.5;8;25.0;2;18.9500007629;14.2138366699;6;29.1875743866;
31;1;23.25;12.5;8;25.0;2;16.9500007629;16.2138366699;6;29.9826946259;
32;1;23.25;12.5;8;25.0;2;15.9500007629;18.2138366699;6;30.8023023605;
33;1;23.25;12.5;8;25.0;2;14.9500007629;20.2138366699;6;31.6339168549;
34;1;23.25;12.5;8;25.0;2;14.0;22.2138366699;6;32.4639835358;
35;1;23.25;12.5;8;25.0;2;15.0;21.2138366699;6;33.278711319;
36;1;23.25;12.5;8;25.0;2;16.0;21.2138366699;6;34.0649824142;
37;1;23.25;12.5;9;25.0;2;17.0;21.2138366699;6;34.8112039566;
38;1;23.25;12.5;10;25.0;2;18.0;22.2138366699;6;35.507979393;
39;1;23.25;13.5;10;25.0;2;19.9500007629;20.2138366699;6;36.1485309601;
40;1;23.25;14.5;11;25.0;2;18.9500007629;21.2138366699;6;36.7288284302;
41;1;23.25;15.5;11;25.0;2;18.9500007629;22.2138366699;6;37.2474555969;
42;1;23.25;16.5;12;25.0;2;18.9500007629;23.2138366699;7;37.7052669525;
43;1;23.25;17.5;12;25.0;2;18.9500007629;24.2138366699;7;38.1049232483;
44;2;24.25;18.5;11;26.0;2;18.9500007629;25.2138366699;6;38.4503860474;
45;2;25.25;19.5;13;26.0399999619;2;19.9500007629;23.2138366699;7;38.7464294434;
46;3;25.718000412;20.5;10;46.0811839104;2;18.9500007629;24.2138366699;7;38.9982242584;
47;3;26.7365322113;22.5;10;47.3235542774;2;18.9500007629;25.2138366699;7;39.2110042572;
48;3;27.7555999756;24.5;11;48.3847073317;2;18.9500007629;26.2138366699;7;39.25;
49;3;27.7751979828;25.5;11;49.2698000669;2;19.9500007629;24.2138366699;7;39.25;
50;3;28.7953281403;26.5;11;49.9940817356;2;18.9500007629;24.2138366699;7;39.25;
51;3;29.8159866333;27.5;11;50.5784614086;2;18.9500007629;24.2138366699;6;39.25;
52;3;30.8371677399;27.5;11;51.0457251072;2;18.8312511444;24.2138366699;7;39.25;
53;3;31.8588638306;27.5;11;51.4023760557;2;17.8812503815;24.2138366699;7;39.25;
54;3;32.8810691833;27.5;12;51.4528282881;2;17.8812503815;24.2138366699;9;39.25;
55;3;33.5287742615;27.5;12;51.5043625832;2;17.8812503815;24.2138366699;9;39.25;
56;3;31.5519638062;28.5;12;51.5569496155;2;17.8812503815;24.2138366699;9;39.25;
57;3;30.5756263733;29.5;12;51.6105561256;2;17.8812503815;24.2138366699;9;39.25;
58;3;29.5997505188;30.5;12;51.6651450396;2;17.8812503815;25.0;9;39.25;
59;3;28.6243152618;31.5;12;51.72067523;2;17.8812503815;26.0;9;39.25;
60;3;28.0243034363;32.5;12;51.7771017551;2;17.8812503815;27.0;10;39.25;
61;3;28.0496959686;33.5;13;51.8343759775;3;17.8812503815;28.0;10;39.25;
62;3;28.0754699707;34.5;15;53.9291329384;3;17.8812503815;29.0;11;39.25;
63;3;28.5681114197;36.0;15;55.5869581699;3;17.8812503815;30.0;12;39.25;
64;3;28.9631309509;37.3899993896;15;56.8767931461;3;17.8812503815;31.0;12;39.25;
65;3;29.2760238647;38.6872596741;15;57.8703973293;3;17.8812503815;32.0;12;39.25;
66;3;29.5229110718;39.9097442627;16;58.3378350735;3;17.8812503815;33.0;13;39.25;
67;3;29.6520233154;41.0;17;58.4468288422;3;17.8812503815;34.0;14;40.25;
68;3;29.7010707855;42.0;18;58.5582370758;3;18.8812503815;36.0;15;40.2799999714;
69;3;29.7512054443;43.0;18;58.6718678474;3;19.8812503815;38.0;15;40.3105909824;
70;4;29.8023395538;44.0;17;58.7875099182;3;20.119884491;40.0;16;40.341766119;
71;4;29.8543777466;45.0;17;58.9049334526;3;20.1268978119;42.0;18;40.3735172749;
72;4;29.9072189331;46.0;17;59.0238924026;3;20.1340408325;44.0;18;40.4058350325;
73;4;29.9607505798;47.0;17;59.1441257;3;20.1413135529;45.0;19;40.4387089014;
74;4;30.0148544312;48.0;17;59.2653591633;4;21.1487102509;43.0;19;40.4721269608;
75;4;30.0694103241;48.5999984741;18;59.3873085976;4;20.1562290192;44.0;19;40.5060760975;
76;4;30.1242866516;48.5999984741;19;59.5096817017;4;20.1638679504;45.0;20;40.5405418873;
77;4;30.1793556213;48.5999984741;19;59.6321806908;4;21.17162323;43.0;20;40.5755085945;
78;4;30.2344799042;48.5999984741;19;60.7545058727;4;20.1794891357;44.0;20;40.6109591722;
79;4;31.2895259857;49.5999984741;20;61.0263580084;4;20.1874656677;45.0;20;40.6468753815;
80;4;32.3443603516;50.5999984741;20;61.3182165623;4;21.1955471039;43.0;20;40.6832377911;
81;4;32.3988456726;51.5999984741;18;61.6321214437;4;20.2037277222;44.0;20;42.041233182;
82;5;33.4528579712;53.5999984741;17;62.9702115059;4;20.3607769012;45.0;20;44.1790254116;
83;5;34.5062675476;55.5999984741;18;63.5346719027;4;20.3725185394;45.0;20;45.2120497227;
84;5;34.5589523315;57.5999984741;18;65.6958576441;4;21.3844928741;46.0;20;46.1165111065;
85;5;35.299571991;59.8814430237;19;67.5943113565;4;23.4038448334;44.0;20;46.6975975037;
86;6;35.8876304626;61.6279449463;19;69.2947325706;4;25.4239196777;44.0;20;47.1694277525;
87;6;36.3483886719;62.2565879822;20;70.8665809631;4;27.4447097778;44.0;20;47.4778381586;
88;6;36.7092552185;62.7995834351;22;72.2022221088;4;28.3394050598;43.0;20;47.7056421041;
89;6;36.9181632996;63.2004241943;22;73.4286446571;4;28.361579895;42.0;21;47.9452139139;
90;6;37.0290641785;63.5198898315;22;74.1902165413;5;28.3844223022;41.0;20;48.1966712475;
91;6;36.8794975281;63.665271759;25;75.1054096222;5;24.8442497253;43.0;21;48.4600520134;
92;7;37.7464866638;65.8554000854;26;78.1340451241;5;22.9035129547;45.0;21;48.6880156994;
93;8;38.5122032166;65.086265564;25;80.0808551311;5;20.9548015594;47.0;21;48.9254570007;
94;8;37.9309806824;66.3004684448;26;82.5859758258;5;18.3999996185;48.0;22;49.1722297668;
95;8;37.0353622437;66.6282196045;24;83.7730559111;6;18.0;49.1102294922;19;49.4280860424;
96;8;36.3333244324;68.9146270752;24;85.0503783822;6;18.0;50.2768325806;19;49.6926677227;
97;8;37.1170158386;71.3991699219;25;86.4165588617;6;18.0;51.4495658875;19;50.9654998779;
98;8;38.2697105408;72.8500366211;28;87.836684227;6;19.0;51.4806594849;20;51.3059878349;
99;8;35.5896377563;77.3549880981;29;89.2745531201;6;20.0;53.4003143311;20;51.7441916466;
100;10;35.4906692505;82.2157974243;27;90.6950212717;6;20.0;55.4591178894;20;52.1977915764;
