Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;4;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;4;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;4;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;4;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;13.0;10.0;3;20.0;1;8.55000019073;8.5;2;17.0;
7;1;14.0;10.0;3;20.3999996185;1;8.82499980927;8.5;2;17.0;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;8.82499980927;8.5;2;17.0;
9;1;14.3268795013;10.3632001877;3;21.8194274902;1;8.82499980927;8.5;2;17.3400001526;
10;1;14.8187427521;10.9097137451;3;22.7316036224;1;8.9015007019;8.67000007629;2;17.6278438568;
11;1;15.8187427521;11.3658018112;3;23.4745616913;1;8.96626472473;8.81392192841;2;17.869726181;
12;1;16.8187427521;11.7372808456;3;24.0673980713;1;9.02068901062;8.93486309052;2;18.786491394;
13;1;17.8187427521;12.0336990356;3;24.5325260162;1;9.22696018219;9.39324569702;3;19.5780620575;
14;1;18.8187427521;12.2662630081;3;24.892534256;1;11.0206890106;9.78903102875;3;20.2480106354;
15;1;19.8187427521;12.446267128;4;25.0;1;12.0206890106;10.1240053177;3;20.8052330017;
16;2;20.8187427521;12.5;3;25.0;1;13.0206890106;10.4026165009;3;21.2618598938;
17;2;21.8187427521;12.5;3;25.0;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;22.8187427521;12.5;3;25.0;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;23.25;12.5;4;25.0;1;16.0206890106;10.9637317657;3;22.0;
20;2;23.25;12.5;5;25.0;1;16.9500007629;11.0;4;22.0;
21;2;23.25;12.5;5;25.0;1;16.9500007629;11.0;4;22.0;
22;2;23.25;12.5;5;25.0;1;16.9500007629;11.0;5;22.0;
23;2;23.25;12.5;4;25.0;1;16.9500007629;11.0;6;22.0;
24;2;23.25;12.5;4;25.0;1;16.9500007629;11.0;7;22.0;
25;3;24.25;12.5;3;26.0;1;16.9500007629;11.0;7;22.0;
26;3;25.25;13.1000003815;3;26.0499999523;1;16.9500007629;11.0;7;22.0;
27;3;25.25;13.1300001144;3;26.1019749641;1;16.9500007629;11.0;7;22.0;
28;3;25.25;13.1611852646;3;26.1559499502;1;16.9500007629;11.0;7;22.0;
29;3;25.25;13.193570137;3;26.2119446993;1;16.9500007629;11.0;7;22.0;
30;3;25.25;13.2271671295;3;26.269973278;1;16.9500007629;11.0;7;22.0;
31;3;25.25;13.2619838715;3;26.3300433159;1;16.9500007629;11.0;7;22.0;
32;3;25.25;13.2980260849;3;26.3921557665;1;16.9500007629;11.0;8;22.0;
33;3;25.25;13.3352937698;3;26.4563041925;1;14.9500007629;12.0;8;22.0;
34;3;25.25;13.3737821579;3;26.5224741697;1;13.9500007629;13.0;8;22.0;
35;3;25.25;13.4134845734;3;26.5906432867;1;12.9500007629;14.0;8;22.0;
36;3;25.25;13.4543857574;3;26.6607804298;1;12.0;15.0;8;22.0;
37;3;25.25;13.496468544;3;26.7328453064;1;12.0;16.0;8;22.0;
38;3;25.25;15.496468544;4;26.8067884445;1;12.0;17.0;8;22.0;
39;3;25.25;17.4964675903;4;26.8825509548;1;12.0;18.0;8;22.0;
40;3;25.25;19.4964675903;3;26.9600640535;1;12.0;19.0;8;22.0;
41;3;25.25;21.4964675903;3;27.0392494202;1;12.0;20.0;9;22.0;
42;3;25.25;23.4964675903;4;27.120018959;1;12.0;21.0;9;22.0;
43;4;25.25;23.7720108032;4;27.2022752762;1;12.0;22.0;9;22.0;
44;4;25.25;23.8213653564;5;27.2859115601;1;12.0;23.0;10;22.0;
45;4;25.25;23.871547699;5;27.3708124161;1;12.0;24.0;10;22.0;
46;4;25.25;23.9224872589;5;27.4568536282;1;12.0;25.0;10;22.0;
47;4;25.25;23.974111557;6;27.5439035892;1;12.0;26.0;11;22.0;
48;4;25.25;24.026342392;7;27.6318233013;1;12.0;27.0;11;22.0;
49;4;25.25;24.0790939331;7;27.7204678059;1;12.0;28.0;12;22.0;
50;4;25.25;24.1322803497;7;27.8096864223;1;12.0;29.0;11;22.0;
51;4;25.25;24.1858119965;9;27.8993241787;2;13.0;30.8999996185;11;23.0;
52;4;25.25;24.2395935059;9;27.989222765;2;15.0;28.0;11;23.1074999571;
53;4;25.25;24.2935333252;9;28.079221487;2;14.2491874695;29.0;11;23.2253656387;
54;4;25.25;24.3475322723;9;28.1691586971;2;14.2757072449;30.0;12;23.3543308973;
55;4;25.25;24.4014949799;11;28.258872509;2;15.3047246933;28.0;12;23.4951226711;
56;5;26.25;25.455324173;10;29.348202467;2;14.3364028931;29.0;13;23.6484457254;
57;5;27.25;26.5089225769;10;29.546990037;2;14.3709001541;30.0;13;23.8149644136;
58;5;27.25;27.5621948242;11;31.0403294563;2;15.408367157;28.0;13;23.9952818155;
59;6;27.8125;29.2606697083;10;32.2797240019;2;16.0;28.0;15;24.1899158955;
60;6;28.2554702759;30.826335907;10;33.3001160622;2;17.0;28.0;14;24.399273634;
61;7;28.5944099426;31.2762374878;9;34.1582649946;2;18.0;28.0;12;24.6236231327;
62;7;28.8478622437;31.6307983398;8;34.3749657869;2;18.9500007629;28.0;12;24.8630647659;
63;7;28.8230762482;31.6521167755;7;34.6135816574;2;18.9500007629;28.0;13;25.1175034046;
64;7;28.8007698059;31.675245285;7;34.8743309975;2;19.6514396667;27.0;13;25.3866217136;
65;7;28.7806911469;31.699848175;7;35.1573448181;2;19.7119903564;26.0;13;25.6698577404;
66;7;28.7626228333;31.7256259918;7;35.4626142979;3;18.9500007629;26.0;14;25.9663875103;
67;7;28.7463607788;31.7523078918;7;36.7899339199;3;18.9500007629;26.0;14;26.2751159668;
68;7;28.7317237854;32.1796531677;7;37.0388432741;3;18.9500007629;26.0;15;26.5946760178;
69;7;28.7185516357;32.1674461365;7;37.3185773492;3;18.9500007629;26.0;15;26.9234399796;
70;7;28.706697464;32.1594924927;7;38.6270149946;3;18.9500007629;25.4310951233;15;27.2595415115;
71;7;28.6960258484;32.6552200317;7;38.861745894;3;18.9500007629;25.733587265;15;27.6009097099;
72;7;28.6864242554;32.604133606;7;40.1300384402;3;18.9500007629;26.0408191681;15;27.9453148842;
73;7;28.6777820587;33.0607643127;7;40.3278264999;3;18.9500007629;26.3507843018;15;29.2904214859;
