Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;12.3000001907;4;17.0;
3;2;11.3000001907;10.0;4;21.1499999762;1;7.55000019073;11.3000001907;4;17.0;
4;2;11.345000267;10.0;4;21.320775032;1;7.55000019073;10.3000001907;4;17.0;
5;2;12.5943489075;10.0;4;21.5146545172;1;7.55000019073;9.30000019073;4;17.0;
6;2;13.6815948486;10.0;4;21.7340574265;1;8.55000019073;8.5;4;17.0;
7;2;14.7803258896;10.0;4;22.3987772465;1;8.82499980927;8.5;4;17.0;
8;2;15.0794506073;10.1999998093;4;23.0250191689;1;8.82499980927;8.5;4;17.0;
9;2;15.3612575531;10.3632001877;4;24.5709059238;1;8.82499980927;8.5;4;17.3400001526;
10;2;16.0569076538;10.9097137451;4;26.0127010345;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;18.0569076538;11.3658018112;4;27.3698444366;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;20.0569076538;11.7372808456;4;28.6679105759;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;21.8889732361;12.0336990356;5;29.9335041046;1;9.22696018219;9.39324569702;4;19.5780620575;
14;2;23.2491836548;12.2662630081;5;31.1900219917;1;11.0206890106;9.78903102875;4;20.2480106354;
15;2;24.6526126862;12.446267128;5;32.2863516808;1;12.0206890106;10.1240053177;4;20.8052330017;
16;2;26.0976009369;12.5;5;33.3584394455;1;13.0206890106;10.4026165009;4;21.2618598938;
17;2;27.580039978;12.5;5;34.4986610413;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;29.0931396484;12.5;5;35.6861209869;2;15.0206890106;10.8157100677;5;21.9274635315;
19;2;30.0587539673;12.5;6;36.8951358795;2;16.0206890106;10.9637317657;6;22.0;
20;2;30.6028118134;12.5;6;38.0971231461;2;16.9500007629;11.0;6;22.0;
21;2;31.143705368;12.5;6;39.2631435394;2;16.9500007629;11.0;6;22.0;
22;2;31.6684150696;12.5;6;40.3666620255;2;16.9500007629;11.0;5;22.0;
23;3;32.1649971008;12.5;5;41.3859844208;2;16.9500007629;11.0;5;22.0;
24;3;32.6236953735;12.5;5;42.305896759;2;16.9500007629;11.0;5;22.0;
25;3;30.6236934662;13.5;6;43.1182537079;2;16.9500007629;11.0;5;22.0;
26;4;29.6236934662;14.5;5;43.8215579987;2;16.9500007629;11.0;5;22.0;
27;4;28.6236934662;15.5;5;44.4197902679;2;16.9500007629;11.0;5;22.0;
28;4;27.6236934662;16.5;5;44.9208621979;2;16.9500007629;11.0;5;22.0;
29;4;26.6236934662;17.5;6;45.3350448608;2;16.9500007629;11.0;5;22.0;
30;4;25.6236934662;18.5;5;45.673614502;2;16.9500007629;11.0;4;22.0;
31;4;25.25;19.5;5;45.9478263855;2;16.9500007629;11.0;4;22.0;
32;4;25.25;20.5;5;46.0;2;16.9500007629;11.0;4;22.0;
33;4;25.25;20.8999996185;6;47.0;2;14.9500007629;12.0;6;22.0;
34;4;26.25;21.2999992371;6;47.0900000334;2;13.9500007629;13.0;6;22.0;
35;4;28.25;21.2999992371;6;47.1871190071;2;12.9500007629;14.0;6;22.0;
36;4;29.25;22.2999992371;7;47.2917383909;3;13.0;15.8999996185;6;23.0;
37;4;30.25;23.8999996185;6;47.4042263031;4;14.0;16.0;5;23.0750000477;
38;5;31.25;25.8999996185;4;62.5249304771;4;14.2418746948;17.0;6;23.1548187733;
39;5;33.25;28.8999996185;7;63.4041694403;4;14.2598342896;18.0;6;23.2396422625;
40;5;35.25;30.1616668701;7;64.2115980387;4;14.27891922;19.0;6;23.32964468;
41;5;36.25;31.2168884277;8;64.9466152191;4;14.2991695404;20.0;9;23.4249849319;
42;5;37.25;32.2757301331;9;65.6119177341;5;14.3206214905;21.0;6;38.5258028507;
43;5;38.25;33.3382568359;9;66.2126219273;5;15.3433055878;22.0;6;39.3822153807;
44;5;38.7000007629;34.4045181274;10;66.7553803921;5;16.0;24.0;6;40.1636868715;
45;5;38.7000007629;35.4745178223;11;67.2475824356;5;17.0;25.5698814392;6;40.8694425821;
46;5;38.7000007629;36.5482254028;11;67.6967103481;5;18.0;26.6759376526;6;41.5020291805;
47;5;38.7000007629;37.625579834;12;68.016159296;5;19.0;27.7871837616;6;42.0664429665;
48;6;38.7000007629;38.7064628601;11;83.2268030643;5;20.0;28.9036045074;6;42.5692541599;
49;6;40.7000007629;37.7907218933;13;84.195360899;5;21.0;30.0251483917;5;43.017813921;
50;6;42.7000007629;37.8781433105;13;85.0905663967;5;21.588104248;31.1517162323;6;43.4196174145;
51;6;41.7000007629;38.9684753418;14;85.9108245373;5;21.6648292542;32.2831687927;6;43.6881308556;
52;7;41.7000007629;38.5;13;89.656961441;5;22.7000007629;30.4193172455;7;43.8443615437;
53;7;42.1500015259;41.0;13;92.8084745407;5;23.7000007629;31.4193172455;8;44.005228281;
54;7;42.5009994507;42.3899993896;14;95.4252762794;5;24.7000007629;32.4193191528;9;44.1703586578;
55;8;42.7685317993;43.6872596741;13;97.5801172256;4;25.7000007629;33.4193191528;9;44.3393273354;
56;8;44.9687690735;41.9097442627;14;99.1851210594;4;26.6500015259;34.4193191528;10;44.5116591454;
57;8;47.0499992371;41.0;14;100.188609123;4;26.6500015259;35.4193191528;10;44.6868326664;
58;9;48.5;41.0;11;101.821311951;4;26.6500015259;35.3181495667;12;44.8642861843;
59;9;50.5;42.0;11;102.319870949;4;26.6500015259;34.4778594971;9;45.0434236526;
60;9;52.5;43.5039482117;12;102.679560661;4;27.5597705841;31.4778575897;10;45.2236218452;
61;9;50.5;45.6226387024;12;103.036893725;4;26.6500015259;31.4778575897;11;45.4042396545;
62;9;49.5;47.7391738892;12;103.390315533;4;26.6500015259;31.4778575897;12;45.5846266747;
63;9;48.5;49.8529052734;13;103.738409162;4;26.6500015259;31.1261634827;12;45.7641320229;
64;9;47.5;50.9632492065;11;104.079923511;5;26.6500015259;30.2877197266;9;45.9421138763;
65;9;46.5;52.0696868896;11;105.41379118;5;26.6500015259;30.4479026794;11;46.1179485321;
66;9;46.5;54.1717758179;11;105.759140611;6;26.6500015259;30.6061534882;11;46.2910404205;
67;9;46.5;56.2691650391;11;106.095496893;6;26.6500015259;30.7619361877;11;46.4608278275;
68;9;46.0499992371;60.1717758179;11;106.422376156;6;26.6500015259;30.9147453308;11;46.626791954;
69;9;46.0499992371;63.1717758179;12;106.739478827;6;26.6500015259;31.0641136169;12;46.7884612083;
70;10;46.0499992371;66.1717758179;14;107.04667449;6;26.6500015259;31.2096138;14;46.9454174042;
71;10;46.0499992371;68.1717758179;14;107.343978047;6;26.6500015259;31.3508758545;14;47.0972981453;
72;10;46.0499992371;70.1717758179;15;107.631531;6;26.6500015259;31.4875679016;14;47.2437982559;
