Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;5;20.0;2;7.55000019073;9.69999980927;4;18.0;
6;1;13.0;10.0;5;20.0;2;8.7750005722;8.5;4;18.0674999952;
7;2;14.4499998093;10.0;4;21.3999996185;2;9.06518745422;8.5;4;18.1388356686;
8;2;14.6300001144;10.1999998093;4;21.8264003992;2;9.08123779297;8.5;4;18.2141259909;
9;2;14.8218793869;10.3632001877;4;23.0613274574;2;9.09817790985;8.5;4;18.6456211805;
10;2;15.3775978088;10.9097137451;4;24.1319464445;2;9.19526576996;8.67000007629;4;19.0306602716;
11;2;17.3775978088;11.3658018112;4;25.0513429642;2;9.28189849854;8.81392192841;4;19.3756101131;
12;2;19.3775978088;11.7372808456;4;25.8400663137;2;9.35951328278;8.93486309052;4;20.4466397762;
13;2;20.616443634;12.0336990356;5;26.5219442844;2;9.60049343109;9.39324569702;5;21.4057168961;
14;2;21.7139816284;12.2662630081;5;27.12089324;2;11.4319114685;9.78903102875;5;22.257011652;
15;2;22.8215045929;12.446267128;5;27.4906733036;2;13.4319114685;10.1240053177;5;23.0099308491;
16;2;23.9395446777;12.5;5;27.7773330212;2;15.4319114685;10.4026165009;5;23.6770029068;
17;2;25.0685424805;12.5;5;28.0890238285;2;16.5640964508;10.6309299469;5;24.2720131874;
18;2;26.2088031769;12.5;5;28.4260663986;2;17.6148223877;10.8157100677;5;24.8085989952;
19;2;26.7917289734;12.5;6;28.788336277;2;18.0206890106;11.9637317657;5;25.1366593838;
20;2;26.9547519684;12.5;6;29.1751885414;2;18.9500007629;12.2546634674;5;25.4068305492;
21;2;27.1288337708;12.5;6;29.585392952;2;18.9500007629;12.3627319336;5;25.6910681725;
22;3;27.3134269714;12.5;5;30.0170898438;2;18.9500007629;12.4764270782;6;25.9885287285;
23;3;27.5076904297;12.5;5;30.4677705765;2;18.9500007629;12.9942646027;7;26.2980971336;
24;3;27.7104969025;12.5;6;30.9342932701;2;19.9170722961;11.0;7;26.6183872223;
25;4;27.9204330444;12.5;5;31.4129357338;2;18.9500007629;12.0;8;26.9477529526;
26;4;28.1358222961;12.5;5;31.8994894028;2;18.9500007629;13.0;8;27.2843112946;
27;4;28.3547706604;12.5;5;32.3893885612;2;18.9500007629;13.6421556473;8;27.6259784698;
28;4;28.5752258301;12.5;5;32.877872467;3;18.9500007629;13.8129892349;8;42.9705147743;
29;4;28.7950439453;12.5;5;33.360165596;3;19.9500007629;13.9852571487;8;44.0655798912;
30;4;29.0120735168;12.5;5;34.8316650391;4;18.9500007629;15.157790184;7;45.0781693459;
31;4;30.2242488861;12.5;5;35.3781155348;5;18.9500007629;17.1577911377;6;56.0050978661;
32;4;27.2242488861;14.9359998703;5;35.912879467;5;19.9500007629;20.1577911377;7;57.2466263771;
33;4;27.2242488861;14.9748477936;5;36.433200717;5;21.0;23.1577911377;8;58.3800587654;
34;4;24.25;17.0166950226;5;36.9370012283;5;22.0;25.8888988495;8;59.4088573456;
35;4;26.8819007874;20.0166950226;6;37.4229006767;5;23.0;28.1710453033;9;60.3382387161;
36;4;28.9362182617;23.0166950226;6;37.8901981115;5;24.0;30.4422683716;10;61.1745023727;
37;4;30.9943771362;25.0166950226;6;38.3388124704;5;25.0;32.7013168335;11;61.8307876587;
38;4;32.0564994812;27.0166950226;6;39.7691993713;5;26.0;34.9472198486;11;62.3285541534;
39;4;34.1226959229;28.5;7;40.2222454548;5;26.5499992371;37.1792602539;11;62.7858457565;
40;4;35.6320114136;29.5;8;40.6603419781;6;26.5499992371;39.1160888672;10;71.7039690018;
41;4;36.2971572876;30.5;7;41.0849094391;6;27.5499992371;41.4539337158;12;72.4246234894;
42;4;36.4882087708;31.5;8;41.4974735975;6;28.5499992371;43.7623252869;12;73.0933389664;
43;4;36.673866272;32.5;10;41.8995720148;6;28.5499992371;43.0427055359;12;73.6068744659;
44;4;36.8548088074;32.5;10;42.2739071846;6;28.5499992371;44.2238311768;13;74.0573205948;
45;5;37.0232582092;32.5;8;57.531619072;6;29.5499992371;46.2238311768;14;74.4742631912;
46;5;38.1392288208;33.5;9;58.5483922958;6;30.5499992371;49.2238311768;15;74.8582820892;
47;5;39.2592773438;34.5;10;59.4929424524;6;32.5499992371;52.2238311768;17;75.2103385925;
48;5;39.3831062317;35.5;10;60.3636528254;7;34.5499992371;55.2238311768;16;85.4609146118;
49;5;39.5103645325;36.5;11;61.1621446609;7;36.9099578857;59.2238311768;18;86.0525417328;
50;6;39.6406440735;37.5;9;61.8924183846;7;37.9530715942;59.7749977112;19;86.60110569;
51;6;37.0999984741;38.5;10;62.5599956512;7;38.9922599792;59.7749977112;20;87.1062984467;
52;6;37.0999984741;39.352142334;10;63.5611463785;7;40.0277328491;59.7749977112;21;87.5685806274;
53;7;37.2755012512;39.4515914917;9;65.9263881445;7;40.6341781616;59.7749977112;22;87.9847183228;
54;7;37.8827667236;40.0710525513;9;67.93894732;7;40.7278137207;59.7749977112;22;88.2505426407;
55;8;38.3735275269;40.5816345215;6;81.6440604925;6;36.0875015259;54.7749977112;23;76.25;
56;8;40.7643470764;39.8788948059;6;83.4484529495;6;36.0875015259;54.7749977112;23;76.25;
57;8;43.0726127625;40.9097442627;6;84.8565132618;6;36.0875015259;54.7749977112;23;76.25;
58;8;44.1200256348;42.0;6;85.8563017845;6;36.0875015259;54.7749977112;23;76.25;
59;8;44.3342018127;43.0;7;86.5593972206;7;36.0875015259;54.7749977112;24;76.25;
60;8;44.4845848083;44.0;8;87.1824657917;8;36.0875015259;54.7749977112;24;76.25;
61;8;44.6110420227;44.0;8;88.7716255188;8;36.0875015259;54.7749977112;26;76.25;
62;8;39.6110420227;48.0;9;89.3877637386;8;36.0875015259;54.7749977112;26;78.1543741226;
63;8;39.6110420227;50.0;9;89.9559760094;8;34.3828125;56.1746864319;26;79.7665777206;
64;8;36.3499984741;54.0;9;90.3780418634;8;35.6316757202;56.1299743652;26;81.1207542419;
65;8;35.3499984741;55.0;10;90.7920672894;8;36.8391799927;56.6627197266;26;83.162106514;
66;8;32.3499984741;59.0;13;91.1974624395;8;38.4265937805;58.1149864197;27;84.7971391678;
67;8;32.3499984741;59.665145874;13;91.5938102007;8;38.5360794067;61.3504867554;27;85.0444478989;
68;8;30.5999984741;59.7028579712;13;91.9808502197;8;38.5360794067;64.4820022583;28;85.2465174198;
69;8;34.5999984741;55.7421760559;13;92.358459115;9;38.0415458679;67.5690612793;26;85.3560683727;
70;8;38.1862106323;54.7831115723;13;92.7266309261;9;34.5360794067;71.5690612793;26;85.4698933363;
71;8;41.2413330078;53.8256645203;13;93.0854541063;9;33.4500007629;75.1749801636;24;85.588036418;
72;8;43.6056098938;54.8698272705;13;93.4350920916;9;33.4500007629;77.8630828857;24;85.7105280161;
73;8;40.66040802;59.2818145752;14;93.7757611275;9;33.4500007629;81.9243164062;25;85.8373830318;
74;8;37.9092483521;61.3480682373;14;94.1077144146;9;33.4500007629;84.9877471924;21;85.9685993195;
75;8;38.6592483521;63.4164733887;14;94.3750436306;9;33.4500007629;88.0533599854;22;86.1041566133;
76;8;38.6592483521;66.8249053955;15;94.5954790115;9;33.4500007629;90.1211471558;22;86.2440150976;
77;8;39.6592483521;67.8974075317;16;94.8167657852;9;33.4500007629;92.1910705566;22;86.3881138563;
78;8;39.8499984741;70.6338806152;18;95.0385169983;9;33.4500007629;94.2631149292;24;86.5363702774;
79;8;36.8499984741;74.7101211548;17;96.2603440285;9;33.4500007629;96.3372421265;25;86.6886786222;
80;9;36.8499984741;79.7880477905;16;96.5818575621;9;33.4500007629;98.4133987427;25;86.8449091911;
81;9;36.25;82.5152053833;16;96.9115693569;9;33.4500007629;100.491516113;25;87.0049083233;
82;9;36.25;85.6539916992;19;97.2496592999;9;33.4500007629;101.571517944;26;87.1684976816;
83;10;35.25;88.7361526489;18;97.5963014364;9;33.4500007629;102.653312683;27;87.3354743719;
84;10;34.25;91.8193893433;18;97.9516544342;9;35.4254837036;104.569061279;27;87.5056113005;
85;10;34.25;94.9035263062;18;98.3158501387;9;36.0247306824;107.569061279;26;87.6786577702;
86;10;36.25;95.4245758057;21;98.6889808178;9;36.7502822876;109.976577759;30;87.8543403149;
87;10;34.25;97.6229476929;21;99.071082592;9;37.2422294617;109.569061279;29;88.0323646069;
88;10;35.25;97.8299407959;22;99.4621217251;9;37.2822799683;109.569061279;29;88.2124171257;
89;10;34.25;97.124961853;22;99.8619754314;9;37.3227958679;109.569061279;30;88.3941662312;
90;10;33.25;100.349090576;22;100.270414591;9;37.3636856079;110.569061279;32;88.5772657394;
91;10;33.25;99.5815734863;29;101.530228376;9;37.4048843384;111.569061279;32;88.7613573074;
92;10;33.25;100.171890259;29;102.886372328;10;36.9111976624;113.569061279;32;88.94607234;
93;10;33.25;104.436004639;29;104.338853836;10;36.6991386414;113.569061279;29;89.1310367584;
94;10;34.25;101.157020569;29;105.88529253;10;37.5294837952;114.569061279;27;89.3158731461;
95;10;33.25;101.945426941;31;107.520228386;10;36.9938163757;116.569061279;26;89.5002038479;
96;10;33.25;106.799873352;26;109.234446526;10;36.6125488281;114.569061279;27;89.6836547852;
97;10;34.25;103.716270447;26;111.014432907;10;36.9538230896;114.569061279;25;89.8658590317;
98;10;33.5;104.687339783;25;113.842131615;10;37.9948196411;114.569061279;25;90.0464596748;
99;10;34.5;110.092712402;26;115.735162735;10;39.0354499817;114.569061279;27;90.2251117229;
100;10;36.5;105.386314392;30;117.628819466;11;40.0756530762;114.569061279;26;90.401487112;
101;10;34.5;102.675437927;30;119.495133638;11;39.8545150757;114.569061279;27;90.5752749443;
102;10;34.5;103.957740784;31;121.305981517;12;40.55443573;114.569061279;25;90.7461843491;
103;10;34.5;101.231071472;32;123.035230517;12;39.9049339294;114.569061279;26;91.3175668716;
104;9;30.0;98.493560791;33;123.402997017;13;40.7214546204;114.569061279;26;93.1183017492;
