Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;2;7.0;12.6999998093;5;18.0;
3;1;11.0;10.0;4;20.0;2;7.7000002861;11.3000001907;5;18.0225000381;
4;1;11.0;10.0;4;20.0;2;7.70337533951;10.3000001907;5;18.0452762842;
5;1;12.0;10.0;4;20.0;2;7.70679187775;9.30000019073;5;18.0683217049;
6;1;13.0;10.0;4;20.0;2;8.79037284851;8.5;5;18.0916290283;
7;1;14.0;10.0;4;20.3999996185;2;9.07061672211;8.5;5;18.1151903868;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;9.07591724396;8.5;5;18.4901496172;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;9.16028404236;8.67000007629;5;18.8136461973;
10;2;15.2687425613;10.9097137451;3;23.7316036224;2;9.23307037354;8.81392192841;5;19.0918638706;
11;2;17.268743515;11.3658018112;3;24.5145616531;2;9.29566955566;8.93486309052;5;20.0578551292;
12;2;19.268743515;11.7372808456;3;25.1485819817;2;9.51301670074;9.39324569702;5;20.9000086784;
13;2;19.8187427521;12.1958770752;4;25.6560795307;2;9.702501297;9.78903102875;5;21.6218839884;
14;2;20.8187427521;12.4347963333;4;26.0596417189;2;11.5360813141;10.1240053177;4;22.2323594093;
15;2;21.8187427521;12.6213331223;4;26.211841464;2;13.5360813141;10.4026165009;4;22.7435435057;
16;2;22.8187427521;12.6817760468;4;26.2577478886;2;15.2269601822;11.2236032486;4;23.1689382792;
17;2;24.3847293854;12.5;4;26.3048160076;2;16.2269592285;11.4307174683;4;23.5220617056;
18;2;25.4059104919;12.5;4;26.3530313969;2;17.5857448578;10.9637317657;4;23.6528871059;
19;2;25.8588638306;12.5;4;26.4023760557;2;18.2269592285;11.661154747;4;23.7123433352;
20;2;25.8810691833;12.5;4;26.4528282881;2;18.9500007629;11.6849374771;4;23.7729201317;
21;2;25.25;12.8632068634;6;26.5043625832;2;18.9500007629;11.7091684341;4;23.8345659971;
22;2;25.25;12.8760910034;6;26.5569496155;2;18.9500007629;11.7338266373;5;23.8972244263;
23;2;25.25;12.8892374039;6;26.6105561256;2;19.3768768311;11.0;6;23.9608341455;
24;2;25.9747505188;12.5;6;26.6651450396;2;18.9500007629;11.9804172516;6;24.0253293514;
