Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;12.0;10.0;5;20.0;1;7.55000019073;9.30000019073;3;17.0;
6;1;13.0;10.0;5;20.0;1;8.55000019073;8.5;3;17.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;8.82499980927;8.5;3;17.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;8.82499980927;8.5;3;17.0;
9;2;14.7768793106;10.3632001877;4;22.8494274616;1;8.82499980927;8.5;3;17.3400001526;
10;2;15.282242775;10.9097137451;4;23.7921946049;1;8.9015007019;8.67000007629;2;17.6278438568;
11;2;17.2822418213;11.3658018112;4;24.5663278103;1;8.96626472473;8.81392192841;2;17.869726181;
12;2;19.2822418213;11.7372808456;4;25.1909153461;1;9.02068901062;8.93486309052;2;18.786491394;
13;2;20.3243255615;12.0336990356;5;25.6883610487;1;9.22696018219;9.39324569702;3;19.5780620575;
14;2;21.3388690948;12.2662630081;5;26.0812431574;1;11.0206890106;9.78903102875;3;20.2480106354;
15;2;22.3536624908;12.446267128;5;26.2221269608;1;12.0206890106;10.1240053177;3;20.8052330017;
16;2;23.3687000275;12.5;5;26.2560760975;1;13.0206890106;10.4026165009;3;21.2618598938;
17;2;24.3839759827;12.5;5;26.2905418873;1;14.0206890106;10.6309299469;3;21.6314201355;
18;2;25.3994865417;12.5;5;26.3255085945;1;15.0206890106;10.8157100677;3;21.9274635315;
19;2;25.8464794159;12.5;5;26.3609591722;1;16.0206890106;10.9637317657;3;22.0;
20;2;25.8624305725;12.5;5;26.3968753815;1;16.9500007629;11.0;3;22.0;
21;2;25.8785934448;12.5;6;26.4332377911;1;16.9500007629;11.0;3;22.0;
22;2;25.8949565887;12.5;6;26.4700255394;1;16.9500007629;11.0;4;22.0;
23;2;25.9115104675;12.5;6;26.5072168112;1;16.9500007629;11.0;5;22.0;
24;2;25.9282474518;12.5;6;26.5447884798;1;16.9500007629;11.0;5;22.0;
25;2;25.25;13.1179151535;6;26.5827163458;1;16.9500007629;11.0;5;22.0;
26;2;25.25;13.1330862045;8;26.6209751368;1;16.9500007629;11.0;5;22.0;
27;2;25.25;13.1483898163;8;26.6595385075;1;16.9500007629;11.0;5;22.0;
28;2;25.25;13.1638154984;8;26.6983793974;1;16.9500007629;11.0;6;22.0;
29;2;25.25;13.1793518066;8;26.7374696732;1;16.9500007629;11.0;7;22.0;
30;3;25.25;13.1949882507;7;41.7767804861;1;16.9500007629;11.0;7;22.0;
31;3;27.0495510101;13.5;7;42.5662822723;1;16.9500007629;11.0;7;22.0;
32;3;28.0673274994;14.5;7;43.2753192186;2;16.9500007629;11.0;6;22.0;
33;3;28.0851745605;15.5;7;43.9030271769;2;14.9500007629;12.0;7;22.0;
34;3;28.1030807495;16.5;7;44.4518982172;2;13.9500007629;13.0;7;22.0;
35;3;28.1210327148;17.5;7;44.9269134998;3;12.9500007629;14.0;4;39.25;
36;3;28.1390151978;20.5;7;45.3346710205;3;14.9500007629;13.0;4;40.1124992371;
37;3;28.1570110321;23.5;7;45.6825966835;3;16.9500007629;13.0;4;40.8619041443;
38;3;28.1750106812;26.5;7;45.9783108234;3;17.9500007629;14.0;4;41.5009632111;
39;3;28.1929969788;29.5;7;46.135456562;3;18.9500007629;15.0;4;42.0370521545;
40;3;28.2109565735;32.5;7;46.17527318;3;18.9500007629;16.0;4;42.4804611206;
41;3;28.2288722992;33.5;8;46.2149660587;3;18.9500007629;17.0;4;42.8428707123;
42;3;28.2467346191;34.5;8;46.2545039654;3;18.9500007629;18.0;5;43.1361560822;
43;3;28.2645263672;35.5;9;46.293856144;3;18.9500007629;19.0;6;43.25;
44;3;28.2822341919;36.5;9;46.3329925537;3;18.9500007629;20.0;6;43.25;
45;3;28.2998466492;37.5;9;46.3718836308;3;18.9500007629;21.0;7;43.25;
46;3;28.3173484802;38.5;9;46.4105007648;3;18.9500007629;22.0;7;43.25;
47;3;28.3347244263;39.5;9;46.4488155842;3;18.9500007629;23.0;8;43.25;
48;3;28.3519668579;40.5;9;46.4868011475;3;18.9500007629;24.0;8;43.25;
49;3;28.3690605164;40.7999992371;9;46.5244314671;3;18.9500007629;25.0;10;43.25;
50;3;28.3859939575;40.7999992371;10;46.5616812706;3;18.9500007629;26.0;10;43.25;
51;4;29.4027557373;41.7999992371;10;47.5985264778;3;18.9500007629;27.0;12;43.25;
52;4;30.419336319;42.7999992371;10;47.6649441719;3;18.9500007629;29.0;13;43.25;
53;4;30.8992233276;43.7999992371;11;47.7315037251;3;18.9500007629;31.0;13;43.25;
54;4;30.4519100189;44.7999992371;12;47.7981777191;3;18.9500007629;33.0;14;43.25;
55;4;30.4678840637;45.7999992371;12;47.864938736;3;18.9500007629;35.0;15;43.25;
56;4;30.4836387634;45.7999992371;13;47.9317594767;3;18.9500007629;37.0;13;43.25;
57;6;31.4991664886;46.7999992371;9;63.9986127615;3;18.9500007629;38.0;14;43.25;
58;6;33.5144577026;48.7999992371;9;66.785456419;3;18.9500007629;39.0;15;43.25;
59;6;35.4691505432;51.6990013123;9;69.1665408611;4;18.9500007629;40.0;11;58.25;
60;6;36.3706550598;54.4218864441;10;71.1764956713;4;19.9500007629;41.125;12;59.0;
61;6;37.6654701233;56.9933929443;10;72.8589320183;4;20.9500007629;42.125;13;59.6693744659;
62;7;38.8927345276;58.4394302368;9;74.0975368023;4;21.9500007629;43.125;14;60.2572898865;
63;7;37.0007133484;59.7000007629;7;74.8157234192;4;22.9500007629;44.125;16;60.7662696838;
64;7;36.0271492004;60.7000007629;11;75.4468846321;4;23.9500007629;45.125;16;61.2013263702;
65;7;36.0532455444;61.7000007629;12;76.0020158291;4;24.9500007629;45.125;16;61.5690898895;
66;7;36.0789756775;62.7000007629;12;76.4923831224;4;25.9500007629;45.125;18;61.8770179749;
67;7;36.1043167114;63.7000007629;13;76.8300031424;4;26.9500007629;45.125;19;62.1327629089;
68;8;36.1292419434;64.6999969482;11;77.031916976;4;27.9500007629;45.125;19;62.25;
69;9;36.1537399292;65.6999969482;11;77.2368345261;4;28.9500007629;45.125;20;62.25;
70;9;36.1777801514;66.6999969482;12;77.4445976019;4;29.9500007629;45.125;20;62.25;
71;9;36.2013473511;67.6999969482;13;77.6550285816;5;30.2250003815;45.125;20;62.25;
72;9;34.5999984741;69.6999969482;13;77.8679305315;5;30.2250003815;45.125;20;62.25;
73;9;35.5999984741;68.6999969482;14;78.0830860138;5;30.2250003815;45.125;20;62.25;
74;9;34.5999984741;70.6999969482;14;78.3002576828;5;30.2250003815;45.125;21;62.25;
75;9;34.5999984741;72.6999969482;14;79.5191886425;5;30.2250003815;45.125;21;62.25;
76;9;35.5999984741;75.1999969482;14;79.9396030903;6;31.2250003815;46.125;20;63.25;
77;9;36.5999984741;77.1999969482;15;80.4108072519;6;32.2249984741;47.125;20;63.3574999571;
78;9;36.5999984741;79.1999969482;16;80.9311892986;6;32.4741897583;48.125;21;66.5160839558;
79;9;36.5999984741;81.1999969482;18;81.508138895;6;31.3532505035;51.8421859741;19;68.4086928368;
80;9;36.5999984741;83.1999969482;19;82.1304969788;6;33.4602508545;54.0232772827;20;71.2829655409;
81;9;36.5999984741;84.1999969482;21;82.805013895;6;34.6837081909;56.2331199646;20;73.7058672905;
82;9;36.5999984741;85.1999969482;23;83.5610926151;6;35.3073005676;58.3619842529;20;75.5346909761;
83;9;36.5999984741;85.8000030518;24;84.4056031704;7;35.4751548767;60.0913543701;21;77.0202207565;
84;9;36.5999984741;85.8000030518;24;85.3436169624;8;35.5991783142;60.6323699951;20;78.2756448984;
85;9;36.5999984741;85.8000030518;24;86.3773720264;8;35.6975746155;61.044002533;20;79.2919687033;
86;9;36.5999984741;85.8000030518;26;87.5051503181;8;35.7746658325;61.3000030518;21;79.8230240345;
87;9;36.5999984741;85.8000030518;26;88.7202253342;8;35.7999992371;61.3000030518;22;80.2710704803;
88;9;36.5999984741;90.4000015259;26;90.0101058483;8;35.7999992371;61.3000030518;22;80.7486898899;
89;9;36.5999984741;92.4000015259;27;91.3563296795;8;35.7999992371;61.3000030518;22;82.2554268837;
90;9;36.5999984741;94.4000015259;24;92.7350482941;8;36.7999992371;62.3000030518;23;82.79033041;
91;9;37.5999984741;93.4000015259;24;94.1185007095;8;37.7999992371;63.3000030518;24;83.3519136906;
92;9;36.5999984741;95.4000015259;24;95.4772782326;8;36.7999992371;62.3000030518;25;83.2381311655;
93;9;36.5999984741;98.6999969482;25;96.7830438614;8;35.9349975586;61.0299987793;24;83.2163723111;
94;9;37.5999984741;99.6999969482;20;98.0112011433;8;35.8539962769;60.7870025635;25;83.2764960527;
95;9;36.5999984741;97.6999969482;20;99.1429727077;8;36.7993240356;61.5682983398;25;84.8232839704;
96;9;36.5999984741;99.6999969482;19;100.16651988;8;37.8777694702;62.9955940247;26;86.1531713009;
97;9;37.5999984741;98.6999969482;24;101.077002525;9;37.9538345337;64.3000030518;26;86.8868266344;
98;9;36.5999984741;100.699996948;26;101.875727654;9;37.7999992371;65.3000030518;21;87.5589808822;
99;9;36.5999984741;99.6999969482;26;102.56874299;9;37.7999992371;66.3000030518;20;88.2288887501;
100;9;37.5999984741;98.6999969482;27;103.826469183;9;36.7999992371;66.6879043579;20;88.2049469948;
101;9;36.5999984741;100.809997559;28;105.015913248;9;35.7324981689;66.3791122437;20;88.2376267314;
102;10;36.5999984741;104.920883179;26;111.272497177;8;33.671749115;61.1012039185;21;82.9374893308;
103;10;38.5999984741;107.032203674;27;115.448028088;8;33.6170730591;60.8510818481;21;83.8036358356;
104;10;39.2299995422;113.734161377;27;120.006620407;8;33.5678672791;61.6259727478;21;83.5998901427;
105;10;41.7062797546;118.117889404;38;123.275493026;8;33.5235824585;62.423374176;21;83.4299599528;
106;11;42.0546417236;122.227294922;28;148.829351425;7;21.3999996185;58.2410392761;23;60.8526417613;
