Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;12.4499998093;10.0;4;21.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;13.4499998093;10.0;4;21.0599999428;2;8.55000019073;9.10000038147;4;18.0;
7;2;14.4770002365;10.0;4;21.5335636139;2;8.82499980927;9.10000038147;4;18.0449999571;
8;2;14.6901044846;10.1999998093;4;21.9377998114;2;8.82499980927;9.12699985504;4;18.0915547609;
9;2;14.8720092773;10.3632001877;4;23.1372920275;2;8.82499980927;9.15493297577;4;18.4905910492;
10;2;15.411781311;10.9097137451;4;24.1638869047;2;8.9015007019;9.36035442352;4;18.8399845362;
11;2;17.411781311;11.3658018112;4;25.029558897;2;8.96626472473;9.54120635986;4;19.145963192;
12;2;19.411781311;11.7372808456;4;25.7537147999;2;9.02068901062;9.70060539246;4;20.1549206972;
13;2;20.5775852203;12.0336990356;5;26.3590377569;2;9.22696018219;10.2143030167;5;21.0440818071;
14;2;21.6406726837;12.2662630081;5;26.8683357239;2;11.0206890106;10.6686429977;5;21.8171498775;
15;2;22.7078533173;12.446267128;5;27.1343436241;2;13.0206890106;11.0654888153;5;22.4831271172;
16;2;23.7791976929;12.5;5;27.3022236824;2;15.0206890106;11.4093532562;5;23.0542217493;
17;2;24.8547439575;12.5;5;27.4794437885;2;16.0206890106;11.7063474655;5;23.5440071821;
18;2;25.9344921112;12.5;5;27.6659116745;2;17.0206890106;11.963262558;5;23.9660406113;
19;2;26.4496612549;12.5;6;27.8614320755;2;18.0206890106;12.1868782043;5;24.1702980995;
20;2;26.5376434326;12.5;6;28.0656974316;2;18.9500007629;12.3021793365;6;24.3076715469;
21;2;25.25;13.2664241791;6;28.2782821655;2;18.9500007629;12.3846025467;6;24.4505701065;
22;2;25.25;13.3195705414;6;28.4986391068;2;18.9500007629;12.4703416824;6;24.5988156796;
23;2;26.25;12.5;6;28.726098299;2;18.9500007629;12.8191709518;7;24.7521765232;
24;2;26.9267444611;12.5;6;28.9598701;2;18.9500007629;12.9265232086;6;24.9103667736;
25;2;25.25;13.5;6;29.1990513802;2;18.9500007629;13.0372562408;6;25.0730454922;
26;2;25.25;14.1796207428;7;29.442636013;3;18.9500007629;13.1511316299;5;25.2398183346;
27;2;25.25;14.2770547867;8;29.6895294189;3;18.9500007629;13.2678728104;6;25.4102387428;
28;3;25.25;14.3758115768;7;29.938565731;3;18.9500007629;13.3871669769;6;25.5838117599;
29;3;25.25;14.4754266739;7;30.1885280609;3;18.9500007629;13.5086679459;6;25.7599987984;
30;3;25.25;14.5754108429;7;30.4381728172;3;17.7960014343;12.5086679459;6;25.9382228851;
31;3;25.25;14.6752691269;7;30.6862530708;3;16.836101532;13.0;6;26.1178760529;
32;3;25.25;14.7745018005;7;30.9315438271;3;15.8765230179;14.0;7;26.2983264923;
33;3;25.25;14.8726177216;9;31.1728658676;3;14.9671230316;15.0;7;27.4789280891;
34;3;25.25;14.9691467285;9;31.4091095924;3;16.0077590942;16.0;7;27.7990289927;
35;3;25.25;15.0636444092;10;31.6392536163;3;16.0;18.0;7;28.1359847784;
36;3;26.25;17.0636444092;10;31.8623819351;3;16.2920513153;20.0;7;28.4910051823;
37;3;27.25;19.0636444092;10;32.0776972771;3;16.3320674896;22.0;7;28.8653725386;
38;3;25.25;21.0636444092;11;32.2845292091;3;16.3769760132;24.0;7;29.2604097128;
39;3;25.25;23.0636444092;11;32.4823384285;3;16.4272079468;26.0;8;29.6774299145;
40;3;25.25;25.0636444092;11;32.6707181931;3;16.4831771851;28.0;8;30.1176743507;
41;3;25.25;25.5682868958;12;32.8493909836;3;16.5452766418;29.2636394501;8;30.5822286606;
42;3;25.25;25.639755249;12;33.0182008743;3;16.6138553619;30.4393825531;9;31.0719294548;
43;3;25.25;25.7072792053;13;33.1771059036;3;16.6891860962;31.6097698212;10;31.58725214;
44;3;25.25;25.7708435059;13;33.326166153;3;17.0;30.7744274139;11;32.1281943321;
45;3;25.25;25.8304672241;14;33.4655323029;4;18.0;30.9330444336;10;32.6941556931;
46;4;25.25;25.8862133026;11;40.036687851;3;17.0;24.0;11;26.7099647522;
47;4;27.25;24.8862133026;12;40.2900252342;3;16.0;23.0;11;27.194621563;
48;4;29.25;24.8862133026;12;40.5285482407;3;15.1687898636;23.0;11;27.7039737701;
49;4;30.25;25.5;11;40.7525839806;3;14.0;25.0;12;28.2342166901;
50;4;31.25;26.5;11;40.9355831146;3;14.0;27.0;12;28.7806944847;
51;4;31.2999992371;27.5;11;41.044084549;3;14.0;29.0;13;29.3380203247;
52;4;31.2999992371;27.5;12;41.1466403008;3;15.0;28.0;14;29.9002580643;
53;4;31.2999992371;27.5;12;41.2433600426;3;16.0;28.0;14;30.4611558914;
54;4;31.2999992371;27.5;11;41.3343830109;3;17.0;27.0;14;31.0144176483;
55;4;31.2999992371;27.5;11;41.4198737144;3;18.0;26.0;15;31.5539827347;
56;4;31.2999992371;27.5;11;41.5;3;18.9500007629;25.0;15;32.0742940903;
57;4;31.2999992371;27.5;11;41.5;3;18.9500007629;25.0;15;32.5705242157;
58;4;31.2999992371;27.5;12;41.5;4;18.9500007629;25.0;15;33.0387430191;
59;4;31.2999992371;27.5;12;42.7925004959;4;18.9500007629;25.0;15;33.4760160446;
60;4;31.8310012817;28.0;11;43.8452005386;4;18.9500007629;25.0;15;33.8804292679;
61;4;32.2571868896;28.3899993896;12;44.693154335;4;19.9500007629;23.0;15;34.2510480881;
62;4;32.5942420959;28.6872596741;15;45.3729667664;4;18.9500007629;24.0;15;34.5878238678;
63;4;32.8585472107;28.9097423553;14;45.770509243;4;18.9500007629;25.0;15;34.8914642334;
64;4;32.998626709;29.0;14;45.8944940567;4;18.9500007629;26.0;15;35.1632852554;
65;3;31.052520752;24.0;14;38.0;5;18.9500007629;27.0;14;44.4050569534;
66;3;29.052520752;25.0;14;38.0;5;21.9500007629;27.0;14;44.6463600397;
67;3;28.052520752;26.0;15;38.0;5;24.9500007629;28.0;14;44.8721262217;
68;3;27.052520752;27.0;15;38.0;5;26.2110404968;29.0;15;45.0844044685;
69;3;26.5999984741;28.0;15;38.0;5;24.2308521271;32.0;15;45.1699149609;
70;3;25.5999984741;27.0;16;38.0;5;25.2519207001;32.0;16;45.2365171909;
71;3;25.5999984741;27.0;17;38.0;5;26.2742881775;32.0;16;45.3123315573;
72;3;24.5999984741;26.0;17;38.0;5;26.4479885101;33.0;17;45.3971678019;
73;3;22.5999984741;28.0;18;38.0;6;26.4730548859;34.0;16;45.4908393621;
74;3;21.5999984741;30.0;18;38.0;6;26.4995117188;35.0;17;45.5931535959;
75;3;21.5999984741;29.0;18;38.0;7;26.5273742676;36.0;15;60.7039051056;
76;3;19.5999984741;31.0;18;38.0;7;27.1000003815;39.0;16;61.5728671551;
77;3;18.5999984741;33.0;19;38.0;7;28.1000003815;42.0;16;62.3691589832;
78;3;18.5999984741;32.0;19;38.0;7;29.1000003815;44.5394287109;16;63.091657877;
79;3;16.5999984741;34.0;19;38.0;7;30.1000003815;46.0928039551;17;64.7425580025;
80;4;15.5999984741;36.0;18;38.0;7;32.0999984741;48.248916626;17;65.3264975548;
81;4;15.5999984741;35.0;19;38.0;7;34.0999984741;49.412689209;17;67.4698765278;
82;4;14.0;37.0;19;38.0;7;33.2976608276;49.5295257568;19;69.3316216469;
83;4;15.0;36.0;19;38.0;7;33.8590240479;51.2341156006;20;70.9403796196;
84;4;15.0;35.0;19;38.0;7;35.0568237305;53.5462875366;20;72.3279852867;
85;4;14.0;37.0;20;38.0;7;35.6612625122;54.7414474487;20;73.2647024393;
86;4;15.0;36.0;20;38.0;7;35.8174514771;55.0391845703;22;74.0330940485;
87;4;15.0;35.0;20;38.0;7;33.8894805908;56.2997322083;23;74.5545248985;
88;4;14.0;37.0;20;38.0;8;30.3999786377;56.5656394958;22;74.8340170383;
89;4;15.0;36.0;21;38.0;8;29.125;58.7149887085;22;75.1167013645;
90;4;15.0;35.0;19;38.0;8;28.125;60.0121536255;22;75.401365757;
91;4;14.0;37.0;19;38.0;8;27.4232387543;60.383441925;23;75.6867586374;
92;4;15.0;36.0;19;38.0;8;26.7250003815;59.383441925;22;75.9716134071;
93;4;15.0;35.0;19;38.0;8;26.7250003815;59.383441925;22;76.2546727657;
94;4;14.0;37.0;20;38.0;9;26.7250003815;59.383441925;22;77.5347127914;
95;4;15.0;36.0;20;38.0;9;27.7250003815;60.383441925;21;77.8305686712;
96;5;16.0;36.0;19;39.0;9;28.7250003815;61.7999992371;18;78.1213489771;
97;6;16.0;39.0;17;47.0599999428;8;26.9590435028;50.0;18;70.4060583115;
98;6;18.0;40.0;16;47.1229639053;9;26.9636325836;52.0;17;70.6838130951;
99;6;19.0;41.0;16;47.1889609098;9;26.7250003815;54.0;18;70.953851223;
100;6;18.0;45.0;16;47.2580518723;10;26.9729270935;55.0;17;71.2155401707;
101;6;18.0;48.0;16;47.3302885294;10;26.9776325226;56.0;18;71.4683785439;
102;6;19.0;48.0;16;47.4057120085;10;26.9823741913;57.0;19;71.7119942904;
103;6;18.0;50.0;17;47.484351635;10;26.9871520996;58.0;19;71.9461405277;
104;6;18.0;52.0;17;47.5662232637;10;26.9919624329;59.0;19;73.1706869602;
105;6;19.0;51.0;17;47.6513283253;10;25.996805191;62.0;19;73.4656094313;
106;6;19.0;50.0;18;47.7396525145;10;24.7250003815;63.6148300171;20;73.7565159798;
107;6;20.0;50.0;18;47.8311642408;10;24.0;65.6257171631;21;74.0438035727;
108;6;19.0;49.0;18;47.9258141518;10;25.2864952087;65.0;21;74.327925086;
109;6;18.0;51.0;18;48.0235335827;10;26.2914428711;66.0;19;74.609374404;
110;6;19.0;50.0;18;48.1242339611;10;27.6243953705;66.0;18;74.8886685371;
111;6;19.0;49.0;19;48.2278065681;10;28.301399231;67.0;19;75.1663291454;
112;6;18.0;51.0;19;48.3341217041;10;26.0;67.1966400146;19;75.3667486906;
