Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;4;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;5;20.0;2;7.55000019073;9.9000005722;4;18.0;
6;1;13.0;10.0;5;20.0;2;8.55000019073;9.10000038147;4;18.0249999762;
7;1;14.0;10.0;5;20.3999996185;2;8.82499980927;9.11499977112;4;18.0503686666;
8;2;15.1800003052;10.1999998093;4;21.7264003754;2;8.82499980927;9.13022136688;4;18.0760987997;
9;2;16.3268795013;10.3632001877;4;22.8594274521;2;8.82499980927;9.14565944672;4;18.4529435635;
10;2;17.8187427521;10.9097137451;4;23.8127875328;2;8.9015007019;9.33776569366;4;18.7784832716;
11;2;19.8187427521;11.3658018112;4;24.5981152058;2;8.96626472473;9.50430583954;4;19.0589046478;
12;2;21.8187427521;11.7372808456;4;25.2345055342;2;9.02068901062;9.64836978912;4;20.0388250351;
13;2;23.3439407349;12.0336990356;4;25.7443674803;2;9.22696018219;10.1446456909;5;20.8961139917;
14;2;23.5849647522;12.2662630081;4;26.1502821445;2;11.0206890106;10.5798625946;5;21.6343632936;
15;2;23.7676277161;12.446267128;3;26.3048160076;2;13.0206890106;10.9558172226;5;22.2624788284;
16;2;23.8371677399;12.5;3;26.3530313969;2;15.0206890106;11.2769641876;5;22.792591095;
17;2;25.8105049133;12.5;3;26.4023760557;2;16.0206890106;11.5493688583;5;23.238217473;
18;2;26.8327102661;12.5;3;26.4528282881;2;17.0206890106;11.7797880173;5;23.6128847599;
19;2;27.8554134369;12.5;4;26.5043625832;2;18.0206890106;11.974984169;5;23.766567111;
20;2;28.8786048889;12.5;5;26.5569496155;2;18.9500007629;12.0599403381;5;23.850186348;
21;2;28.9506263733;12.5;6;26.6105561256;2;18.9500007629;12.1101121902;5;23.9362165928;
22;2;28.9747505188;12.5;6;26.6651450396;2;18.9500007629;12.1617298126;7;24.0245814323;
23;3;28.9993152618;12.5;5;26.72067523;2;18.9500007629;12.4172067642;7;24.1151900291;
24;3;28.25;12.5;5;26.7771017551;2;18.9500007629;12.480632782;7;24.2079370022;
25;3;29.0496959686;12.5;5;26.8343759775;2;18.9500007629;12.5455560684;8;24.3027031422;
26;3;29.0754699707;12.5;5;26.8924454451;2;18.9500007629;12.6118917465;8;24.3993544579;
27;3;29.101600647;12.5;5;26.9512542486;2;18.9500007629;12.6795482635;8;24.4977433681;
28;3;29.1280632019;12.5;5;27.0107431412;3;18.9500007629;12.7484207153;7;24.5977094173;
29;3;29.1548347473;12.5;5;27.0708494186;3;18.9500007629;11.0;7;24.6990795135;
30;3;26.25;14.3283395767;5;27.1315076351;3;18.9500007629;12.0;7;24.8016693592;
31;3;27.25;13.3526029587;5;27.1926498413;3;17.5803756714;12.0;7;24.9052844048;
32;3;25.25;14.3770599365;5;27.2542052269;3;16.6036891937;13.0;8;25.0097210407;
33;3;24.25;15.4016819;6;27.3161010742;3;15.6271877289;14.0;8;25.1147687435;
34;3;23.25;16.4264411926;6;27.3782629967;3;14.7008228302;15.0;8;25.2202107906;
35;3;25.25;18.4264411926;6;27.4406147003;3;14.7245473862;16.0;8;25.3258268833;
36;3;26.3482761383;20.4264411926;7;27.5030794144;3;14.7483110428;17.0;9;25.4313943386;
37;3;27.3763847351;21.4264411926;7;27.5655794144;3;14.772064209;18.0;9;25.5366902351;
38;3;28.404510498;22.4264411926;7;27.628036499;3;14.7957553864;19.0;9;25.6414933205;
39;3;29.4326171875;22.5;8;27.690372467;3;14.8193359375;20.0;9;25.74558568;
40;3;29.4606666565;22.5;8;28.7525100708;3;14.8427562714;21.0;8;25.8487546444;
41;3;30.4886283875;23.5;9;28.8443725109;3;14.8659696579;22.0;9;26.9507944584;
42;3;31.5164680481;24.5;10;28.9364752769;3;15.8889293671;23.0;9;27.1590083838;
43;3;31.5441474915;25.5;11;29.028737545;3;16.9115905762;24.0;9;27.376074791;
44;3;31.5716362;26.5;11;29.1210792065;3;17.2096176147;25.0;9;27.6025522947;
45;3;31.598903656;27.5;11;29.2134212255;3;16.3047237396;27.0;10;27.839004755;
46;3;31.62591362;27.9623336792;13;29.3056861162;3;16.3364028931;29.0;10;28.0859872103;
47;3;31.652639389;27.9754829407;13;29.3977975845;3;16.3708992004;31.0;10;28.3440281153;
48;3;31.6790523529;27.9888496399;13;29.4896814823;3;16.408367157;33.0;11;28.6136103868;
49;3;31.705121994;28.0024299622;13;29.5812654495;4;16.4489383698;35.0;8;28.8951461315;
50;3;31.7308254242;28.0162162781;13;29.6724796295;4;17.0;34.1757545471;9;29.1889517307;
51;3;31.7561378479;28.0302028656;14;29.763256669;4;16.5398368835;34.2686462402;9;29.4952199459;
52;3;31.7810344696;28.0443840027;14;29.8535313606;4;17.5903148651;34.2686462402;9;29.813990593;
53;3;31.8054962158;28.0587501526;14;29.9432418346;4;18.6441898346;35.2686462402;10;30.1451227665;
54;3;31.8295021057;28.0732955933;15;30.0323286057;5;19.7014389038;36.2686462402;7;50.4882667065;
55;3;31.8530368805;28.088010788;15;31.2066812515;5;21.0;38.2686462402;9;52.0428426266;
56;3;32.3581466675;28.6087665558;15;32.1617740393;5;23.775718689;40.2686462402;9;53.4256179333;
57;3;32.7641143799;29.0199394226;16;32.9317897558;5;24.8424377441;40.7657928467;8;54.6406641006;
58;4;33.0863494873;29.3387756348;15;33.55233109;5;25.911901474;40.8383483887;7;55.7018876076;
59;4;33.3408813477;28.9097423553;15;33.9081673622;5;26.9838027954;40.9079666138;8;56.6286067963;
60;4;34.2586746216;29.0;16;34.0829133987;6;28.0577754974;39.9746742249;7;57.4417910576;
61;4;34.337310791;29.0;16;34.2567723989;6;29.133398056;39.0385131836;8;58.1009097099;
62;4;34.4155464172;29.0;18;34.4294432402;6;29.8352050781;38.0499992371;10;58.4453148842;
63;4;34.4932479858;29.0;19;34.6006379128;6;29.9126968384;37.0499992371;10;58.7904214859;
64;5;34.5702857971;29.0;18;34.7700843811;6;29.9903450012;37.0499992371;10;59.133852005;
65;5;29.6832580566;31.8123493195;17;34.9375269413;6;30.0676174164;37.0499992371;10;59.4732499123;
66;5;30.5999984741;31.7750110626;18;35.1027290821;8;30.1439819336;37.0499992371;10;60.8063445091;
