Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;12.4499998093;10.0;4;21.0;1;7.55000019073;9.30000019073;5;17.0;
6;2;13.4499998093;10.0;4;21.0900000334;1;8.55000019073;8.5;5;17.0;
7;2;14.4905004501;10.0;4;21.5980186462;1;8.82499980927;8.5;5;17.0;
8;2;14.7191085815;10.1999998093;4;22.0418490171;1;8.82499980927;8.5;5;17.0;
9;2;14.9188308716;10.3632001877;3;23.3017349243;1;8.82499980927;8.5;5;17.3400001526;
10;2;15.4857807159;10.9097137451;3;24.3994617462;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;17.4857807159;11.3658018112;3;25.3481024504;2;8.96626472473;9.21392154694;4;18.869726181;
12;2;19.4857807159;11.7372808456;3;26.1681330204;2;9.24568939209;8.93486309052;4;19.8939913511;
13;2;20.7640724182;12.0336990356;3;26.8832330704;2;9.47614765167;9.39324569702;5;20.8034276962;
14;2;20.8187427521;12.6188688278;3;27.5170819759;2;11.2963962555;9.78903102875;5;21.6023415327;
15;2;22.8187427521;12.446267128;3;27.923101902;2;13.2963962555;10.1240053177;5;22.3003556728;
16;2;24.1341381073;12.5;3;28.2468910217;2;15.2963962555;10.4026165009;5;22.9103056192;
17;2;25.2798442841;12.5;3;28.5960328579;2;16.0206890106;11.2903079987;5;23.4463845491;
18;2;26.436958313;12.5;3;28.9701628685;2;17.0206890106;11.5416955948;4;23.922745347;
19;2;27.03657341;12.5;4;29.3683638573;2;18.0206890106;11.761844635;4;24.1899158955;
20;2;27.215763092;12.5;4;29.7891087532;2;18.9500007629;11.8759660721;4;24.399273634;
21;2;27.4050979614;12.5;4;30.2302284241;2;18.9500007629;11.9597091675;4;24.6236231327;
22;3;27.603603363;12.5;3;30.6889076233;2;18.9500007629;12.049448967;5;24.8630647659;
23;3;27.8100090027;12.5;3;31.1617178917;2;18.9500007629;12.4315319061;5;25.1175034046;
24;3;28.0227737427;12.5;4;31.6446905136;3;19.6514396667;11.0;4;25.3866217136;
25;4;26.0227737427;13.5;3;32.1334280968;3;18.9500007629;11.0;5;25.6698577404;
26;4;25.25;14.5;3;32.6232500076;3;18.9500007629;12.0;4;25.9663875103;
27;4;25.25;15.5;3;33.1093654633;3;18.9500007629;12.9831933975;3;26.2751159668;
28;4;25.25;15.7437458038;3;33.587059021;3;18.9500007629;13.1375579834;3;26.5946760178;
29;4;25.25;15.9348239899;3;34.0518712997;3;18.9500007629;13.2973384857;3;26.9234399796;
30;4;25.25;16.1207485199;3;35.4997692108;3;18.9500007629;13.4617195129;3;27.2595415115;
31;4;26.25;16.6999073029;3;35.9672803879;3;17.9500007629;12.4617195129;3;28.6009097099;
32;4;27.25;16.8869132996;3;36.4127745628;3;16.9500007629;14.4617195129;3;29.0528148413;
33;4;27.25;17.0651111603;3;36.8341495991;3;16.9500007629;16.4617195129;3;29.5157871246;
34;4;26.25;16.0820579529;3;37.2300184965;3;16.2757072449;18.4617195129;3;29.9881829023;
35;4;26.25;16.0994796753;4;38.5996798277;3;16.3047237396;20.4617195129;4;30.4683725834;
36;4;28.7953281403;20.0994796753;4;39.0730553865;3;16.3364028931;22.4617195129;4;30.9547902346;
37;4;29.8159866333;24.0994796753;4;39.5360337496;3;16.3708992004;24.4617195129;4;31.445977807;
38;4;29.8371677399;28.0994796753;3;39.9909441471;3;16.408367157;25.8679122925;4;31.9406157732;
39;4;29.8588638306;32.0994796753;4;40.4404803514;3;16.4489383698;27.150800705;4;32.4375431538;
40;4;29.8810691833;35.6326370239;4;40.887570858;3;17.0;26.4228649139;5;32.9357631207;
41;4;29.9037723541;37.3601226807;4;41.3352491856;3;16.5398368835;26.6828403473;6;33.4344332218;
42;4;29.9269638062;38.4323539734;5;41.7865314484;3;17.0;25.9297294617;7;33.932841301;
43;4;29.9506263733;38.5918312073;6;42.1624381542;3;17.6441898346;23.9297294617;7;34.4303705692;
44;4;29.9747505188;38.7207527161;7;42.5091694593;3;16.7014389038;25.9297294617;7;34.9264557362;
45;4;29.9993152618;38.8376083374;6;42.8819782734;4;16.7619895935;27.9297294617;5;35.4205377102;
46;4;30.0243034363;38.9645233154;7;43.2810487747;4;17.0;27.7756118774;6;35.9120147228;
47;5;30.0496959686;39.1015777588;8;43.7060991526;4;18.0;27.9510650635;6;36.4001989365;
48;6;31.0754699707;40.2486915588;7;45.1563075781;4;17.9619007111;24.9510650635;7;36.8842830658;
49;6;33.101600647;39.405544281;8;45.7002518177;4;17.0;24.9510650635;8;37.3633155823;
50;6;34.1280632019;39.5716018677;9;48.2389291525;4;18.0;25.9510650635;9;37.836192131;
51;6;35.7436752319;40.4272003174;9;50.5121967793;4;21.0;25.9510650635;10;38.3016610146;
52;6;37.2418708801;41.1662788391;9;52.5500875711;4;23.2602043152;25.9510650635;11;38.6953148842;
53;6;38.6381034851;41.6042709351;10;55.389040947;4;22.2876968384;27.9510650635;12;39.0404214859;
54;7;41.950843811;40.8858833313;8;57.134226799;4;22.3653450012;28.9510650635;13;39.383852005;
55;7;44.9986877441;41.4822807312;8;58.4849784374;4;22.4426174164;29.9510650635;13;39.7232499123;
56;7;46.206035614;42.5;11;61.5275056362;4;22.5189819336;30.9510650635;12;40.0563445091;
57;7;48.06690979;44.0800018311;11;64.230812192;4;22.5939292908;31.9510650635;12;40.3810133934;
58;7;49.4587631226;45.5082702637;11;66.6443496943;4;22.6669788361;32.9510650635;13;40.6953339577;
59;7;50.4241142273;46.5516815186;11;68.7513328791;4;22.737701416;33.9510650635;13;40.9976272583;
60;7;48.8524436951;47.7985610962;12;70.4212522507;4;22.8057174683;34.9510650635;14;41.2864894867;
61;8;44.2458381653;50.8656616211;12;72.0156129599;4;22.8707103729;35.6749992371;15;41.5608100891;
62;8;45.2458381653;49.9372406006;12;73.5293245316;4;22.932434082;35.6749992371;15;41.819776535;
63;8;43.1700744629;53.8656616211;12;74.7834928036;4;22.9906997681;35.6749992371;16;42.0628671646;
64;8;42.1835174561;56.8656616211;13;75.9890773296;4;23.0453948975;35.6749992371;17;42.2898340225;
65;9;41.2949829102;59.8656616211;12;87.1446993351;4;21.0453948975;36.6749992371;18;42.5006799698;
66;9;41.4072418213;63.8656616211;12;88.7510991096;4;22.0453948975;35.6749992371;17;42.6956272125;
67;9;41.5197410583;67.8656616211;13;90.2830142975;4;23.0453948975;35.6749992371;18;42.8750829697;
68;10;41.8827781677;71.8656616211;12;92.7404780388;4;23.2281455994;35.6749992371;18;43.039607048;
69;11;44.9940757751;77.8656616211;12;95.1548986435;4;23.2651634216;35.6749992371;18;43.1898756027;
70;11;48.1039428711;83.8656616211;14;96.5292088985;5;23.2989730835;35.6749992371;18;43.3266506195;
71;11;50.1526298523;88.8656616211;15;97.7196516991;5;23.3297462463;35.6749992371;18;43.4507513046;
72;11;49.1804237366;94.8656616211;16;98.8039588928;5;23.3576698303;35.6749992371;19;43.5;
73;12;49.179069519;100.01889801;15;99.8558422327;5;21.3576698303;36.6749992371;20;43.5;
74;12;49.3322601318;103.139266968;18;100.873953342;5;20.9500007629;37.6749992371;19;43.5;
75;12;49.4723052979;106.261665344;20;101.857321382;5;20.9500007629;38.6749992371;17;43.5;
76;12;49.600112915;109.385528564;20;102.805263758;5;20.9500007629;39.6749992371;16;44.5;
77;13;50.7166900635;109.510269165;20;103.717323303;4;21.9500007629;41.6749992371;17;44.5299999714;
78;13;49.8230628967;112.635269165;22;104.497545958;4;22.9500007629;43.6749992371;17;45.7146402597;
79;13;49.8772201538;115.759902954;23;105.209676385;4;21.190952301;46.8926887512;16;46.7284231186;
80;13;49.908908844;117.283554077;24;105.902485967;4;23.2004184723;46.4878120422;14;47.5921992064;
81;13;46.7000007629;125.724655151;23;106.574096441;4;25.2101516724;47.6976547241;14;48.3270812035;
82;13;47.7000007629;123.932258606;23;107.222919226;4;23.6562290192;49.8617515564;11;48.7605675459;
83;13;44.7000007629;128.136535645;24;108.847661853;5;25.6804141998;45.8926887512;9;49.0995993614;
84;13;44.7000007629;133.336791992;24;109.447332382;5;27.6909408569;43.8926887512;9;49.3410044909;
85;13;46.7000007629;132.532348633;23;110.021233082;5;23.7017250061;45.8926887512;12;49.3900717497;
86;13;45.4000015259;134.722686768;26;110.56895256;5;23.71276474;47.8926887512;13;49.4402523041;
87;14;44.4000015259;139.907333374;26;111.03465879;5;23.7240562439;49.8926887512;13;49.4915215969;
88;14;47.4000015259;136.085906982;26;111.444309831;5;23.7355918884;51.6926879883;13;49.5438512564;
89;14;44.4000015259;141.2081604;26;113.661722183;5;23.7473659515;52.6926879883;13;50.597209096;
90;14;44.4000015259;146.155822754;28;115.87205708;5;24.7593727112;54.5999984741;14;50.7415587902;
91;14;49.2952651978;138.672317505;28;118.052398443;5;25.7716007233;55.5999984741;15;50.927010417;
92;15;45.3669815063;144.199371338;29;120.181675911;6;25.791475296;56.5999984741;14;51.123149991;
93;15;45.4429016113;149.719909668;29;123.241616368;6;25.8120670319;57.5999984741;14;51.3302960396;
94;15;49.523021698;147.095748901;31;125.307428837;6;25.3999996185;58.5999984741;15;51.5487277508;
95;15;48.4000015259;149.167999268;34;127.285294056;6;25.3999996185;58.5999984741;14;51.7786749601;
96;16;49.6698532104;150.560150146;36;129.168556094;6;25.3999996185;58.5999984741;14;52.020309329;
97;16;52.1488990784;150.925796509;37;130.954210043;6;25.3999996185;58.5999984741;15;52.2737333775;
98;16;52.3398208618;154.26348877;37;132.642436028;6;25.3999996185;59.5999984741;15;52.5389699936;
99;16;54.5377655029;154.572662354;38;134.236000776;6;25.3999996185;61.5999984741;14;52.7670853138;
100;16;53.7421379089;154.599243164;39;135.739595771;7;25.3999996185;58.5999984741;13;53.0045800209;
