Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;4;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;2;11.3000001907;10.0;3;21.0;1;7.55000019073;10.3000001907;5;17.0;
5;2;12.4499998093;10.0;3;21.0900000334;1;7.55000019073;9.30000019073;5;17.0;
6;2;13.4905004501;10.0;3;21.1871190071;1;8.55000019073;8.5;5;17.0;
7;2;14.5342035294;10.0;3;21.7036092281;2;8.82499980927;8.89999961853;4;18.0;
8;2;14.7666244507;10.1999998093;3;22.1564130783;2;9.05000019073;8.5;4;18.0449999571;
9;2;14.9703855515;10.3632001877;3;23.4291926622;2;9.06012439728;8.5;4;18.4420047998;
10;2;15.5431365967;10.9097137451;3;24.540822506;2;9.14945220947;8.67000007629;4;18.7893346548;
11;2;17.5431365967;11.3658018112;3;25.5043385029;2;9.22760009766;8.81392192841;4;19.0932232141;
12;2;19.5431365967;11.7372808456;3;26.3401436806;2;9.29597568512;8.93486309052;4;20.0990161896;
13;2;20.8414783478;12.0336990356;4;27.0718023777;2;9.52227783203;9.39324569702;5;20.9849241972;
14;2;21.9614181519;12.2662630081;4;27.7228300571;2;11.3372325897;9.78903102875;5;21.7546634674;
15;2;23.092376709;12.446267128;4;28.1464314461;2;13.3372325897;10.1240053177;5;22.4172513485;
16;2;24.2346363068;12.5;4;28.4879314899;2;15.0206890106;11.0474243164;5;22.984913826;
17;2;25.3883113861;12.5;4;28.8545851707;2;16.4083766937;10.6309299469;5;23.4712444544;
18;2;26.5533065796;12.5;4;29.2456488609;2;17.0206890106;11.5516395569;5;23.8898234367;
19;2;27.1605415344;12.5;5;29.659784317;2;18.4622192383;10.9637317657;5;24.090651989;
20;2;27.3469028473;12.5;5;30.0950183868;2;18.9500007629;11.8362607956;6;24.2246491909;
21;2;25.3469028473;13.5;5;30.5487289429;2;18.9500007629;11.8898601532;6;24.3642537594;
22;2;25.25;13.8871822357;5;31.0176672935;2;18.9500007629;11.9457015991;6;24.5093183517;
23;3;25.25;14.8871822357;4;31.4980173111;2;18.9500007629;12.2546596527;7;24.6596436501;
24;3;25.25;15.0992069244;4;31.9854974747;2;18.9500007629;12.3298215866;7;24.8149762154;
25;3;23.25;16.2941989899;4;32.4754953384;2;18.9500007629;12.4074878693;7;24.9750082493;
26;3;24.25;15.4901981354;5;32.9632344246;2;18.9500007629;12.4875040054;8;25.1393771172;
27;3;22.25;16.6852931976;5;33.4439563751;2;18.9500007629;12.569688797;8;25.3076672554;
28;3;22.25;15.6852941513;5;33.9131059647;2;18.9500007629;12.6538333893;8;25.4794123173;
29;3;20.25;17.6852931976;5;34.3665065765;2;19.7328681946;11.0;8;25.654099226;
30;3;19.25;19.6852931976;5;34.8005027771;2;18.9500007629;12.0;8;25.8311731815;
31;3;20.25;18.4202003479;5;35.2120742798;2;17.8120155334;12.0;8;26.0100440979;
32;3;21.25;17.5848293304;5;36.5988998413;2;16.8522605896;13.0;8;26.1900935173;
33;3;23.25;16.7395591736;5;37.0193791389;2;15.8927717209;14.0;8;26.3706827164;
34;3;25.25;16.8837509155;5;38.9943580627;2;14.9834041595;15.0;8;26.5511622429;
35;3;26.25;17.773557663;5;40.6697987318;2;15.0240116119;16.0;8;26.7308802605;
36;3;27.25;18.5157737732;6;42.0742301941;2;15.0644483566;17.0;9;26.9091930389;
37;3;28.25;21.5157737732;6;43.2448278666;2;15.1045684814;18.0;10;27.0854725838;
38;3;28.8478622437;24.5157737732;6;44.2199496031;2;15.1442317963;19.0;10;27.2591176033;
39;3;29.0340518951;27.5157737732;9;44.7703375816;2;15.1833019257;20.0;10;27.4295592308;
40;3;29.0499992371;30.5157737732;9;45.2399331331;2;15.2216510773;21.0;11;27.5962705612;
41;3;29.0499992371;33.5157737732;9;45.6663916111;2;14.0;23.0;12;27.7587709427;
42;3;29.0499992371;35.3985862732;11;46.0527552366;2;14.0;25.0;12;27.9166321754;
43;3;29.0499992371;35.6252403259;12;46.402583003;3;14.0;27.0;13;52.0694804192;
44;3;29.0499992371;35.7285690308;12;46.7196831703;3;15.0;29.0;13;53.4170012474;
45;3;29.0499992371;35.8175468445;13;47.0078971386;3;16.0;31.0;13;54.5165348053;
46;4;29.0499992371;35.8937454224;13;47.1242339611;4;17.0;32.7230415344;13;55.3961873055;
47;4;29.0499992371;35.9000015259;14;47.2278065681;4;18.0;33.8455734253;14;56.0910348892;
48;4;29.0499992371;35.9000015259;14;47.3341217041;5;19.0;34.9627723694;13;56.6366372108;
49;4;29.0499992371;35.9000015259;14;47.4430289268;5;20.0;36.0745582581;13;56.8676581383;
50;4;29.0499992371;35.9000015259;15;47.5543570518;5;22.0;34.1808929443;14;56.9797616005;
51;4;29.0499992371;35.9000015259;15;47.667914629;5;22.0;35.2817840576;15;57.0858707428;
52;4;29.0499992371;35.9000015259;15;48.7834908962;5;25.0;33.0;15;57.1860742569;
53;4;31.0499992371;34.9000015259;16;48.9708570242;5;27.6168670654;33.0;15;57.2804937363;
54;4;33.0499992371;34.9000015259;16;49.163918376;5;29.038110733;33.0;15;58.3692798615;
55;4;34.0499992371;34.9000015259;16;49.3625533581;5;31.0580883026;34.0;16;59.5826057196;
56;5;35.0499992371;34.9000015259;15;49.5666171312;5;32.3499984741;37.0;16;60.0654309988;
57;5;36.0499992371;34.9000015259;16;49.7759408951;6;34.7326278687;37.0;16;60.5980830193;
58;5;37.0499992371;35.4749908447;16;49.990331769;6;35.0374984741;38.0;16;61.2492337227;
59;5;38.0499992371;35.5394134521;17;51.8792697191;6;36.162273407;39.0;16;62.0434728861;
60;6;38.9879989624;36.2079200745;16;53.4086151123;6;36.4005432129;39.0;17;63.008200407;
61;6;39.5603294373;36.7308082581;16;54.6454313993;7;36.689956665;38.0;16;64.1723270416;
62;6;39.9971847534;37.1393127441;17;55.589856863;7;36.3539161682;37.0;16;65.563813448;
63;6;40.2986831665;37.4307632446;17;57.1265921593;7;37.4566421509;36.0;16;68.2057216167;
64;6;41.4130096436;38.544593811;17;57.6706166267;7;38.94921875;37.0;16;70.2406800985;
65;6;40.4130096436;40.6649703979;17;58.0319998264;7;40.5207061768;38.0;17;72.5496484041;
66;6;39.9183425903;42.7918663025;18;58.40373981;7;37.8648948669;41.0;17;75.1060142517;
67;7;38.9480400085;44.9251861572;17;59.7854149342;7;37.6318054199;44.0;18;78.8556783199;
68;7;38.979133606;48.9251861572;17;60.2064973116;7;37.9712028503;48.0;18;81.8484182358;
69;7;39.0116348267;51.9251861572;19;60.6369401217;7;38.8199119568;52.0;17;84.8719135523;
70;7;38.0455780029;54.9251861572;19;61.0759837627;7;39.99949646;56.0;18;90.176715374;
71;7;37.0809631348;57.9251861572;19;61.5227540731;9;40.8347740173;59.5575752258;17;110.013975501;
72;7;37.104801178;60.1251831055;19;61.9762655497;9;43.4387779236;63.8536338806;17;115.388251781;
73;7;37.1430969238;62.0446548462;20;63.4354286194;9;45.4745635986;66.3310089111;17;119.913193703;
74;7;38.1828460693;64.2135162354;20;63.9290591478;9;47.3024711609;68.8427963257;18;123.678456783;
75;7;39.2240257263;66.3851394653;21;64.4264850616;10;49.0046730042;71.3902130127;18;126.922985315;
76;8;39.2666168213;68.5587234497;20;64.9263746738;10;50.6153144836;73.9051361084;17;129.838768005;
77;8;39.3105926514;70.7334365845;20;65.4273519516;10;52.1496505737;75.456703186;18;133.490189314;
78;8;39.3559074402;72.5711746216;20;65.9280209541;11;50.5427093506;80.0465698242;16;135.823424339;
79;8;39.4025154114;73.7632751465;19;66.4269863367;11;51.7875061035;82.6712646484;16;137.899799824;
80;9;40.4503555298;76.5711746216;18;66.9228794575;11;51.6566085815;86.3259735107;16;139.93537271;
81;9;41.4993667603;78.5711746216;18;67.4143788815;11;51.9937667847;90.0044937134;17;142.829044342;
82;9;42.5494613647;80.5711746216;18;67.9002312422;11;53.3306732178;94.6994857788;18;144.67408514;
83;10;43.6005630493;82.5711746216;17;68.3792690039;12;54.2663230896;96.4026641846;17;146.512166858;
84;10;44.6525726318;84.5711746216;9;68.8020181656;12;55.5743865967;98.1051940918;16;149.329319358;
85;11;45.7053871155;86.5711746216;8;69.2067857981;12;57.8755836487;101.798088074;17;151.261909962;
86;11;46.758895874;89.3711700439;9;69.604852438;12;61.1680641174;103.798088074;18;153.167870283;
87;11;43.4000015259;94.3711700439;10;69.9954155684;12;61.4500389099;108.798088074;18;155.037940621;
88;12;42.4000015259;99.1648101807;10;70.3777912855;12;63.4447746277;110.798088074;19;156.864628315;
89;12;41.4000015259;102.785354614;9;70.7514116764;13;62.7007102966;115.446136475;18;158.642498851;
90;13;40.4000015259;105.8801651;10;71.1158202887;13;62.9414672852;118.531318665;19;160.367132425;
91;13;39.4000015259;108.975189209;10;72.470666647;13;64.1655960083;121.42868042;17;161.890053511;
92;13;40.4000015259;110.718269348;10;72.8456963301;13;65.3281021118;123.559593201;19;163.382076263;
93;13;42.1424789429;113.876434326;9;73.2113320827;14;66.4795379639;124.894233704;18;164.843189478;
94;14;42.1969795227;117.026046753;8;74.5674753189;15;67.6190795898;126.032440186;15;190.27479887;
95;14;44.2510070801;117.383514404;9;74.9440954924;15;70.0158843994;125.83215332;16;193.359198332;
96;14;46.3044433594;118.544166565;11;77.3638110161;15;72.0062255859;126.239753723;16;196.105173588;
97;14;48.4333305359;121.329818726;12;78.8696664572;15;73.1748809814;126.661224365;16;198.532111645;
98;14;50.565120697;124.116081238;12;80.3964196444;15;74.3232879639;127.095588684;19;204.099440813;
99;14;51.6991119385;126.89630127;10;81.9364959002;16;74.4899597168;129.955230713;20;209.328628063;
100;14;52.8345489502;129.664489746;14;83.48315382;16;76.3756027222;131.879119873;22;214.219021559;
101;14;53.9706382751;132.415588379;15;85.0306614637;16;79.1688079834;130.865341187;23;218.505218744;
102;14;55.1065597534;136.076797485;17;86.5743607283;16;75.6392288208;135.910232544;23;223.52312851;
103;14;55.3414916992;138.835678101;19;88.1106315851;16;76.0447998047;142.008300781;23;228.349941015;
