Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;4;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;4;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;2;11.3000001907;10.0;3;21.0;1;7.55000019073;10.3000001907;4;17.0;
5;2;12.4499998093;10.0;3;21.0599999428;1;7.55000019073;9.30000019073;4;17.0;
6;2;13.4770002365;10.0;3;21.1229639053;1;8.55000019073;8.5;4;17.0;
7;2;14.5053339005;10.0;3;21.6001901627;1;8.82499980927;8.5;4;17.0;
8;2;14.7200860977;10.1999998093;3;22.0082015991;1;8.82499980927;8.5;4;17.0;
9;2;14.9036903381;10.3632001877;3;23.2129787207;1;8.82499980927;8.5;4;17.3400001526;
10;2;15.4458408356;10.9097137451;2;24.245090127;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;17.4458408356;11.3658018112;2;25.1164904833;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;19.4458408356;11.7372808456;2;25.8465604782;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;20.6193656921;12.0336990356;2;26.4579504728;2;9.22696018219;9.79324531555;4;20.5780620575;
14;2;21.6851844788;12.2662630081;2;26.9734284878;2;11.2456893921;9.78903102875;4;21.3230106831;
15;2;22.7551460266;12.446267128;3;27.245682478;2;13.2456893921;10.5540056229;4;21.960051775;
16;3;23.8292999268;12.5;2;27.4198198318;2;15.2456893921;10.4026165009;4;22.5015021563;
17;3;24.907661438;12.5;3;27.6032464504;2;16.0206890106;11.1267871857;4;22.9610648155;
18;3;25.9902038574;12.5;3;27.7958021164;2;17.0206890106;11.3475675583;4;23.3524484634;
19;3;26.5081100464;12.5;3;27.9972171783;2;18.0206890106;11.5337257385;4;23.5258028507;
20;3;26.5987472534;12.5;3;28.207105875;2;18.9500007629;11.6103210449;5;23.6322153807;
21;3;26.6931972504;12.5;4;28.4249610901;2;18.9500007629;11.6528863907;5;23.7443124056;
22;4;26.7912330627;12.5;3;28.6501536369;2;18.9500007629;11.697725296;5;23.8621526957;
23;4;26.8925685883;12.5;3;28.8819327354;2;18.9500007629;11.9310760498;5;23.9857594967;
24;4;26.9968700409;12.5;3;29.1194319725;2;18.9500007629;11.9928798676;5;24.1151165962;
25;4;25.25;13.5;3;29.3616781235;2;18.9500007629;12.0575580597;5;24.2501642704;
26;4;25.25;14.2446708679;3;29.60760355;2;19.456287384;11.0;5;24.3907959461;
27;4;25.25;14.34304142;3;30.8560638428;2;18.9500007629;12.0;5;24.5368545055;
28;4;26.25;14.4424257278;3;31.1358568668;2;18.9500007629;12.2684268951;7;24.6881308556;
29;4;27.25;14.5423431396;3;31.4163358212;3;18.9500007629;12.3440656662;6;24.8443615437;
30;4;27.7272663116;14.6422977448;3;31.6962454319;3;18.9500007629;12.4221811295;6;25.005228281;
31;4;27.7412948608;14.7417917252;3;31.9743425846;3;17.6261768341;12.0;6;25.1703586578;
32;4;27.7555828094;14.8403301239;3;32.2494214773;4;16.6633319855;13.0;6;33.8393273354;
33;4;27.7701263428;14.9374351501;3;32.5203362703;4;16.7013492584;14.0;7;34.3516592979;
34;4;27.7849197388;15.0326509476;3;32.7860221863;4;16.7901229858;15.0;7;34.8503763676;
35;4;27.7999572754;15.1255578995;3;33.0455138683;4;17.829536438;16.0;7;35.3335673809;
36;4;28.8152351379;18.1255588531;3;33.2979586124;5;18.8694648743;17.0;6;35.7996921539;
37;4;29.8307437897;21.1255569458;4;33.5426282883;5;19.9097709656;18.0;6;36.2475762367;
38;4;30.8464794159;23.5;4;33.778922677;5;20.9503154755;19.0;6;36.6763916016;
39;4;31.2005138397;25.5;4;34.0063734055;5;21.9909534454;20.0;6;37.0856261253;
40;4;31.3028678894;27.5;4;34.2246410847;5;23.031539917;21.0;6;37.4750466347;
41;4;31.4010887146;27.5;4;34.4335093498;5;24.0719299316;22.0;6;37.8446559906;
42;4;31.4950790405;27.5;4;34.6328786612;5;25.1119766235;23.0;7;38.1946544647;
43;4;31.5847949982;27.5;4;34.8227530718;5;26.1515388489;24.0;7;38.5254001617;
44;4;31.6702384949;27.5;4;35.0032304525;5;27.1904830933;25.0;7;38.8373737335;
45;4;31.7514533997;27.5;6;35.1744896173;5;27.4675788879;26.0;7;39.126791954;
46;4;31.8285198212;27.5;6;35.3367779255;5;26.3500003815;28.0;8;39.2884612083;
47;4;31.901550293;27.5;6;35.4903982878;5;28.3500003815;28.0;8;39.4454174042;
48;4;31.9706802368;27.5;7;35.6356945038;5;29.6877193451;29.0;8;39.5972981453;
49;5;32.0360603333;27.5;7;35.7730439901;5;30.7218933105;30.0;9;39.7437982559;
50;5;31.2983188629;27.5;8;35.8162822723;5;31.7548561096;31.0;9;39.8846707344;
51;5;32.1173286438;27.5;8;35.8559447527;5;32.7365531921;31.0;9;40.0197277069;
52;5;32.1351737976;27.5;9;35.8957372904;5;32.7669410706;30.0;9;40.1488361359;
53;5;32.1530799866;27.5;9;35.9356285334;5;32.7959899902;29.0;10;40.2719168663;
54;5;32.1710319519;27.5;9;35.9755871296;5;32.8236808777;28.0;10;40.388941288;
55;5;32.1890144348;27.5;9;36.015581131;5;31.3000011444;28.0;10;40.4999260902;
56;5;32.2070121765;27.5;9;37.2557349205;5;32.3000030518;26.0;10;40.604929924;
57;5;32.765083313;28.0;10;38.2635116577;5;32.8986091614;26.0;9;40.7040486336;
58;6;34.2185821533;29.3899993896;9;41.0737066269;5;32.9209136963;26.0;9;40.7974095345;
59;6;36.5831680298;31.6872596741;9;41.8526335955;5;32.9419174194;26.0;9;40.8851675987;
60;6;37.8751869202;33.9097442627;9;43.8836892843;5;32.9616622925;26.0;10;40.967499733;
61;6;38.7175636292;36.6303405762;10;45.5593582392;5;32.9801902771;26.0;11;41.0;
62;7;40.3952865601;40.1774139404;9;47.9352471828;5;32.9875030518;26.0;14;41.0;
63;7;41.9331855774;42.5788803101;10;49.1037880182;5;29.3000011444;28.0;14;41.0;
64;8;42.8226737976;44.5190086365;9;49.9592136145;5;28.3000011444;30.0;14;41.0;
65;8;41.0094070435;46.0;9;50.5397572517;5;27.3000011444;32.0;14;41.0;
66;8;38.7552108765;48.7291030884;8;51.1145290136;5;26.3500003815;34.0;14;41.0;
67;8;38.7695007324;50.7695083618;8;51.6844983101;5;26.3500003815;36.0;14;41.9449996948;
68;8;38.155418396;52.8115310669;9;53.250664115;5;26.5052490234;38.0;14;42.7358198166;
