Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;6;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;6;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;5;20.0;2;7.55000019073;9.69999980927;4;18.0;
6;1;13.0;10.0;5;20.0;2;8.7750005722;8.5;4;18.0900000334;
7;1;14.0;10.0;5;20.3999996185;2;9.0702495575;8.5;4;18.1871190071;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.09210205078;8.5;4;18.2917383909;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.11564064026;8.5;4;18.7571438551;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;9.2203578949;8.67000007629;4;19.1807904243;
11;2;17.268743515;11.3658018112;4;24.6045616865;2;9.31567764282;8.81392192841;4;19.5693804026;
12;2;19.268743515;11.7372808456;4;25.3428291082;2;9.40311145782;8.93486309052;4;20.7122055292;
13;2;20.3926868439;12.0336990356;4;25.9702501297;2;9.66024589539;9.39324569702;5;21.7555496693;
14;2;20.6866130829;12.2662630081;4;26.5108692646;2;11.5106239319;9.78903102875;5;22.7047069073;
15;2;20.9298915863;12.446267128;4;26.8187118769;2;13.5106239319;10.1240053177;5;23.5700800419;
16;2;21.0684204102;12.5;4;27.0402543545;2;15.0206890106;11.4026165009;5;24.3649902344;
17;2;23.1197547913;12.5;4;27.2842636108;2;16.0206890106;11.8721818924;5;25.1037259102;
18;2;24.2295589447;12.5;4;27.5518820286;2;17.0206890106;12.2046327591;5;25.8000462055;
19;2;25.34998703;12.5;5;27.8440244198;2;18.8920211792;10.9637317657;5;26.3035011292;
20;2;26.4814529419;12.5;5;28.1613030434;2;18.9500007629;12.0;5;26.7638249397;
21;2;25.25;13.2903261185;4;28.5039470196;2;18.9500007629;12.9055299759;5;27.251458168;
22;3;25.25;13.3759870529;3;28.871723175;2;18.9500007629;13.1005830765;6;27.7633986473;
23;3;25.25;13.4679307938;4;29.263862133;2;18.9500007629;13.8816995621;7;28.2957406044;
24;4;26.25;12.5;3;29.6789975166;2;18.9500007629;14.1478700638;7;28.8437380791;
25;4;27.25;12.5;3;30.1151270866;2;18.9500007629;14.421869278;8;29.4019312859;
26;4;27.5518074036;12.5;3;30.5695996284;2;18.9500007629;14.7009658813;8;29.9643349648;
27;4;27.7563209534;12.5;3;31.0391392708;3;18.9500007629;14.982167244;7;35.5040140152;
28;4;27.9676132202;12.5;3;31.5199065208;3;19.9500007629;15.262339592;7;36.4304933548;
29;4;28.1839580536;12.5;3;33.007601738;4;20.9500007629;15.5383396149;6;37.3507275581;
30;4;27.1839580536;13.8999996185;3;33.5276010036;4;21.9500007629;15.8071594238;6;38.2565112114;
31;4;27.25;14.9119997025;4;34.0457160473;4;20.9500007629;17.8071594238;7;39.1401977539;
32;4;27.25;15.9242362976;4;34.557186842;4;22.9500007629;17.8071594238;7;39.9949440956;
33;4;27.25;16.3228740692;4;35.0574638844;4;22.9500007629;16.8071594238;7;40.8148899078;
34;4;27.25;16.5229854584;5;35.5423802137;4;23.9500007629;16.8071594238;7;41.5952682495;
35;4;27.25;16.7169513702;5;36.0082985163;4;25.9500007629;17.8071594238;7;42.3324537277;
36;4;27.25;16.9033184052;5;36.4522161484;4;27.9500007629;18.8071594238;6;43.0239419937;
37;4;28.7999572754;19.9033184052;5;36.871830225;4;28.50989151;19.8071594238;7;43.6682872772;
38;4;29.8152351379;21.9754829407;5;37.2655594349;4;28.8198566437;20.8071594238;7;44.2649993896;
39;4;30.8307437897;23.9754829407;6;37.6325182915;4;29.1154251099;21.8071594238;8;44.8144254684;
40;4;31.8464794159;25.9754829407;6;37.9724656343;4;29.395280838;22.8071594238;9;45.3176116943;
41;4;32.8624305725;27.5;6;38.2857217789;4;30.6584663391;20.8071594238;9;45.7761716843;
42;5;33.2285766602;27.5;6;53.5730760098;4;29.9043865204;21.8071594238;10;46.1921567917;
43;5;34.3578834534;28.5;7;54.5856842995;4;30.1327838898;24.8071594238;11;46.4374485016;
44;5;35.4760551453;29.5;5;55.4943469763;4;31.3437042236;24.8071594238;12;46.6527261734;
45;5;35.5837402344;30.5;5;56.2998353243;4;30.5374526978;25.8071594238;13;46.8495111465;
46;5;35.6816482544;31.5;5;57.0063756704;5;30.7145614624;26.8071594238;12;47.0285806656;
47;5;35.7705497742;32.5;6;57.572301507;5;32.0257225037;27.8071594238;12;47.1908569336;
48;5;35.0999984741;33.5;6;57.978628397;5;33.1717720032;26.8071594238;13;47.3373613358;
49;5;35.0999984741;34.5;7;58.3253973722;5;34.3036270142;26.0;13;47.4691734314;
50;5;35.0999984741;35.5;8;58.6202325821;5;32.4222564697;27.0;13;47.5;
51;5;35.0999984741;36.5;8;58.7767804861;5;31.4500007629;28.0;13;47.5;
52;6;35.0999984741;37.5;7;70.3162822723;4;18.1000003815;24.0;13;36.0;
53;6;34.0999984741;40.5;8;70.3559447527;4;19.1000003815;22.0;13;36.0;
54;6;34.0999984741;43.5;8;72.5467963219;4;20.1000003815;21.0;13;36.0;
55;6;34.5500030518;46.827999115;8;74.3658488989;4;21.1000003815;21.0;13;36.0;
56;6;34.9010009766;49.4082183838;9;75.8611395359;4;22.1000003815;21.0;13;36.0;
57;6;35.3185348511;51.8621902466;10;76.9936287403;4;22.1000003815;21.0;13;36.0;
58;6;36.5187683105;53.7793960571;10;77.7183568478;4;22.1000003815;21.0;13;36.0;
59;6;37.5999984741;54.0873413086;11;77.9887878895;4;22.1000003815;21.0;13;36.0;
60;6;38.5999984741;54.1955184937;11;78.231713295;4;20.1000003815;22.0;12;36.0;
61;6;39.5999984741;54.2926864624;12;78.3392589092;4;19.1000003815;23.0;12;36.0;
62;6;40.5999984741;54.3357048035;15;78.4015004635;4;18.1000003815;24.0;13;36.0;
63;7;41.5999984741;54.3606033325;14;78.4639034271;3;17.1499996185;25.0;13;36.0;
64;7;42.5999984741;54.3855628967;16;78.5263903141;3;17.1499996185;26.0;12;36.0;
65;7;43.3999977112;55.4105567932;15;78.5888834;3;17.1499996185;27.0;11;36.0;
66;7;43.3999977112;56.4355545044;16;78.6513044834;3;17.1499996185;28.0;11;36.4200000763;
67;7;43.3999977112;57.4605255127;17;78.7135756016;3;17.2444992065;29.0;11;37.4520359039;
68;7;43.3999977112;58.4854316711;17;78.7756195068;4;17.3282089233;30.0;11;38.308883667;
69;7;43.3999977112;59.5102500916;17;78.8373599052;4;16.3282089233;29.0;9;39.013007164;
70;7;43.3999977112;59.5349464417;18;78.8987216949;4;16.3282089233;29.0;9;39.5871763229;
71;7;43.3999977112;59.5594902039;18;78.9596319199;4;17.0;26.0;9;39.860461235;
72;7;43.3999977112;59.5838546753;18;79.0200192928;4;18.0;25.0;9;40.0;
73;8;43.3999977112;59.6080093384;14;89.0798151493;4;19.0;24.0;10;40.0;
74;8;43.3999977112;60.4000015259;15;89.6389532089;4;19.3999996185;23.0;11;40.0;
75;9;43.8125267029;62.4000015259;14;90.1698703766;3;18.3999996185;24.0;11;40.0;
76;9;43.8388137817;64.4000015259;14;90.6694245338;3;18.3999996185;25.0;11;40.0;
77;9;43.8647499084;66.4000015259;15;91.1354973316;3;18.3999996185;26.0;11;40.0;
78;9;43.5506401062;68.4000015259;18;91.5669639111;3;18.0;27.0;11;40.0;
79;9;42.6603012085;69.4000015259;18;91.9636056423;3;17.6000003815;28.0;11;40.0;
80;9;41.7619132996;70.4000015259;19;92.3259837627;3;17.6000003815;29.0;12;40.0;
81;9;40.855594635;71.4000015259;19;92.6552939415;3;17.6000003815;30.0;12;40.0;
82;9;39.941608429;72.4000015259;19;92.9532117844;3;17.6000003815;31.0;12;41.0;
83;9;37.4086265564;78.4000015259;20;93.2217490673;3;18.6000003815;33.0;13;41.0599999428;
84;9;37.4576148987;79.3977890015;20;93.4631175995;3;19.6000003815;35.0;13;41.1229639053;
85;9;36.9007492065;79.4251098633;21;94.6796233654;3;19.6000003815;37.0;11;41.1889609098;
86;10;36.9385414124;83.4517974854;22;94.7979004383;3;19.6000003815;39.0;11;41.2580518723;
87;10;38.9500007629;84.4778442383;23;96.0744659901;3;19.6000003815;41.0;12;41.3302885294;
88;10;39.2739982605;85.5032424927;24;97.166864872;3;19.6000003815;42.0;12;41.4057120085;
89;10;39.5676727295;86.5279693604;24;98.0921678543;3;19.6000003815;43.0;13;41.484351635;
90;10;39.8318443298;87.5520401001;24;98.8707919121;3;19.6000003815;44.0;12;41.5662232637;
91;12;39.0678367615;90.5754394531;20;114.523849249;3;19.6000003815;45.0;12;41.6513283253;
92;13;42.2773475647;88.59815979;19;117.635080099;3;19.6000003815;46.0;13;41.7396525145;
93;13;43.462310791;90.7081451416;19;119.534513712;3;19.6000003815;47.0;15;41.8311642408;
94;13;43.6247901917;95.8190155029;19;121.266651988;3;19.6000003815;48.0;15;41.9258141518;
95;13;45.75;94.9303283691;19;122.711489916;3;18.6000003815;47.0;16;42.0235335827;
96;13;44.75;97.0416488647;21;124.999244571;3;16.0;47.0;18;42.1242339611;
97;14;44.75;103.152519226;20;126.192706704;3;16.0;48.0;18;42.2278065681;
98;14;47.75;102.262496948;23;128.246210814;3;17.0;46.0;18;42.3341217041;
99;15;47.75;106.024925232;22;129.296286345;3;16.0;47.0;18;42.4430289268;
100;15;47.75;112.15020752;22;130.254533768;3;16.0;48.0;17;42.5543570518;
