Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;4;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;4;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;4;17.0;
5;1;12.0;10.0;5;20.0;1;7.55000019073;9.30000019073;4;17.0;
6;1;13.0;10.0;5;20.0;1;8.55000019073;8.5;4;17.0;
7;1;14.0;10.0;5;20.3999996185;1;8.82499980927;8.5;4;17.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;4;17.0;
9;2;15.3268795013;10.3632001877;4;22.8194274902;1;8.82499980927;8.5;4;17.3400001526;
10;2;16.8187427521;10.9097137451;4;23.7816035748;1;8.9015007019;8.67000007629;4;17.6278438568;
11;2;18.8187427521;11.3658018112;4;24.5765366554;1;8.96626472473;8.81392192841;4;17.869726181;
12;2;20.8187427521;11.7372808456;4;25.2233480215;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;22.8187427521;12.0336990356;5;25.7444707155;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;24.3641166687;12.2662630081;5;26.162507534;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;25.3902301788;12.446267128;5;26.3300433159;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;26.417263031;12.5;5;26.3921557665;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;27.4452133179;12.5;5;26.4563041925;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;28.4740791321;12.5;5;26.5224741697;1;15.0206890106;10.8157100677;5;21.9274635315;
19;2;28.9351139069;12.5;6;26.5906432867;1;16.0206890106;10.9637317657;5;22.0;
20;2;28.9657897949;12.5;6;26.6607804298;1;16.9500007629;11.0;6;22.0;
21;2;28.25;12.9151954651;5;26.7328453064;1;16.9500007629;11.0;6;22.0;
22;2;28.25;13.1931381226;5;26.8067884445;1;16.9500007629;11.0;6;22.0;
23;2;28.25;13.2227153778;5;26.8825509548;2;17.9500007629;11.3999996185;4;23.0;
24;2;28.25;13.2530202866;5;26.9600640535;2;18.9500007629;11.5;4;23.0425000191;
25;2;26.25;14.2840251923;5;27.0392494202;2;18.9500007629;11.5212497711;4;23.0863631964;
26;2;27.25;12.5;5;27.120018959;2;18.9500007629;11.5431814194;4;23.1315953732;
