Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;13.0;10.0;5;20.0;1;8.55000019073;8.5;5;17.0;
7;1;14.0;10.0;5;20.3999996185;1;8.82499980927;8.5;5;17.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;8.82499980927;8.5;5;17.0;
9;2;14.7768793106;10.3632001877;4;22.8494274616;1;8.82499980927;8.5;5;17.3400001526;
10;2;15.282242775;10.9097137451;3;23.7921946049;1;8.9015007019;8.67000007629;5;17.6278438568;
11;2;17.2822418213;11.3658018112;3;24.5663278103;1;8.96626472473;8.81392192841;5;17.869726181;
12;2;19.2822418213;11.7372808456;2;25.1909153461;1;9.02068901062;8.93486309052;4;18.786491394;
13;2;20.3243255615;12.0336990356;3;25.6883610487;1;9.22696018219;9.39324569702;5;19.5780620575;
14;2;21.3388690948;12.2662630081;2;26.0812431574;1;11.0206890106;9.78903102875;5;20.2480106354;
15;2;22.3536624908;12.446267128;2;26.2221269608;1;12.0206890106;10.1240053177;5;20.8052330017;
16;2;23.3687000275;12.5;2;26.2560760975;1;13.0206890106;10.4026165009;5;21.2618598938;
17;2;24.3839759827;12.5;2;26.2905418873;1;14.0206890106;10.6309299469;5;21.6314201355;
18;2;25.3994865417;12.5;2;26.3255085945;1;15.0206890106;10.8157100677;4;21.9274635315;
19;2;25.8464794159;12.5;3;26.3609591722;1;16.0206890106;10.9637317657;4;22.0;
20;2;25.8624305725;12.5;2;26.3968753815;1;16.9500007629;11.0;5;22.0;
21;3;25.8785934448;12.5;1;26.4332377911;1;16.9500007629;11.0;5;22.0;
22;3;25.25;12.5;1;26.4700255394;1;16.9500007629;11.0;6;22.0;
23;3;25.9115104675;12.5;1;26.5072168112;1;16.9500007629;11.0;6;22.0;
24;3;25.9282474518;12.5;2;26.5447884798;1;16.9500007629;11.0;6;22.0;
25;4;25.9451541901;12.5;1;26.5827163458;1;16.9500007629;11.0;6;22.0;
26;4;25.962223053;12.5;1;26.6209751368;2;16.9500007629;11.0;6;22.0;
27;4;25.9794387817;12.5;1;26.6595385075;2;16.9500007629;11.0;7;22.0;
28;4;25.9967918396;12.5;1;26.6983793974;2;16.9500007629;11.0;6;22.0;
29;4;26.0142707825;12.5;1;26.7374696732;2;16.9500007629;11.0;6;22.0;
30;4;26.0318603516;12.5;2;27.7767804861;2;16.9500007629;11.0;7;22.0;
31;4;27.0495510101;12.8999996185;2;27.8562822342;2;16.9500007629;11.0;6;22.0;
32;4;28.0673274994;12.9160003662;3;27.9371286631;2;16.9500007629;11.0;7;22.0;
33;4;28.0851745605;12.9324731827;3;28.0192908049;3;14.9500007629;12.0;5;30.053735733;
34;4;28.1030807495;12.949420929;3;28.1027359962;3;14.9500007629;13.0;5;30.4118261337;
35;4;28.1210327148;12.9668426514;3;28.1874285936;3;14.9500007629;14.0;5;30.7557163239;
36;4;28.1390151978;12.9847364426;3;28.2733290195;3;15.0;15.0;5;31.0835552216;
37;4;28.7229976654;15.9847364426;3;28.3603947163;3;16.0;16.0;5;31.3938894272;
38;4;28.762178421;18.9847373962;3;28.4485793114;3;16.1136245728;17.0;5;31.6856737137;
39;4;28.8018608093;21.9847373962;3;28.5378326178;3;16.1792755127;18.0;5;31.9582605362;
40;4;28.8420257568;24.9847373962;4;28.6281014681;3;16.2406082153;19.0;6;32.2113733292;
41;4;28.8826446533;27.5;4;28.7193286419;3;16.2975578308;20.0;6;32.4450731277;
42;4;28.9236984253;27.5;4;28.8114535809;3;16.3501415253;21.0;6;32.6597118378;
43;4;28.9651527405;27.5;5;28.9044122696;3;16.3984355927;22.0;8;32.855881691;
44;4;29.0069847107;27.5;5;28.9981375933;3;16.4425735474;23.0;8;33.034365654;
45;4;29.049161911;27.5;5;29.0925588608;3;16.4827327728;24.0;7;33.1960887909;
46;4;29.0916519165;27.5;6;29.18760252;3;16.5191192627;25.0;7;33.3420763016;
47;4;29.1344223022;27.5;7;29.2831915617;3;16.5519676208;26.0;7;33.473408699;
48;4;29.1774368286;27.5;7;29.3792465925;3;16.5815162659;27.0;8;33.5;
49;4;29.2206611633;27.5;7;29.4756857157;3;16.5874996185;28.0;8;33.5;
50;4;28.3859939575;28.2805023193;7;29.5724244118;3;16.5874996185;29.0;8;33.5;
51;4;28.4027557373;28.3042984009;7;29.6693758965;3;16.5874996185;30.0;8;33.5;
52;4;28.419336319;28.328338623;7;29.7664518356;3;17.5874996185;28.0;7;33.5;
53;4;28.4357242584;28.3526039124;8;29.8635625839;3;16.5874996185;29.0;7;33.5;
54;5;28.4519100189;28.3770599365;7;29.960616827;3;17.5874996185;28.0;7;33.5;
55;5;28.4678840637;27.5;7;30.0575225353;3;18.5874996185;28.0;8;33.5;
56;6;30.4836387634;28.5;6;31.1541874409;3;19.5874996185;28.0;9;33.5;
57;6;30.4991664886;30.4513053894;8;31.3205186129;3;20.5874996185;28.0;9;33.5;
58;6;31.5144577026;30.5;8;33.718302846;3;21.5375003815;28.0;10;33.5;
59;6;32.6487388611;32.5;8;35.7540967464;3;21.5375003815;27.0;10;33.5;
60;6;33.5185089111;34.3100013733;7;37.4412791729;3;21.5375003815;26.0;11;33.5;
61;6;34.227897644;34.9367790222;7;38.8263961077;3;21.5375003815;25.0;11;33.5;
62;6;34.7976951599;35.4037666321;7;39.970007062;3;21.5375003815;24.0;11;33.5;
63;6;33.7021827698;36.7414894104;7;41.9321596622;3;21.5375003815;23.0;11;33.5;
64;6;34.9721946716;38.4509735107;7;42.5916882753;3;21.5375003815;22.0;11;33.5;
65;6;35.4000015259;39.0;9;44.2394258976;3;21.5375003815;21.0;12;33.5;
66;7;37.2662849426;42.0;8;44.9447097778;3;21.5375003815;21.0;12;33.5;
67;7;38.3755111694;45.0;8;45.6778899431;3;21.5375003815;21.0;12;33.5;
68;7;38.4863395691;48.0;9;46.4385442734;3;21.5375003815;21.0;12;33.5;
69;7;38.5982437134;50.8707046509;10;47.2260587215;3;21.5375003815;21.0;12;33.5;
70;7;38.71068573;52.9687309265;10;48.0396074057;3;21.5375003815;21.0;14;33.5;
71;7;38.8231048584;54.8260917664;10;48.8781329393;3;21.5375003815;21.0;15;33.5;
72;8;38.9349365234;55.9887390137;9;50.7403213978;3;21.5375003815;21.0;15;33.5;
73;8;40.0456314087;56.8412055969;10;51.6445784569;3;19.5375003815;22.0;16;33.5;
74;8;41.1546554565;59.8853378296;10;52.5691976547;3;18.5375003815;23.0;16;33.5;
75;8;41.2614936829;62.5312232971;12;53.5119384527;3;17.5375003815;21.0;16;33.5;
76;8;41.3656845093;64.3929748535;12;54.4702060223;3;17.9500007629;21.0;17;33.5;
77;8;41.4668045044;65.6184082031;13;55.4410374165;3;18.9500007629;21.0;16;33.5;
78;8;41.5644760132;66.8522338867;13;57.4211002588;3;18.9500007629;21.0;16;33.5;
79;8;42.6583938599;69.09375;14;58.4267024994;3;18.9500007629;21.0;17;33.5;
80;8;43.748298645;71.3419952393;15;59.4340211153;3;18.9500007629;21.0;17;33.5;
81;8;44.3020782471;73.5958099365;16;60.4387531281;3;18.9500007629;21.0;18;33.5;
82;9;44.3926010132;75.8538131714;15;61.436389327;3;18.9500007629;21.0;18;34.3324995041;
83;9;44.4787788391;77.5976867676;15;62.4223065376;3;16.9500007629;22.0;18;35.0176963806;
84;11;44.5605773926;77.8680114746;13;63.391877532;3;17.9500007629;21.595123291;18;35.5760660172;
85;11;44.1327476501;79.1376342773;13;64.3405883312;3;18.9500007629;21.8049659729;18;35.9381256104;
86;11;44.1963920593;83.2958908081;14;65.264162302;3;19.3860778809;21.9690628052;18;36.0;
87;11;44.2557487488;84.662979126;13;66.1586782932;3;19.3999996185;22.0;18;36.0;
88;11;44.3109512329;86.0217971802;13;67.0188903809;3;19.3999996185;22.0;18;36.0;
89;11;44.3621444702;87.3692016602;12;67.7855507135;3;19.3999996185;22.0;19;36.0;
90;11;44.4095039368;88.3486480713;12;69.5103849173;3;19.3999996185;22.0;19;36.0;
91;11;45.4500007629;89.6515274048;13;71.1464508772;3;19.3999996185;22.0;19;36.0;
92;11;48.4500007629;89.9409561157;13;71.7827683687;3;19.3999996185;22.0;19;36.0;
93;11;50.4500007629;91.2159957886;16;74.9524370432;3;19.3999996185;22.0;19;36.0;
94;11;51.5685005188;93.1817245483;18;78.126480341;3;19.3999996185;22.0;18;36.0;
95;11;51.9777908325;95.1559906006;18;81.2645125389;3;17.3999996185;23.0;19;36.0;
96;11;52.3738632202;97.1218948364;19;84.3290628195;3;16.3999996185;24.0;19;36.0;
97;11;52.7532157898;99.0635452271;20;87.288135767;3;15.3999996185;25.0;18;36.0;
98;11;54.112991333;98.2989807129;22;90.1170539856;3;14.3999996185;26.0;19;36.0;
99;11;53.4510307312;101.244018555;23;92.7993562222;3;14.0;27.0;18;36.0;
100;11;53.7659072876;104.498291016;23;95.3267171383;3;14.0;28.0;15;36.0;
