Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;11.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;11.0;10.0;5;20.0;1;7.55000019073;10.3000001907;5;17.0;
5;1;12.0;10.0;5;20.0;1;7.55000019073;9.30000019073;5;17.0;
6;1;13.0;10.0;5;20.0;1;8.55000019073;8.5;4;17.0;
7;1;14.0;10.0;5;20.3999996185;1;8.82499980927;8.5;4;17.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;8.82499980927;8.5;4;17.0;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;8.82499980927;8.89999961853;3;18.3400001526;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.12650108337;8.67000007629;3;18.6603438854;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;9.19857692719;8.81392192841;3;18.9354468584;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;9.26047611237;8.93486309052;3;19.8968048096;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;9.47678089142;9.39324569702;4;20.7343389988;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;11.2808513641;9.78903102875;4;21.4516223669;
15;1;19.8187427521;12.446267128;6;25.0;2;13.2808513641;10.6054496765;4;22.0575475693;
16;1;20.8187427521;12.5;6;25.0;2;15.0206890106;10.9035425186;4;22.5642380714;
17;1;21.8187427521;12.5;6;25.0;2;16.0206890106;11.151881218;3;22.9852112532;
18;1;22.8187427521;12.5;6;25.0;2;17.3252925873;10.8157100677;3;23.3340011835;
19;1;23.25;12.5;7;25.0;2;18.0206890106;10.9637317657;3;23.4605973959;
20;1;23.25;12.5;7;25.0;2;18.9500007629;11.0;3;23.5159453154;
21;1;23.25;12.5;7;25.0;2;18.9500007629;11.0;3;23.5725514889;
22;1;23.25;12.5;8;25.0;3;18.9500007629;11.0;3;33.6303812265;
23;1;23.25;12.5;8;25.0;3;19.9500007629;11.0;4;34.0893944502;
24;1;23.25;12.5;8;25.0;3;20.9500007629;11.0;4;34.5239472389;
25;1;23.25;12.5;8;25.0;3;21.9500007629;11.0;5;34.9327282906;
26;1;23.25;12.5;8;25.0;3;22.9500007629;11.0;5;35.3151011467;
27;1;23.25;12.5;8;25.0;3;23.9500007629;11.0;5;35.6710369587;
28;1;23.25;12.5;8;25.0;3;24.9500007629;11.0;5;36.0010247231;
29;1;23.25;12.5;8;25.0;4;25.9500007629;11.0;4;36.3059761524;
30;1;23.25;12.5;8;25.0;4;24.4582214355;12.0;4;36.5871248245;
31;1;23.25;12.5;8;25.0;4;23.5551376343;13.0;4;36.8459293842;
32;1;23.25;12.5;8;25.0;4;22.6416893005;14.0;4;37.0839886665;
33;1;23.25;12.5;8;25.0;4;21.7686290741;15.0;4;37.3029694557;
34;1;23.25;12.5;9;25.0;4;21.8367462158;16.0;4;37.4004719257;
35;1;23.25;12.5;9;25.0;4;22.3901062012;17.0;4;37.4688739777;
36;1;23.25;12.5;9;25.0;4;22.4054965973;18.0;4;37.5375363827;
37;1;23.25;12.5;9;25.0;4;22.4209461212;19.0;4;37.6063661575;
38;1;23.25;12.5;10;25.0;4;22.4364318848;20.0;5;37.6752688885;
39;1;23.25;13.5;10;25.0;4;22.4519348145;21.0;5;37.7441499233;
40;1;23.25;14.5;10;25.0;4;22.4674339294;22.0;6;37.8129141331;
41;1;23.25;15.5;10;25.0;4;22.4829063416;23.0;7;37.8814673424;
42;1;23.25;16.5;11;25.0;4;22.4983310699;24.0;7;37.9497158527;
43;1;23.25;17.5;12;25.0;4;22.5136852264;25.0;7;38.0175676346;
44;1;23.25;17.5;12;25.0;4;22.5289535522;26.0;7;39.0849328041;
45;1;23.25;17.5;12;25.0;4;23.8500003815;27.0;7;39.2592235804;
46;1;23.25;17.5;13;25.0;4;23.8500003815;31.0;8;39.4432210922;
47;1;23.25;17.5;13;25.0;4;24.5740184784;35.0;8;39.6375778913;
48;2;23.25;17.5;13;25.0;4;24.1547260284;39.0;8;39.8429429531;
49;2;23.25;17.5;13;25.0;4;24.1864032745;43.0;9;40.0599476099;
50;2;23.25;17.5;14;25.0;4;24.8500003815;43.0;9;40.2891865969;
51;2;23.25;17.5;14;25.0;4;24.2583675385;44.0;9;40.5311983824;
52;2;23.25;17.5;14;25.0;4;24.2989387512;46.0;11;40.7864410877;
53;2;23.25;17.5;14;25.0;4;24.3427314758;47.2368736267;12;41.0552663803;
54;3;24.25;18.5;13;26.0;4;24.8500003815;45.2903938293;12;41.3378927708;
55;3;25.25;19.5;12;26.0900000334;4;25.8500003815;44.3428421021;12;41.6343755722;
56;3;25.25;20.5;12;27.1871190071;5;26.8500003815;43.3941802979;11;41.9445800781;
57;3;26.25;22.5;12;27.3217383623;5;25.7110919952;42.3941802979;11;42.2681548595;
58;3;27.25;24.5;11;27.4648172855;6;24.8500003815;43.0;9;43.6045084;
59;3;27.25;25.5;9;27.6166965961;6;25.8500003815;45.0;7;44.0602926016;
60;3;27.25;26.5;9;27.7776867151;6;25.8500003815;47.0;7;44.537258625;
61;3;27.25;27.5;9;27.9480586052;6;25.8500003815;49.0;8;45.0347589254;
62;3;27.25;27.5;10;28.128034234;6;25.8500003815;51.0;11;45.5518829823;
63;3;27.25;27.5;10;28.3177750111;6;25.8500003815;52.0;12;47.0874634981;
64;3;27.25;27.5;10;28.5173716545;6;26.8500003815;54.0;12;47.680092454;
65;3;27.25;27.5;12;29.7620061636;6;27.8500003815;56.0;12;48.2717806101;
66;3;27.7000007629;28.0;13;30.8001986742;6;27.8500003815;58.0;12;48.8538908958;
67;3;28.0510005951;28.3899993896;13;31.6663696766;6;28.8500003815;57.0;13;49.4502331018;
68;3;28.3185329437;28.6872596741;13;32.3961950541;6;27.8500003815;59.0;13;50.1416374445;
69;3;28.5187683105;28.9097423553;14;32.8743340969;6;27.8500003815;60.6059188843;15;51.7984247208;
70;4;28.5999984741;29.0;14;33.1840933561;6;27.966999054;61.6409912109;15;53.3157821894;
71;4;28.5999984741;29.0;14;33.5051594973;6;28.3757648468;62.0;16;54.7113903761;
72;4;28.5999984741;29.0;15;33.8365033865;6;28.4846038818;63.0;16;56.0028586388;
73;4;28.5999984741;29.0;14;34.1769001484;6;29.2429122925;61.7557601929;17;56.9844499826;
74;4;28.5999984741;29.0;14;34.5249426365;6;29.5919723511;62.0;17;57.7819133997;
75;4;28.5999984741;29.0;14;34.8790602684;6;29.678150177;61.0;17;58.5802426338;
76;4;28.5999984741;29.0;14;35.237547636;6;30.6982650757;61.0;18;59.3757482767;
77;4;28.5999984741;29.0;15;36.5985974073;7;26.2999992371;64.9313201904;18;60.1648086309;
78;4;29.5999984741;30.0;15;37.1603393555;7;25.2999992371;67.6663360596;19;60.9438910484;
79;4;30.5999984741;31.0;15;37.7584837675;7;24.2999992371;69.7069854736;20;61.7095780373;
80;4;30.5999984741;32.0;16;38.3971940279;8;23.2999992371;71.7499771118;20;62.4586048126;
81;4;30.5999984741;33.0;16;39.0812251568;8;25.8092308044;69.6784515381;20;63.1879062653;
82;4;30.5999984741;34.0;16;39.8158116341;8;25.8333511353;71.6784515381;20;63.8946704865;
83;4;30.5999984741;34.0;17;40.606451273;8;26.8580436707;73.6784515381;21;64.5763950348;
84;4;30.5999984741;34.0;18;41.4585552216;9;28.883266449;73.6784515381;21;65.2309403419;
85;4;28.5999984741;35.0;18;42.3769495487;9;28.9089736938;76.6784515381;21;65.8565752506;
86;4;29.5999984741;34.0;18;43.3652186394;9;28.9351196289;79.6784515381;22;66.3513364792;
87;4;27.5999984741;35.0;18;44.4249162674;9;29.9616508484;79.6784515381;22;66.8069064617;
88;4;26.5999984741;36.0;19;45.5547046661;9;28.9885101318;82.6784515381;22;67.2433545589;
89;4;25.5999984741;37.0;18;46.7495312691;9;29.0156364441;85.6273498535;23;67.6595199108;
90;5;24.5999984741;38.0;16;47.9999959469;9;30.04296875;84.6246185303;23;68.0546979904;
91;5;23.5999984741;39.0;16;49.292093277;9;29.0704441071;87.6221618652;24;68.4285962582;
92;5;22.5999984741;40.0;16;50.6075003147;9;29.0979938507;88.6199417114;23;68.7812805176;
93;5;21.5999984741;42.0;16;51.9245033264;9;30.1255512238;87.6179504395;22;69.1131160259;
94;5;20.5999984741;44.0;16;53.2195394039;9;29.153049469;89.6161499023;23;69.4247038364;
95;5;19.5999984741;46.0;16;54.4691586494;9;29.1804199219;91.6145324707;25;69.7168264389;
96;5;19.5999984741;45.0;16;55.6520895958;9;30.2075996399;90.6130828857;26;69.9903883934;
97;5;18.0;47.0;17;56.7391991615;9;29.2345218658;92.6117706299;28;70.2463741302;
98;5;19.0;46.0;17;57.6430561543;9;29.2611236572;95.6105957031;29;70.3988046646;
99;4;16.0;39.0;17;48.4532432556;10;30.2873458862;95.6095428467;28;80.5123553276;
100;4;16.0;40.0;19;49.1678597927;10;30.3131332397;99.608581543;30;80.6238451004;
