Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;11.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;11.0;10.0;5;20.0;2;7.0;12.6999998093;5;18.0;
3;1;11.0;10.0;5;20.0;2;7.7000002861;11.3000001907;5;18.0674999952;
4;1;11.0;10.0;5;20.0;2;7.71012496948;10.3000001907;5;18.1388356686;
5;1;12.0;10.0;5;20.0;2;7.72082567215;9.30000019073;5;18.2141259909;
6;1;13.0;10.0;5;20.0;2;8.82317829132;8.5;5;18.293479681;
7;1;14.0;10.0;5;20.3999996185;2;9.1160326004;8.5;5;18.3769934177;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.13482284546;8.5;5;18.8185193539;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.234167099;8.67000007629;5;19.2138732672;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.32312107086;8.81392192841;5;19.5693782568;
11;2;16.8187427521;11.3658018112;4;24.4745616913;2;9.40311050415;8.93486309052;5;20.6569644213;
12;2;18.8187427521;11.7372808456;4;25.0973980427;2;9.64781665802;9.39324569702;5;21.6333289146;
13;2;20.2822418213;12.0336990356;5;25.5931169987;2;9.86749839783;9.78903102875;5;22.502530098;
14;2;21.2960090637;12.2662630081;5;25.984300375;2;11.7342271805;10.1240053177;5;23.273829937;
15;2;22.3100376129;12.446267128;5;26.1235172749;2;13.7342271805;10.4026165009;5;23.959577322;
16;2;23.3243255615;12.5;4;26.1558350325;2;15.7342271805;10.6309299469;5;24.5733425617;
17;2;24.3388690948;12.5;4;26.1887089014;2;16.8888931274;10.8157100677;5;25.1285128593;
18;2;25.3536624908;12.5;4;26.2221269608;2;17.9471969604;10.9637317657;4;25.4747054577;
19;2;25.7999572754;12.5;4;26.2560760975;2;19.0087680817;11.0;3;25.7622475624;
20;2;25.8152351379;12.5;4;26.2905418873;2;19.7965068817;11.0;3;26.062766552;
21;2;25.8307437897;12.5;6;26.3255085945;2;19.8641242981;11.0;3;26.3750810623;
22;2;25.8464794159;12.5;6;26.3609591722;2;18.9500007629;12.0;4;26.6977396011;
23;2;25.8624305725;12.5;5;26.3968753815;2;19.9500007629;11.0;5;27.0290365219;
24;2;25.8785934448;12.5;6;26.4332377911;2;18.9500007629;12.0;5;27.3670363426;
25;2;25.25;13.0732955933;6;26.4700255394;2;18.9500007629;13.0;5;27.7096123695;
