Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;6;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;6;20.0;
8;2;16.156999588;8.79749965668;4;18.8861961365;2;9.5;10.3000001907;5;21.3999996185;
9;2;16.3317184448;8.94309806824;4;19.7067136765;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;16.8240280151;9.3333568573;4;20.416779995;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;18.8240280151;9.6677980423;4;21.0226662159;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;20.8240280151;9.94955635071;4;21.5340260267;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;21.9002914429;10.1834592819;4;21.9622858763;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;22.9271316528;10.3752222061;4;22.3193571568;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;23.9546756744;10.5308046341;5;22.5548160076;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;24.9829177856;10.625;5;22.6030313969;2;16.7228336334;12.6748571396;5;26.2195074558;
17;2;26.0118465424;10.625;5;22.6523760557;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;27.0414524078;10.625;5;22.7028282881;2;19.0164165497;12.5;6;26.3530313969;
19;2;27.6216964722;10.625;5;22.7543625832;2;19.9294319153;12.5;6;26.4023760557;
20;2;27.6526184082;10.625;5;22.8069496155;2;19.625;12.920712471;6;26.4528282881;
21;2;27.6841697693;10.625;5;22.8605561256;2;19.9518871307;12.5;6;26.5043625832;
22;2;27.7163333893;10.625;6;22.9151450396;2;19.9634819031;12.5;7;26.5569496155;
23;2;27.74908638;10.625;6;22.97067523;2;19.625;13.1227798462;7;26.6105561256;
24;2;27.7824058533;10.625;6;23.0271017551;2;19.9873752594;12.5;7;26.6651450396;
25;2;26.75;11.5135507584;6;23.0843759775;2;19.9996566772;12.5;7;26.72067523;
26;2;26.75;11.5421876907;6;23.1424454451;2;20.0121517181;12.5;7;26.7771017551;
27;2;26.75;11.5712223053;6;23.2012542486;2;20.024848938;12.5;8;26.8343759775;
28;2;26.75;11.6006269455;6;23.2607431412;3;19.625;13.2337503433;7;26.8924454451;
29;2;26.75;11.6303710938;6;23.3208494186;3;17.625;13.5;7;26.9512542486;
30;2;26.75;11.6604251862;6;23.3815076351;3;17.064031601;14.5;7;27.0107431412;
31;2;26.75;11.6907539368;6;23.4426498413;3;16.0774173737;15.5;7;27.0708494186;
32;2;26.75;11.7213249207;6;23.5042052269;3;15.0909414291;16.5;7;27.1315076351;
33;2;26.75;11.7521028519;6;23.5661010742;3;14.4795894623;17.5;7;27.1926498413;
34;2;26.75;11.7830505371;7;23.6282629967;3;14.4933462143;18.5;7;27.2542052269;
35;2;27.75;13.7830505371;7;23.6906147003;3;14.5071964264;19.5;7;27.3161010742;
36;2;28.2143688202;15.7830505371;7;23.7530794144;3;14.5211229324;20.5;8;27.3782629967;
37;2;28.2518482208;17.7830505371;8;23.8155794144;3;14.5351085663;21.5;8;27.4406147003;
38;2;28.2893486023;19.625;8;23.878036499;3;14.5491380692;22.5;8;27.5030794144;
39;2;28.3268222809;20.625;8;23.940372467;3;14.5631923676;23.5;8;27.5655794144;
40;2;28.3642234802;20.625;9;24.0025100708;3;14.577255249;24.5;8;27.628036499;
41;2;28.401506424;20.625;9;24.0643725395;3;14.5913085938;25.5;8;28.690372467;
42;2;28.4386234283;20.625;10;24.1258842945;3;15.6053333282;26.5;9;28.7525100708;
43;2;28.4755306244;20.625;11;24.186971426;3;16.6193141937;27.5;9;28.8143725395;
44;2;28.5121822357;20.625;11;24.2475619316;3;16.8582344055;28.5;9;28.8758842945;
45;3;28.548538208;20.625;11;24.3075861931;3;16.8720741272;29.5;9;28.936971426;
46;3;28.5845527649;20.625;11;24.3669772148;3;17.8858184814;27.5;10;28.9975619316;
47;3;28.6201858521;20.625;11;24.4256706238;3;16.8994522095;28.5;11;29.0575861931;
48;3;28.6554031372;20.625;12;24.4836053848;3;16.9129562378;29.5;11;29.1169772148;
49;3;26.75;21.625;12;24.5407235622;3;17.9263191223;27.5;11;29.1756706238;
50;3;26.75;22.270362854;12;24.596971035;3;18.7145271301;28.5;12;29.2336053848;
51;3;26.75;22.2984848022;12;24.6522974968;3;19.7275619507;29.5;13;29.2907235622;
52;3;26.75;22.3261489868;12;24.7066559792;3;20.0;30.5;14;29.346971035;
53;3;26.75;22.3533287048;12;24.7600040436;3;21.753068924;31.5;13;29.4022974968;
54;3;26.75;22.3800010681;13;25.8123030663;3;22.3905181885;32.5;15;29.4566559792;
55;3;27.75;23.4061508179;13;25.8935182095;3;21.625;33.4000015259;16;29.5100040436;
56;3;28.75;24.4317588806;13;25.9742100239;3;21.625;33.4000015259;17;29.5623030663;
57;3;28.75;25.4568099976;13;26.9625755548;3;21.625;32.893611908;17;29.6135182381;
58;3;29.2281265259;26.9301013947;14;27.8067315817;3;22.438041687;29.893611908;19;29.6636190414;
59;3;29.6187667847;28.330696106;14;28.5234764814;3;21.625;29.893611908;19;29.7125790119;
60;3;29.9322776794;29.2617397308;14;29.1316047907;3;21.625;30.893611908;20;29.7603754997;
61;3;30.1802082062;29.5658035278;14;29.6496602297;3;22.4710845947;28.893611908;21;29.8069901466;
62;3;30.3739547729;29.8248310089;16;29.8879904747;3;21.625;29.893611908;21;29.8524079323;
63;3;30.4000015259;29.9439945221;16;30.0822542906;3;21.625;30.893611908;22;29.8966178894;
64;3;30.4000015259;30.0411262512;15;30.2754348516;3;21.625;31.1276321411;22;29.9396123886;
65;3;30.4000015259;30.1377182007;14;30.4671286345;3;21.625;31.1577281952;23;29.9813876152;
66;3;30.4000015259;30.2335643768;15;30.6569547653;3;22.5208129883;29.1577281952;23;30.0;
67;3;30.4000015259;30.3284759521;15;30.8445596695;3;22.5249996185;28.3999996185;24;30.0;
68;4;30.4000015259;30.4222812653;14;46.0296190977;3;22.5249996185;28.3999996185;24;30.0;
69;4;31.4000015259;31.5148086548;14;47.2618390322;3;22.5249996185;28.3999996185;25;30.0;
70;4;32.4000015259;32.6059188843;15;48.3959356546;4;21.625;28.3999996185;17;30.0;
71;4;32.4000015259;33.6954803467;15;49.4211329222;4;21.625;28.3999996185;17;30.0;
72;4;32.4000015259;34.7833786011;16;50.3335793018;4;21.625;28.3999996185;17;30.0;
73;4;32.4000015259;35.8695144653;16;51.1353925467;4;21.625;28.3999996185;17;30.0;
74;4;31.4000015259;34.8987350464;16;51.8331950903;4;21.625;28.3999996185;18;30.0;
75;4;31.4000015259;34.928314209;16;52.4365212917;4;22.5249996185;28.3999996185;19;30.0;
76;4;29.4000015259;36.9582214355;16;52.9563651085;4;22.5249996185;28.3999996185;19;30.0;
77;4;30.4000015259;36.1950378418;17;53.4040312767;4;22.5249996185;28.3999996185;19;30.0;
78;4;31.4000015259;36.2714385986;17;53.6916134357;4;22.5249996185;28.3999996185;20;31.1599998474;
79;4;30.4000015259;35.3021202087;16;53.8362686634;5;21.8500003815;29.936000824;18;32.099840641;
80;4;30.4000015259;35.3329849243;16;53.976858139;5;22.9791984558;29.3630638123;18;32.8537709713;
81;4;31.4000015259;36.3640060425;17;54.1134097576;5;22.1592674255;30.6984577179;19;33.457469821;
82;4;30.4000015259;35.3951416016;17;54.2220609188;5;23.2593841553;29.9601402283;20;33.7957929373;
83;4;30.4000015259;35.4263496399;17;54.284553051;5;23.3313884735;30.0906562805;20;33.952450037;
84;4;31.4000015259;36.4575958252;15;54.3470411301;5;23.3563079834;30.1319732666;20;34.1077449322;
85;4;30.4000015259;35.4888381958;14;54.4094469547;5;23.380657196;30.1743354797;19;34.2614839077;
86;4;30.4000015259;35.5200424194;13;54.4716928005;5;23.4043998718;30.2177276611;19;34.4134911299;
87;4;31.4000015259;36.5511665344;13;54.5337014198;5;23.4274997711;30.2621383667;16;34.5636085272;
88;4;30.4000015259;36.5821685791;13;54.5953965187;6;23.2999992371;32.3075447083;15;35.7116966248;
89;4;30.4000015259;37.6130180359;12;54.6567034721;6;25.2999992371;32.3539276123;15;35.8576335907;
90;4;31.4000015259;39.6436691284;13;54.717549324;6;25.4926528931;33.4012527466;17;36.0013155937;
91;4;30.4000015259;39.6740951538;13;54.7778632641;6;24.2999992371;35.4495010376;18;36.142655015;
92;4;30.4000015259;40.7042503357;12;54.8375768661;6;25.2999992371;35.4986305237;18;36.2815797329;
93;5;31.4000015259;42.7341079712;11;55.8966243267;5;22.2999992371;31.5486068726;18;35.4180328846;
94;5;31.4000015259;42.1903190613;10;55.9549431801;5;22.2999992371;32.5993919373;19;35.5519710779;
95;5;32.4000015259;45.1903190613;10;56.0124738216;5;22.2999992371;33.6509399414;21;35.6833633184;
96;4;27.4000015259;36.1903190613;11;35.069160223;6;23.2999992371;31.7032012939;19;56.812188983;
97;4;26.4000015259;39.5137329102;11;35.1249499321;6;22.6187095642;32.7561264038;19;56.9384379387;
98;4;25.4000015259;42.5527839661;12;35.1797945499;6;22.633731842;34.8096694946;20;57.0621070862;
99;4;24.4000015259;44.5911750793;13;35.2336492538;6;22.6480331421;36.8637619019;20;57.1315076351;
100;4;24.4000015259;43.6288719177;13;35.2864735126;6;23.2999992371;36.9183578491;20;57.1926498413;
101;4;22.4000015259;45.665851593;14;35.3382308483;6;25.2999992371;37.9733848572;20;57.2542052269;
102;4;21.4000015259;47.7020797729;14;35.3888883591;6;27.2999992371;39.0287857056;21;57.3161010742;
103;4;21.4000015259;46.7375411987;14;35.4384176731;7;26.2999992371;41.0844917297;21;57.3782629967;
104;4;19.4000015259;48.7722129822;14;35.4867942333;7;26.2999992371;42.3404388428;21;57.4406147003;
105;4;18.4000015259;50.8060760498;15;36.287219286;7;25.5999984741;41.3965530396;21;57.5030794144;
106;4;18.0;52.8800544739;15;37.097599268;7;24.5999984741;41.4527740479;22;57.5655794144;
107;4;18.0;54.425907135;16;37.9105517864;7;24.2999992371;41.509021759;22;57.628036499;
