Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;2;7.0;12.1999998093;3;21.0;1;6.0;13.3000001907;4;17.0;
2;2;9.0;11.0;3;21.0599999428;1;7.0;12.3000001907;5;17.0;
3;2;11.0;10.0;3;22.1441639662;1;7.55000019073;11.3000001907;4;17.0;
4;2;11.3216247559;10.5;3;23.0740478039;1;7.55000019073;10.3000001907;3;17.0;
5;2;12.4276599884;10.9200000763;3;23.8600269556;1;7.55000019073;9.30000019073;2;17.0;
6;2;13.3685064316;11.2650718689;3;24.5184918642;1;8.55000019073;8.5;2;17.0;
7;2;13.5166606903;11.543302536;3;25.3137811422;1;8.82499980927;8.5;2;17.0;
8;2;13.6956005096;11.8796043396;3;25.977465868;1;8.82499980927;8.5;2;17.0;
9;2;13.8449296951;12.1458015442;3;26.5326279402;1;8.82499980927;8.5;2;17.3400001526;
10;2;15.8449296951;12.3533000946;3;26.9752867222;1;8.9015007019;8.67000007629;2;17.6278438568;
11;2;17.8449287415;12.5;3;27.133797884;1;8.96626472473;8.81392192841;2;17.869726181;
12;2;18.9457149506;12.5;3;27.3016467094;1;9.02068901062;8.93486309052;2;18.786491394;
13;2;19.9834804535;12.5;3;27.4788355827;1;9.22696018219;9.39324569702;3;19.5780620575;
14;2;21.023349762;12.5;4;27.6652729511;1;11.0206890106;9.78903102875;3;20.2480106354;
15;3;22.0652961731;12.5;3;27.8607635498;1;12.0206890106;10.1240053177;3;20.8052330017;
16;3;23.1092834473;12.5;3;28.0650002956;1;13.0206890106;10.4026165009;3;21.2618598938;
17;3;22.625;13.419500351;3;28.2775580883;1;14.0206890106;10.6309299469;3;21.6314201355;
18;3;23.362449646;12.5;3;28.4978899956;1;15.0206890106;10.8157100677;3;21.9274635315;
19;3;23.4120254517;12.5;3;28.7253265381;1;16.0206890106;10.9637317657;3;22.0;
20;3;23.4631996155;12.5;4;28.9590785503;1;16.9500007629;11.0;4;22.0;
21;3;23.5157928467;12.5;4;29.1982431412;1;16.9500007629;11.0;4;22.0;
22;3;23.5696048737;12.5;4;29.4418148994;1;16.9500007629;11.0;5;22.0;
23;3;22.625;13.5;4;29.6886992455;1;16.9500007629;11.0;6;22.0;
24;3;23.625;12.5;4;29.9377303123;1;16.9500007629;11.0;6;22.0;
25;4;21.7359886169;13.5;3;30.1876916885;1;16.9500007629;11.0;6;22.0;
26;4;21.625;13.5;3;30.4373393059;1;16.9500007629;11.0;6;22.0;
27;4;20.625;13.5;3;30.685426712;1;16.9500007629;11.0;6;22.0;
28;4;19.9042205811;14.5;4;30.9307284355;1;16.9500007629;11.0;6;22.0;
29;4;18.9594135284;15.5;4;31.1720657349;1;16.9500007629;11.0;6;22.0;
30;4;18.625;14.5;4;31.4083285332;1;16.9500007629;11.0;7;22.0;
31;4;18.0;14.5;4;31.6384944916;1;16.9500007629;11.0;7;22.0;
32;4;18.4936618805;15.5;4;31.8616480827;1;16.9500007629;11.0;7;22.0;
33;4;18.5438709259;16.5;5;32.0769906044;1;14.9500007629;12.0;7;22.0;
34;4;18.0;15.5;5;32.2838516235;1;13.9500007629;13.0;7;22.0;
35;4;19.0;15.5;5;33.4816918373;1;12.9500007629;14.0;7;22.0;
36;4;21.0;16.0;5;33.7101039886;1;12.0;15.0;7;22.0;
37;4;23.0;16.855052948;5;33.9299931526;1;12.0;16.0;7;22.0;
38;4;22.0;15.8756446838;5;34.1412060261;2;12.0;17.0;6;22.0;
39;4;22.0;15.8968296051;5;34.3436974287;2;12.0;18.0;6;22.0;
40;4;23.2625999451;18.8968296051;5;34.5375241041;2;12.0;19.0;7;22.0;
41;4;25.0;21.8968296051;5;34.7228291035;2;12.0;20.0;7;22.0;
42;4;24.9079933167;24.8968296051;5;34.8998296261;2;12.0;21.0;7;22.0;
43;4;25.625;26.0617771149;7;35.0688040257;2;12.0;22.0;7;22.0;
44;4;26.8904800415;27.5;7;35.230078578;2;12.0;23.0;7;22.0;
45;4;24.625;29.2011871338;8;35.3840178251;2;12.0;24.0;7;22.0;
46;4;24.9518871307;29.5;8;35.5043625832;3;13.0;25.8999996185;7;23.0;
47;4;23.9634819031;28.5;9;35.5569496155;3;14.0;26.0;7;23.1074999571;
48;5;24.625;31.2784748077;7;36.6105561256;3;14.2491874695;27.0;7;23.2253656387;
49;5;26.6499996185;29.5;7;36.7051450014;3;14.2757072449;28.0;10;23.3543308973;
50;6;25.0246562958;31.5;7;36.8018591404;3;14.3047246933;29.0;10;23.4951226711;
51;6;25.6499996185;31.5;8;36.9006552696;3;14.3364028931;30.0;10;23.6484457254;
52;6;24.0498485565;33.5;8;37.0014834404;4;15.0;29.0;9;36.8149644136;
53;6;24.6499996185;33.4171905518;8;37.1042869091;4;15.0;30.6334686279;9;37.5152822733;
54;6;23.450799942;33.5;8;37.2090021372;4;16.0;31.795753479;8;38.1804125309;
55;6;24.0249996185;33.4756278992;8;37.3155591488;4;18.0;29.9709243774;9;38.8108146191;
56;6;25.0249996185;33.5053710938;8;37.4238808155;4;18.0;31.1593456268;10;39.4082005024;
57;6;23.4909420013;33.5;9;38.5338836908;4;19.5903148651;34.1593475342;10;39.9751825333;
58;6;25.0249996185;34.5;9;38.6854780912;5;20.6441898346;37.1593475342;10;40.5149204731;
59;6;27.0249996185;35.5963249207;10;40.4691164494;5;21.3206634521;40.0;10;41.0307953358;
60;6;26.0249996185;38.284992218;10;41.9805816412;5;21.455242157;42.0;8;41.5261390209;
61;6;27.0;40.8430671692;7;43.2539180517;5;21.5826034546;44.0;8;41.9663875103;
62;7;28.0;43.2876815796;5;44.3301277161;5;21.6924362183;45.0;11;42.2751159668;
63;7;30.0;40.2754020691;4;45.249678731;5;21.7999992371;44.0;10;42.5946760178;
64;7;32.1631469727;39.4822807312;5;47.1411374807;5;21.7999992371;44.0;10;42.9234399796;
65;7;32.8271713257;40.0667037964;7;48.7264184952;5;21.9077739716;45.0;11;43.2595415115;
66;7;30.3293476105;42.4986038208;8;50.0672647953;5;21.7999992371;44.0;12;43.6009097099;
67;7;30.1140556335;44.5640563965;8;51.167632103;5;21.7999992371;44.0;12;44.9453148842;
68;7;30.2000007629;45.8689498901;9;51.8841890097;5;24.1376953125;43.0;14;45.3654215336;
69;7;30.2000007629;46.9859848022;8;54.5986981392;5;26.2153434753;43.0;15;45.7886707783;
70;7;33.147567749;48.0;9;55.4408503771;5;27.2926177979;43.0;16;46.2128921747;
71;8;33.2000007629;50.0;8;56.2884999514;5;28.3689804077;43.0;17;46.6359891891;
72;8;33.2000007629;53.0;10;57.1165281534;6;29.3939285278;43.0;16;47.0559983253;
73;8;34.2000007629;56.4756622314;10;57.8570238352;7;29.4669799805;42.0;16;47.4711368084;
74;8;34.2000007629;59.6006507874;11;58.6148136854;7;29.5377006531;42.0;15;47.879842639;
75;8;34.2000007629;60.3313674927;11;59.3878260851;7;27.6057167053;43.7954368591;16;48.2808018923;
76;9;34.4829940796;59.8494338989;8;60.1738625765;8;26.6707115173;44.9187431335;15;48.6729627848;
