Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
24;2;20.1731643677;12.5;8;27.6205644608;1;16.9500007629;11.0;8;22.0;
25;2;20.2146263123;12.5;8;27.8139474392;1;16.9500007629;11.0;8;22.0;
26;2;20.2581386566;12.5;8;28.016159296;1;16.9500007629;11.0;9;22.0;
27;2;17.625;14.5;8;28.2268030643;1;16.9500007629;11.0;9;22.0;
28;3;16.625;16.113401413;7;28.445360899;2;16.9500007629;11.0;8;39.0;
29;3;15.625;17.2226810455;7;28.6711919308;2;15.9500007629;12.0;8;40.0200004578;
30;3;14.625;18.3355960846;7;28.9035346508;2;15.9500007629;13.0;8;40.9173965454;
31;3;14.0;19.4517669678;7;29.141512394;2;15.9500007629;14.0;8;41.6897182465;
32;3;14.0;20.5707569122;7;29.3841423988;2;16.0;15.0;8;42.3415031433;
33;3;14.0;21.6920719147;7;29.6303496361;2;17.0;16.0;8;42.8822822571;
34;3;14.0;22.8151741028;8;29.8789830208;2;18.0;17.0;8;43.3245105743;
35;3;15.0;21.8151741028;8;30.1288366318;2;19.0;18.0;9;43.6818008423;
36;3;15.1539878845;22.5;8;30.3786706924;2;20.0;19.0;10;43.9676094055;
37;3;15.2102012634;23.5;8;30.6272368431;2;21.0;20.0;10;44.0;
38;3;15.26612854;24.5;9;30.8733024597;2;22.0;21.0;11;44.0;
39;3;15.0;23.5;10;32.1156759262;2;23.0;22.0;11;44.0;
40;3;15.0;26.0;9;32.4432286024;2;24.0;23.0;11;44.0;
41;3;16.0;28.0450000763;10;32.7720351219;2;25.0;24.0;11;44.0;
42;3;17.0;26.3860168457;12;33.1015347242;2;26.0;25.0;11;44.0;
43;3;16.0;27.5507678986;12;33.4312691689;2;27.0;26.0;10;44.0;
44;3;16.0;28.7156333923;12;33.760884285;3;28.0;27.0;9;59.0;
45;3;17.0;26.8804416656;14;34.0901283026;3;30.0;29.0;9;59.75;
46;4;16.0;28.0450630188;13;34.4188433886;3;32.0;31.0;9;60.4193744659;
47;4;16.0;29.2094211578;13;34.7469539642;3;33.0;34.0;9;61.0072898865;
48;4;17.4363479614;26.4038143158;15;35.0744488239;3;34.0;37.0;10;61.5162696838;
49;4;18.4715213776;27.4038143158;15;35.4013636112;3;36.0;40.0;12;61.9513263702;
50;4;20.5087909698;27.5;15;35.7277581692;3;37.7999992371;42.0;12;62.3190898895;
51;4;21.8655815125;27.5;15;36.053694725;3;38.7999992371;44.0;13;62.6270179749;
52;5;21.5896263123;28.5;12;51.3792140484;3;39.7999992371;45.0;13;62.8827629089;
53;5;23.625;28.5;12;53.4543144703;3;41.0486221313;43.0;13;63.0;
54;5;25.3036346436;31.5;13;54.4883081913;3;40.0749969482;44.0;14;63.0;
55;5;26.625;35.5;15;55.4414036274;3;40.0749969482;45.0;14;63.0;
56;5;26.625;36.2226791382;14;56.3110151291;3;41.0749969482;43.0;14;63.0;
57;5;28.7038192749;36.5;14;57.0219684839;3;40.0749969482;44.0;15;63.0;
58;5;28.790895462;37.5;14;57.6724437475;3;40.0749969482;45.0;16;63.0;
59;5;28.5818405151;38.1059188843;15;58.2689082623;3;39.0749969482;44.0;16;63.0;
60;5;28.9194259644;37.5;15;58.8179285526;3;37.0749969482;46.0;17;63.0;
61;5;27.6499996185;39.1524085999;14;59.2320144176;3;36.0749969482;48.0;16;63.0;
62;5;26.9544315338;37.5;15;59.5312126875;3;36.7999992371;47.0;17;63.0;
63;5;26.7789878845;38.2011871338;15;59.8314989805;3;35.7999992371;49.0;17;63.0;
64;5;25.9518871307;38.5;15;60.1315994263;3;35.7999992371;51.0;17;64.8899993896;
65;5;25.9634819031;39.5;16;60.4302520752;3;36.3939971924;53.0;17;66.4260406494;
66;5;26.9753131866;37.5;16;60.7262320518;3;36.8712234497;55.0;17;67.6571960449;
67;5;25.9873752594;38.5;17;61.0183736086;3;37.2489395142;57.0;18;68.6329517365;
68;4;23.9996566772;34.5;17;42.3055913448;4;38.5443115234;56.0;17;88.0;
69;5;24.625;33.3603363037;16;42.5868980885;4;38.5999984741;59.0;17;88.5699996948;
70;5;25.5570526123;32.5;17;42.8614188433;5;40.5999984741;63.0;16;90.0455513;
71;5;23.625;32.5;17;43.1283992529;5;41.5999984741;66.5999984741;17;90.4773321152;
72;5;23.625;32.5;17;43.3872131109;5;41.5999984741;69.5999984741;18;90.8378844261;
73;5;23.625;32.5;16;44.9307482243;5;41.5999984741;72.3000030518;18;91.1235535145;
74;5;23.8500003815;33.0;16;46.2333502769;5;41.5999984741;73.3000030518;19;91.1671074629;
75;5;24.0255012512;33.3899993896;15;47.3289034367;5;41.5999984741;73.3000030518;17;91.211841464;
76;5;24.1592674255;33.6872596741;14;48.253005743;5;41.5999984741;73.3000030518;19;91.2577478886;
77;5;24.2593841553;33.9097442627;13;48.8906860352;6;41.5999984741;73.3000030518;18;91.3048160076;
78;5;24.2999992371;34.0;13;49.3260507584;6;41.5999984741;73.3000030518;19;91.3530313969;
79;5;24.2999992371;34.0;13;49.7361092567;6;41.5999984741;73.3000030518;18;91.4023760557;
80;5;24.2999992371;34.0;13;51.0295088291;6;41.5999984741;74.3000030518;16;91.4528282881;
81;5;23.2999992371;38.0;14;51.3717739582;6;41.5999984741;75.3000030518;17;91.5043625832;
82;5;23.2999992371;41.4660186768;14;51.7059886456;7;42.5999984741;77.3000030518;16;92.5569496155;
83;5;22.2999992371;44.5256538391;14;52.032425046;7;43.5999984741;79.3000030518;16;92.6330561638;
84;5;21.2999992371;47.5858955383;15;52.3514101505;7;43.5999984741;81.3000030518;17;94.7665277719;
85;6;20.2999992371;48.9000701904;16;52.6633073092;7;43.5999984741;84.8880004883;18;96.5099253654;
86;6;20.0;49.9588623047;15;52.9434295893;7;43.5999984741;88.37109375;19;97.9076689482;
87;6;20.0;51.0;15;53.1445550919;7;43.5999984741;90.7606201172;19;99.0138670206;
88;6;20.0;52.0;16;53.348670125;8;43.5999984741;92.4698410034;19;99.8833296299;
89;5;18.0;48.0;17;49.6513283253;10;43.5999984741;93.7122192383;17;104.007741451;
90;4;16.0;39.0;17;39.7396525145;11;44.5999984741;95.4000015259;16;114.234922171;
91;4;16.0;40.0;17;39.8311642408;11;46.5999984741;102.712219238;16;114.462942839;
92;4;16.0;41.0;18;39.9258141518;11;47.5999984741;107.712219238;16;115.112147331;
93;4;16.0;42.0;18;40.0235335827;11;47.5999984741;111.862213135;17;115.74499023;
94;4;17.0;40.0;18;40.1242339611;11;47.5999984741;115.862213135;20;116.360210061;
95;4;16.0;41.0;19;40.2278065681;12;47.5999984741;118.862213135;22;117.956836462;
96;4;16.0;42.0;18;40.3341217041;12;48.5999984741;121.862213135;22;118.556652546;
97;4;17.0;40.0;18;40.4430289268;12;50.5999984741;121.862213135;23;119.13692987;
98;4;16.0;41.0;18;40.5543570518;12;50.5999984741;122.862213135;26;119.697334051;
99;4;16.0;42.0;19;40.667914629;12;51.5999984741;124.862213135;25;120.237674713;
100;4;17.0;40.0;19;40.7834908962;13;50.5999984741;125.862213135;25;120.757882953;
101;4;16.0;41.0;13;40.9008569717;13;50.5999984741;129.862213135;25;121.710906744;
102;2;12.0;32.0;14;28.0;15;50.5999984741;133.862213135;21;135.544888258;
103;1;13.0;30.0;15;28.0;16;52.5999984741;139.862213135;20;138.094967127;
104;1;12.0;31.0;15;28.0;16;56.5999984741;143.862213135;20;139.809684992;
105;1;12.0;32.0;15;28.0;16;57.5999984741;151.862213135;20;141.551269174;
106;1;13.0;30.0;16;28.0;16;59.5999984741;156.862213135;35;144.313501358;
107;1;12.0;31.0;16;28.0;16;61.5999984741;162.862213135;35;148.150558949;
108;1;12.0;32.0;16;28.0;16;64.5999984741;172.743713379;35;150.160195112;
109;1;13.0;30.0;17;28.0;16;68.5999984741;178.725036621;37;152.189885736;
110;1;12.0;31.0;15;28.0;17;66.5999984741;186.24307251;44;154.236659408;
111;1;12.0;32.0;15;28.0;19;64.5999984741;195.902984619;41;164.798242569;
112;1;13.0;30.0;12;28.0;19;65.5999984741;203.331817627;41;167.18067503;
113;1;12.0;31.0;7;28.0;20;65.5999984741;210.445846558;41;169.520890236;
114;1;12.0;32.0;8;28.0;21;65.5999984741;219.280426025;43;171.864966035;
115;1;13.0;30.0;8;28.0;22;66.5999984741;227.094985962;45;174.208312392;
116;1;12.0;31.0;8;28.0;23;67.5999984741;234.662719727;39;176.546262383;
117;1;12.0;32.0;9;28.0;23;68.5999984741;241.251251221;41;178.873814106;
118;1;13.0;30.0;9;28.0;23;70.5999984741;244.14175415;42;181.185440183;
119;1;12.0;31.0;9;28.0;24;70.5999984741;250.587387085;41;184.474969387;
120;1;12.0;32.0;9;28.0;24;71.5999984741;260.079040527;42;187.709070563;
121;1;13.0;30.0;10;28.0;24;77.5999984741;261.57611084;43;194.340421915;
122;1;12.0;31.0;9;28.0;25;82.5999984741;266.302093506;45;216.344433069;
123;1;12.0;32.0;9;28.0;25;90.5999984741;272.904724121;46;222.903512716;
124;1;13.0;30.0;9;28.0;26;96.5999984741;282.523803711;45;228.896309018;
125;1;12.0;31.0;10;28.0;27;102.599998474;288.15612793;49;235.086048245;
126;1;12.0;32.0;9;28.0;28;108.599998474;294.798126221;48;239.616327524;
127;1;13.0;30.0;9;28.0;28;116.599998474;295.958526611;49;243.928819776;
128;1;12.0;31.0;10;28.0;28;118.599998474;305.121582031;53;247.919912338;
129;1;12.0;32.0;10;28.0;29;125.599998474;308.886962891;54;251.364670634;
130;1;13.0;30.0;10;28.0;29;130.600006104;313.620880127;55;255.677748561;
131;1;12.0;31.0;10;28.0;30;135.600006104;323.789855957;55;259.895003438;
132;1;12.0;32.0;12;28.0;31;144.75;329.96005249;58;264.652027607;
133;1;13.0;30.0;12;28.0;31;148.75;338.580566406;60;271.571597457;
134;1;12.0;31.0;12;28.0;31;151.800003052;350.900817871;61;277.867482185;
135;1;12.0;32.0;12;28.0;33;155.708480835;363.229644775;60;284.601618052;
136;1;12.0;33.0;15;28.0;34;157.800003052;381.900817871;61;289.921745539;
137;1;12.0;34.0;14;28.0;37;163.338851929;391.900817871;60;295.719569921;
138;1;12.0;35.0;14;28.0;38;165.664764404;404.900817871;60;300.733536839;
139;1;12.0;36.0;14;28.0;39;170.552490234;420.900817871;62;304.547340989;
140;1;12.0;37.0;15;28.0;39;173.805221558;436.900817871;62;309.243780255;
141;1;12.0;38.0;15;28.0;40;176.0;452.900817871;56;314.833029747;
142;1;13.0;36.0;16;28.0;40;180.0;466.900817871;59;320.569045782;
143;1;12.0;37.0;16;28.0;43;182.800003052;484.469085693;57;326.314112782;
144;1;12.0;38.0;16;28.0;43;186.708465576;501.567443848;59;335.906838894;
145;1;13.0;36.0;16;28.0;43;196.315185547;508.567443848;61;344.819985151;
146;1;12.0;37.0;17;28.0;43;197.674621582;528.567443848;63;352.316898465;
147;1;12.0;38.0;17;28.0;44;200.556304932;548.567443848;65;360.391577482;
148;1;13.0;36.0;17;28.0;45;208.377975464;558.31262207;64;367.769200444;
149;1;12.0;37.0;17;28.0;45;210.332351685;578.85925293;67;374.611452579;
150;1;12.0;38.0;18;28.0;47;216.545730591;595.409179688;69;383.421106458;
151;1;13.0;36.0;18;28.0;48;237.402526855;615.569946289;69;392.346538663;
152;1;12.0;37.0;18;28.0;49;245.167816162;629.833496094;71;401.496629477;
153;1;12.0;38.0;19;28.0;52;250.286361694;644.226074219;69;437.837638497;
154;1;13.0;36.0;19;28.0;54;247.588424683;664.731262207;70;453.191610813;
155;1;12.0;37.0;20;28.0;54;250.568389893;687.328369141;71;468.033795238;
156;1;12.0;38.0;19;28.0;54;253.855224609;707.962524414;73;482.012536764;
157;1;13.0;36.0;19;28.0;56;256.620361328;728.302978516;72;499.306990743;
158;1;12.0;37.0;18;28.0;56;262.544799805;752.134460449;75;514.83574295;
159;1;12.0;38.0;19;28.0;56;267.439483643;770.963928223;79;528.659926534;
160;1;13.0;36.0;19;28.0;57;270.651275635;793.538513184;79;541.055371761;
161;1;12.0;37.0;19;28.0;58;276.682250977;813.023132324;80;550.928155422;
162;1;12.0;38.0;19;28.0;59;283.318481445;828.080932617;84;580.485121727;
163;1;13.0;36.0;19;28.0;60;285.228881836;853.080932617;85;607.142911553;
164;1;12.0;37.0;19;28.0;60;291.304199219;882.080932617;87;630.513870835;
165;1;12.0;38.0;19;28.0;60;307.092926025;957.196899414;88;650.662255406;
166;1;13.0;36.0;13;28.0;62;321.837524414;1012.99945068;89;668.180884123;
167;1;14.0;35.0;4;28.0;62;336.299163818;1067.64770508;87;683.604330063;
168;0;0;0;0;0;62;347.644927979;1103.58862305;88;700.458719492;
